"Date","CASH3.SA.Open","CASH3.SA.High","CASH3.SA.Low","CASH3.SA.Close","CASH3.SA.Volume","CASH3.SA.Adjusted"
2023-03-29,10,10.1999998092651,9.80000019073486,10,1947880,4.22759771347046
2023-03-30,10.1000003814697,10.3000001907349,9.80000019073486,10.1000003814697,2163860,4.26987409591675
2023-03-31,10,10.1000003814697,9.80000019073486,10.1000003814697,1462540,4.26987409591675
2023-04-03,10.1999998092651,10.3000001907349,9.60000038146973,9.69999980926514,2329180,4.10076999664307
2023-04-04,9.69999980926514,9.89999961853027,9.39999961853027,9.5,1475550,4.0162181854248
2023-04-05,9.5,9.60000038146973,9.10000038146973,9.19999980926514,1319600,3.88938975334167
2023-04-06,9.19999980926514,9.30000019073486,8.80000019073486,8.89999961853027,1174480,3.7625617980957
2023-04-10,9,9.10000038146973,8.60000038146973,8.60000038146973,4022390,3.63573431968689
2023-04-11,8.80000019073486,9.19999980926514,8.69999980926514,9.19999980926514,2195680,3.88938975334167
2023-04-12,9.19999980926514,9.69999980926514,9.10000038146973,9.30000019073486,2459290,3.93166613578796
2023-04-13,9.30000019073486,9.80000019073486,9.19999980926514,9.5,2237850,4.0162181854248
2023-04-14,9.60000038146973,9.69999980926514,9.30000019073486,9.39999961853027,1663380,3.9739420413971
2023-04-17,9.39999961853027,9.60000038146973,9.39999961853027,9.39999961853027,953570,3.9739420413971
2023-04-18,9.5,9.60000038146973,9.19999980926514,9.39999961853027,1927030,3.9739420413971
2023-04-19,9.30000019073486,9.30000019073486,9,9.10000038146973,2180110,3.8471143245697
2023-04-20,9.10000038146973,9.19999980926514,8.80000019073486,9,1422660,3.80483818054199
2023-04-24,9,9.10000038146973,8.60000038146973,8.80000019073486,2149270,3.72028636932373
2023-04-25,8.69999980926514,8.69999980926514,8.30000019073486,8.39999961853027,1779800,3.55118203163147
2023-04-26,8.39999961853027,8.5,8.19999980926514,8.39999961853027,1262080,3.55118203163147
2023-04-27,8.39999961853027,8.5,8,8.19999980926514,1555880,3.46662998199463
2023-04-28,8.19999980926514,8.80000019073486,8.19999980926514,8.60000038146973,1714930,3.63573431968689
2023-05-02,8.5,8.60000038146973,8.10000038146973,8.19999980926514,1236930,3.46662998199463
2023-05-03,8.19999980926514,8.39999961853027,8,8.10000038146973,1500330,3.42435455322266
2023-05-04,8.30000019073486,8.5,8.10000038146973,8.19999980926514,1806960,3.46662998199463
2023-05-05,8.30000019073486,8.80000019073486,8.19999980926514,8.80000019073486,1804230,3.72028636932373
2023-05-08,8.80000019073486,9.10000038146973,8.60000038146973,8.60000038146973,1198530,3.63573431968689
2023-05-09,8.60000038146973,9,8.39999961853027,8.80000019073486,1796750,3.72028636932373
2023-05-10,8.89999961853027,9.60000038146973,8.80000019073486,8.89999961853027,4311950,3.7625617980957
2023-05-11,8.89999961853027,9.19999980926514,8.80000019073486,8.89999961853027,1857500,3.7625617980957
2023-05-12,8.89999961853027,9,8.69999980926514,8.80000019073486,1074410,3.72028636932373
2023-05-15,8.80000019073486,8.80000019073486,8.60000038146973,8.69999980926514,750150,3.67801022529602
2023-05-16,8.60000038146973,8.69999980926514,8.19999980926514,8.30000019073486,1490050,3.50890636444092
2023-05-17,8.39999961853027,8.5,8.10000038146973,8.30000019073486,1519460,3.50890636444092
2023-05-18,8.19999980926514,8.69999980926514,8.19999980926514,8.5,2278420,3.5934579372406
2023-05-19,8.60000038146973,8.69999980926514,8.5,8.60000038146973,1442030,3.63573431968689
2023-05-22,8.60000038146973,8.69999980926514,8.30000019073486,8.39999961853027,1505640,3.55118203163147
2023-05-23,8.39999961853027,8.5,8.30000019073486,8.39999961853027,963070,3.55118203163147
2023-05-24,8.30000019073486,8.89999961853027,8.10000038146973,8.60000038146973,2922550,3.63573431968689
2023-05-25,8.80000019073486,8.89999961853027,8.30000019073486,8.5,3218930,3.5934579372406
2023-05-26,8.5,8.80000019073486,8.30000019073486,8.69999980926514,3052190,3.67801022529602
2023-05-29,8.60000038146973,8.89999961853027,8.5,8.89999961853027,978920,3.7625617980957
2023-05-30,8.89999961853027,9.19999980926514,8.69999980926514,9,1927600,3.80483818054199
2023-05-31,9,9.10000038146973,8.80000019073486,8.89999961853027,919000,3.7625617980957
2023-06-01,8.69999980926514,9.3100004196167,8.19999980926514,9,8021200,3.80483818054199
2023-06-02,9.31999969482422,9.78999996185303,9.14000034332275,9.23999977111816,3287800,3.90630030632019
2023-06-05,9.23999977111816,9.35000038146973,8.8100004196167,9.07999992370605,7326800,3.83865880966187
2023-06-06,9.10000038146973,9.63000011444092,9.09000015258789,9.4399995803833,3604700,3.99085211753845
2023-06-07,9.47999954223633,9.61999988555908,9.02999973297119,9.25,2265700,3.91052794456482
2023-06-09,9.30000019073486,9.4399995803833,9.13000011444092,9.15999984741211,1858500,3.87247967720032
2023-06-12,9.19999980926514,9.22000026702881,9.01000022888184,9.17000007629395,1692800,3.87670707702637
2023-06-13,9.1899995803833,9.21000003814697,8.68000030517578,8.69999980926514,2941000,3.67801022529602
2023-06-14,8.73999977111816,8.89999961853027,8.5,8.8100004196167,3420300,3.72451376914978
2023-06-15,8.82999992370605,9.07999992370605,8.76000022888184,9.01000022888184,2140900,3.80906558036804
2023-06-16,9.01000022888184,9.01000022888184,8.8100004196167,8.85000038146973,1430100,3.7414243221283
2023-06-19,8.84000015258789,8.93000030517578,8.64000034332275,8.88000011444092,2474500,3.7541069984436
2023-06-20,8.85000038146973,8.89999961853027,8.6899995803833,8.75,1514700,3.69914817810059
2023-06-21,8.73999977111816,8.78999996185303,8.38000011444092,8.57999992370605,3579000,3.62727880477905
2023-06-22,8.51000022888184,8.55000019073486,8.19999980926514,8.30000019073486,2049000,3.50890636444092
2023-06-23,8.44999980926514,8.44999980926514,8.02000045776367,8.07999992370605,3235000,3.41589903831482
2023-06-26,8.06999969482422,8.10999965667725,7.80000019073486,7.8600001335144,3402700,3.3228919506073
2023-06-27,7.92000007629395,7.98999977111816,7.6399998664856,7.69000005722046,2704000,3.25102281570435
2023-06-28,7.67000007629395,7.84999990463257,7.63000011444092,7.67000007629395,1442600,3.24256753921509
2023-06-29,7.69999980926514,7.94000005722046,7.65000009536743,7.84999990463257,1458800,3.31866431236267
2023-06-30,7.92000007629395,8.05000019073486,7.78000020980835,7.80999994277954,1590600,3.30175375938416
2023-07-03,7.84999990463257,8.02999973297119,7.80000019073486,7.98000001907349,1473400,3.37362313270569
2023-07-04,7.98999977111816,8.03999996185303,7.80999994277954,7.88000011444092,1598400,3.33134722709656
2023-07-05,7.82000017166138,8.22999954223633,7.78999996185303,8.03999996185303,1784200,3.3989884853363
2023-07-06,7.98000001907349,8.01000022888184,7.71000003814697,7.75,1926000,3.27638840675354
2023-07-07,7.80000019073486,7.98000001907349,7.73999977111816,7.78000020980835,1194300,3.28907108306885
2023-07-10,7.80000019073486,7.88000011444092,7.67999982833862,7.71999979019165,1077400,3.26370549201965
2023-07-11,7.71000003814697,7.73999977111816,7.32000017166138,7.46000003814697,3128700,3.1537880897522
2023-07-12,7.55999994277954,7.59999990463257,7.07000017166138,7.13000011444092,4244900,3.01427745819092
2023-07-13,7.1100001335144,7.30000019073486,7.07999992370605,7.09000015258789,2347700,2.9973669052124
2023-07-14,7.09999990463257,8.18000030517578,7.09999990463257,8.02999973297119,11673800,3.39476084709167
2023-07-17,8.02999973297119,8.30000019073486,7.84999990463257,8.13000011444092,3932300,3.43703722953796
2023-07-18,8.17000007629395,8.19999980926514,7.90999984741211,7.96000003814697,1695300,3.36516809463501
2023-07-19,7.90000009536743,7.94999980926514,7.6100001335144,7.61999988555908,2855100,3.22142958641052
2023-07-20,7.6100001335144,7.63000011444092,7.30000019073486,7.51999998092651,3271900,3.17915368080139
2023-07-21,7.48000001907349,7.78999996185303,7.46000003814697,7.57999992370605,2112500,3.20451903343201
2023-07-24,7.57999992370605,7.92999982833862,7.55000019073486,7.8600001335144,2734900,3.3228919506073
2023-07-25,7.94999980926514,8.22999954223633,7.8899998664856,8.1899995803833,3289900,3.46240258216858
2023-07-26,8.19999980926514,8.9399995803833,8.13000011444092,8.92000007629395,5304000,3.77101731300354
2023-07-27,8.97999954223633,9.59000015258789,8.78999996185303,8.89000034332275,8696300,3.75833463668823
2023-07-28,9.02000045776367,9.6899995803833,9,9.57999992370605,6892400,4.05003881454468
2023-07-31,9.69999980926514,9.97000026702881,9.27000045776367,9.93000030517578,6858000,4.19800472259521
2023-08-01,9.82999992370605,10.3999996185303,9.76000022888184,9.93000030517578,6229600,4.19800472259521
2023-08-02,9.9399995803833,10.1000003814697,9.64000034332275,9.93000030517578,4351200,4.19800472259521
2023-08-03,10.1000003814697,10.1899995803833,9.3100004196167,9.3100004196167,4878100,3.93589401245117
2023-08-04,9.35999965667725,9.59000015258789,9.18000030517578,9.5,3965200,4.0162181854248
2023-08-07,9.5,9.52000045776367,8.69999980926514,8.84000015258789,4547700,3.73719644546509
2023-08-08,8.72999954223633,8.77000045776367,8.51000022888184,8.53999996185303,2928500,3.61036849021912
2023-08-09,8.5,8.72000026702881,8.3100004196167,8.31999969482422,4442000,3.5173614025116
2023-08-10,8.32999992370605,8.5600004196167,8.30000019073486,8.39999961853027,3428400,3.55118203163147
2023-08-11,8.39000034332275,8.4399995803833,8.10999965667725,8.30000019073486,2702500,3.50890636444092
2023-08-14,8.28999996185303,8.28999996185303,7.88000011444092,8,2819500,3.38207840919495
2023-08-15,7.98000001907349,7.98999977111816,7.63000011444092,7.67999982833862,3001700,3.24679517745972
2023-08-16,7.71000003814697,7.78000020980835,7.34999990463257,7.42999982833862,4366200,3.14110493659973
2023-08-17,7.44000005722046,7.51000022888184,7.32000017166138,7.34999990463257,2642800,3.10728430747986
2023-08-18,7.32999992370605,7.40999984741211,7.21999979019165,7.38000011444092,2967900,3.11996722221375
2023-08-21,7.38000011444092,7.38000011444092,7.17000007629395,7.32999992370605,2337700,3.0988290309906
2023-08-22,7.42999982833862,7.53000020980835,7.38000011444092,7.46000003814697,2515700,3.1537880897522
2023-08-23,7.44999980926514,7.65999984741211,7.42000007629395,7.6100001335144,2018100,3.21720194816589
2023-08-24,7.6100001335144,7.61999988555908,7.44000005722046,7.44000005722046,975800,3.14533281326294
2023-08-25,7.40999984741211,7.40999984741211,7.17000007629395,7.23999977111816,2244400,3.0607807636261
2023-08-28,7.26999998092651,7.30000019073486,6.82999992370605,6.92999982833862,4853700,2.92972540855408
2023-08-29,6.92999982833862,7.07999992370605,6.73999977111816,7.03000020980835,2659700,2.97200155258179
2023-08-30,7.09999990463257,7.09999990463257,6.78999996185303,6.8899998664856,2169000,2.91281485557556
2023-08-31,6.88000011444092,7.01999998092651,6.71999979019165,6.71999979019165,2614900,2.84094572067261
2023-09-01,6.80000019073486,6.80000019073486,6.19000005722046,6.34999990463257,7830300,2.68452453613281
2023-09-04,6.28000020980835,7.03000020980835,6.28000020980835,6.59999990463257,6618500,2.79021453857422
2023-09-05,6.55000019073486,6.78999996185303,6.48000001907349,6.59999990463257,3350600,2.79021453857422
2023-09-06,6.6399998664856,6.71000003814697,6.48000001907349,6.48999977111816,1482300,2.74371099472046
2023-09-08,6.46999979019165,6.46999979019165,6.19999980926514,6.19999980926514,1915400,2.62111067771912
2023-09-11,6.23999977111816,6.30000019073486,5.94000005722046,6.09000015258789,4085300,2.57460713386536
2023-09-12,6.05999994277954,6.19999980926514,5.96999979019165,6.05999994277954,2616900,2.56192421913147
2023-09-13,6.03999996185303,6.17000007629395,5.96000003814697,6.07999992370605,3603300,2.57037949562073
2023-09-14,6.11999988555908,6.19999980926514,6.03000020980835,6.17000007629395,2295600,2.60842800140381
2023-09-15,6.17000007629395,6.23999977111816,6.03000020980835,6.23999977111816,4191100,2.63802099227905
2023-09-18,6.21999979019165,6.23000001907349,6.09999990463257,6.17999982833862,935100,2.61265540122986
2023-09-19,6.15000009536743,6.32000017166138,6.1100001335144,6.1399998664856,1497000,2.59574508666992
2023-09-20,6.15999984741211,6.3899998664856,6.15999984741211,6.34999990463257,2490400,2.68452453613281
2023-09-21,6.21999979019165,6.32000017166138,6.13000011444092,6.17000007629395,2215000,2.60842800140381
2023-09-22,6.21000003814697,6.25,6.05999994277954,6.07999992370605,2053800,2.57037949562073
2023-09-25,6.03000020980835,6.03999996185303,5.96000003814697,6,1892500,2.53655862808228
2023-09-26,5.94999980926514,6.51999998092651,5.94999980926514,6.34999990463257,7337400,2.68452453613281
2023-09-27,6.3600001335144,6.44999980926514,6.25,6.30999994277954,1429000,2.66761422157288
2023-09-28,6.30999994277954,6.48000001907349,6.26000022888184,6.46999979019165,2769400,2.7352557182312
2023-09-29,6.57000017166138,6.59999990463257,6.34999990463257,6.42000007629395,1848800,2.71411776542664
2023-10-02,6.40000009536743,6.46999979019165,6.30999994277954,6.42999982833862,1880400,2.71834540367126
2023-10-03,6.40999984741211,6.51000022888184,6.30999994277954,6.34999990463257,2058500,2.68452453613281
2023-10-04,6.38000011444092,6.48000001907349,6.34999990463257,6.42000007629395,944200,2.71411776542664
2023-10-05,6.40000009536743,6.6399998664856,6.3600001335144,6.59000015258789,2095600,2.78598713874817
2023-10-06,6.51000022888184,6.55000019073486,6.38000011444092,6.46000003814697,1514600,2.73102831840515
2023-10-09,6.3600001335144,6.57000017166138,6.34000015258789,6.55000019073486,1029500,2.76907658576965
2023-10-10,6.55999994277954,6.80000019073486,6.51000022888184,6.73000001907349,2497200,2.84517359733582
2023-10-11,6.73000001907349,6.88000011444092,6.53999996185303,6.65999984741211,2558400,2.81557989120483
2023-10-13,6.61999988555908,6.69999980926514,6.42000007629395,6.46000003814697,1651800,2.73102831840515
2023-10-16,6.5,6.55000019073486,6.34999990463257,6.34999990463257,1838300,2.68452453613281
2023-10-17,6.30999994277954,6.44000005722046,6.26000022888184,6.36999988555908,1180200,2.69297981262207
2023-10-18,6.38000011444092,6.44000005722046,6.32999992370605,6.36999988555908,1870400,2.69297981262207
2023-10-19,6.3899998664856,6.48999977111816,6.30999994277954,6.34999990463257,1686600,2.68452453613281
2023-10-20,6.30000019073486,6.53999996185303,6.26000022888184,6.42999982833862,1891400,2.71834540367126
2023-10-23,6.86999988555908,7.15000009536743,6.67000007629395,7.03000020980835,7418500,2.97200155258179
2023-10-24,7.05000019073486,7.11999988555908,6.82000017166138,6.84000015258789,1323800,2.891676902771
2023-10-25,6.75,6.90000009536743,6.42999982833862,6.69000005722046,3799800,2.8282630443573
2023-10-26,6.69999980926514,7.07000017166138,6.67000007629395,7.05000019073486,2620700,2.98045659065247
2023-10-27,7.05000019073486,7.13000011444092,6.84999990463257,7.01999998092651,1505800,2.96777367591858
2023-10-30,7.03000020980835,7.15000009536743,6.94000005722046,7.07999992370605,2044000,2.99313926696777
2023-10-31,7.07999992370605,7.15000009536743,6.98000001907349,7.1399998664856,1560900,3.01850485801697
2023-11-01,7.15000009536743,7.19000005722046,7.07999992370605,7.13000011444092,1593400,3.01427745819092
2023-11-03,7.19999980926514,7.3899998664856,6.8899998664856,7.26999998092651,4231600,3.07346343994141
2023-11-06,7.26000022888184,7.34999990463257,7.09999990463257,7.19000005722046,1197900,3.03964304924011
2023-11-07,7.65000009536743,7.88000011444092,7.28999996185303,7.5,7763000,3.17069864273071
2023-11-08,7.5,7.67000007629395,7.42000007629395,7.48000001907349,2820800,3.16224312782288
2023-11-09,7.80000019073486,7.82999992370605,7.19000005722046,7.21999979019165,3873100,3.05232572555542
2023-11-10,7.26999998092651,7.32999992370605,6.92000007629395,6.94999980926514,3409400,2.93818044662476
2023-11-13,6.90000009536743,7.09999990463257,6.90000009536743,7.05000019073486,1810500,2.98045659065247
2023-11-14,7.05000019073486,7.34000015258789,7.03999996185303,7.23000001907349,2261100,3.05655336380005
2023-11-16,7.19000005722046,7.6399998664856,7.19000005722046,7.59999990463257,3782400,3.21297454833984
2023-11-17,7.61999988555908,7.61999988555908,7.3600001335144,7.48999977111816,1385500,3.1664707660675
2023-11-20,7.48000001907349,7.5,7.40000009536743,7.46999979019165,785000,3.15801548957825
2023-11-21,7.48999977111816,7.48999977111816,7.32000017166138,7.32999992370605,918200,3.0988290309906
2023-11-22,7.34000015258789,7.53000020980835,7.19999980926514,7.26999998092651,1698100,3.07346343994141
2023-11-23,7.28000020980835,7.32000017166138,7.17999982833862,7.21000003814697,732900,3.04809808731079
2023-11-24,7.21999979019165,7.21999979019165,7.05999994277954,7.11999988555908,956800,3.01004958152771
2023-11-27,7.13000011444092,7.21000003814697,7,7.05999994277954,1247200,2.9846842288971
2023-11-28,7.32999992370605,7.69000005722046,7.28999996185303,7.44000005722046,4175700,3.14533281326294
2023-11-29,7.53999996185303,7.53999996185303,7.1399998664856,7.15000009536743,2612100,3.0227324962616
2023-11-30,7.15000009536743,7.65000009536743,7.09999990463257,7.53000020980835,3196500,3.18338131904602
2023-12-01,7.5,7.63000011444092,7.42999982833862,7.55000019073486,1392500,3.1918363571167
2023-12-04,7.5,7.55000019073486,7.34999990463257,7.38000011444092,1065300,3.11996722221375
2023-12-05,7.38000011444092,7.78999996185303,7.38000011444092,7.76000022888184,2132600,3.28061604499817
2023-12-06,7.78000020980835,7.96000003814697,7.71999979019165,7.78000020980835,1182100,3.28907108306885
2023-12-07,7.76000022888184,8,7.71999979019165,8,1375500,3.38207840919495
2023-12-08,8,8.25,7.82000017166138,8.22999954223633,1935300,3.47931265830994
2023-12-11,8.22000026702881,8.39000034332275,8.13000011444092,8.13000011444092,1303200,3.43703722953796
2023-12-12,8.13000011444092,8.31999969482422,8.06999969482422,8.18000030517578,1286600,3.45817518234253
2023-12-13,8.18000030517578,8.44999980926514,8.10000038146973,8.43000030517578,1805600,3.56386518478394
2023-12-14,8.43000030517578,8.53999996185303,8.10999965667725,8.10999965667725,1845200,3.42858171463013
2023-12-15,8.10999965667725,8.22000026702881,7.82999992370605,8.01000022888184,2299800,3.386305809021
2023-12-18,8.10000038146973,8.14999961853027,7.8600001335144,8.13000011444092,1354300,3.43703722953796
2023-12-19,8.14999961853027,8.36999988555908,8.10999965667725,8.15999984741211,1617700,3.44971990585327
2023-12-20,8.15999984741211,8.32999992370605,8,8.01000022888184,1401000,3.386305809021
2023-12-21,8.02999973297119,8.19999980926514,8.01000022888184,8.14000034332275,1119600,3.44126462936401
2023-12-22,8.07999992370605,8.28999996185303,8.06999969482422,8.28999996185303,1192900,3.50467872619629
2023-12-26,8.28999996185303,8.31999969482422,8.02000045776367,8.05000019073486,1305500,3.40321636199951
2023-12-27,8.05000019073486,8.13000011444092,8.02000045776367,8.10999965667725,852200,3.42858171463013
2023-12-28,8.06999969482422,8.07999992370605,7.86999988555908,7.94999980926514,1919300,3.3609402179718
2024-01-02,7.92999982833862,7.96999979019165,7.6399998664856,7.67999982833862,1570400,3.24679517745972
2024-01-03,7.67000007629395,7.80000019073486,7.59999990463257,7.63000011444092,1402500,3.22565722465515
2024-01-04,7.6100001335144,7.80000019073486,7.53999996185303,7.67999982833862,2141800,3.24679517745972
2024-01-05,7.6399998664856,8.02000045776367,7.59999990463257,7.67000007629395,1681800,3.24256753921509
2024-01-08,7.65999984741211,7.84999990463257,7.53000020980835,7.67000007629395,1437800,3.24256753921509
2024-01-09,7.59999990463257,7.65000009536743,7.51000022888184,7.63000011444092,1824300,3.22565722465515
2024-01-10,7.65000009536743,7.69000005722046,7.48999977111816,7.55999994277954,826300,3.19606399536133
2024-01-11,7.59000015258789,7.69000005722046,7.42999982833862,7.53000020980835,1581700,3.18338131904602
2024-01-12,7.57000017166138,7.78000020980835,7.44000005722046,7.46999979019165,2375400,3.15801548957825
2024-01-15,7.51999998092651,7.55999994277954,7.32999992370605,7.46000003814697,939300,3.1537880897522
2024-01-16,7.44999980926514,7.61999988555908,7.30999994277954,7.53999996185303,1939000,3.18760871887207
2024-01-17,7.55000019073486,7.78999996185303,7.48000001907349,7.75,1891500,3.27638840675354
2024-01-18,7.63000011444092,7.78000020980835,7.26999998092651,7.32000017166138,4704800,3.09460163116455
2024-01-19,7.32000017166138,7.48000001907349,7.1399998664856,7.42999982833862,1629400,3.14110493659973
2024-01-22,7.44999980926514,7.48999977111816,7.26000022888184,7.44000005722046,2023700,3.14533281326294
2024-01-23,7.44999980926514,7.76999998092651,7.44000005722046,7.51999998092651,3203100,3.17915368080139
2024-01-24,7.57999992370605,7.59000015258789,7.32000017166138,7.42999982833862,2069000,3.14110493659973
2024-01-25,7.48999977111816,8.11999988555908,7.44000005722046,7.96999979019165,4459800,3.36939525604248
2024-01-26,8.01000022888184,8.31999969482422,7.94999980926514,8.09000015258789,2778000,3.42012667655945
2024-01-29,8.01000022888184,8.27000045776367,7.8600001335144,7.8600001335144,2422100,3.3228919506073
2024-01-30,7.8899998664856,7.8899998664856,7.40999984741211,7.42000007629395,2866000,3.13687777519226
2024-01-31,7.40000009536743,7.69999980926514,7.32000017166138,7.51000022888184,2633200,3.17492604255676
2024-02-01,7.55999994277954,7.57000017166138,7.32000017166138,7.55000019073486,3156700,3.1918363571167
2024-02-02,7.53999996185303,7.67000007629395,7.42000007629395,7.55999994277954,2127100,3.19606399536133
2024-02-05,7.57999992370605,7.59000015258789,7.40000009536743,7.59000015258789,1394100,3.20874691009521
2024-02-06,7.59000015258789,7.73999977111816,7.5,7.65000009536743,2054700,3.23411250114441
2024-02-07,7.65000009536743,7.65000009536743,7.40000009536743,7.48000001907349,2692600,3.16224312782288
2024-02-08,7.42000007629395,7.46999979019165,7.34999990463257,7.46999979019165,1408000,3.15801548957825
2024-02-09,7.42000007629395,7.53999996185303,7.32999992370605,7.3899998664856,2047600,3.12419486045837
2024-02-14,7.38000011444092,7.42999982833862,7.28000020980835,7.38000011444092,1183000,3.11996722221375
2024-02-15,7.38000011444092,7.40000009536743,7.15000009536743,7.15000009536743,2242800,3.0227324962616
2024-02-16,7.15999984741211,7.23000001907349,7.05000019073486,7.05000019073486,1622500,2.98045659065247
2024-02-19,7.03999996185303,7.15999984741211,6.88000011444092,7.05999994277954,3755800,2.9846842288971
2024-02-20,7.03999996185303,7.26999998092651,6.94000005722046,7.25,2308000,3.06500840187073
2024-02-21,7.23999977111816,7.67999982833862,7.21000003814697,7.55000019073486,7387300,3.1918363571167
2024-02-22,7.55000019073486,7.76000022888184,7.55000019073486,7.6399998664856,1934200,3.2298846244812
2024-02-23,7.61999988555908,7.69999980926514,7.51000022888184,7.61999988555908,733600,3.22142958641052
2024-02-26,7.61999988555908,7.94000005722046,7.59000015258789,7.86999988555908,2198800,3.32711935043335
2024-02-27,7.90000009536743,8.14999961853027,7.86999988555908,8.14000034332275,2112600,3.44126462936401
2024-02-28,8.06999969482422,8.21000003814697,7.84000015258789,7.96999979019165,2383400,3.36939525604248
2024-02-29,7.94999980926514,8,7.84000015258789,7.94999980926514,714200,3.3609402179718
2024-03-01,7.94999980926514,8,7.88000011444092,7.98999977111816,873600,3.37785077095032
2024-03-04,7.94999980926514,8.03999996185303,7.8899998664856,7.94999980926514,919300,3.3609402179718
2024-03-05,7.94999980926514,8.17000007629395,7.90999984741211,8.09000015258789,988000,3.42012667655945
2024-03-06,8.30000019073486,8.69999980926514,8.18000030517578,8.60999965667725,6172300,3.63996148109436
2024-03-07,8.68000030517578,8.69999980926514,8.21000003814697,8.32999992370605,2767000,3.52158904075623
2024-03-08,8.22999954223633,8.64000034332275,8.22000026702881,8.55000019073486,1891700,3.61459612846375
2024-03-11,8.52000045776367,8.56999969482422,8.34000015258789,8.34000015258789,1016800,3.52581691741943
2024-03-12,8.43000030517578,8.43000030517578,8.32999992370605,8.39999961853027,838200,3.55118203163147
2024-03-13,8.35000038146973,8.57999992370605,8.31999969482422,8.47000026702881,1167300,3.58077526092529
2024-03-14,8.48999977111816,8.82999992370605,8.27999973297119,8.30000019073486,3965800,3.50890636444092
2024-03-15,8.3100004196167,8.38000011444092,7.8600001335144,7.88000011444092,3929300,3.33134722709656
2024-03-18,7.92999982833862,8.25,7.84000015258789,7.90000009536743,2800200,3.33980250358582
2024-03-19,7.92999982833862,7.98000001907349,7.71000003814697,7.73999977111816,1358200,3.27216053009033
2024-03-20,7.71000003814697,7.8600001335144,7.59999990463257,7.69999980926514,1937900,3.2552502155304
2024-03-21,7.69999980926514,7.86999988555908,7.67000007629395,7.76000022888184,1872600,3.28061604499817
2024-03-22,7.82000017166138,7.82000017166138,7.61999988555908,7.67000007629395,1226800,3.24256753921509
2024-03-25,7.65000009536743,7.71000003814697,7.44000005722046,7.48000001907349,2395700,3.16224312782288
2024-03-26,7.44999980926514,7.5,7.26999998092651,7.42000007629395,1711700,3.13687777519226
2024-03-27,7.44000005722046,7.88000011444092,7.42999982833862,7.59999990463257,2922300,3.21297454833984
2024-03-28,7.59999990463257,7.88000011444092,7.59999990463257,7.67999982833862,2599900,3.24679517745972
2024-04-01,7.76999998092651,8.14999961853027,7.65000009536743,7.69999980926514,4239100,3.2552502155304
2024-04-02,5.23999977111816,5.36999988555908,5.1100001335144,5.23999977111816,3426500,3.22750854492188
2024-04-03,5.23000001907349,5.25,4.44999980926514,4.65000009536743,10072800,2.86410593986511
2024-04-04,4.6100001335144,4.78999996185303,4.48000001907349,4.53999996185303,3735100,2.79635286331177
2024-04-05,4.51999998092651,4.63000011444092,4.46000003814697,4.57999992370605,1555400,2.82099032402039
2024-04-08,4.65000009536743,4.69999980926514,4.53999996185303,4.59999990463257,1967900,2.8333089351654
2024-04-09,4.65999984741211,4.71999979019165,4.55000019073486,4.59000015258789,1656900,2.82714986801147
2024-04-10,4.57999992370605,4.57999992370605,4.48999977111816,4.55999994277954,1093400,2.80867147445679
2024-04-11,4.55999994277954,4.71999979019165,4.53000020980835,4.53999996185303,1993200,2.79635286331177
2024-04-12,4.55999994277954,4.57999992370605,4.40000009536743,4.44000005722046,1961900,2.73475933074951
2024-04-15,4.40999984741211,4.44999980926514,4.28000020980835,4.34999990463257,2629500,2.67932486534119
2024-04-16,4.30000019073486,4.3899998664856,4.26999998092651,4.34999990463257,1777400,2.67932486534119
2024-04-17,4.36999988555908,4.46999979019165,4.30000019073486,4.32999992370605,1902400,2.66700601577759
2024-04-18,4.34000015258789,4.42000007629395,4.21999979019165,4.40000009536743,1985900,2.71012187004089
2024-04-19,4.38000011444092,4.6399998664856,4.3600001335144,4.61999988555908,2558900,2.845627784729
2024-04-22,4.6399998664856,4.71999979019165,4.55000019073486,4.57000017166138,2773900,2.81483101844788
2024-04-23,4.51000022888184,4.65999984741211,4.48000001907349,4.57000017166138,1803900,2.81483101844788
2024-04-24,4.59000015258789,4.59000015258789,4.46000003814697,4.5,1264700,2.77171540260315
2024-04-25,4.5,4.57999992370605,4.46000003814697,4.46999979019165,1401500,2.75323724746704
2024-04-26,4.51999998092651,4.65999984741211,4.5,4.55999994277954,1346300,2.80867147445679
2024-04-29,4.55999994277954,4.61999988555908,4.48999977111816,4.53999996185303,997000,2.79635286331177
2024-04-30,4.5,4.55999994277954,4.42999982833862,4.48000001907349,1738900,2.75939679145813
2024-05-02,4.53999996185303,4.67999982833862,4.51999998092651,4.59999990463257,2110800,2.8333089351654
2024-05-03,4.65000009536743,4.69999980926514,4.59999990463257,4.65000009536743,2037100,2.86410593986511
2024-05-06,4.67999982833862,4.67999982833862,4.55999994277954,4.57000017166138,1351200,2.81483101844788
2024-05-07,4.57000017166138,4.67000007629395,4.51000022888184,4.59999990463257,1996700,2.8333089351654
2024-05-08,4.59999990463257,4.59999990463257,4.5,4.59999990463257,1124900,2.8333089351654
2024-05-09,4.59999990463257,4.73999977111816,4.5,4.69999980926514,2366500,2.89490270614624
2024-05-10,4.8899998664856,5.1399998664856,4.78000020980835,4.88000011444092,9513400,3.00577139854431
2024-05-13,4.94999980926514,5.1399998664856,4.90000009536743,5.09999990463257,3873800,3.14127731323242
