"Date","BRAV3.SA.Open","BRAV3.SA.High","BRAV3.SA.Low","BRAV3.SA.Close","BRAV3.SA.Volume","BRAV3.SA.Adjusted"
2022-08-24,36.4099998474121,37.060001373291,36.0800018310547,36.8199996948242,3730400,36.8199996948242
2022-08-25,37.0800018310547,37.810001373291,36.5999984741211,36.9500007629395,2790100,36.9500007629395
2022-08-26,37,37.4300003051758,36.6599998474121,37.0800018310547,2062700,37.0800018310547
2022-08-29,36.9000015258789,39.1599998474121,36.9000015258789,37.7999992370605,4631500,37.7999992370605
2022-08-30,37.5299987792969,38.0299987792969,36.4799995422363,37.2000007629395,5074800,37.2000007629395
2022-08-31,37.1399993896484,37.7000007629395,36.4199981689453,37.3899993896484,3310900,37.3899993896484
2022-09-01,37.060001373291,37.4599990844727,36.2000007629395,36.7900009155273,3265100,36.7900009155273
2022-09-02,37.4599990844727,38.3300018310547,36.8499984741211,37.2700004577637,3764400,37.2700004577637
2022-09-05,38.1500015258789,38.9700012207031,38.1500015258789,38.5699996948242,4509600,38.5699996948242
2022-09-06,38,38.189998626709,37.0800018310547,37.6800003051758,3494900,37.6800003051758
2022-09-08,37.0800018310547,37.0999984741211,35.2700004577637,36.1699981689453,5541400,36.1699981689453
2022-09-09,37.0099983215332,37.6100006103516,36.8199996948242,37.1500015258789,3465500,37.1500015258789
2022-09-12,38,38.4300003051758,37.0499992370605,37.25,3688800,37.25
2022-09-13,37,37.9199981689453,36.9599990844727,37.1399993896484,3955600,37.1399993896484
2022-09-14,37.2799987792969,38.8499984741211,37.189998626709,38.5200004577637,3978800,38.5200004577637
2022-09-15,38.5200004577637,38.5200004577637,37.4000015258789,37.6800003051758,3459100,37.6800003051758
2022-09-16,37.3699989318848,38.0499992370605,37,38.0499992370605,2923600,38.0499992370605
2022-09-19,37.0099983215332,38.6699981689453,37.0099983215332,38.0999984741211,3385600,38.0999984741211
2022-09-20,38.5,39.25,37.7400016784668,38.8199996948242,5600700,38.8199996948242
2022-09-21,39.2299995422363,40.1100006103516,38.9000015258789,39.3300018310547,4605300,39.3300018310547
2022-09-22,39.8800010681152,40.1199989318848,38.4799995422363,39.5400009155273,4027400,39.5400009155273
2022-09-23,38.4500007629395,38.6800003051758,37.0800018310547,37.3499984741211,6130200,37.3499984741211
2022-09-26,37.0200004577637,37.060001373291,34.5699996948242,34.7999992370605,5641800,34.7999992370605
2022-09-27,35.6199989318848,35.6199989318848,34.4599990844727,34.7599983215332,5387300,34.7599983215332
2022-09-28,34.810001373291,36.189998626709,34.3199996948242,35.75,4307900,35.75
2022-09-29,35.7900009155273,35.8699989318848,34.2200012207031,35.060001373291,4410400,35.060001373291
2022-09-30,34.7000007629395,36.5099983215332,34.3899993896484,35.6100006103516,3584300,35.6100006103516
2022-10-03,37.5,38.1699981689453,36.7299995422363,38.0499992370605,4336000,38.0499992370605
2022-10-04,38.560001373291,42.5699996948242,38.560001373291,41.5999984741211,13467200,41.5999984741211
2022-10-05,42,43.9300003051758,41.9300003051758,43.0499992370605,6796600,43.0499992370605
2022-10-06,43.560001373291,43.7000007629395,42.6300010681152,43.0099983215332,3159700,43.0099983215332
2022-10-07,43.0099983215332,43.9000015258789,42.6300010681152,42.8899993896484,3435100,42.8899993896484
2022-10-10,42.9799995422363,43.8899993896484,42.6699981689453,43.0200004577637,3322900,43.0200004577637
2022-10-11,42.7000007629395,42.8699989318848,41.6399993896484,42.4700012207031,4007100,42.4700012207031
2022-10-13,41.5499992370605,43.2999992370605,41.0499992370605,42.7000007629395,3030900,42.7000007629395
2022-10-14,42.4900016784668,42.939998626709,39.8800010681152,40.2299995422363,4523900,40.2299995422363
2022-10-17,40.7900009155273,41.5299987792969,40.2200012207031,40.560001373291,2724600,40.560001373291
2022-10-18,41,41.9300003051758,40.7599983215332,41.6100006103516,2925500,41.6100006103516
2022-10-19,41.6199989318848,44.2599983215332,41.6199989318848,44.0900001525879,6028800,44.0900001525879
2022-10-20,44.4700012207031,45.7999992370605,43.939998626709,44.5800018310547,5160300,44.5800018310547
2022-10-21,44.4300003051758,46.2000007629395,43.8600006103516,45.7299995422363,5263100,45.7299995422363
2022-10-24,45,45.8400001525879,44.5499992370605,45.0699996948242,2527800,45.0699996948242
2022-10-25,44.9099998474121,46.2400016784668,43.9700012207031,44.1500015258789,3303500,44.1500015258789
2022-10-26,43.939998626709,44.8699989318848,43.4300003051758,43.6500015258789,2788600,43.6500015258789
2022-10-27,43.75,44.7700004577637,43.3499984741211,43.7000007629395,2771200,43.7000007629395
2022-10-28,43.2700004577637,44.0299987792969,43.0099983215332,43.5699996948242,2080100,43.5699996948242
2022-10-31,42.4000015258789,46.7000007629395,42.1199989318848,46.5,4946100,46.5
2022-11-01,47.5999984741211,48.8400001525879,46.2299995422363,47.0499992370605,4942500,47.0499992370605
2022-11-03,46.5099983215332,48.0099983215332,46.0299987792969,47.8800010681152,3207200,47.8800010681152
2022-11-04,48.6399993896484,51.5800018310547,48.6399993896484,51.310001373291,6305500,51.310001373291
2022-11-07,50.3499984741211,51.2400016784668,48.5999984741211,48.7599983215332,3809400,48.7599983215332
2022-11-08,48.5999984741211,48.75,46.1699981689453,47,4670300,47
2022-11-09,46.9000015258789,48.0800018310547,45.7400016784668,46.2099990844727,4808000,46.2099990844727
2022-11-10,45.1399993896484,46.2000007629395,43.060001373291,43.4900016784668,5368300,43.4900016784668
2022-11-11,44.2000007629395,44.6699981689453,42.8400001525879,43.5099983215332,4454800,43.5099983215332
2022-11-14,43.6500015258789,43.9799995422363,42.3600006103516,43.4500007629395,4239800,43.4500007629395
2022-11-16,43.7000007629395,43.8699989318848,40.5900001525879,41.3800010681152,5630300,41.3800010681152
2022-11-17,39.3600006103516,39.6300010681152,37.2999992370605,38.8199996948242,8565000,38.8199996948242
2022-11-18,39.25,40.0499992370605,37.9599990844727,38.1800003051758,4799500,38.1800003051758
2022-11-21,37.7000007629395,38.9799995422363,36.5299987792969,37.6500015258789,4593000,37.6500015258789
2022-11-22,38.6500015258789,39.310001373291,36.6199989318848,36.939998626709,4803300,36.939998626709
2022-11-23,36.5800018310547,36.810001373291,35,35.4599990844727,5556500,35.4599990844727
2022-11-24,35.9000015258789,37.6199989318848,35.6800003051758,37.4000015258789,4395600,37.4000015258789
2022-11-25,37.4000015258789,37.7400016784668,35.2700004577637,35.4000015258789,4329800,35.4000015258789
2022-11-28,34.5,35.2700004577637,34.0400009155273,34.7900009155273,4013600,34.7900009155273
2022-11-29,35.5999984741211,36.6300010681152,35.0999984741211,35.8899993896484,3581700,35.8899993896484
2022-11-30,36.4099998474121,37.1500015258789,35.5,36.9900016784668,5599600,36.9900016784668
2022-12-01,36.9900016784668,37.5800018310547,35.9599990844727,36.1399993896484,4110700,36.1399993896484
2022-12-02,36.3199996948242,36.7700004577637,35.5,36.5900001525879,2474700,36.5900001525879
2022-12-05,36.7799987792969,37.0999984741211,34.9199981689453,35.2000007629395,5077900,35.2000007629395
2022-12-06,35.1699981689453,35.4599990844727,33.560001373291,33.9500007629395,5691000,33.9500007629395
2022-12-07,33.810001373291,34.1500015258789,32.9000015258789,33.2700004577637,3702700,33.2700004577637
2022-12-08,33.4700012207031,34.3199996948242,32.9900016784668,33.2999992370605,3526100,33.2999992370605
2022-12-09,33.3199996948242,33.8600006103516,32.560001373291,32.7700004577637,2840800,32.7700004577637
2022-12-12,32.6699981689453,33.5200004577637,32.1199989318848,33.3300018310547,3392100,33.3300018310547
2022-12-13,33.5,34.5499992370605,33.0699996948242,33.6300010681152,3316700,33.6300010681152
2022-12-14,33.5900001525879,34.5299987792969,33.0900001525879,33.5,5697600,33.5
2022-12-15,33.0099983215332,33.5499992370605,32.7000007629395,32.8699989318848,4400100,32.8699989318848
2022-12-16,32.6699981689453,32.9199981689453,31.4500007629395,32.8499984741211,6450800,32.8499984741211
2022-12-19,33.4500007629395,33.4900016784668,31.6599998474121,31.8500003814697,5099300,31.8500003814697
2022-12-20,31.8099994659424,32.9199981689453,31.6700000762939,32.7099990844727,3418500,32.7099990844727
2022-12-21,33.4500007629395,33.6100006103516,32.2900009155273,33.2900009155273,3877000,33.2900009155273
2022-12-22,33.5200004577637,33.9000015258789,32.6100006103516,33.0999984741211,3762900,33.0999984741211
2022-12-23,34.2999992370605,36.0699996948242,33.7999992370605,35.8600006103516,6847600,35.8600006103516
2022-12-26,35.9000015258789,36.5900001525879,35.2400016784668,36.1100006103516,2430600,36.1100006103516
2022-12-27,36.5999984741211,36.9799995422363,35.6199989318848,36,3210500,36
2022-12-28,36,37.1399993896484,35.75,37.0299987792969,3034000,37.0299987792969
2022-12-29,37.0999984741211,38.5,36.8300018310547,37.75,4811200,37.75
2023-01-02,37.2400016784668,37.9300003051758,35.9700012207031,36.4099998474121,2878800,36.4099998474121
2023-01-03,36.7200012207031,36.8699989318848,34.3400001525879,34.6800003051758,4051600,34.6800003051758
2023-01-04,34.4900016784668,35.2299995422363,33.2200012207031,34.8899993896484,5821900,34.8899993896484
2023-01-05,35.6599998474121,37.2700004577637,35.2700004577637,37.25,5507000,37.25
2023-01-06,37.1800003051758,38.689998626709,36.9799995422363,37.8899993896484,4461100,37.8899993896484
2023-01-09,38.5,39.4300003051758,38.060001373291,38.3800010681152,4485100,38.3800010681152
2023-01-10,38.3600006103516,39.3699989318848,37.7400016784668,39.0800018310547,3134200,39.0800018310547
2023-01-11,40.5699996948242,44.4099998474121,40.439998626709,44.4099998474121,14607000,44.4099998474121
2023-01-12,44.8800010681152,46.3699989318848,44.6599998474121,44.9000015258789,7226800,44.9000015258789
2023-01-13,44.9000015258789,44.9799995422363,43.7999992370605,44.2099990844727,4183200,44.2099990844727
2023-01-16,44,44.9000015258789,43.7299995422363,44.0900001525879,2996100,44.0900001525879
2023-01-17,44.2099990844727,44.6500015258789,43.7599983215332,44.2999992370605,3533600,44.2999992370605
2023-01-18,44.9000015258789,46.7799987792969,44.689998626709,46.0499992370605,6626200,46.0499992370605
2023-01-19,45.689998626709,47.4500007629395,45.3400001525879,47.1300010681152,6233800,47.1300010681152
2023-01-20,47.1500015258789,49.0699996948242,46.3199996948242,48.7700004577637,5870300,48.7700004577637
2023-01-23,49.2999992370605,50.189998626709,47.4500007629395,48.0299987792969,5879000,48.0299987792969
2023-01-24,48.0400009155273,48.4900016784668,45.75,46.5499992370605,5656600,46.5499992370605
2023-01-25,46.3600006103516,47.2700004577637,45,46.9199981689453,4485500,46.9199981689453
2023-01-26,47.4900016784668,48.3699989318848,46.7799987792969,46.7999992370605,3275300,46.7999992370605
2023-01-27,47.7799987792969,47.9199981689453,45.6699981689453,46.0200004577637,3973100,46.0200004577637
2023-01-30,45.8199996948242,45.9500007629395,44.5999984741211,45.2799987792969,3810200,45.2799987792969
2023-01-31,45.1199989318848,45.9300003051758,44.3600006103516,44.8300018310547,4654200,44.8300018310547
2023-02-01,44.8699989318848,45.2000007629395,43.5400009155273,44.0699996948242,3397700,44.0699996948242
2023-02-02,43.7000007629395,45.2400016784668,43.0800018310547,43.439998626709,4003400,43.439998626709
2023-02-03,43.4000015258789,44.2099990844727,41.7599983215332,42.4900016784668,4421300,42.4900016784668
2023-02-06,42.4799995422363,43.810001373291,41.9300003051758,43.6500015258789,4239900,43.6500015258789
2023-02-07,44.1699981689453,44.6500015258789,43.3300018310547,43.689998626709,3044200,43.689998626709
2023-02-08,44.0200004577637,44.5999984741211,43.5200004577637,44.5900001525879,2714300,44.5900001525879
2023-02-09,44.6199989318848,44.6199989318848,43.3199996948242,43.4700012207031,2358900,43.4700012207031
2023-02-10,43.9000015258789,44.8899993896484,43.7000007629395,44.5800018310547,3310000,44.5800018310547
2023-02-13,44.4500007629395,44.6500015258789,43.1199989318848,43.2900009155273,3876400,43.2900009155273
2023-02-14,43.1199989318848,43.3400001525879,40.6199989318848,41.1500015258789,7358000,41.1500015258789
2023-02-15,40.25,41.9000015258789,40.2299995422363,41.4099998474121,3441300,41.4099998474121
2023-02-16,41.2799987792969,41.7200012207031,40.8199996948242,41.3400001525879,2145000,41.3400001525879
2023-02-17,40.5,41.1699981689453,39.7200012207031,39.8499984741211,3384700,39.8499984741211
2023-02-22,39.4000015258789,39.5099983215332,38.1500015258789,39.0099983215332,3022000,39.0099983215332
2023-02-23,39.25,40.4000015258789,39.0200004577637,39.2999992370605,3493500,39.2999992370605
2023-02-24,39.6300010681152,39.9099998474121,38.7999992370605,39.1399993896484,2096100,39.1399993896484
2023-02-27,39.2799987792969,39.8899993896484,38.9500007629395,39.1399993896484,2547100,39.1399993896484
2023-02-28,38.4000015258789,39.7999992370605,36.4099998474121,36.4099998474121,10865100,36.4099998474121
2023-03-01,36.2999992370605,36.4099998474121,30.9099998474121,32.5999984741211,24250500,32.5999984741211
2023-03-02,32.9300003051758,33.8899993896484,31.2199993133545,31.2900009155273,14905900,31.2900009155273
2023-03-03,31.5100002288818,33.0200004577637,31.4400005340576,32.8199996948242,7455800,32.8199996948242
2023-03-06,32.8199996948242,33.4500007629395,32,32.9500007629395,5870200,32.9500007629395
2023-03-07,32.9000015258789,32.9300003051758,31.5400009155273,32.3400001525879,4687200,32.3400001525879
2023-03-08,32.5099983215332,33.6599998474121,32.060001373291,33.3600006103516,5163600,33.3600006103516
2023-03-09,31.9200000762939,32.5499992370605,31.0900001525879,31.3299999237061,9516700,31.3299999237061
2023-03-10,31,31.1200008392334,28.5699996948242,28.9099998474121,18580400,28.9099998474121
2023-03-13,27.5,28.25,26.6399993896484,27.3500003814697,13453100,27.3500003814697
2023-03-14,27.5300006866455,28.6599998474121,27.5300006866455,28.1900005340576,10252400,28.1900005340576
2023-03-15,27.4899997711182,27.7399997711182,26.5,27.1800003051758,11959700,27.1800003051758
2023-03-16,27.4899997711182,27.6100006103516,26.3600006103516,27.2000007629395,9138400,27.2000007629395
2023-03-17,31.4899997711182,31.9400005340576,28.6800003051758,31.75,22790800,31.75
2023-03-20,31.75,32.2700004577637,30.3199996948242,30.8099994659424,7597500,30.8099994659424
2023-03-21,31.0100002288818,31.5,29.6200008392334,29.8400001525879,7623600,29.8400001525879
2023-03-22,30.0100002288818,30.7199993133545,29.4200000762939,30.2399997711182,6100800,30.2399997711182
2023-03-23,30.4500007629395,30.9200000762939,28.7900009155273,29.4500007629395,5553100,29.4500007629395
2023-03-24,28.3700008392334,30.4200000762939,28.1599998474121,30,6751200,30
2023-03-27,30.6599998474121,30.9599990844727,30.0400009155273,30.5699996948242,5227400,30.5699996948242
2023-03-28,30.7299995422363,30.8299999237061,29.9300003051758,30.5,4916400,30.5
2023-03-29,29.6499996185303,30.5900001525879,28.7999992370605,30.3899993896484,13541200,30.3899993896484
2023-03-30,30.9699993133545,31.5499992370605,30.2700004577637,30.3799991607666,5448400,30.3799991607666
2023-03-31,30.25,30.5599994659424,29.3600006103516,29.4699993133545,4962000,29.4699993133545
2023-04-03,30.7000007629395,31.25,29.8099994659424,29.9300003051758,8637700,29.9300003051758
2023-04-04,30.5799999237061,30.7199993133545,28.8600006103516,28.8700008392334,7357300,28.8700008392334
2023-04-05,28.6000003814697,28.7999992370605,27.1299991607666,27.6800003051758,12130400,27.6800003051758
2023-04-06,28.6499996185303,29.3299999237061,28,29.0200004577637,9598600,29.0200004577637
2023-04-10,29.2999992370605,30.8500003814697,29.1499996185303,30.6599998474121,8586200,30.6599998474121
2023-04-11,30.8099994659424,31.6499996185303,30.8099994659424,31.4799995422363,6660200,31.4799995422363
2023-04-12,31.7299995422363,33.2200012207031,31.7299995422363,32.189998626709,9186600,32.189998626709
2023-04-13,32.189998626709,33.5699996948242,32.0400009155273,33.0200004577637,7732300,33.0200004577637
2023-04-14,32.939998626709,33.0400009155273,31.6599998474121,32.8699989318848,5861500,32.8699989318848
2023-04-17,28.8500003814697,29.8600006103516,27.1800003051758,27.7099990844727,28156500,27.7099990844727
2023-04-18,27.3799991607666,27.6000003814697,26.3500003814697,27.1499996185303,16748700,27.1499996185303
2023-04-19,26.7999992370605,28.1000003814697,26.6599998474121,27.2099990844727,14603700,27.2099990844727
2023-04-20,26.6599998474121,27.7399997711182,26.4799995422363,27.3799991607666,7628700,27.3799991607666
2023-04-24,27.3500003814697,27.5599994659424,26.7000007629395,27.4500007629395,6655600,27.4500007629395
2023-04-25,27.2800006866455,27.9500007629395,26.8999996185303,27.7000007629395,5301600,27.7000007629395
2023-04-26,27.7700004577637,28.1599998474121,27.2000007629395,27.2000007629395,6294000,27.2000007629395
2023-04-27,27.2099990844727,30.8099994659424,27.2099990844727,30.4400005340576,20865700,30.4400005340576
2023-04-28,30.4400005340576,32.3899993896484,29.7999992370605,31.6700000762939,9851400,31.6700000762939
2023-05-02,31.5,31.6399993896484,29.8700008392334,29.9099998474121,8164800,29.9099998474121
2023-05-03,29.7900009155273,30.1499996185303,28.8400001525879,29.6700000762939,9233500,29.6700000762939
2023-05-04,30,30.4899997711182,29.7000007629395,29.7999992370605,6658600,29.7999992370605
2023-05-05,30.4500007629395,31.4300003051758,30.25,31.4300003051758,5420800,31.4300003051758
2023-05-08,32.1699981689453,33,32.1199989318848,32.5999984741211,7995700,32.5999984741211
2023-05-09,32.7999992370605,33.9900016784668,32.0400009155273,32.3499984741211,6988700,32.3499984741211
2023-05-10,32.4099998474121,32.9300003051758,32.2599983215332,32.5900001525879,4773900,32.5900001525879
2023-05-11,32.2799987792969,32.3800010681152,31.6599998474121,32.2299995422363,4835700,32.2299995422363
2023-05-12,32.1199989318848,33.2299995422363,32.0299987792969,33.0800018310547,5308700,33.0800018310547
2023-05-15,33.2900009155273,33.9700012207031,32.75,32.9199981689453,6157900,32.9199981689453
2023-05-16,32.439998626709,32.6599998474121,30.2399997711182,30.4400005340576,13180100,30.4400005340576
2023-05-17,30.7700004577637,32.0800018310547,30.1200008392334,31.8799991607666,8990000,31.8799991607666
2023-05-18,31.8600006103516,32.5099983215332,31.1299991607666,31.8700008392334,7293300,31.8700008392334
2023-05-19,32.439998626709,35.5,31.6000003814697,33.0800018310547,19338300,33.0800018310547
2023-05-22,33.4500007629395,33.9599990844727,32.4000015258789,32.4000015258789,8112000,32.4000015258789
2023-05-23,32.4099998474121,32.8800010681152,31.4500007629395,31.5499992370605,5877900,31.5499992370605
2023-05-24,31.6000003814697,32.439998626709,31.0100002288818,32.0499992370605,7668400,32.0499992370605
2023-05-25,32.3499984741211,32.4700012207031,31.1299991607666,31.2399997711182,5881900,31.2399997711182
2023-05-26,31.5100002288818,31.6700000762939,30.1800003051758,30.7000007629395,6499900,30.7000007629395
2023-05-29,30.6900005340576,31.0699996948242,30.4500007629395,30.5599994659424,2826600,30.5599994659424
2023-05-30,30.4200000762939,30.6000003814697,29.5,29.8199996948242,6254700,29.8199996948242
2023-05-31,29.2999992370605,30.3099994659424,29.1299991607666,30.3099994659424,4409300,30.3099994659424
2023-06-01,30.4599990844727,31.1700000762939,29.6200008392334,30.7800006866455,6086400,30.7800006866455
2023-06-02,31.3199996948242,32.060001373291,31.25,31.9500007629395,5451700,31.9500007629395
2023-06-05,32.4799995422363,32.689998626709,31.8999996185303,32.25,4872300,32.25
2023-06-06,32.0900001525879,32.6599998474121,31.7000007629395,32.6599998474121,3791700,32.6599998474121
2023-06-07,33,33.4099998474121,32.6800003051758,33.1800003051758,5267000,33.1800003051758
2023-06-09,35.0200004577637,35.1399993896484,32.0499992370605,32.5699996948242,11135000,32.5699996948242
2023-06-12,32.1800003051758,32.439998626709,31.0200004577637,31.8199996948242,7194500,31.8199996948242
2023-06-13,32.3199996948242,32.5800018310547,31.5,31.7399997711182,5823500,31.7399997711182
2023-06-14,31.8999996185303,32.2799987792969,31.1200008392334,31.7000007629395,8235400,31.7000007629395
2023-06-15,31.8600006103516,32.2000007629395,31.3299999237061,32.0299987792969,6699400,32.0299987792969
2023-06-16,31.9899997711182,32.4900016784668,31.75,32.4900016784668,5705400,32.4900016784668
2023-06-19,32.5299987792969,32.9900016784668,32.2000007629395,32.7799987792969,3515700,32.7799987792969
2023-06-20,32.7000007629395,32.8699989318848,32.0499992370605,32.7400016784668,4941900,32.7400016784668
2023-06-21,32.7000007629395,32.939998626709,32.0499992370605,32.6399993896484,4634200,32.6399993896484
2023-06-22,32.0900001525879,32.2999992370605,31.1499996185303,31.6499996185303,5828000,31.6499996185303
2023-06-23,31.3899993896484,31.3999996185303,30.7299995422363,31.0599994659424,5673400,31.0599994659424
2023-06-26,31.1299991607666,31.3899993896484,30.8500003814697,31.0799999237061,2860600,31.0799999237061
2023-06-27,31.1100006103516,31.2900009155273,30.0100002288818,30.3099994659424,6101200,30.3099994659424
2023-06-28,30.2900009155273,30.6000003814697,29.8299999237061,29.8999996185303,4495900,29.8999996185303
2023-06-29,29.9200000762939,30.2199993133545,29.2600002288818,29.5900001525879,5619500,29.5900001525879
2023-06-30,29.6499996185303,30.3700008392334,29.4599990844727,29.8500003814697,6828000,29.8500003814697
2023-07-03,30.1499996185303,30.8299999237061,29.9599990844727,30.3299999237061,4083800,30.3299999237061
2023-07-04,30.3400001525879,30.7000007629395,30.1000003814697,30.3400001525879,2494000,30.3400001525879
2023-07-05,30.1399993896484,31.2600002288818,29.8700008392334,30.9500007629395,5381400,30.9500007629395
2023-07-06,30.7099990844727,31.1000003814697,29.8999996185303,30.1299991607666,4039000,30.1299991607666
2023-07-07,30.8299999237061,32.5499992370605,30.8099994659424,32.25,12945800,32.25
2023-07-10,32.1300010681152,32.5099983215332,31.3999996185303,31.6299991607666,7303600,31.6299991607666
2023-07-11,31.6900005340576,32.25,30.6800003051758,32.0299987792969,4703500,32.0299987792969
2023-07-12,32.3400001525879,32.6599998474121,31.6000003814697,31.6299991607666,4464200,31.6299991607666
2023-07-13,31.7000007629395,33,31.5,32.9500007629395,5667700,32.9500007629395
2023-07-14,33.0800018310547,33.2999992370605,32.2200012207031,32.5200004577637,4743500,32.5200004577637
2023-07-17,32.310001373291,32.8800010681152,32.0400009155273,32.7599983215332,3184500,32.7599983215332
2023-07-18,32.7599983215332,33.6300010681152,32.6100006103516,33.5,4763500,33.5
2023-07-19,33.6399993896484,34.6500015258789,33.6399993896484,34.25,7449400,34.25
2023-07-20,34.5200004577637,34.7299995422363,34.25,34.5299987792969,3573600,34.5299987792969
2023-07-21,34.7599983215332,35.6699981689453,34.7000007629395,35,8260600,35
2023-07-24,35.2799987792969,36.6100006103516,35.1500015258789,36.439998626709,5515100,36.439998626709
2023-07-25,37.0200004577637,37.0200004577637,35.6500015258789,35.9099998474121,4963500,35.9099998474121
2023-07-26,35.5900001525879,36.2299995422363,35.3300018310547,36.0299987792969,3933000,36.0299987792969
2023-07-27,36.7999992370605,36.9500007629395,35.0099983215332,35.189998626709,4209100,35.189998626709
2023-07-28,35.5099983215332,35.689998626709,34.9599990844727,35.4000015258789,2777800,35.4000015258789
2023-07-31,35.75,35.8499984741211,35.3800010681152,35.5499992370605,2268200,35.5499992370605
2023-08-01,35.5,35.689998626709,34.9500007629395,35.1599998474121,3169100,35.1599998474121
2023-08-02,35,35.2000007629395,34.3199996948242,35.060001373291,3405100,35.060001373291
2023-08-03,35.4900016784668,36.6500015258789,35.2799987792969,35.8800010681152,4724700,35.8800010681152
2023-08-04,35.9700012207031,37.2299995422363,35.9700012207031,36.6800003051758,5570500,36.6800003051758
2023-08-07,36.7000007629395,36.7999992370605,35.7099990844727,36.3199996948242,3802100,36.3199996948242
2023-08-08,35.3899993896484,37.1699981689453,34.9199981689453,37,5246700,37
2023-08-09,38.3400001525879,38.9799995422363,36.6100006103516,36.8800010681152,10390500,36.8800010681152
2023-08-10,36.9000015258789,37.2000007629395,34.8499984741211,35.0499992370605,9425600,35.0499992370605
2023-08-11,35.0699996948242,35.310001373291,33.060001373291,33.4000015258789,9798700,33.4000015258789
2023-08-14,33.3600006103516,33.4099998474121,32.689998626709,33.0400009155273,5110000,33.0400009155273
2023-08-15,33.25,33.3800010681152,31.8700008392334,32.4799995422363,5248400,32.4799995422363
2023-08-16,32.6300010681152,32.7900009155273,31.5900001525879,31.5900001525879,8367200,31.5900001525879
2023-08-17,32.0299987792969,32.310001373291,31.5200004577637,31.8299999237061,4504600,31.8299999237061
2023-08-18,31.7000007629395,31.9699993133545,31.3099994659424,31.75,4665600,31.75
2023-08-21,31.8700008392334,32.2700004577637,31.5100002288818,31.5900001525879,2872700,31.5900001525879
2023-08-22,31.6299991607666,32.0299987792969,30.8600006103516,31.7700004577637,4780600,31.7700004577637
2023-08-23,31.6499996185303,31.7999992370605,31.2299995422363,31.6100006103516,4794600,31.6100006103516
2023-08-24,31.6100006103516,31.8700008392334,31.1100006103516,31.4699993133545,3458600,31.4699993133545
2023-08-25,31.7000007629395,31.9799995422363,31.2700004577637,31.6800003051758,4033300,31.6800003051758
2023-08-28,31.7800006866455,32.0800018310547,31.25,31.3199996948242,4847200,31.3199996948242
2023-08-29,31.6200008392334,32.1199989318848,31.1800003051758,31.8600006103516,3733000,31.8600006103516
2023-08-30,32.060001373291,32.2700004577637,31.5200004577637,32.2000007629395,3258400,32.2000007629395
