"Date","INTB3.SA.Open","INTB3.SA.High","INTB3.SA.Low","INTB3.SA.Close","INTB3.SA.Volume","INTB3.SA.Adjusted"
2022-04-01,33.9199981689453,34.4799995422363,33.2900009155273,33.9300003051758,1715500,31.3044624328613
2022-04-04,33.7099990844727,35.0499992370605,33.5900001525879,34.4900016784668,2314100,31.8211250305176
2022-04-05,34.5099983215332,34.6599998474121,33.2599983215332,33.6199989318848,1320200,31.0184478759766
2022-04-06,33.3899993896484,33.3899993896484,31.3999996185303,31.9599990844727,3056000,29.4869022369385
2022-04-07,31.8799991607666,32.1199989318848,31.3700008392334,31.7000007629395,1859800,29.2470207214355
2022-04-08,31.7900009155273,31.7900009155273,30.2399997711182,31.5499992370605,3189700,29.1086292266846
2022-04-11,31.2999992370605,31.3700008392334,30.7199993133545,31.1000003814697,1161200,28.693452835083
2022-04-12,31.2000007629395,31.8600006103516,30.7299995422363,31.1599998474121,1067700,28.7488059997559
2022-04-13,31.1299991607666,31.3999996185303,30.6299991607666,30.7800006866455,1458000,28.3982124328613
2022-04-14,30.7700004577637,30.8999996185303,29.9500007629395,30,1213300,27.6785697937012
2022-04-18,29.7000007629395,30.25,29.5499992370605,30.1000003814697,1838900,27.7708320617676
2022-04-19,29.75,30.5699996948242,29.6900005340576,30.5100002288818,1156100,28.1491069793701
2022-04-20,30.7000007629395,30.8400001525879,29.9099998474121,30.0900001525879,1298100,27.761604309082
2022-04-22,29.7000007629395,29.9500007629395,28.8999996185303,29.1800003051758,924400,26.9220199584961
2022-04-25,28.9699993133545,28.9699993133545,28.2000007629395,28.75,1727300,26.5252990722656
2022-04-26,28.5200004577637,28.9400005340576,28.0799999237061,28.5699996948242,1185300,26.3592224121094
2022-04-27,28.6599998474121,29.2000007629395,28.5599994659424,28.7299995422363,958000,26.5068416595459
2022-04-28,29,29.5300006866455,28.5400009155273,29.2099990844727,1021100,26.9497013092041
2022-04-29,29.6499996185303,29.8099994659424,28.2000007629395,28.2000007629395,882100,26.0178565979004
2022-05-02,28.3899993896484,28.5400009155273,27.6200008392334,28.3999996185303,1126400,26.2023792266846
2022-05-03,28.3999996185303,29.7600002288818,28.0799999237061,29.0799999237061,2232300,26.8297576904297
2022-05-04,28.9899997711182,29.5,28.1200008392334,29.3999996185303,1371800,27.1249961853027
2022-05-05,29.1399993896484,29.2099990844727,27.1100006103516,27.6700000762939,2580000,25.5288696289062
2022-05-06,27.5699996948242,27.9200000762939,26.5300006866455,26.9099998474121,2437900,24.8276786804199
2022-05-09,26.2000007629395,26.7800006866455,25.7900009155273,26.5,5739800,24.4494037628174
2022-05-10,26.6599998474121,26.8500003814697,25.8199996948242,26.4899997711182,1212800,24.4401760101318
2022-05-11,26.4799995422363,26.8899993896484,25.8999996185303,26.6599998474121,1400800,24.5970230102539
2022-05-12,26.4400005340576,27.5200004577637,26.0900001525879,27.1900005340576,1187000,25.0860080718994
2022-05-13,27.3299999237061,28.0300006866455,27.1800003051758,27.5799999237061,1214400,25.4458332061768
2022-05-16,27.6499996185303,27.7800006866455,26.9300003051758,27.6200008392334,1548900,25.482738494873
2022-05-17,27.8700008392334,28.1399993896484,27.2900009155273,27.9099998474121,1239700,25.7502975463867
2022-05-18,27.9099998474121,27.9099998474121,26.6700000762939,26.8299999237061,1437100,24.753870010376
2022-05-19,26.8999996185303,27.4799995422363,26.4799995422363,27.25,1598300,25.1413688659668
2022-05-20,27.4699993133545,27.7000007629395,26.9799995422363,27.4200000762939,1445000,25.2982139587402
2022-05-23,27.5400009155273,27.8700008392334,27.1700000762939,27.7399997711182,2016400,25.5934505462646
2022-05-24,27.3500003814697,27.9899997711182,27.0900001525879,27.9899997711182,891600,25.824104309082
2022-05-25,27.8199996948242,27.8199996948242,27.0200004577637,27.1599998474121,2680900,25.0583324432373
2022-05-26,27.1700000762939,27.2299995422363,26.2999992370605,26.4599990844727,1998300,24.4124965667725
2022-05-27,26.3799991607666,27.0499992370605,26.3799991607666,26.7900009155273,948700,24.7169628143311
2022-05-30,26.7800006866455,27.0499992370605,25.9599990844727,25.9599990844727,1062000,23.9511890411377
2022-05-31,26.1100006103516,26.2600002288818,25.8600006103516,26.1599998474121,1579500,24.1357135772705
2022-06-01,26.2399997711182,27,26.0699996948242,26.5499992370605,906400,24.495532989502
2022-06-02,26.6900005340576,26.9899997711182,26.2999992370605,26.9300003051758,1357300,24.8461303710938
2022-06-03,26.8199996948242,26.8899993896484,26.3999996185303,26.5599994659424,662300,24.5047588348389
2022-06-06,26.5499992370605,26.7700004577637,26.1100006103516,26.1100006103516,558400,24.0895824432373
2022-06-07,26.0699996948242,26.1000003814697,25.3600006103516,26.0200004577637,726600,24.0065498352051
2022-06-08,25.7999992370605,26.1599998474121,25.4099998474121,26,780400,23.9880924224854
2022-06-09,25.9899997711182,26.1900005340576,25.6200008392334,25.7299995422363,770100,23.7389812469482
2022-06-10,25.5,25.8899993896484,24.6599998474121,25.2600002288818,1633600,23.3053550720215
2022-06-13,24.8899993896484,25.1299991607666,24.3600006103516,24.7999992370605,2087900,22.8809490203857
2022-06-14,24.8099994659424,25.2399997711182,24.4599990844727,24.9500007629395,1580300,23.019344329834
2022-06-15,25.2199993133545,26.0100002288818,25.1299991607666,25.6700000762939,1594500,23.6836318969727
2022-06-17,25.3099994659424,25.3299999237061,24.7199993133545,25.2299995422363,1535300,23.2776756286621
2022-06-20,25.2299995422363,25.5,24.7099990844727,25.0699996948242,532700,23.1300621032715
2022-06-21,25.0799999237061,25.3600006103516,24.7800006866455,25.1100006103516,1146600,23.1669635772705
2022-06-22,24.7199993133545,25.8799991607666,24.6299991607666,25.5799999237061,1169100,23.6005935668945
2022-06-23,25.6200008392334,26.1499996185303,25.2800006866455,25.9500007629395,685900,23.9419612884521
2022-06-24,26.1599998474121,26.7299995422363,25.4500007629395,25.7099990844727,1752900,23.7205352783203
2022-06-27,25.7399997711182,25.9599990844727,25.5100002288818,25.5100002288818,1046600,23.5360107421875
2022-06-28,25.6900005340576,25.7900009155273,24.6000003814697,25,931000,23.0654754638672
2022-06-29,24.9400005340576,24.9899997711182,24.4599990844727,24.6800003051758,619100,22.8256530761719
2022-06-30,24.3199996948242,24.8899993896484,24.1000003814697,24.7099990844727,2059300,22.8533954620361
2022-07-01,24.8400001525879,25.1800003051758,24.7000007629395,24.8299999237061,1201900,22.9643840789795
2022-07-04,24.8600006103516,24.8600006103516,24,24,627000,22.1967449188232
2022-07-05,23.7999992370605,24.1700000762939,23.3400001525879,24.0900001525879,880900,22.2799854278564
2022-07-06,24.1299991607666,24.6299991607666,23.9799995422363,24.4599990844727,1027700,22.6221771240234
2022-07-07,24.7199993133545,25.2600002288818,24.4599990844727,24.6800003051758,668200,22.8256530761719
2022-07-08,24.7399997711182,24.9300003051758,24.1700000762939,24.4200000762939,660200,22.5851879119873
2022-07-11,24.1399993896484,24.4400005340576,23.5200004577637,23.8500003814697,854300,22.0580177307129
2022-07-12,23.7900009155273,23.8999996185303,23.3899993896484,23.5599994659424,1098100,21.7898006439209
2022-07-13,23.6000003814697,25.0699996948242,23.3899993896484,24.5200004577637,1453500,22.6776752471924
2022-07-14,24.3299999237061,25.1399993896484,24.1499996185303,24.1499996185303,1156100,22.3354740142822
2022-07-15,24.25,24.5400009155273,24.0400009155273,24.2099990844727,620300,22.3909645080566
2022-07-18,24.6000003814697,25.3299999237061,24.3600006103516,24.8400001525879,1818500,22.9736309051514
2022-07-19,24.9099998474121,25.8400001525879,24.8600006103516,25.8400001525879,1453200,23.898494720459
2022-07-20,25.6399993896484,26.7000007629395,25.5100002288818,26.2700004577637,1581400,24.2961864471436
2022-07-21,26.1399993896484,26.6499996185303,26.1000003814697,26.2299995422363,603100,24.2591896057129
2022-07-22,26.2299995422363,26.4699993133545,25.3199996948242,25.7900009155273,729700,23.8522491455078
2022-07-25,25.9799995422363,26.6100006103516,25.9699993133545,26.4400005340576,636200,24.4534149169922
2022-07-26,26.4099998474121,26.8799991607666,25.8799991607666,26.2600002288818,516100,24.2869396209717
2022-07-27,26.3199996948242,27.7299995422363,26.1100006103516,27.5499992370605,1671400,25.4800128936768
2022-07-28,27.8400001525879,28.5,27.3500003814697,27.7000007629395,1618200,25.6187438964844
2022-07-29,27.8299999237061,27.8400001525879,26.9200000762939,27.1900005340576,725900,25.1470603942871
2022-08-01,27.1900005340576,27.2700004577637,26.3899993896484,26.7999992370605,1055700,24.7863636016846
2022-08-02,26.5300006866455,26.8299999237061,26.1499996185303,26.3999996185303,851900,24.5322685241699
2022-08-03,26.3999996185303,27.5,26.3799991607666,27.5,1032900,25.5544452667236
2022-08-04,27.6299991607666,28.8299999237061,27.6200008392334,28.5,1704600,26.4837017059326
2022-08-05,28.3700008392334,28.75,27.9400005340576,28.6499996185303,757100,26.6230869293213
2022-08-08,28.8199996948242,29.3899993896484,28.5,28.7199993133545,785300,26.6881332397461
2022-08-09,28.75,28.9500007629395,27.5,27.7199993133545,1168700,25.7588806152344
2022-08-10,28.0200004577637,28.8999996185303,27.75,28.4300003051758,1480000,26.4186515808105
2022-08-11,28.4300003051758,28.6700000762939,27.6700000762939,27.6700000762939,1189700,25.7124195098877
2022-08-12,27.5400009155273,28.5200004577637,27.5100002288818,28.1000003814697,1749500,26.1119995117188
2022-08-15,28.0900001525879,29.2600002288818,27.7000007629395,29.2000007629395,2039300,27.1341743469238
2022-08-16,29.2800006866455,29.4699993133545,28.5799999237061,28.9300003051758,945600,26.883279800415
2022-08-17,28.7700004577637,28.9599990844727,28.0699996948242,28.7099990844727,1275100,26.678840637207
2022-08-18,28.8999996185303,28.9200000762939,27.75,28,1448200,26.0190715789795
2022-08-19,27.8999996185303,27.9899997711182,26.75,27.0599994659424,1006300,25.1455764770508
2022-08-22,26.9500007629395,26.9500007629395,26.1499996185303,26.8999996185303,1105600,24.9968929290771
2022-08-23,26.8400001525879,27.4699993133545,26.6599998474121,27.2999992370605,974300,25.368595123291
2022-08-24,27.1499996185303,27.9400005340576,27.1499996185303,27.6499996185303,1292000,25.6938304901123
2022-08-25,27.7600002288818,28.2600002288818,27.6299991607666,28.1599998474121,1085400,26.1677513122559
2022-08-26,28.1800003051758,28.4799995422363,27.7099990844727,27.7700004577637,484600,25.8053455352783
2022-08-29,27.5699996948242,28.0599994659424,27.2700004577637,27.6499996185303,1314200,25.6938304901123
2022-08-30,27.6599998474121,28.2299995422363,27.25,27.7399997711182,1034000,25.7774658203125
2022-08-31,27.7999992370605,28.3400001525879,27.5300006866455,27.6200008392334,783100,25.6659564971924
2022-09-01,27.6800003051758,28.4500007629395,27.5,28.4500007629395,1115500,26.4372386932373
2022-09-02,28.7099990844727,28.9200000762939,28.3299999237061,28.3700008392334,875700,26.3628978729248
2022-09-05,28.2600002288818,28.9799995422363,28.0699996948242,28.7600002288818,824400,26.7253036499023
2022-09-06,28.6299991607666,28.7099990844727,28.0100002288818,28.4300003051758,1830700,26.4186515808105
2022-09-08,28.5300006866455,29.0900001525879,27.8099994659424,29,1186400,26.9483242034912
2022-09-09,29.2000007629395,29.3500003814697,28.3500003814697,29.1499996185303,1070600,27.0877113342285
2022-09-12,29.3899993896484,29.6000003814697,28.9599990844727,29.2299995422363,863100,27.1620540618896
2022-09-13,29.25,29.3199996948242,28.5200004577637,28.8500003814697,827800,26.8089370727539
2022-09-14,28.8899993896484,29.2900009155273,28.5599994659424,28.8099994659424,1177600,26.7717685699463
2022-09-15,28.7999992370605,28.8700008392334,27.8899993896484,28.1499996185303,706500,26.1584587097168
2022-09-16,27.8899993896484,28.6599998474121,27.3500003814697,28.3500003814697,668800,26.3443164825439
2022-09-19,28.2399997711182,29.0300006866455,28.1599998474121,28.7199993133545,684900,26.6881332397461
2022-09-20,28.3999996185303,29.3600006103516,28.3999996185303,29.0400009155273,971500,26.9854965209961
2022-09-21,28.9899997711182,29.8899993896484,28.8199996948242,29.1000003814697,1331600,27.0412521362305
2022-09-22,29.3799991607666,30.2000007629395,28.6599998474121,29.9400005340576,1271800,27.8218269348145
2022-09-23,29.3899993896484,30.3600006103516,29.2199993133545,30.1000003814697,794500,27.9705028533936
2022-09-26,30.1399993896484,30.1399993896484,29.0599994659424,29.2800006866455,272000,27.2085151672363
2022-09-27,28.8099994659424,29.1000003814697,28.7299995422363,28.8700008392334,488800,26.827522277832
2022-09-28,28.8899993896484,29.1800003051758,28.6000003814697,29.0100002288818,456000,26.9576168060303
2022-09-29,28.7099990844727,29.5200004577637,28.5499992370605,29.0799999237061,1275400,27.0226631164551
2022-09-30,29.0400009155273,29.7800006866455,28.7800006866455,29.5400009155273,571100,27.450122833252
2022-10-03,29.8700008392334,31.5499992370605,29.8700008392334,31.4200000762939,1985000,29.1971168518066
2022-10-04,31.6700000762939,32.1100006103516,31.0300006866455,31.5,906900,29.2714557647705
2022-10-05,31.5100002288818,32.1699981689453,31.3799991607666,31.5100002288818,570100,29.2807483673096
2022-10-06,31.5100002288818,32.1699981689453,31.5100002288818,31.9799995422363,909900,29.7174987792969
2022-10-07,31.7000007629395,32.3899993896484,31.6299991607666,32.0099983215332,1575900,29.7453746795654
2022-10-10,32.0099983215332,32.8400001525879,31.8400001525879,32.2099990844727,996000,29.9312229156494
2022-10-11,32.0999984741211,32.4599990844727,31.4599990844727,32.4599990844727,1189000,30.1635360717773
2022-10-13,31.8500003814697,32.689998626709,31.5100002288818,32.5999984741211,689900,30.2936305999756
2022-10-14,32.5299987792969,33.9799995422363,32.4500007629395,33.6199989318848,3176200,31.2414684295654
2022-10-17,33.9000015258789,34.4799995422363,33.6500015258789,33.8899993896484,943600,31.4923686981201
2022-10-18,34.2599983215332,35,34.1100006103516,34.3899993896484,1418600,31.9569931030273
2022-10-19,34.3800010681152,34.7099990844727,33.5099983215332,33.9199981689453,1109300,31.52024269104
2022-10-20,34.1199989318848,34.4900016784668,33.8699989318848,34.2700004577637,752100,31.8454856872559
2022-10-21,34.2700004577637,34.7400016784668,34.1800003051758,34.5499992370605,1501900,32.1056785583496
2022-10-24,34.2000007629395,34.6300010681152,34,34.439998626709,604800,32.0034599304199
2022-10-25,34.3899993896484,34.4000015258789,33.5999984741211,33.7999992370605,533700,31.4087390899658
2022-10-26,33.5299987792969,33.9599990844727,32.9099998474121,33.2900009155273,1147400,30.934814453125
2022-10-27,33.2900009155273,34.4900016784668,32.9099998474121,34.4000015258789,2547400,31.9662857055664
2022-10-28,34.1399993896484,35.1500015258789,33.939998626709,34.9900016784668,1867800,32.5145492553711
2022-10-31,34.4700012207031,36.6599998474121,34.2700004577637,36.5200004577637,1617200,33.9363059997559
2022-11-01,35.9300003051758,36.3300018310547,34.3899993896484,35.5,2736700,32.9884643554688
2022-11-03,35.439998626709,35.9799995422363,35.0900001525879,35.4199981689453,1109100,32.9141235351562
2022-11-04,35.7999992370605,35.8300018310547,34.75,35.0099983215332,1351900,32.5331344604492
2022-11-07,34.8400001525879,35.0200004577637,34.0900001525879,34.310001373291,672800,31.8826541900635
2022-11-08,34.0099983215332,35.6399993896484,34.0099983215332,35.0699996948242,1741300,32.5888862609863
2022-11-09,34.8899993896484,35.4700012207031,34.5699996948242,34.939998626709,639600,32.4680824279785
2022-11-10,34.4199981689453,34.4199981689453,31.8899993896484,32.5,2081100,30.2007102966309
2022-11-11,32.5,32.7000007629395,31.4099998474121,32.1699981689453,2138800,29.8940563201904
2022-11-14,32.5,33,32.2299995422363,32.5900001525879,1111100,30.2843418121338
2022-11-16,32.6699981689453,32.7099990844727,31.2099990844727,31.4699993133545,1432200,29.243579864502
2022-11-17,30.9500007629395,31.1499996185303,29.8199996948242,30.8600006103516,2273000,28.676736831665
2022-11-18,31.0400009155273,31.8099994659424,30.7000007629395,30.9200000762939,877700,28.7324924468994
2022-11-21,31.0900001525879,31.8400001525879,30.1200008392334,31.4899997711182,981100,29.2621612548828
2022-11-22,31.5400009155273,31.7000007629395,30.7099990844727,30.9699993133545,551200,28.7789535522461
2022-11-23,30.6900005340576,31.0900001525879,30.4699993133545,30.7000007629395,1265500,28.52805519104
2022-11-24,30.8999996185303,32.5499992370605,30.8799991607666,32.3499984741211,668600,30.0613174438477
2022-11-25,32.2000007629395,32.2000007629395,31.0200004577637,31.1700000762939,600400,28.9648036956787
2022-11-28,31.1700000762939,31.4400005340576,30.7900009155273,30.9500007629395,806900,28.7603664398193
2022-11-29,31.1700000762939,31.8700008392334,30.7000007629395,31.5,1567400,29.2714557647705
2022-11-30,31.4599990844727,32.25,31.4300003051758,32.1699981689453,1774300,29.8940563201904
2022-12-01,31.9200000762939,32.3899993896484,31.5300006866455,32.2200012207031,668400,29.9405193328857
2022-12-02,32.3899993896484,33.6500015258789,31.8199996948242,33,733800,30.6653327941895
2022-12-05,32.9300003051758,32.9300003051758,31.6800003051758,32.0800018310547,602300,29.8104228973389
2022-12-06,32.2200012207031,32.3300018310547,30.7900009155273,31.1900005340576,1832200,28.9833869934082
2022-12-07,31.0300006866455,31.6499996185303,30.8400001525879,31.2999992370605,988700,29.0856056213379
2022-12-08,31.1499996185303,31.1499996185303,29.4699993133545,30.2199993133545,1664400,28.0820140838623
2022-12-09,30.2999992370605,30.3199996948242,29.2099990844727,29.4200000762939,719100,27.3386096954346
2022-12-12,29.2999992370605,29.6399993896484,27.2999992370605,27.7700004577637,2853800,25.8053455352783
2022-12-13,27.8400001525879,28.0499992370605,26.6000003814697,27.0100002288818,2191400,25.0991153717041
2022-12-14,27.0300006866455,27.3799991607666,25.1800003051758,26.8199996948242,2867700,24.9225540161133
2022-12-15,26.6200008392334,27.7000007629395,26.5,27.3500003814697,1658800,25.415060043335
2022-12-16,27.2999992370605,27.7199993133545,26.8299999237061,27.0100002288818,1188000,25.0991153717041
2022-12-19,27.1499996185303,27.8999996185303,26.6000003814697,27.6499996185303,832700,25.6938304901123
2022-12-20,27.6000003814697,29.6100006103516,27.3700008392334,29.3600006103516,1387000,27.2828578948975
2022-12-21,29.4400005340576,30.1299991607666,28.6299991607666,29.4300003051758,1026200,27.3479042053223
2022-12-22,29.4699993133545,29.75,29.1200008392334,29.2999992370605,802700,27.2271003723145
2022-12-23,29.4300003051758,30.0799999237061,28.9899997711182,30.0400009155273,2596400,27.9147491455078
2022-12-26,29.6800003051758,30.0499992370605,29.25,29.9099998474121,367900,27.7939453125
2022-12-27,30,30.2299995422363,29.3400001525879,29.4699993133545,495100,27.3850727081299
2022-12-28,29.6399993896484,30.4200000762939,29.6100006103516,30.2000007629395,621100,28.0634269714355
2022-12-29,30.1399993896484,30.9400005340576,29.8199996948242,30.4500007629395,1248500,28.4818916320801
2023-01-02,30.3199996948242,30.3199996948242,29.1599998474121,29.3899993896484,555500,27.490406036377
2023-01-03,29.3299999237061,29.5900001525879,28.25,28.25,1155200,26.4240894317627
2023-01-04,28.3700008392334,29.1200008392334,28.2399997711182,28.8099994659424,1069300,26.9478912353516
2023-01-05,28.9599990844727,29.7900009155273,28.8600006103516,29.4200000762939,616700,27.5184669494629
2023-01-06,29.4599990844727,30.1200008392334,29.3199996948242,29.5799999237061,382300,27.6681232452393
2023-01-09,29.4400005340576,30.4300003051758,29.2000007629395,30.2099990844727,551400,28.2574043273926
2023-01-10,30.1000003814697,31.9699993133545,29.9500007629395,31.4500007629395,977400,29.41725730896
2023-01-11,31.4300003051758,32.2299995422363,31.1000003814697,32.189998626709,602900,30.1094284057617
2023-01-12,32.0099983215332,32.5299987792969,31.4200000762939,31.9400005340576,843300,29.8755874633789
2023-01-13,31.6100006103516,31.8299999237061,30.7299995422363,31.0499992370605,643200,29.0431098937988
2023-01-16,30.7999992370605,31,30.5599994659424,30.7600002288818,279800,28.7718563079834
2023-01-17,30.8299999237061,31.1100006103516,30.3500003814697,30.6000003814697,565200,28.6221981048584
2023-01-18,30.6800003051758,32.0499992370605,30.6399993896484,30.9099998474121,1438700,28.9121608734131
2023-01-19,30.7000007629395,30.8899993896484,30.1000003814697,30.6900005340576,1010900,28.7063808441162
2023-01-20,30.6700000762939,30.6900005340576,29.7900009155273,30.0400009155273,675500,28.0983924865723
2023-01-23,30.0499992370605,30.3099994659424,29.6900005340576,29.9400005340576,929700,28.0048542022705
2023-01-24,30.3700008392334,31.2700004577637,30.1100006103516,30.9799995422363,2143700,28.9776382446289
2023-01-25,30.9300003051758,31.7099990844727,30.3600006103516,31.6000003814697,624100,29.5575637817383
2023-01-26,31.6599998474121,31.8999996185303,31.1399993896484,31.2999992370605,643800,29.2769527435303
2023-01-27,31.3999996185303,31.6100006103516,30.75,31.4799995422363,656300,29.4453201293945
2023-01-30,31.5400009155273,31.8400001525879,30.4400005340576,30.4400005340576,534500,28.4725399017334
2023-01-31,30.4599990844727,31.1700000762939,30.2000007629395,30.8799991607666,1922200,28.8840999603271
2023-02-01,30.7900009155273,30.7900009155273,29.7000007629395,30.2000007629395,946100,28.2480506896973
2023-02-02,29.9799995422363,30.8799991607666,29.9699993133545,30.3799991607666,664600,28.4164161682129
2023-02-03,30.3799991607666,30.7299995422363,29.8700008392334,30,1081400,28.0609760284424
2023-02-06,29.7099990844727,29.8299999237061,28.6200008392334,29.7299995422363,1007900,27.8084297180176
2023-02-07,29.9599990844727,29.9599990844727,29.3600006103516,29.5,1110400,27.5932941436768
2023-02-08,29.6100006103516,30.0200004577637,29.5300006866455,29.6499996185303,1157900,27.7335987091064
2023-02-09,29.6299991607666,29.8099994659424,29.1100006103516,29.2999992370605,731400,27.4062194824219
2023-02-10,29.1900005340576,29.7700004577637,29.0300006866455,29.1800003051758,582600,27.2939777374268
2023-02-13,29.1200008392334,29.6499996185303,28.7199993133545,29.4500007629395,490900,27.5465259552002
2023-02-14,29.6800003051758,29.7600002288818,28.7199993133545,28.9300003051758,773500,27.0601367950439
2023-02-15,28.9099998474121,29.4400005340576,28.5100002288818,29.4400005340576,894600,27.5371780395508
2023-02-16,29.3400001525879,29.7600002288818,28.6499996185303,29.4699993133545,845300,27.5652332305908
2023-02-17,29.4500007629395,29.5599994659424,29.0699996948242,29.5599994659424,559100,27.6494178771973
2023-02-22,29.5,29.5599994659424,28.7099990844727,29.3400001525879,906500,27.4436378479004
2023-02-23,29.5599994659424,29.5599994659424,28.8600006103516,28.9799995422363,558900,27.1069030761719
2023-02-24,29.0300006866455,29.0300006866455,28.0699996948242,28.1599998474121,679700,26.3399028778076
2023-02-27,28.25,29.3799991607666,28.25,28.6900005340576,2136000,26.8356494903564
2023-02-28,28.8700008392334,29.6100006103516,27.9200000762939,28.3299999237061,3610500,26.4989185333252
2023-03-01,28.75,29.0799999237061,27.8799991607666,29.0400009155273,3117200,27.1630268096924
2023-03-02,28.9500007629395,29.7900009155273,28.9500007629395,29.0499992370605,852700,27.1723804473877
2023-03-03,28.9799995422363,29.7000007629395,28.8199996948242,29.5499992370605,1287400,27.7257423400879
2023-03-06,29.5200004577637,30.0599994659424,29.25,29.5,1679700,27.6788311004639
2023-03-07,29.5,29.5100002288818,28.1200008392334,28.9799995422363,2927000,27.1909294128418
2023-03-08,28.9799995422363,29.5900001525879,28.8999996185303,29.3700008392334,1827400,27.5568523406982
2023-03-09,29.2099990844727,29.6900005340576,28.3999996185303,28.3999996185303,1544200,26.6467361450195
2023-03-10,28.2399997711182,28.3099994659424,26.4899997711182,26.75,2893200,25.0985984802246
2023-03-13,26.5599994659424,27.6800003051758,26.3700008392334,27.0100002288818,1371800,25.3425483703613
2023-03-14,27.2399997711182,27.5200004577637,26.6000003814697,26.7700004577637,760800,25.1173648834229
2023-03-15,26.5,26.9200000762939,25.9099998474121,26.7800006866455,1259200,25.1267471313477
2023-03-16,26.8199996948242,26.8999996185303,26.0300006866455,26.0599994659424,1362200,24.4511947631836
2023-03-17,25.9099998474121,26.3099994659424,25.4699993133545,26,2154900,24.3948993682861
2023-03-20,25.8400001525879,26.0799999237061,24.6000003814697,24.9099998474121,2618900,23.3721904754639
2023-03-21,25.0599994659424,25.3700008392334,24.9099998474121,25.3400001525879,1079800,23.7756462097168
2023-03-22,25.8799991607666,26.0499992370605,25.0799999237061,25.2900009155273,1053800,23.7287330627441
2023-03-23,25.4500007629395,25.4899997711182,24.3999996185303,24.8600006103516,1431500,23.3252773284912
2023-03-24,24.9400005340576,25.7299995422363,24.5,25.4400005340576,1624100,23.8694725036621
2023-03-27,25.5699996948242,25.6700000762939,24.9899997711182,25.2000007629395,954900,23.644287109375
2023-03-28,25.2800006866455,25.8199996948242,24.8700008392334,25.1299991607666,2427600,23.5786056518555
2023-03-29,25.2999992370605,25.4400005340576,24,24.0799999237061,2622800,22.5934295654297
2023-03-30,24.5499992370605,24.5499992370605,23.5799999237061,23.6800003051758,2338800,22.3282108306885
2023-03-31,23.7900009155273,23.8700008392334,22.3199996948242,22.8600006103516,3011300,21.5550212860107
2023-04-03,22.8600006103516,23.25,22.4799995422363,22.9200000762939,1321500,21.61159324646
2023-04-04,23.3299999237061,24.0200004577637,23.1000003814697,23.5,2923000,22.158483505249
2023-04-05,23.5,23.6200008392334,22.4799995422363,22.5900001525879,900400,21.3004341125488
2023-04-06,22.5,22.7099990844727,21.9899997711182,22.4300003051758,1402300,21.149564743042
2023-04-10,21.9799995422363,22.9699993133545,21.8899993896484,22.75,1415300,21.4512977600098
2023-04-11,22.9599990844727,24.2999992370605,22.9599990844727,24.2700004577637,2162700,22.8845310211182
2023-04-12,24.3700008392334,25.2600002288818,24.0799999237061,24.7999992370605,2509400,23.3842754364014
2023-04-13,24.8099994659424,24.9400005340576,24.2199993133545,24.6900005340576,1484200,23.280553817749
2023-04-14,24.6399993896484,25,24.0300006866455,24.7999992370605,877900,23.3842754364014
2023-04-17,24.7999992370605,25.2099990844727,24.4300003051758,25.0300006866455,1009400,23.6011447906494
2023-04-18,25.1700000762939,25.1700000762939,24.4599990844727,24.5699996948242,1391600,23.1674041748047
2023-04-19,24.3999996185303,24.4300003051758,23.4400005340576,23.5200004577637,1108600,22.1773452758789
2023-04-20,23.6000003814697,23.6100006103516,23.1900005340576,23.5,714600,22.158483505249
2023-04-24,23.5,23.6499996185303,23.1499996185303,23.3299999237061,1054200,21.9981899261475
2023-04-25,23.3500003814697,23.3500003814697,22.0400009155273,22.2800006866455,1818300,21.0081310272217
2023-04-26,22.3999996185303,22.6000003814697,21.8700008392334,22.3700008392334,719500,21.0929908752441
2023-04-27,22.3999996185303,22.3999996185303,21.5799999237061,22.1200008392334,1825900,20.8572654724121
2023-04-28,22.1900005340576,22.7800006866455,21.8999996185303,22.5699996948242,906600,21.2815742492676
2023-05-02,22.6000003814697,22.7099990844727,21.7399997711182,22.3400001525879,1842500,21.0647029876709
2023-05-03,22.5200004577637,24.7600002288818,22.5200004577637,24.2700004577637,3183000,22.8845310211182
2023-05-04,24.2700004577637,26.3500003814697,24.1700000762939,25.5100002288818,3882200,24.0537433624268
2023-05-05,25.6200008392334,26.9699993133545,25.5400009155273,26.0499992370605,1456500,24.562915802002
2023-05-08,26.2900009155273,26.9099998474121,25.9200000762939,25.9200000762939,1516000,24.4403381347656
2023-05-09,25.8700008392334,26.3299999237061,25.4799995422363,25.5799999237061,569700,24.1197452545166
2023-05-10,25.5900001525879,26.0200004577637,25.3700008392334,25.75,580300,24.2800426483154
2023-05-11,25.6000003814697,25.7900009155273,25.0699996948242,25.2600002288818,926200,23.8180122375488
2023-05-12,25.2800006866455,25.5699996948242,24.75,25.1599998474121,1624100,23.7237224578857
2023-05-15,25.5599994659424,25.6200008392334,24.9799995422363,25.1499996185303,978500,23.7142944335938
2023-05-16,25.2299995422363,25.4599990844727,24.3999996185303,24.3999996185303,549700,23.0071105957031
2023-05-17,24.6700000762939,25.3299999237061,24.5599994659424,25.3299999237061,728700,23.8840160369873
2023-05-18,25.2999992370605,26.0799999237061,25.2199993133545,25.8999996185303,648000,24.421480178833
