"Date","LREN3.SA.Open","LREN3.SA.High","LREN3.SA.Low","LREN3.SA.Close","LREN3.SA.Volume","LREN3.SA.Adjusted"
2019-01-04,32.0956840515137,32.0956840515137,30.672025680542,30.8210983276367,7069631,25.7540187835693
2019-01-07,30.8210983276367,31.0968856811523,29.8595695495605,30.1129951477051,5270125,25.1623229980469
2019-01-08,30.3589687347412,31.1416091918945,30.0831813812256,31.0819797515869,7234247,25.9720096588135
2019-01-09,31.2683219909668,32.0435066223145,31.2683219909668,31.7528133392334,4499100,26.5325584411621
2019-01-10,31.9764232635498,32.1702194213867,31.5217475891113,31.797534942627,4713087,26.5699253082275
2019-01-11,31.797534942627,31.8273506164551,31.0894336700439,31.0894336700439,4057978,25.9782371520996
2019-01-14,31.15651512146,31.5739231109619,30.1875343322754,30.5229511260986,7761770,25.5048847198486
2019-01-15,30.5974884033203,31.0819797515869,30.3887844085693,30.4111442565918,12513898,25.4114627838135
2019-01-16,30.5602188110352,31.0819797515869,30.5080432891846,31.0819797515869,3777983,25.9720096588135
2019-01-17,31.1267013549805,32.5950813293457,31.1267013549805,32.2373046875,7625328,26.9373970031738
2019-01-18,32.1627655029297,33.0721206665039,31.9317016601562,32.6845283508301,7111758,27.311092376709
2019-01-21,32.4236488342285,32.5503616333008,31.8348045349121,32.0509605407715,2383912,26.7816886901855
2019-01-22,32.2522125244141,32.4460067749023,31.4919338226318,31.60373878479,3546286,26.4079895019531
2019-01-23,31.797534942627,32.5876274108887,31.6857299804688,32.1925811767578,4782985,26.9000282287598
2019-01-24,32.311840057373,33.1242942810059,32.289478302002,33.1242942810059,5389126,27.6785621643066
2019-01-28,33.1242942810059,33.8174896240234,32.6398048400879,33.7429542541504,5076530,28.1955070495605
2019-01-29,33.9143905639648,34.0336494445801,33.3404541015625,33.9814720153809,2949402,28.3948154449463
2019-01-30,34.2498054504395,34.4063339233398,33.1839256286621,33.8547592163086,4821221,28.288932800293
2019-01-31,33.8771209716797,34.4659652709961,33.3926315307617,33.9143905639648,6345160,28.3387660980225
2019-02-01,33.7429542541504,34.5852241516113,33.511890411377,34.0336494445801,3803742,28.4384155273438
2019-02-04,34.0336494445801,34.5106887817383,33.5342483520508,34.2870750427246,3559300,28.650182723999
2019-02-05,34.1230926513672,34.3914260864258,33.7504081726074,33.8920288085938,2973686,28.3200778961182
2019-02-06,33.6535110473633,33.660961151123,32.2074890136719,32.2074890136719,6327317,26.9124851226807
2019-02-07,32.6472587585449,33.0124893188477,31.7155456542969,32.311840057373,8766772,26.9996757507324
2019-02-08,32.8336029052734,32.9528617858887,31.7528133392334,32.4236488342285,11893536,27.0931034088135
2019-02-11,32.4311027526855,32.6025352478027,31.7826271057129,32.0509605407715,4656740,26.7816886901855
2019-02-12,32.5950813293457,33.5417022705078,32.0658683776855,33.2882766723633,7292742,27.815580368042
2019-02-13,33.5044364929199,33.5044364929199,32.1329536437988,32.4236488342285,5872107,27.0931034088135
2019-02-14,32.5801734924316,33.3926315307617,31.6111927032471,33.2882766723633,7965292,27.815580368042
2019-02-15,33.2435569763184,33.3031845092773,32.7516098022461,32.9081382751465,5109266,27.4979343414307
2019-02-18,32.9081382751465,33.0721206665039,32.229850769043,32.9752235412598,2030934,27.5539970397949
2019-02-19,33.094482421875,33.4224433898926,32.4161911010742,33.2435569763184,5032660,27.7782173156738
2019-02-20,33.2435569763184,33.4969825744629,32.2000350952148,32.3491096496582,4572755,27.0308170318604
2019-02-21,32.4981842041016,32.8559608459473,31.9466094970703,32.2745742797852,3120592,26.9685401916504
2019-02-22,32.662166595459,33.3479080200195,32.0882301330566,33.3180923461914,2774724,27.8405017852783
2019-02-25,33.3926315307617,33.7056846618652,32.8708686828613,33.087028503418,2424563,27.647424697876
2019-02-26,32.8783226013184,33.2882766723633,32.8112411499023,33.094482421875,2239421,27.6536521911621
2019-02-27,33.0273971557617,33.094482421875,32.2223968505859,32.8336029052734,5273479,27.4356594085693
2019-02-28,32.6919822692871,33.0348510742188,32.2000350952148,32.2596664428711,4719661,26.9560794830322
2019-03-01,32.4832763671875,32.7143402099609,31.7900829315186,32.296932220459,5699039,26.9872207641602
2019-03-06,32.7590637207031,32.7590637207031,31.6857299804688,32.4161911010742,2940682,27.0868740081787
2019-03-07,32.311840057373,32.3938331604004,31.7155456542969,31.9093418121338,6755425,26.66335105896
2019-03-08,31.7751731872559,32.9528617858887,31.2385063171387,32.6919822692871,3600353,27.317325592041
2019-03-11,32.721794128418,34.1454544067383,32.6174430847168,34.011287689209,3430773,28.419734954834
2019-03-12,34.011287689209,34.011287689209,33.1764717102051,33.6535110473633,2721999,28.1207695007324
2019-03-13,33.4075355529785,33.6535110473633,32.7143402099609,33.0646667480469,16947931,27.6287364959717
2019-03-14,33.0199432373047,33.101936340332,32.654712677002,32.9454078674316,2748026,27.5290832519531
2019-03-15,32.9901275634766,33.3031845092773,32.5652694702148,32.7888793945312,5290249,27.398286819458
2019-03-18,32.9230461120605,33.593879699707,32.5205459594727,33.2286491394043,3869213,27.7657623291016
2019-03-19,33.2435569763184,33.4969825744629,32.9155921936035,33.1242942810059,3943672,27.6785621643066
2019-03-20,32.9752235412598,33.3926315307617,32.4758224487305,32.7963333129883,3931732,27.4045162200928
2019-03-21,32.7441558837891,32.7888793945312,31.7677211761475,32.0956840515137,4688133,26.819055557251
2019-03-22,31.6633682250977,32.0658683776855,31.15651512146,31.7900829315186,4356218,26.6269187927246
2019-03-25,31.1788768768311,31.8571643829346,31.1788768768311,31.3204975128174,3483230,26.2336025238037
2019-03-26,31.5142936706543,31.6335544586182,30.880729675293,31.5366554260254,7706227,26.4146537780762
2019-03-27,31.0074424743652,31.4472103118896,30.2769775390625,30.5676727294922,7160995,25.6030502319336
2019-03-28,30.4782276153564,31.819896697998,30.2918853759766,31.5292015075684,7500826,26.4084148406982
2019-03-29,31.8273506164551,32.6472587585449,31.5068416595459,32.6472587585449,6421498,27.3448829650879
2019-04-01,32.9528617858887,33.0050354003906,32.3565635681152,32.6398048400879,5132207,27.3386363983154
2019-04-02,32.6025352478027,32.7665176391602,31.7080917358398,32.2522125244141,3726465,27.0139904022217
2019-04-03,32.6099891662598,33.1168403625488,31.9764232635498,32.2000350952148,8078122,26.9702930450439
2019-04-04,32.229850769043,32.9454078674316,32.1627655029297,32.7963333129883,4015717,27.4697380065918
2019-04-05,32.9528617858887,33.1168403625488,32.5503616333008,32.7963333129883,2499157,27.4697380065918
2019-04-08,32.662166595459,32.6994361877441,31.6708221435547,31.9093418121338,5100679,26.7268085479736
2019-04-09,31.7900829315186,32.1553153991699,31.3354053497314,31.7080917358398,3442311,26.5582466125488
2019-04-10,31.7006378173828,32.0285987854004,31.6111927032471,31.819896697998,5223035,26.6518955230713
2019-04-11,31.7379055023193,31.7379055023193,31.0223484039307,31.2310523986816,3685948,26.1586856842041
2019-04-12,31.0223484039307,31.2608680725098,30.2620716094971,30.9776268005371,6806407,25.9464206695557
2019-04-15,31.2906837463379,31.2906837463379,30.470775604248,30.7838306427002,2440931,25.7840957641602
2019-04-16,30.5676727294922,31.0819797515869,30.455867767334,30.7689228057861,3534748,25.7716064453125
2019-04-17,30.5974884033203,30.7838306427002,30.0459136962891,30.4782276153564,6668355,25.5281276702881
2019-04-18,30.470775604248,32.244758605957,30.4111442565918,32.0658683776855,5682403,27.0837898254395
2019-04-22,31.3055896759033,32.6919822692871,30.455867767334,32.5727195739746,5589027,27.6754169464111
2019-04-23,32.4534606933594,33.169017791748,32.3938331604004,32.5727195739746,4586842,27.6754169464111
2019-04-24,32.4758224487305,32.4981842041016,31.7304515838623,32.304386138916,9421614,27.4474239349365
2019-04-25,31.9913311004639,34.1752700805664,31.9913311004639,34.1752700805664,8683592,29.0370178222656
2019-04-26,34.8386497497559,35.2560577392578,34.1156387329102,34.4734191894531,9689668,29.2903366088867
2019-04-29,34.7044830322266,34.9504547119141,34.1454544067383,34.6970291137695,4003374,29.4803371429443
2019-04-30,34.6970291137695,34.943000793457,33.9442024230957,34.943000793457,7661954,29.6893310546875
2019-05-02,34.9444923400879,35.0920753479004,33.8704147338867,34.0753898620605,5165699,28.9521617889404
2019-05-03,34.2065734863281,34.4689445495605,33.8622131347656,33.8622131347656,3867993,28.7710361480713
2019-05-06,33.5342483520508,33.6982307434082,33.230884552002,33.5916442871094,3246338,28.541145324707
2019-05-07,33.2882766723633,34.124584197998,32.9685134887695,33.8048210144043,7837095,28.7222766876221
2019-05-08,33.7966194152832,35.0674781799316,33.7884216308594,34.5919303894043,6162396,29.3910350799561
2019-05-09,34.2885665893555,34.6247291564941,33.5588493347168,33.6982307434082,5161918,28.6317043304443
2019-05-10,33.9442024230957,34.1737785339355,33.3374710083008,33.9442024230957,2768846,28.8406982421875
2019-05-13,33.1242942810059,33.4522590637207,32.6733474731445,33.1652908325195,4727967,28.1788883209229
2019-05-14,33.2062873840332,33.3210754394531,32.6897468566895,32.837329864502,3631869,27.9002494812012
2019-05-15,32.6979446411133,33.4194641113281,32.0584144592285,33.3784675598145,4834686,28.3600177764893
2019-05-16,32.7553367614746,32.919319152832,32.2715911865234,32.5503616333008,4931770,27.6564197540283
2019-05-17,32.2633934020996,33.3620681762695,31.9764232635498,32.304386138916,3795790,27.4474239349365
2019-05-20,32.107608795166,33.6982307434082,32.107608795166,33.5178527832031,4499893,28.4784469604492
2019-05-21,33.6162414550781,34.7805099487305,33.4522590637207,34.436149597168,4379026,29.2586784362793
2019-05-22,34.436149597168,34.8461036682129,33.829418182373,33.9770011901855,4195225,28.8685646057129
2019-05-23,34.0179977416992,34.6411285400391,33.7720222473145,33.8704147338867,3698218,28.7780055999756
2019-05-24,34.2885665893555,34.4033546447754,33.132495880127,33.6162414550781,3529053,28.5620384216309
2019-05-27,33.7802238464355,34.2803688049316,33.4604606628418,34.0917892456055,3043389,28.9660949707031
2019-05-28,34.2557716369629,35.4118385314941,34.1491813659668,35.3134498596191,9065769,30.0040664672852
2019-05-29,35.247859954834,36.2317504882812,34.928092956543,35.3380508422852,5952372,30.024974822998
2019-05-30,35.3380508422852,36.0677680969238,35.0018844604492,36.034969329834,5932248,30.6171131134033
2019-05-31,35.9529800415039,36.4449234008789,35.6332168579102,36.1087608337402,4961164,30.6798057556152
2019-06-03,36.0759658813477,36.4449234008789,35.5266265869141,35.9939765930176,3767250,30.5822868347168
2019-06-04,36.2399482727051,36.3875312805176,35.3872413635254,35.4692344665527,4401833,30.1364345550537
2019-06-05,35.7316055297852,35.7725982666016,34.616527557373,34.9854888916016,4009350,29.7254257202148
2019-06-06,35.4200401306152,35.543025970459,34.5017433166504,35.3380508422852,4742725,30.024974822998
2019-06-07,35.4856338500977,36.6417045593262,35.0182838439941,36.3711318969727,4050208,30.9027347564697
2019-06-10,36.0759658813477,36.8056831359863,36.0267715454102,36.7072944641113,2543089,31.1883506774902
2019-06-11,36.5761108398438,37.1828422546387,36.3875312805176,37.1172485351562,4050818,31.5366725921631
2019-06-12,37.0188598632812,37.9207611083984,36.8138847351074,37.2238388061523,6628789,31.6272354125977
2019-06-13,37.8715667724609,38.4618988037109,37.3796195983887,37.5108070373535,8687312,31.8710556030273
2019-06-14,37.6337928771973,37.8469696044922,36.7810859680176,37.5845985412598,3940074,31.9337577819824
2019-06-17,37.5845985412598,38.1257362365723,37.4370155334473,37.9207611083984,7602923,32.2193717956543
2019-06-18,38.1257362365723,39.0522346496582,37.8305702209473,38.1257362365723,7238248,32.3935317993164
2019-06-19,38.3225135803223,39.2326126098633,37.560001373291,39.2326126098633,4276697,33.3339881896973
2019-06-21,39.0686302185059,39.2982063293457,38.0929412841797,38.5192947387695,8647552,32.7279243469238
2019-06-24,38.5356903076172,38.863655090332,37.9781532287598,38.863655090332,3439774,33.0205116271973
2019-06-25,38.781665802002,38.8718528747559,37.9043617248535,37.9043617248535,3443677,32.2054405212402
2019-06-26,37.9617538452148,38.5274925231934,37.9617538452148,38.2405242919922,4426958,32.5457305908203
2019-06-27,38.248722076416,38.6750755310059,37.5190048217773,38.4209022521973,3739930,32.6992454528809
2019-06-28,38.5192947387695,38.880054473877,38.1667327880859,38.666877746582,3818719,32.9085922241211
2019-07-01,38.9374465942383,38.9374465942383,37.8469696044922,38.0683441162109,5102399,32.3991775512695
2019-07-02,38.1667327880859,38.5110931396484,37.953556060791,38.3061180114746,3173647,32.6015625
2019-07-03,37.8387680053711,39.0522346496582,37.8223724365234,38.6258811950684,3099858,32.8736915588379
2019-07-04,39.0276374816895,39.3965950012207,38.5602874755859,39.1096267700195,2748234,33.2854042053223
2019-07-05,38.7898635864258,39.8311462402344,38.7898635864258,39.765552520752,3813597,33.8436508178711
2019-07-08,40.0935173034668,40.1509094238281,39.3965950012207,39.4129943847656,4169368,33.5435981750488
2019-07-10,39.355598449707,40.6346549987793,38.8964500427246,40.0443229675293,9374218,34.0809097290039
2019-07-11,40.1755065917969,40.5444679260254,39.3801956176758,39.7245597839355,3177916,33.8087692260742
2019-07-12,40.1591110229492,40.1591110229492,38.781665802002,38.978443145752,2950695,33.1737632751465
2019-07-15,39.2080154418945,39.3392028808594,38.6258811950684,39.2244148254395,3374645,33.3831024169922
2019-07-16,39.3146057128906,39.5359802246094,38.9866409301758,39.3474006652832,2406122,33.4877662658691
2019-07-17,39.355598449707,40.2001037597656,39.355598449707,39.5605773925781,5409141,33.6692008972168
2019-07-18,39.765552520752,40.0197257995605,39.355598449707,39.8475456237793,3658823,33.9134368896484
2019-07-19,39.6015701293945,39.9213371276855,38.6586761474609,38.6586761474609,5916393,32.901611328125
2019-07-22,38.6340789794922,39.1014289855957,38.4127044677734,38.9866409301758,4878228,33.1807289123535
2019-07-23,38.9866409301758,39.0276374816895,38.051944732666,38.1667327880859,3264999,32.4829177856445
2019-07-24,38.2569236755371,38.8390579223633,38.0273475646973,38.3061180114746,3252436,32.6015625
2019-07-25,38.3389129638672,38.4618988037109,37.5272026062012,37.7977752685547,7073473,32.1689147949219
2019-07-26,37.7157821655273,39.1014289855957,37.5845985412598,38.8390579223633,5595747,33.0551261901855
2019-07-29,38.9456443786621,39.7163581848145,38.4127044677734,39.7163581848145,4051672,33.8017807006836
2019-07-30,39.675365447998,40.1263122558594,39.0932273864746,39.8147468566895,7822459,33.8855209350586
2019-07-31,38.3717079162598,39.355598449707,38.1257362365723,38.9128494262695,15274878,33.1179351806641
2019-08-01,39.1916198730469,40.7166481018066,39.1178245544434,40.0279235839844,10800109,34.066951751709
2019-08-02,39.9295349121094,40.872428894043,39.7327575683594,40.7494430541992,7213489,34.6810188293457
2019-08-05,40.0771179199219,40.3148918151855,39.371997833252,39.872142791748,4834930,33.9343643188477
2019-08-06,39.9213371276855,41.6431427001953,39.8147468566895,41.3233795166016,8830133,35.1694831848145
2019-08-07,41.2249908447266,41.2823829650879,40.3230895996094,41.0364112854004,6397056,34.9252471923828
2019-08-08,41.1593971252441,41.5283584594727,40.5936622619629,41.4217681884766,4480013,35.2532272338867
2019-08-09,41.6021461486816,41.7989273071289,41.0200119018555,41.3725738525391,2894225,35.2113494873047
2019-08-12,40.8888282775879,41.0446128845215,40.4132804870605,40.8314323425293,3042657,34.7507972717285
2019-08-13,40.6264572143555,41.3725738525391,40.265697479248,41.2003936767578,3558934,35.0648155212402
2019-08-14,40.6838493347168,40.7904396057129,39.6179695129395,39.765552520752,6161786,33.8436508178711
2019-08-15,39.8311462402344,40.2984924316406,38.8554534912109,39.5441780090332,6530364,33.6552429199219
2019-08-16,39.8147468566895,40.6346549987793,39.2244148254395,40.6346549987793,4094238,34.5833206176758
2019-08-19,40.8396339416504,40.9626197814941,40.0525207519531,40.5034713745117,3882385,34.4716796875
2019-08-20,40.5854606628418,40.6018600463867,39.4293899536133,40.4214782714844,4492941,34.4019012451172
2019-08-21,41.0036163330078,41.1511993408203,40.282096862793,41.1020050048828,3311345,34.9810829162598
2019-08-22,41.0938034057617,41.1266021728516,39.8147468566895,40.2247009277344,6318511,34.2344207763672
2019-08-23,40.0115242004395,40.1919059753418,38.7488670349121,39.3965950012207,6013233,33.5296325683594
2019-08-26,39.470386505127,39.6261672973633,38.2979164123535,38.5766868591309,3428188,32.8318328857422
2019-08-27,38.5684852600098,39.3146057128906,38.1585311889648,38.8964500427246,7832582,33.1039772033691
2019-08-28,38.5520896911621,39.9623336791992,38.3143157958984,39.8557434082031,3576253,33.9204063415527
2019-08-29,39.8557434082031,41.2495880126953,39.6917610168457,41.1430015563965,5235219,35.0159721374512
2019-08-30,41.2659873962402,41.9383125305176,41.0528106689453,41.4463653564453,5711370,35.2741584777832
2019-09-02,41.7743301391602,42.0121002197266,41.0200119018555,41.2741851806641,1607862,35.1276245117188
2019-09-03,41.0200119018555,42.1842842102051,40.4132804870605,40.7904396057129,2861905,34.7159118652344
2019-09-04,41.2413902282715,41.4217681884766,40.560863494873,41.4217681884766,2617487,35.2532272338867
2019-09-05,41.487361907959,41.7989273071289,40.9462203979492,41.2003936767578,4051672,35.0648155212402
2019-09-06,41.3233795166016,41.5119590759277,40.6346549987793,40.970817565918,2305623,34.8694267272949
2019-09-09,41.0282135009766,41.0856056213379,40.0115242004395,40.577262878418,5014828,34.5344772338867
2019-09-10,40.3394889831543,40.5444679260254,39.6015701293945,40.5444679260254,4585634,34.5065689086914
2019-09-11,41.5693511962891,41.8399238586426,41.0774078369141,41.8399238586426,6069337,35.6091117858887
2019-09-12,42.0203018188477,42.495849609375,41.0118141174316,41.2495880126953,4709672,35.1066856384277
2019-09-13,41.290584564209,41.290584564209,39.7819519042969,40.0115242004395,4978117,34.0529899597168
2019-09-16,40.1755065917969,40.4460792541504,39.4621887207031,39.9295349121094,5179603,33.9832153320312
2019-09-17,39.9459342956543,40.659252166748,39.7901496887207,40.5280685424805,5595625,34.492603302002
2019-09-18,40.7330436706543,40.8642311096191,40.1345138549805,40.7494430541992,3020947,34.6810188293457
2019-09-19,41.2003936767578,42.1022911071777,41.0446128845215,41.5365562438965,6003719,35.3509140014648
2019-09-20,40.9954147338867,41.4545631408691,40.6838493347168,41.0774078369141,7636219,34.9601402282715
2019-09-23,41.1511993408203,41.2003936767578,40.4214782714844,40.5444679260254,2242567,34.5065689086914
2019-09-24,40.8314323425293,40.8314323425293,40.0443229675293,40.5854606628418,3277073,34.5414657592773
2019-09-25,40.6018600463867,40.6018600463867,39.6015701293945,40.560863494873,3750541,34.5809211730957
2019-09-26,40.6674537658691,41.1102027893066,40.3312911987305,41.0528106689453,3023264,35.0003356933594
2019-09-27,40.9954147338867,41.5529556274414,40.7904396057129,41.1430015563965,3309882,35.0772247314453
2019-09-30,41.2741851806641,41.5611534118652,40.9216232299805,41.3807716369629,3859333,35.2799453735352
2019-10-01,41.4135704040527,41.5529556274414,40.6018600463867,41.3971710205078,2932400,35.2939186096191
2019-10-02,41.0118141174316,41.1839942932129,39.773754119873,39.773754119873,3648456,33.9098510742188
2019-10-03,39.9787292480469,40.265697479248,39.1260261535645,39.9951286315918,3646017,34.0985832214355
2019-10-04,39.9951286315918,40.5034713745117,39.4867858886719,40.1427116394043,5869070,34.2244033813477
2019-10-07,39.8311462402344,40.5034713745117,39.273609161377,39.6835632324219,4570876,33.8329582214355
2019-10-08,39.6835632324219,40.2329025268555,39.060432434082,39.6999626159668,3971175,33.8469390869141
2019-10-09,40.167308807373,40.2984924316406,39.6179695129395,40.1181144714355,3970931,34.2034339904785
2019-10-10,40.3066940307617,40.5034713745117,39.6015701293945,39.8393440246582,2953622,33.9657707214355
2019-10-11,40.1345138549805,41.9547080993652,40.085319519043,41.2331886291504,6968096,35.1541137695312
2019-10-14,40.9954147338867,41.684139251709,40.8806304931641,41.5939483642578,3310979,35.4616928100586
2019-10-15,41.5693511962891,42.1514854431152,41.2167892456055,42.0612983703613,3358668,35.8601455688477
2019-10-16,42.1268882751465,42.495849609375,41.4627647399902,42.495849609375,5235585,36.2306365966797
2019-10-17,42.4876480102539,43.1107788085938,42.1842842102051,42.4466552734375,2466617,36.1886825561523
2019-10-18,42.4466552734375,42.7582206726074,41.9711074829102,42.0612983703613,4190346,35.8601455688477
2019-10-21,42.4056587219238,42.7090263366699,41.8563194274902,42.7090263366699,2048765,36.4123764038086
2019-10-22,42.5368423461914,43.2255668640137,42.2662734985352,42.5614395141602,3451239,36.286548614502
2019-10-23,42.5532417297363,42.5532417297363,41.6021461486816,41.8891143798828,4646738,35.7133445739746
2019-10-24,41.8891143798828,42.0039024353027,40.2492980957031,40.3968811035156,13680187,34.4411087036133
2019-10-25,40.2574996948242,41.4053688049316,40.183708190918,41.4053688049316,9803047,35.3009071350098
2019-10-28,41.6595420837402,41.6923370361328,40.7330436706543,41.0364112854004,3737612,34.9863510131836
2019-10-29,40.9954147338867,41.1675987243652,40.6018600463867,41.1675987243652,3097785,35.0981979370117
2019-10-30,40.9544219970703,41.2249908447266,40.4870719909668,41.2249908447266,7517303,35.1471252441406
2019-10-31,40.8150367736816,41.8153228759766,40.6346549987793,41.6103477478027,4370000,35.4756774902344
2019-11-01,41.8153228759766,42.3646621704102,41.3643760681152,42.3646621704102,3955564,36.118782043457
2019-11-04,42.2170791625977,42.5040473937988,41.2741851806641,41.8563194274902,2979479,35.6853866577148
2019-11-05,42.1842842102051,42.1842842102051,40.5034713745117,40.6018600463867,7531207,34.6158714294434
2019-11-06,40.4542770385742,41.3397789001465,40.2738952636719,41.3151817321777,4066674,35.2240295410156
2019-11-07,41.6103477478027,41.6513442993164,40.9790191650391,41.1511993408203,5151673,35.0842132568359
2019-11-08,40.8478317260742,41.0610084533691,39.9131355285645,40.1099166870117,6608543,34.1964530944824
2019-11-11,40.1099166870117,41.4463653564453,40.0525207519531,41.4463653564453,4217300,35.3358688354492
2019-11-12,41.4053688049316,41.4053688049316,40.2001037597656,40.5936622619629,5508420,34.6088752746582
2019-11-13,40.5362663269043,40.5362663269043,39.568775177002,40.4132804870605,6987854,34.4550895690918
2019-11-14,40.4132804870605,42.3892593383789,40.265697479248,42.3892593383789,5772230,36.1397438049316
2019-11-18,42.2252807617188,42.8976020812988,41.5365562438965,41.8727188110352,4771996,35.6993713378906
2019-11-19,41.7005386352539,42.0858955383301,40.9954147338867,41.4709625244141,3559300,35.3568305969238
2019-11-21,41.7415313720703,42.4630508422852,41.1184005737305,41.8645172119141,5116791,35.6923789978027
2019-11-22,41.8973159790039,42.2826728820801,41.4217681884766,42.0694961547852,5224974,35.8671188354492
2019-11-25,42.2908706665039,42.4220581054688,41.7907257080078,42.0612983703613,3265487,35.8601455688477
2019-11-26,41.7989273071289,41.8235244750977,40.7822418212891,41.8235244750977,7405462,35.6574249267578
2019-11-27,41.5365562438965,41.9957046508789,41.0774078369141,41.9465103149414,3875311,35.7622756958008
2019-11-28,41.9547080993652,42.4466552734375,41.6923370361328,42.4466552734375,1913872,36.1886825561523
2019-11-29,42.4302558898926,42.6352348327637,42.0612983703613,42.4712524414062,3298051,36.2096519470215
2019-12-02,42.9549980163574,43.1845703125,42.4384536743164,42.9631958007812,4493551,36.6290702819824
2019-12-03,42.9631958007812,43.1599731445312,42.3072700500488,43.1599731445312,2988138,36.7968406677246
2019-12-04,43.2173690795898,43.7503089904785,43.0943794250488,43.3731498718262,3818597,36.978588104248
2019-12-05,43.3731498718262,43.5371322631836,42.7746162414551,43.4387435913086,2668103,37.0345001220703
2019-12-06,43.1271781921387,44.4964256286621,43.1271781921387,44.4062347412109,5007023,37.8593597412109
2019-12-09,44.4062347412109,44.4062347412109,43.0451889038086,43.3731498718262,5780036,36.978588104248
2019-12-10,43.2911605834961,43.4223442077637,42.8648071289062,43.2173690795898,3115104,36.8457679748535
2019-12-11,43.2173690795898,43.8159027099609,42.8976020812988,43.8159027099609,3792741,37.3560523986816
2019-12-12,43.7831039428711,44.3242454528809,43.602725982666,44.3160438537598,3942269,37.782470703125
2019-12-13,44.3652381896973,44.7669944763184,43.8322982788086,44.4800262451172,4625273,37.9222717285156
2019-12-16,44.6358108520508,44.7587966918945,43.9306869506836,44.6440086364746,5312423,38.0620880126953
2019-12-17,44.6440086364746,44.8981781005859,43.7831039428711,44.389835357666,6869548,37.8453788757324
2019-12-18,44.5210227966309,45.1769485473633,44.1520614624023,45.1769485473633,8853062,38.5164451599121
2019-12-19,45.0949592590332,45.7262878417969,44.8243865966797,45.6196975708008,4366951,38.8939170837402
2019-12-20,45.5787048339844,45.6770935058594,45.0129661560059,45.6770935058594,6234355,38.9428558349609
2019-12-23,45.6278991699219,46.2428283691406,45.4639167785645,45.9968566894531,3155352,39.2154731750488
2019-12-26,45.8328742980957,46.800365447998,45.8328742980957,46.6281852722168,2901665,39.8085632324219
2019-12-27,46.7347755432129,46.816764831543,45.9394645690918,45.9968566894531,4211690,39.2695655822754
2019-12-30,45.9968566894531,46.4806022644043,45.6033020019531,46.0706481933594,3829208,39.3325691223145
2020-01-02,46.505199432373,47.2431182861328,46.2510299682617,47.1447296142578,3648944,40.2495460510254
2020-01-03,46.7347755432129,47.7186622619629,46.3740158081055,46.816764831543,5129841,39.969554901123
2020-01-06,46.7265739440918,47.3251075744629,46.2592277526855,46.7757682800293,4589659,39.9345664978027
2020-01-07,46.6527824401855,46.8577613830566,46.0542526245117,46.7511711120605,4187053,39.9135627746582
2020-01-08,46.7347755432129,47.136531829834,46.5297966003418,47.0545387268066,5096179,40.1725540161133
2020-01-09,47.1447296142578,47.5546836853027,46.4806022644043,46.6937789916992,4566730,39.8645668029785
2020-01-10,46.701976776123,47.5382843017578,46.5707931518555,46.8413619995117,6152882,39.9905586242676
2020-01-13,47.0217437744141,47.8580474853516,46.9971466064453,47.8580474853516,4511845,40.8585433959961
2020-01-14,47.923641204834,48.0876235961914,46.5379943847656,47.2513160705566,6797833,40.3405494689941
2020-01-15,47.2513160705566,47.3169097900391,46.3412170410156,46.9397506713867,4954944,40.0745620727539
2020-01-16,47.2267189025879,47.6776695251465,46.4478073120117,47.3169097900391,3470144,40.396556854248
2020-01-17,47.5546836853027,48.5549697875977,47.1201324462891,48.5549697875977,4257061,41.4535446166992
2020-01-20,48.3745918273926,49.0387153625488,47.9400405883789,48.7845458984375,3761640,41.6495361328125
2020-01-21,48.4647827148438,48.7763442993164,48.0138320922852,48.3335952758789,5993474,41.2645454406738
2020-01-22,48.6123657226562,49.3912773132324,48.4483833312988,49.0715141296387,3247436,41.8945350646973
2020-01-23,48.1286201477051,49.9078216552734,47.7350616455078,49.9078216552734,4738456,42.6085357666016
2020-01-24,49.8832206726074,49.9324188232422,49.2518920898438,49.3338851928711,3551494,42.118537902832
2020-01-27,48.7845458984375,48.7845458984375,47.8826446533203,48.2762031555176,3703462,41.2155494689941
2020-01-28,48.1286201477051,49.3994750976562,47.9728355407715,48.9239311218262,3630283,41.7685356140137
2020-01-29,49.3420829772949,49.5962524414062,48.6451606750488,49.1944999694824,3051682,41.9995460510254
2020-01-30,48.7353515625,48.7599487304688,47.308708190918,48.53857421875,6272530,41.4395370483398
2020-01-31,48.3745918273926,48.3909873962402,46.6773796081543,47.1037330627441,10297980,40.2145538330078
2020-02-03,47.1037330627441,47.7596588134766,47.0709381103516,47.3743019104004,4062039,40.4455490112305
2020-02-04,48.1286201477051,48.1286201477051,46.6527824401855,46.6527824401855,9909766,39.8295631408691
2020-02-05,47.2267189025879,47.6366729736328,46.210033416748,46.898754119873,17239000,40.0395584106445
2020-02-06,47.1447296142578,47.5546836853027,45.2753372192383,45.2753372192383,9920011,38.6535720825195
2020-02-07,46.308422088623,46.5871925354004,45.2753372192383,45.5623054504395,10843651,38.8985786437988
2020-02-10,45.5459060668945,46.0706481933594,44.2258567810059,45.0621604919434,7390216,38.4715843200684
2020-02-11,45.2589378356934,46.5379943847656,44.7341995239258,46.3166198730469,5388041,39.5425720214844
2020-02-12,46.505199432373,47.3169097900391,45.6278991699219,46.4478073120117,7680736,39.6545715332031
