"Date","BRKM5.SA.Open","BRKM5.SA.High","BRKM5.SA.Low","BRKM5.SA.Close","BRKM5.SA.Volume","BRKM5.SA.Adjusted"
2019-01-10,48.4199981689453,48.7200012207031,46.7599983215332,47.5099983215332,2234100,37.6982002258301
2019-01-11,47.5200004577637,48.4900016784668,47.310001373291,48.1800003051758,2354200,38.2298316955566
2019-01-14,48.4000015258789,48.6300010681152,48.060001373291,48.2799987792969,2155100,38.3091812133789
2019-01-15,48.2999992370605,48.9900016784668,48.0900001525879,48.3300018310547,1056200,38.3488578796387
2019-01-16,48.3600006103516,48.7400016784668,47.8499984741211,48.2000007629395,1452700,38.2457046508789
2019-01-17,48.2000007629395,48.560001373291,47.2299995422363,47.3699989318848,2737300,37.5871124267578
2019-01-18,47.3699989318848,47.5999984741211,46.1300010681152,46.2900009155273,5522300,36.730152130127
2019-01-21,46.4000015258789,47.2299995422363,45.6300010681152,46.9199981689453,1283400,37.2300453186035
2019-01-22,48.4000015258789,50.3699989318848,48.0999984741211,48.3499984741211,4263700,38.3647232055664
2019-01-23,48.7200012207031,49.7000007629395,48.5900001525879,48.6699981689453,1799900,38.6186332702637
2019-01-24,48.7000007629395,49.6199989318848,48.6199989318848,49.4500007629395,1440700,39.2375564575195
2019-01-28,49.4000015258789,50.3600006103516,48.75,50.3600006103516,1340700,39.9596176147461
2019-01-29,51.0099983215332,51.25,49.7099990844727,50.310001373291,2056900,39.9199447631836
2019-01-30,51.0999984741211,53.1800003051758,51.0999984741211,51.7799987792969,4048500,41.0863609313965
2019-01-31,51.7900009155273,52.9500007629395,51.4500007629395,52.2599983215332,2887200,41.4672317504883
2019-02-01,52.5200004577637,53.1199989318848,51.8499984741211,52.2999992370605,2135900,41.498966217041
2019-02-04,52.2999992370605,52.9799995422363,51.9000015258789,52.7999992370605,1196600,41.8957061767578
2019-02-05,52.5099983215332,53.8800010681152,52.5,53.7900009155273,1469200,42.6812553405762
2019-02-06,53.6300010681152,54.5900001525879,53.0800018310547,53.1199989318848,2845700,42.1496200561523
2019-02-07,53.1199989318848,53.6800003051758,51.8800010681152,52.2999992370605,1758700,41.498966217041
2019-02-08,51.8300018310547,53.1199989318848,51.7099990844727,52.0800018310547,2086100,41.324405670166
2019-02-11,53.1399993896484,53.9799995422363,52.3600006103516,53.9700012207031,2670900,42.8240814208984
2019-02-12,54.5800018310547,54.939998626709,53.0699996948242,54.939998626709,2093400,43.59375
2019-02-13,54.8899993896484,55.4300003051758,54.0699996948242,55.3800010681152,2118500,43.9428863525391
2019-02-14,55.1599998474121,55.75,54.9099998474121,55.7299995422363,1334400,44.2206039428711
2019-02-15,55.1399993896484,56,55.0999984741211,55.5800018310547,1055900,44.1015815734863
2019-02-18,55.1500015258789,55.8400001525879,54.8699989318848,54.8699989318848,586000,43.5382080078125
2019-02-19,55.0400009155273,55.939998626709,55.0400009155273,55.8600006103516,806500,44.3237533569336
2019-02-20,55.9500007629395,56.5,55.2900009155273,55.3600006103516,1213100,43.9270172119141
2019-02-21,55.3600006103516,56.2000007629395,54.4599990844727,55,2125500,43.6413650512695
2019-02-22,55.0099983215332,55.9500007629395,55.0099983215332,55.9500007629395,836800,44.3951683044434
2019-02-25,55.9500007629395,56.439998626709,55.2999992370605,55.939998626709,749800,44.3872299194336
2019-02-26,55.6699981689453,57.2000007629395,55.6699981689453,56.0299987792969,1248800,44.4586410522461
2019-02-27,55.8600006103516,55.8600006103516,54.060001373291,55.2200012207031,1133900,43.8159294128418
2019-02-28,54.9199981689453,55.3199996948242,53.5800018310547,54.4000015258789,1424600,43.1652755737305
2019-03-01,54.4000015258789,55.2000007629395,54.189998626709,55.0499992370605,1312500,43.6810340881348
2019-03-06,55.0999984741211,55.2599983215332,54.5200004577637,54.5299987792969,471900,43.268424987793
2019-03-07,54.6699981689453,55.1199989318848,53.6800003051758,54.5,1079300,43.2446212768555
2019-03-08,54.3800010681152,55.3800010681152,53.8199996948242,54.9799995422363,1960900,43.6254920959473
2019-03-11,55.4000015258789,55.7599983215332,54.7599983215332,55.2900009155273,1531300,43.8714714050293
2019-03-12,55.3199996948242,55.3699989318848,54.1599998474121,54.4500007629395,982400,43.2049522399902
2019-03-13,54.2999992370605,55.1699981689453,54.1699981689453,54.6699981689453,1526200,43.3795127868652
2019-03-14,53,56.060001373291,52.6500015258789,55.3499984741211,3022300,43.9190788269043
2019-03-15,55.1500015258789,55.7799987792969,54.6100006103516,54.6100006103516,1631800,43.3319053649902
2019-03-18,54.7999992370605,55.2599983215332,54.4300003051758,54.6599998474121,763300,43.3715782165527
2019-03-19,54.75,55.060001373291,53.75,53.75,1072500,42.6495132446289
2019-03-20,53.75,54.4000015258789,53.0699996948242,53.0699996948242,1507300,42.1099472045898
2019-03-21,53.0200004577637,53.4199981689453,51.2999992370605,52.189998626709,2045100,41.4116859436035
2019-03-22,51.7900009155273,52.6300010681152,51.0299987792969,51.8899993896484,1888200,41.173641204834
2019-03-25,52,52.0499992370605,51.060001373291,51.2000007629395,876900,40.6261405944824
2019-03-26,51.5999984741211,51.7099990844727,51,51.5800018310547,990000,40.9276657104492
2019-03-27,51,51.3600006103516,49.9300003051758,49.9300003051758,1804700,39.6184234619141
2019-03-28,49.9300003051758,52.1699981689453,49.3899993896484,51.4000015258789,1544300,40.784839630127
2019-03-29,51.5400009155273,51.9700012207031,50.310001373291,50.9000015258789,1322400,40.3880996704102
2019-04-01,50.9000015258789,52.4000015258789,50.9000015258789,51.7299995422363,1018900,41.0466842651367
2019-04-02,52.1500015258789,52.1500015258789,49.6199989318848,49.7000007629395,1737100,39.435920715332
2019-04-03,49.3800010681152,49.5999984741211,48.25,48.7000007629395,2068900,38.6424407958984
2019-04-04,48.7000007629395,49.2400016784668,48.1100006103516,48.8499984741211,1822800,38.7614631652832
2019-04-05,49.310001373291,50.1800003051758,48.1199989318848,48.7299995422363,2128300,38.6662445068359
2019-04-08,49.0099983215332,49.439998626709,48.0699996948242,48.5400009155273,1416900,38.5154838562012
2019-04-09,48.2599983215332,48.4700012207031,47.2799987792969,47.7099990844727,1575200,37.8568954467773
2019-04-10,47.9700012207031,48.3699989318848,47.6199989318848,47.6199989318848,5196400,37.7854843139648
2019-04-11,47.8300018310547,49.8699989318848,47.7999992370605,49.2599983215332,3627400,39.0867881774902
2019-04-12,49,49.560001373291,48.2700004577637,49.0800018310547,1424300,38.9439659118652
2019-04-15,49.0699996948242,49.5499992370605,48.2000007629395,48.7400016784668,1152500,38.6741828918457
2019-04-16,48.2000007629395,48.7900009155273,47.3499984741211,48.6599998474121,1763300,38.6107063293457
2019-04-17,48.2999992370605,49.5,47.5,48.8699989318848,2676800,38.7773323059082
2019-04-18,49.2400016784668,49.2400016784668,48.1100006103516,48.3199996948242,1114800,38.3409194946289
2019-04-22,48.310001373291,49.5800018310547,48.0299987792969,48.7200012207031,1007100,38.6583137512207
2019-04-23,48.75,49.0699996948242,48.310001373291,48.5999984741211,860100,38.5630912780762
2019-04-24,48.5,48.5,47.2599983215332,47.9199981689453,1209400,38.0235290527344
2019-04-25,47.9700012207031,48.2099990844727,46.7200012207031,47.2999992370605,946500,37.5315704345703
2019-04-26,47.6199989318848,47.6199989318848,45.9099998474121,46.4500007629395,2539600,36.8571090698242
2019-04-29,46.8300018310547,48.0400009155273,46.4099998474121,47.9700012207031,2235200,38.0632019042969
2019-04-30,48.2000007629395,48.75,46.9300003051758,47.7799987792969,2520900,37.9124374389648
2019-05-02,47.7000007629395,47.7700004577637,46,46.0800018310547,1582600,36.5635299682617
2019-05-03,46.3199996948242,46.4900016784668,46.0099983215332,46.0900001525879,1357000,36.571460723877
2019-05-06,45.4099998474121,45.5999984741211,44.9900016784668,45.1699981689453,2607000,35.8414611816406
2019-05-07,45.2200012207031,45.2400016784668,43.7099990844727,44.0699996948242,2311500,34.9686317443848
2019-05-08,44.3499984741211,44.7299995422363,43.4500007629395,43.75,2442500,34.7147216796875
2019-05-09,42.7999992370605,43.1500015258789,40.3499984741211,40.5299987792969,4568000,32.1597175598145
2019-05-10,40.7999992370605,41.25,39.8400001525879,40.0499992370605,2798700,31.778844833374
2019-05-13,39.5,39.689998626709,37.25,37.25,3469700,29.5571041107178
2019-05-14,37.4000015258789,38.7900009155273,36,38.5900001525879,4607500,30.6203670501709
2019-05-15,38.189998626709,39.2999992370605,37.0200004577637,38.5499992370605,4112400,30.5886268615723
2019-05-16,38.0999984741211,38.3899993896484,37.5,37.689998626709,2754700,29.9062366485596
2019-05-17,38,38.0499992370605,36.689998626709,36.689998626709,3407900,29.1127529144287
2019-05-20,36.8800010681152,40.560001373291,36.7000007629395,40.4000015258789,3452600,32.0565643310547
2019-05-21,40.5,43.3800010681152,39.6500015258789,43.1500015258789,6183100,34.2386360168457
2019-05-22,43.0999984741211,44.0999984741211,41.4300003051758,42.5,2564800,33.7228698730469
2019-05-23,42.4900016784668,42.8199996948242,41.7999992370605,42.8199996948242,1232300,33.9767837524414
2019-05-24,41.9000015258789,42.3499984741211,40.6500015258789,41.1500015258789,2559100,32.6516761779785
2019-05-27,41.4599990844727,41.6800003051758,40.9500007629395,41.2999992370605,874300,32.770694732666
2019-05-28,41.7000007629395,43.3199996948242,41.3400001525879,42.1800003051758,3191000,33.4689559936523
2019-05-29,41.560001373291,43.310001373291,41.560001373291,42.310001373291,1929500,33.5721092224121
2019-05-30,41.5400009155273,42.189998626709,41,41.1100006103516,1709200,32.6199340820312
2019-05-31,41,42.7799987792969,40.1300010681152,42.7799987792969,3678400,33.9450454711914
2019-06-03,43,43.5,40.5900001525879,41.2000007629395,2402900,32.691349029541
2019-06-04,33.0099983215332,34.9799995422363,32.8800010681152,34.1500015258789,20259300,27.0973205566406
2019-06-05,35,36.0999984741211,34.060001373291,34.0999984741211,11958400,27.0576419830322
2019-06-06,34.7000007629395,34.7999992370605,33.1500015258789,33.2999992370605,6705000,26.4228610992432
2019-06-07,33.5800018310547,33.6800003051758,32.7000007629395,32.7599983215332,3385000,25.9943809509277
2019-06-10,32.689998626709,33.439998626709,32.2000007629395,32.8699989318848,3203200,26.0816650390625
2019-06-11,32.9900016784668,34.5999984741211,32.6800003051758,34.0999984741211,3946000,27.0576419830322
2019-06-12,34.5,35.0800018310547,34.1599998474121,34.2400016784668,3525300,27.1687335968018
2019-06-13,35.2400016784668,35.6199989318848,34.8300018310547,35.25,6205000,27.9701461791992
2019-06-14,35.4000015258789,35.4199981689453,34.25,34.5499992370605,3134400,27.4147109985352
2019-06-17,34.3800010681152,34.5499992370605,33.7700004577637,33.9500007629395,2592500,26.9386215209961
2019-06-18,33.7900009155273,35.7799987792969,33.5099983215332,35.5499992370605,6395300,28.2081871032715
2019-06-19,35.6599998474121,35.7999992370605,35.1699981689453,35.7999992370605,2605500,28.4065570831299
2019-06-21,35.8499984741211,36.439998626709,35.4500007629395,35.5,2778100,28.1685180664062
2019-06-24,35.6500015258789,36.3300018310547,35.25,36.1699981689453,2165100,28.7001438140869
2019-06-25,35.9799995422363,36.3699989318848,35.4300003051758,35.689998626709,2028200,28.3192768096924
2019-06-26,35.3400001525879,35.9900016784668,34.6699981689453,35.7299995422363,1842700,28.3510131835938
2019-06-27,35.2999992370605,35.810001373291,34.8499984741211,34.9000015258789,2173300,27.6924304962158
2019-06-28,35.0499992370605,35.5,35,35.0299987792969,1490800,27.7955799102783
2019-07-01,35.5900001525879,35.6800003051758,35.0299987792969,35.0299987792969,1736000,27.7955799102783
2019-07-02,35.0200004577637,35.1800003051758,34.560001373291,35.0900001525879,1706200,27.843189239502
2019-07-03,34.7999992370605,35.4799995422363,34.7700004577637,35.2900009155273,1910400,28.0018863677979
2019-07-04,35.4900016784668,36.7900009155273,35.2000007629395,36.5499992370605,3361500,29.001672744751
2019-07-05,36.5999984741211,37.6599998474121,36.560001373291,37.310001373291,2814000,29.60471534729
2019-07-08,37.5200004577637,37.7999992370605,37.0299987792969,37.3199996948242,1882100,29.6126480102539
2019-07-10,37.5999984741211,37.7299995422363,36.1699981689453,36.939998626709,3735800,29.3111209869385
2019-07-11,36.9500007629395,37.0499992370605,36.3600006103516,36.7299995422363,1724900,29.1444969177246
2019-07-12,36.7299995422363,37.8499984741211,36.4500007629395,36.7099990844727,4477800,29.128625869751
2019-07-15,36.7099990844727,37.2700004577637,36.560001373291,36.810001373291,2185200,29.2079734802246
2019-07-16,37,37.189998626709,35.6300010681152,35.9300003051758,2953700,28.5097141265869
2019-07-17,36.0999984741211,36.2599983215332,35.5099983215332,35.9000015258789,1479500,28.4859104156494
2019-07-18,35.9900016784668,36.5,35.7900009155273,36.0999984741211,1515900,28.6445999145508
2019-07-19,36.0900001525879,36.2599983215332,35.5900001525879,35.9500007629395,999800,28.5255832672119
2019-07-22,35.810001373291,36.0999984741211,34.939998626709,35.2900009155273,1697100,28.0018863677979
2019-07-23,35.439998626709,35.689998626709,34.9199981689453,35.0999984741211,1557200,27.8511238098145
2019-07-24,35.1300010681152,35.5200004577637,34.9900016784668,34.9900016784668,1002000,27.7638416290283
2019-07-25,35.0999984741211,35.3300018310547,34.6300010681152,34.9000015258789,1274400,27.6924304962158
2019-07-26,34.9000015258789,35.1500015258789,34.6100006103516,34.8499984741211,857400,27.6527538299561
2019-07-29,34.8899993896484,34.8899993896484,33.8499984741211,34.1399993896484,1972800,27.0893821716309
2019-07-30,33.939998626709,34.3300018310547,33.75,34.1199989318848,926700,27.0735130310059
2019-07-31,34.1199989318848,34.2000007629395,33.4099998474121,34.0400009155273,2871500,27.0100383758545
2019-08-01,33.8600006103516,34.2599983215332,33.4000015258789,33.6199989318848,1785400,26.6767730712891
2019-08-02,33.5499992370605,33.6399993896484,32.8699989318848,33.1500015258789,2034400,26.303840637207
2019-08-05,32.8600006103516,32.8800010681152,32.3600006103516,32.6699981689453,1460200,25.9229679107666
2019-08-06,32.7999992370605,33.0800018310547,32.4500007629395,32.4900016784668,1673500,25.780143737793
2019-08-07,32.5099983215332,32.5099983215332,31.7000007629395,31.9799995422363,2893400,25.3754692077637
2019-08-08,31.5100002288818,31.8600006103516,31.0400009155273,31.25,4080600,24.7962284088135
2019-08-09,31.1299991607666,31.5,31.0699996948242,31.0699996948242,1909700,24.6534023284912
2019-08-12,32.0099983215332,32.1300010681152,30.2999992370605,30.9400005340576,3233900,24.5502510070801
2019-08-13,31.0499992370605,31.9699993133545,30.75,31.6299991607666,4196600,25.0977478027344
2019-08-14,31.3099994659424,31.3500003814697,30.6200008392334,30.7800006866455,2709500,24.4232940673828
2019-08-15,30.7600002288818,31.0799999237061,30.0300006866455,30.2999992370605,3593500,24.0424213409424
2019-08-16,30.3600006103516,30.4699993133545,29.4400005340576,29.6000003814697,5571500,23.486988067627
2019-08-19,29.8999996185303,30.1599998474121,28.8400001525879,29.0100002288818,1932500,23.0188331604004
2019-08-20,28.6000003814697,28.6700000762939,28.0799999237061,28.2600002288818,2643600,22.4237251281738
2019-08-21,28.5,28.7299995422363,28.1000003814697,28.3500003814697,1789300,22.495138168335
2019-08-22,28.3500003814697,28.8999996185303,27.8500003814697,27.8899993896484,1916300,22.1301364898682
2019-08-23,27.7399997711182,27.8799991607666,26.6700000762939,26.7999992370605,2683700,21.2652454376221
2019-08-26,27,27.1599998474121,26.0599994659424,26.3400001525879,1452800,20.9002437591553
2019-08-27,26.3400001525879,26.4099998474121,25.7999992370605,26.1200008392334,2908000,20.7256813049316
2019-08-28,25.9599990844727,28,25.9099998474121,27.7999992370605,4646200,22.058723449707
2019-08-29,28.2900009155273,29.2000007629395,28.1599998474121,28.9400005340576,3783500,22.9632911682129
2019-08-30,29.2900009155273,29.4899997711182,28.2199993133545,28.2199993133545,3090100,22.3919849395752
2019-09-02,28.3999996185303,28.6599998474121,27.8199996948242,28.0499992370605,1020300,22.2570915222168
2019-09-03,28,28.2000007629395,27.3099994659424,27.4799995422363,1959000,21.8048095703125
2019-09-04,27.8199996948242,29.2999992370605,27.6200008392334,28.8700008392334,3034700,22.9077491760254
2019-09-05,29.3400001525879,29.7600002288818,28.5100002288818,28.5499992370605,2118000,22.6538352966309
2019-09-06,28.7600002288818,29.1499996185303,28.4799995422363,28.6000003814697,1881000,22.693510055542
2019-09-09,28.8199996948242,29.7999992370605,28.7299995422363,29.7399997711182,3085900,23.5980739593506
2019-09-10,29.8700008392334,30.2999992370605,29.6000003814697,29.7999992370605,2048600,23.6456832885742
2019-09-11,29.9799995422363,30.6700000762939,29.8500003814697,30,1669200,23.8043785095215
2019-09-12,30.1299991607666,30.6299991607666,29.9400005340576,30.0599994659424,2496700,23.8519878387451
2019-09-13,30.0900001525879,30.2800006866455,29.5200004577637,29.7800006866455,1983700,23.6298160552979
2019-09-16,29.4899997711182,30,29.0799999237061,29.6299991607666,1854800,23.5107917785645
2019-09-17,29.6399993896484,30.9699993133545,29.4799995422363,30.4799995422363,3789500,24.1852493286133
2019-09-18,30.6800003051758,31.8099994659424,30,31.5400009155273,3444200,25.0263385772705
2019-09-19,31.8099994659424,31.9400005340576,30.7199993133545,30.7600002288818,2694100,24.4074230194092
2019-09-20,30.8899993896484,33.3300018310547,30.5900001525879,32.3899993896484,11228900,25.7007942199707
2019-09-23,32.1800003051758,33.0999984741211,31.3099994659424,32.8300018310547,3576500,26.0499267578125
2019-09-24,32.810001373291,33.2799987792969,32,32.1599998474121,2583400,25.5182933807373
2019-09-25,32.1100006103516,32.560001373291,31.7600002288818,32.3499984741211,1593800,25.6690540313721
2019-09-26,32.6500015258789,33.0499992370605,32.2000007629395,32.4300003051758,1925900,25.7325344085693
2019-09-27,32.5699996948242,32.8600006103516,32.5200004577637,32.689998626709,1333200,25.9388370513916
2019-09-30,32.8499984741211,32.8499984741211,31.9500007629395,32.5200004577637,1480700,25.8039455413818
2019-10-01,32.5900001525879,32.6699981689453,31.5400009155273,31.7199993133545,2101200,25.1691627502441
2019-10-02,31.5,31.5,30.4699993133545,30.7399997711182,2241100,24.3915538787842
2019-10-03,30.8099994659424,31.1100006103516,30.0900001525879,30.6100006103516,1869800,24.288402557373
2019-10-04,29.8600006103516,30.3500003814697,29.4099998474121,29.8600006103516,1293900,24.3607006072998
2019-10-07,29.9799995422363,29.9799995422363,28.7999992370605,28.7999992370605,3297500,23.4959201812744
2019-10-08,29.9699993133545,30.0799999237061,27.8299999237061,27.9899997711182,5112400,22.8350982666016
2019-10-09,28.2800006866455,28.5699996948242,27.8700008392334,28.4699993133545,1497000,23.2266960144043
2019-10-10,28.5,29.1499996185303,28.2299995422363,28.3799991607666,2339300,23.1532688140869
2019-10-11,28.8099994659424,29.9599990844727,28.7700004577637,29.1900005340576,2868600,23.8140926361084
2019-10-14,29.1700000762939,29.7099990844727,29.1399993896484,29.3299999237061,996200,23.9283103942871
2019-10-15,29.4400005340576,29.7000007629395,29.2000007629395,29.4599990844727,1301200,24.034366607666
2019-10-16,29.4200000762939,29.8600006103516,29.2099990844727,29.4899997711182,1210100,24.0588417053223
2019-10-17,29.4899997711182,29.6100006103516,28.9599990844727,29.1000003814697,1817900,23.7406692504883
2019-10-18,29.1499996185303,29.2099990844727,28.4599990844727,28.5499992370605,3043300,23.2919616699219
2019-10-21,28.6000003814697,28.9899997711182,28.2000007629395,28.6900005340576,1799700,23.4061794281006
2019-10-22,28.7000007629395,28.7099990844727,27.6200008392334,28.0599994659424,5508500,22.8922061920166
2019-10-23,28.1100006103516,28.9500007629395,27.8999996185303,28.5599994659424,2676100,23.3001194000244
2019-10-24,28.6000003814697,28.9899997711182,27.5400009155273,27.6499996185303,3037100,22.5577144622803
2019-10-25,27.7700004577637,28.4500007629395,27.3400001525879,27.5799999237061,3698500,22.5006065368652
2019-10-28,27.7000007629395,28.2199993133545,27.6599998474121,27.9300003051758,1238000,22.7861480712891
2019-10-29,27.8999996185303,28.2399997711182,27.7000007629395,27.8500003814697,1283800,22.7208805084229
2019-10-30,27.7700004577637,27.8999996185303,27.5,27.8099994659424,1619100,22.6882457733154
2019-10-31,27.6200008392334,28,27.6000003814697,27.7000007629395,1583300,22.5985069274902
2019-11-01,27.8700008392334,28.5300006866455,27.6800003051758,27.8700008392334,1854000,22.7371978759766
2019-11-04,27.9899997711182,28.6100006103516,27.9099998474121,28.5300006866455,1902100,23.2756443023682
2019-11-05,28.5599994659424,29.7600002288818,28.5,29.6100006103516,3653200,24.1567440032959
2019-11-06,29.6100006103516,30.1499996185303,28.6599998474121,29,3256500,23.659086227417
2019-11-07,29.1499996185303,30.9899997711182,29.0400009155273,30.7199993133545,8763600,25.062313079834
2019-11-08,30.5499992370605,31.7000007629395,30.2000007629395,31.25,5734300,25.4947052001953
2019-11-11,31.2999992370605,31.7000007629395,30.6100006103516,31.3999996185303,2703600,25.6170787811279
2019-11-12,31.5699996948242,31.6599998474121,30.1399993896484,30.3600006103516,3205800,24.7686176300049
2019-11-13,30.1499996185303,30.8899993896484,30.0100002288818,30.4899997711182,1311700,24.8746719360352
2019-11-14,30.3700008392334,30.6399993896484,28.8099994659424,28.8099994659424,4991400,23.504077911377
2019-11-18,28.5,29.25,27.9200000762939,28.5300006866455,2807700,23.2756443023682
2019-11-19,28.5599994659424,28.75,27.7900009155273,28.0599994659424,2461900,22.8922061920166
2019-11-21,27.7999992370605,27.9699993133545,27.5,27.5799999237061,3274700,22.5006065368652
2019-11-22,27.5799999237061,28.6000003814697,27.5100002288818,27.8999996185303,3255800,22.7616729736328
2019-11-25,28.0400009155273,28.1800003051758,27.5699996948242,27.8500003814697,1530100,22.7208805084229
2019-11-26,27.8500003814697,28.0900001525879,27.5100002288818,27.8999996185303,2046100,22.7616729736328
2019-11-27,27.8999996185303,28.1499996185303,27.5499992370605,27.7600002288818,1424300,22.6474571228027
2019-11-28,27.7600002288818,27.9899997711182,27.5200004577637,27.7000007629395,1065000,22.5985069274902
2019-11-29,27.8700008392334,28.4599990844727,27.6200008392334,27.9899997711182,2119700,22.8350982666016
2019-12-02,28.1399993896484,28.5799999237061,28.0200004577637,28.2600002288818,1826100,23.0553722381592
2019-12-03,28.5100002288818,29.1800003051758,28.3199996948242,28.7000007629395,2704100,23.4143371582031
2019-12-04,28.6499996185303,29.0499992370605,28.4099998474121,28.8299999237061,1877200,23.5203952789307
2019-12-05,28.7999992370605,29,28.4099998474121,28.6399993896484,1163200,23.3653869628906
2019-12-06,28.6499996185303,29.5799999237061,28.6499996185303,29.3099994659424,2480700,23.9119930267334
2019-12-09,29.4500007629395,29.8099994659424,28.9200000762939,29.0400009155273,2191600,23.6917209625244
2019-12-10,28.9500007629395,29.6000003814697,28.7099990844727,29.1299991607666,1884900,23.7651443481445
2019-12-11,29.2399997711182,29.6200008392334,29.0799999237061,29.3299999237061,2062300,23.9283103942871
2019-12-12,29.4200000762939,29.7600002288818,29.2000007629395,29.2900009155273,949200,23.895679473877
2019-12-13,29.2700004577637,29.6700000762939,28.9899997711182,29.1299991607666,1334700,23.7651443481445
2019-12-16,29.0900001525879,29.6499996185303,28.5100002288818,28.6399993896484,2848200,23.3653869628906
2019-12-17,28.5200004577637,28.9699993133545,28.3099994659424,28.4599990844727,1439100,23.2185363769531
2019-12-18,28.5799999237061,29.2099990844727,28.3700008392334,28.7700004577637,2855900,23.4714450836182
2019-12-19,28.7800006866455,29.2299995422363,27.8700008392334,28.0100002288818,4622800,22.8514156341553
2019-12-20,28.1000003814697,28.6000003814697,28,28.3799991607666,3103900,23.1532688140869
2019-12-23,28.5900001525879,29.3899993896484,28.3899993896484,29.25,2877900,23.8630447387695
2019-12-26,29.2999992370605,30.2999992370605,29.1499996185303,30.1700000762939,3009800,24.6136074066162
2019-12-27,30.2999992370605,30.9899997711182,29.9699993133545,30.4400005340576,4314200,24.8338832855225
2019-12-30,30.5900001525879,30.7199993133545,29.8500003814697,29.8500003814697,2277400,24.3525428771973
2020-01-02,30.25,30.7999992370605,30.0900001525879,30.3999996185303,2719200,24.801248550415
2020-01-03,30.7999992370605,33.1599998474121,30.5499992370605,31.75,9030400,25.9026203155518
2020-01-06,31.8799991607666,33.4799995422363,31.6499996185303,33.4000015258789,5962600,27.248743057251
2020-01-07,33.4700012207031,33.4700012207031,32.4700012207031,32.5299987792969,4096600,26.5389671325684
2020-01-08,32.75,34.8300018310547,32.5800018310547,34.1599998474121,7154600,27.8687705993652
2020-01-09,34.1800003051758,36.0400009155273,34.1800003051758,34.8499984741211,7618500,28.4316940307617
2020-01-10,35.3800010681152,35.689998626709,34.3499984741211,34.4500007629395,3682400,28.1053638458252
2020-01-13,35.0900001525879,35.5699996948242,33.8499984741211,34,4289300,27.7382373809814
2020-01-14,34.1100006103516,35.060001373291,33.9000015258789,34.2700004577637,2847300,27.9585132598877
2020-01-15,34.1300010681152,34.6800003051758,33.2000007629395,33.6199989318848,3160100,27.42822265625
2020-01-16,33.6699981689453,34.4900016784668,33.1599998474121,34.0800018310547,2948000,27.8035068511963
2020-01-17,34.2200012207031,34.8800010681152,34.1300010681152,34.2700004577637,2353900,27.9585132598877
2020-01-20,34.4500007629395,34.8600006103516,33.9500007629395,34.4300003051758,2340400,28.0890445709229
2020-01-21,34.3499984741211,36.6199989318848,34.3499984741211,35.5400009155273,6682600,28.9946193695068
2020-01-22,36,36.5999984741211,35.5999984741211,36.3600006103516,3500300,29.6636009216309
2020-01-23,37.0999984741211,39,37,39,6700500,31.8173904418945
2020-01-24,38.5999984741211,38.5999984741211,37.4099998474121,37.6300010681152,5019100,30.6997032165527
2020-01-27,36.5,36.9300003051758,35,35.2200012207031,3872200,28.7335529327393
2020-01-28,35.2999992370605,36.0900001525879,34.0999984741211,34.1699981689453,3657200,27.8769283294678
2020-01-29,34.4900016784668,34.7900009155273,32.6100006103516,32.8499984741211,4717200,26.8000316619873
2020-01-30,32.4000015258789,32.6199989318848,30.9099998474121,31.7999992370605,6269000,25.9434108734131
2020-01-31,31.3400001525879,32.9000015258789,31.0799999237061,31.5499992370605,4768500,25.7394542694092
2020-02-03,32.4500007629395,33.939998626709,31.7600002288818,33.4500007629395,4683100,27.2895317077637
2020-02-04,34.2999992370605,35.0999984741211,33.2700004577637,33.4000015258789,3383700,27.248743057251
2020-02-05,34.3499984741211,34.9900016784668,33.8400001525879,34.310001373291,3924200,27.9911499023438
2020-02-06,34.8800010681152,34.9000015258789,31.5100002288818,31.75,8355600,25.9026203155518
2020-02-07,32.1199989318848,32.5999984741211,31.3199996948242,31.7800006866455,3889500,25.927095413208
2020-02-10,31.7900009155273,32.2000007629395,31.2199993133545,31.3899993896484,2586000,25.6089210510254
2020-02-11,31.7900009155273,32.7099990844727,31.5799999237061,32.1599998474121,2343900,26.2371101379395
2020-02-12,32.4000015258789,32.8400001525879,31.7099990844727,31.8600006103516,3094800,25.9923610687256
2020-02-13,31.6800003051758,31.8400001525879,30.8299999237061,30.8299999237061,3401300,25.1520557403564
2020-02-14,31,31.6000003814697,30.3999996185303,30.9300003051758,2908300,25.2336406707764
2020-02-17,30.9200000762939,31.4799995422363,30.8400001525879,31.2000007629395,1639600,25.4539127349854
2020-02-18,31.1599998474121,31.6700000762939,31.0100002288818,31.3500003814697,1928500,25.5762882232666
2020-02-19,31.4899997711182,32.2200012207031,31.2999992370605,31.8999996185303,2179000,26.024995803833
2020-02-20,32,32.7299995422363,31.4699993133545,31.5799999237061,2875000,25.7639293670654
2020-02-21,31.4099998474121,31.5400009155273,30.2999992370605,30.6000003814697,2700800,24.9644165039062
2020-02-26,29.5300006866455,30.0599994659424,28.6900005340576,28.8700008392334,3083100,23.5530281066895
2020-02-27,28.6000003814697,28.8799991607666,27.3999996185303,27.3999996185303,4855600,22.3537559509277
2020-02-28,27.3999996185303,28.0499992370605,26.0300006866455,26.8899993896484,6516300,21.9376831054688
2020-03-02,27.1000003814697,28.2299995422363,27.1000003814697,27.5,3669600,22.4353408813477
