"Date","HAPV3.SA.Open","HAPV3.SA.High","HAPV3.SA.Low","HAPV3.SA.Close","HAPV3.SA.Volume","HAPV3.SA.Adjusted"
2019-06-06,7.40000009536743,7.41200017929077,7.30200004577637,7.34800004959106,3409500,7.24812269210815
2019-06-07,7.38000011444092,7.47800016403198,7.3600001335144,7.47399997711182,3064000,7.37241077423096
2019-06-10,7.55999994277954,8.06799983978271,7.55999994277954,7.73000001907349,8787500,7.62492990493774
2019-06-11,7.86999988555908,7.88399982452393,7.5,7.5,6330500,7.39805603027344
2019-06-12,7.55200004577637,7.55200004577637,7.35200023651123,7.3600001335144,5734000,7.25995922088623
2019-06-13,7.3600001335144,7.76999998092651,7.3600001335144,7.69399976730347,12679500,7.58941984176636
2019-06-14,7.65999984741211,7.71400022506714,7.48400020599365,7.56400012969971,8410000,7.46118688583374
2019-06-17,7.64599990844727,7.64599990844727,7.36999988555908,7.43800020217896,7220500,7.33689975738525
2019-06-18,7.4980001449585,7.64799976348877,7.43400001525879,7.59999990463257,8747000,7.49669694900513
2019-06-19,7.5920000076294,7.7960000038147,7.54199981689453,7.7960000038147,6626000,7.69003295898438
2019-06-21,7.7979998588562,7.87200021743774,7.73999977111816,7.86999988555908,4283500,7.76302766799927
2019-06-24,7.88000011444092,7.94000005722046,7.77400016784668,7.87400007247925,4734500,7.7669734954834
2019-06-25,7.87799978256226,7.91400003433228,7.69199991226196,7.73600006103516,7221500,7.63084888458252
2019-06-26,7.82000017166138,7.82000017166138,7.61399984359741,7.64400005340576,5037500,7.54009866714478
2019-06-27,7.66200017929077,7.78999996185303,7.63000011444092,7.78999996185303,4150500,7.68411493301392
2019-06-28,7.77600002288818,7.94999980926514,7.71199989318848,7.88600015640259,9264000,7.77880954742432
2019-07-01,7.90999984741211,7.90999984741211,7.70800018310547,7.70800018310547,6541000,7.60322999954224
2019-07-02,7.7020001411438,7.78000020980835,7.44199991226196,7.44199991226196,8063000,7.34084463119507
2019-07-03,7.44999980926514,7.46000003814697,7.22200012207031,7.40000009536743,25363500,7.3300199508667
2019-07-04,7.40000009536743,7.67799997329712,7.36199998855591,7.67799997329712,6193000,7.60539150238037
2019-07-05,7.67600011825562,7.9079999923706,7.59800004959106,7.9079999923706,4333000,7.83321666717529
2019-07-08,7.9060001373291,8.26799964904785,7.76599979400635,8.20400047302246,6309000,8.1264181137085
2019-07-10,8.20400047302246,8.61600017547607,8.20400047302246,8.61600017547607,7937500,8.53452110290527
2019-07-11,8.76000022888184,8.76000022888184,8.28400039672852,8.28800010681152,9910500,8.20962429046631
2019-07-12,8.35799980163574,8.47000026702881,8.25800037384033,8.39799976348877,5444000,8.31858158111572
2019-07-15,8.40999984741211,8.52799987792969,7.97599983215332,8.18000030517578,16655500,8.1026439666748
2019-07-16,8.18000030517578,8.35999965667725,8.10599994659424,8.35400009155273,5674500,8.27499866485596
2019-07-17,8.3420000076294,8.60999965667725,8.26000022888184,8.52000045776367,6659500,8.43942928314209
2019-07-18,8.59799957275391,8.73999977111816,8.57999992370605,8.73999977111816,6089500,8.65734958648682
2019-07-19,8.74400043487549,8.9079999923706,8.54599952697754,8.54599952697754,10245500,8.46518230438232
2019-07-22,8.5019998550415,8.68599987030029,8.48400020599365,8.57600021362305,2448500,8.49489879608154
2019-07-23,8.57800006866455,8.60000038146973,8.31999969482422,8.41600036621094,7930500,8.3364143371582
2019-07-24,8.4079999923706,8.87199974060059,8.4079999923706,8.67199993133545,11829000,8.58999252319336
2019-07-25,8.70199966430664,8.83800029754639,8.48200035095215,8.51000022888184,48728500,8.4295244216919
2019-07-26,8.5600004196167,8.60799980163574,8.41600036621094,8.45600032806396,23779000,8.37603378295898
2019-07-29,8.52000045776367,8.53800010681152,8.41199970245361,8.47999954223633,10622000,8.39980697631836
2019-07-30,8.49400043487549,8.50399971008301,8.36400032043457,8.36999988555908,15982500,8.290846824646
2019-07-31,8.44999980926514,8.48999977111816,8.15200042724609,8.35999965667725,17828500,8.2809419631958
2019-08-01,8.38799953460693,8.51799964904785,8.19600009918213,8.25399971008301,13435000,8.1759443283081
2019-08-02,8.25399971008301,8.39799976348877,8.23999977111816,8.35000038146973,6815500,8.27103614807129
2019-08-05,8.34799957275391,8.36800003051758,8.19999980926514,8.30399990081787,5767500,8.22547054290771
2019-08-06,8.28999996185303,8.55799961090088,8.28600025177002,8.52000045776367,6998000,8.43942928314209
2019-08-07,8.52000045776367,8.69799995422363,8.39400005340576,8.64799976348877,7595500,8.56621742248535
2019-08-08,8.69999980926514,8.98799991607666,8.69999980926514,8.87600040435791,14572500,8.79206371307373
2019-08-09,9.07600021362305,9.07600021362305,8.70800018310547,8.85000038146973,5573500,8.76630973815918
2019-08-12,8.84799957275391,8.84799957275391,8.67000007629395,8.82800006866455,5587500,8.74451732635498
2019-08-13,8.99400043487549,9.0019998550415,8.66800022125244,8.81999969482422,9212000,8.73659133911133
2019-08-14,9.39999961853027,9.48600006103516,9.10000038146973,9.22000026702881,21806000,9.13280868530273
2019-08-15,9.38799953460693,9.55599975585938,9.17199993133545,9.43200016021729,12693500,9.34280490875244
2019-08-16,9.54399967193604,9.80000019073486,9.23400020599365,9.80000019073486,13954000,9.70732307434082
2019-08-19,9.89799976348877,9.89799976348877,9.47000026702881,9.54800033569336,8980000,9.45770835876465
2019-08-20,9.62600040435791,9.87199974060059,9.45199966430664,9.75800037384033,7598000,9.66572284698486
2019-08-21,9.88000011444092,10.0080003738403,9.64999961853027,9.9980001449585,8381000,9.9034538269043
2019-08-22,9.9980001449585,10.1820001602173,9.88000011444092,9.99600028991699,7635000,9.90147113800049
2019-08-23,9.95600032806396,9.98400020599365,9.57999992370605,9.64200019836426,8801000,9.55081844329834
2019-08-26,9.64400005340576,9.84000015258789,9.5019998550415,9.65999984741211,4173000,9.56864833831787
2019-08-27,9.64999961853027,9.85599994659424,9.53999996185303,9.78999996185303,7438000,9.69742012023926
2019-08-28,9.80399990081787,9.86400032043457,9.6879997253418,9.80000019073486,6699000,9.70732307434082
2019-08-29,9.85999965667725,10.1680002212524,9.82199954986572,10.1000003814697,16012000,10.0044870376587
2019-08-30,10.1599998474121,10.3420000076294,10.0860004425049,10.3420000076294,14609000,10.2441987991333
2019-09-02,10.3400001525879,10.4899997711182,10.2360000610352,10.4399995803833,11018500,10.3412714004517
2019-09-03,10.3800001144409,10.5719995498657,10.3100004196167,10.3999996185303,8671000,10.3016490936279
2019-09-04,10.496000289917,10.5100002288818,9.95800018310547,10.0579996109009,12986500,9.96288299560547
2019-09-05,10.1079998016357,10.1079998016357,9.79199981689453,10.043999671936,12679500,9.94901657104492
2019-09-06,10.0979995727539,10.1280002593994,9.78999996185303,9.84000015258789,10170500,9.74694538116455
2019-09-09,9.87399959564209,9.87399959564209,9.40200042724609,9.61600017547607,27620000,9.52506256103516
2019-09-10,9.55799961090088,9.85799980163574,9.46399974822998,9.85200023651123,15339000,9.75883388519287
2019-09-11,9.9980001449585,10.2639999389648,9.87199974060059,10.2639999389648,7852500,10.1669359207153
2019-09-12,10.3599996566772,10.3959999084473,9.98200035095215,9.98400020599365,10513000,9.88958549499512
2019-09-13,10,10.1260004043579,9.80000019073486,10.039999961853,9330000,9.94505500793457
2019-09-16,10.0600004196167,10.1780004501343,9.85999965667725,10.0900001525879,8120500,9.9945821762085
2019-09-17,10.1199998855591,10.3000001907349,10.0319995880127,10.3000001907349,16836500,10.202597618103
2019-09-18,10.1899995803833,10.3100004196167,10.1879997253418,10.2600002288818,6887500,10.1629753112793
2019-09-19,10.3900003433228,10.456000328064,10.1979999542236,10.2980003356934,6700000,10.2006158828735
2019-09-20,10.3000001907349,10.4340000152588,10.1599998474121,10.3439998626709,8338000,10.2461786270142
2019-09-23,10.3999996185303,10.706000328064,10.3420000076294,10.6280002593994,10286500,10.5274953842163
2019-09-24,10.6780004501343,10.6940002441406,10.4099998474121,10.4399995803833,9457000,10.3412714004517
2019-09-25,10.4619998931885,10.5,10.2760000228882,10.4399995803833,14650000,10.3412714004517
2019-09-26,10.4619998931885,10.7279996871948,10.4300003051758,10.5900001525879,12239500,10.4898538589478
2019-09-27,10.5900001525879,10.6859998703003,10.5139999389648,10.6400003433228,7578000,10.539381980896
2019-09-30,10.6579999923706,10.8719997406006,10.6000003814697,10.7700004577637,8201500,10.6681518554688
2019-10-01,10.7200002670288,10.7320003509521,10.5579996109009,10.6400003433228,11386500,10.539381980896
2019-10-02,10.53600025177,10.7040004730225,10.3920001983643,10.5,19287000,10.4007053375244
2019-10-03,10.4799995422363,10.8000001907349,10.3780002593994,10.8000001907349,9578500,10.697868347168
2019-10-04,10.7919998168945,10.8760004043579,10.6520004272461,10.8000001907349,11284000,10.697868347168
2019-10-07,10.8760004043579,11.0159997940063,10.7419996261597,10.8620004653931,12190000,10.7592811584473
2019-10-08,10.8620004653931,11.0179996490479,10.6499996185303,10.8100004196167,7179000,10.7077741622925
2019-10-09,10.8999996185303,10.9619998931885,10.7639999389648,10.9200000762939,9359500,10.8167324066162
2019-10-10,10.9160003662109,11.0200004577637,10.8599996566772,10.9799995422363,8072000,10.8761653900146
2019-10-11,11.0200004577637,11.3240003585815,11.0200004577637,11.253999710083,7771500,11.1475734710693
2019-10-14,11.2519998550415,11.4119997024536,11.1960000991821,11.3000001907349,4850000,11.1931400299072
2019-10-15,11.2580003738403,11.3859996795654,11.25,11.2600002288818,8258000,11.1535186767578
2019-10-16,11.3559999465942,11.6280002593994,11.2580003738403,11.4919996261597,8995000,11.3833236694336
2019-10-17,11.5240001678467,11.6400003433228,11.3640003204346,11.423999786377,6908000,11.3159646987915
2019-10-18,11.4619998931885,11.5100002288818,11.3819999694824,11.503999710083,9863000,11.3952102661133
2019-10-21,11.5279998779297,11.5559997558594,11.3039999008179,11.3400001525879,12801000,11.2327613830566
2019-10-22,11.4160003662109,11.4320001602173,11.1260004043579,11.2299995422363,9451500,11.1238021850586
2019-10-23,11.253999710083,11.3559999465942,11.1000003814697,11.1599998474121,8936500,11.0544624328613
2019-10-24,11.1639995574951,11.4160003662109,11.1280002593994,11.3800001144409,9097500,11.2723817825317
2019-10-25,11.4160003662109,11.4160003662109,11.2279996871948,11.3299999237061,7073500,11.2228555679321
2019-10-28,11.3959999084473,11.4779996871948,11.2840003967285,11.4399995803833,8980500,11.3318147659302
2019-10-29,11.46399974823,11.5,11.3400001525879,11.3800001144409,4357500,11.2723817825317
2019-10-30,11.3800001144409,11.4040002822876,11.1920003890991,11.2799997329712,8189500,11.1733283996582
2019-10-31,11.2779998779297,11.3400001525879,11.1800003051758,11.2600002288818,8931000,11.1535186767578
2019-11-01,11.2600002288818,11.3640003204346,11.2360000610352,11.3500003814697,15955000,11.2426662445068
2019-11-04,11.3400001525879,11.3400001525879,11.0340003967285,11.1700000762939,14454000,11.0643692016602
2019-11-05,11.2299995422363,11.2299995422363,10.8319997787476,10.8699998855591,14346000,10.7672061920166
2019-11-06,10.8959999084473,11.076000213623,10.7760000228882,11.0019998550415,27198500,10.8979568481445
2019-11-07,11.0579996109009,11.210000038147,10.9440002441406,11.0679998397827,10771500,10.9633331298828
2019-11-08,11.0819997787476,11.3859996795654,10.996000289917,11.1379995346069,22760500,11.0326709747314
2019-11-11,11.1680002212524,11.496000289917,11.1020002365112,11.496000289917,13600500,11.3872861862183
2019-11-12,11.5,11.5500001907349,11.2299995422363,11.3000001907349,11567500,11.1931400299072
2019-11-13,11.3219995498657,11.4580001831055,11.1020002365112,11.2980003356934,15434000,11.1911602020264
2019-11-14,11.1099996566772,11.2700004577637,10.8319997787476,10.8680000305176,27077000,10.7652235031128
2019-11-18,10.8739995956421,10.9700002670288,10.6879997253418,10.8760004043579,18062000,10.7731485366821
2019-11-19,10.9440002441406,10.9540004730225,10.6680002212524,10.7379999160767,19449500,10.6364526748657
2019-11-21,10.7600002288818,11.1339998245239,10.7299995422363,11.1059999465942,21604000,11.000973701477
2019-11-22,11.1099996566772,11.4379997253418,11.0520000457764,11.4379997253418,17014500,11.329833984375
2019-11-25,11.3859996795654,11.5920000076294,11.3020000457764,11.5579996109009,19311500,11.4486989974976
2019-11-26,11.503999710083,11.6079998016357,11.2700004577637,11.3999996185303,149427000,11.2921943664551
2019-11-27,11.423999786377,11.4659996032715,11.1199998855591,11.3020000457764,6436500,11.1951208114624
2019-11-28,11.2019996643066,11.3380002975464,10.9879999160767,11.0100002288818,8618000,10.9058799743652
2019-11-29,11.0120000839233,11.1759996414185,10.8400001525879,11.1400003433228,10547000,11.0346527099609
2019-12-02,11.1459999084473,11.2580003738403,10.9659996032715,11.25,12084500,11.1436128616333
2019-12-03,11.2600002288818,11.4700002670288,11.1599998474121,11.4280004501343,13727000,11.3199300765991
2019-12-04,11.5,11.6899995803833,11.5,11.6040000915527,9936000,11.4942655563354
2019-12-05,11.6219997406006,11.7600002288818,11.3800001144409,11.5979995727539,9486000,11.488320350647
2019-12-06,11.6700000762939,11.6700000762939,11.3020000457764,11.5559997558594,12565500,11.4467191696167
2019-12-09,11.6000003814697,11.6160001754761,11.1420001983643,11.1599998474121,11908500,11.0544624328613
2019-12-10,11.210000038147,11.2559995651245,10.923999786377,10.923999786377,18482500,10.8206958770752
2019-12-11,10.9540004730225,11.2440004348755,10.8999996185303,11.2440004348755,11849000,11.1376686096191
2019-12-12,11.3780002593994,11.4540004730225,11.246000289917,11.4399995803833,8675000,11.3318147659302
2019-12-13,11.4940004348755,11.5279998779297,11.1840000152588,11.2360000610352,8876500,11.1297445297241
2019-12-16,11.25,11.8319997787476,11.2399997711182,11.5679998397827,9992000,11.4586057662964
2019-12-17,11.6700000762939,11.7919998168945,11.5340003967285,11.6520004272461,9220000,11.5418109893799
2019-12-18,11.5500001907349,12.1440000534058,11.5500001907349,12.1440000534058,12066000,12.0291566848755
2019-12-19,12.1999998092651,12.5,12.039999961853,12.4320001602173,13574500,12.3144340515137
2019-12-20,12.5059995651245,12.789999961853,12.3100004196167,12.789999961853,14761500,12.6690483093262
2019-12-23,12.8000001907349,12.8159999847412,12.5279998779297,12.6400003433228,9449500,12.520468711853
2019-12-26,12.7040004730225,12.8959999084473,12.6079998016357,12.8800001144409,6002000,12.7581977844238
2019-12-27,13.1199998855591,13.1199998855591,12.4440002441406,12.7600002288818,9771000,12.639331817627
2019-12-30,12.8299999237061,13.0100002288818,12.6540002822876,12.7799997329712,16043000,12.6591424942017
2020-01-02,13.039999961853,13.4160003662109,12.8839998245239,13.2880001068115,13001000,13.1623382568359
2020-01-03,13.1499996185303,13.8500003814697,13.0799999237061,13.8500003814697,46859500,13.7190265655518
2020-01-06,13.6599998474121,13.7760000228882,13.1820001602173,13.3920001983643,11035000,13.2960157394409
2020-01-07,13.3199996948242,13.4399995803833,13.0200004577637,13.0240001678467,9186000,12.9306535720825
2020-01-08,13.0179996490479,13.1599998474121,12.6219997406006,12.7559995651245,12494500,12.6645746231079
2020-01-09,12.7559995651245,12.8579998016357,12.5679998397827,12.6800003051758,14257500,12.5891208648682
2020-01-10,12.7980003356934,12.7980003356934,12.2399997711182,12.4099998474121,9845000,12.3210535049438
2020-01-13,12.3999996185303,12.5340003967285,12.3299999237061,12.4779996871948,11043500,12.3885679244995
2020-01-14,12.4420003890991,12.5220003128052,12.1120004653931,12.5,12952500,12.4104099273682
2020-01-15,12.6000003814697,12.6239995956421,12.039999961853,12.2019996643066,22899500,12.1145458221436
2020-01-16,12.1999998092651,12.6160001754761,12.1840000152588,12.6120004653931,13678500,12.5216073989868
2020-01-17,12.7019996643066,12.8620004653931,12.4440002441406,12.6000003814697,12789000,12.509693145752
2020-01-20,12.7200002670288,12.7220001220703,12.4840002059937,12.6300001144409,13257000,12.539478302002
2020-01-21,12.6319999694824,12.9359998703003,12.6000003814697,12.7600002288818,18273000,12.6685457229614
2020-01-22,12.8500003814697,12.9759998321533,12.7220001220703,12.793999671936,6904500,12.7023019790649
2020-01-23,12.7440004348755,12.8599996566772,12.5220003128052,12.8599996566772,16025500,12.7678289413452
2020-01-24,12.8800001144409,12.9700002670288,12.7600002288818,12.8999996185303,9595000,12.807541847229
2020-01-27,12.7399997711182,12.7399997711182,12.1199998855591,12.246000289917,14093500,12.1582307815552
2020-01-28,12.3800001144409,12.5380001068115,12.246000289917,12.5,6268000,12.4104099273682
2020-01-29,12.5500001907349,12.5900001525879,12.1599998474121,12.2600002288818,12574500,12.1721305847168
2020-01-30,12.253999710083,12.253999710083,11.7399997711182,12.0220003128052,14067000,11.9358348846436
2020-01-31,11.9079999923706,12.076000213623,11.7740001678467,12.0139999389648,13301500,11.9278907775879
2020-02-03,12.0200004577637,12.4980001449585,12,12.3599996566772,10501500,12.2714128494263
2020-02-04,12.5120000839233,12.5260000228882,12.253999710083,12.2700004577637,10990500,12.1820583343506
2020-02-05,12.3999996185303,12.4340000152588,11.5380001068115,11.6759996414185,35208000,11.5923137664795
2020-02-06,11.7399997711182,12.039999961853,11.6859998703003,11.7399997711182,17982500,11.655858039856
2020-02-07,11.6120004653931,12.1420001983643,11.5100002288818,11.5260000228882,18593000,11.4433908462524
2020-02-10,11.5240001678467,11.5979995727539,11.0159997940063,11.1520004272461,13094500,11.0720710754395
2020-02-11,11.3199996948242,11.710000038147,11.2379999160767,11.6020002365112,13868500,11.5188465118408
2020-02-12,11.6479997634888,11.8380002975464,11.5080003738403,11.746000289917,13085000,11.6618146896362
2020-02-13,11.6999998092651,11.8140001296997,11.5319995880127,11.7399997711182,6066500,11.655858039856
2020-02-14,11.8020000457764,11.8159999847412,11.6140003204346,11.6979999542236,7021500,11.6141576766968
2020-02-17,11.6800003051758,11.9739999771118,11.6459999084473,11.9739999771118,4171500,11.8881797790527
2020-02-18,11.9180002212524,11.9180002212524,11.6000003814697,11.7959995269775,10046000,11.7114553451538
2020-02-19,11.7480001449585,11.9720001220703,11.6280002593994,11.9079999923706,11106500,11.8226537704468
2020-02-20,11.7959995269775,11.8879995346069,11.5019998550415,11.5579996109009,11363000,11.4751605987549
2020-02-21,11.4020004272461,11.496000289917,11.1140003204346,11.1999998092651,14851000,11.1197261810303
2020-02-26,10.710000038147,10.7799997329712,10.3500003814697,10.503999710083,27482000,10.4287147521973
2020-02-27,10.2379999160767,10.9739999771118,10.1479997634888,10.6499996185303,25984000,10.5736684799194
2020-02-28,10.6499996185303,11.0780000686646,10.4099998474121,11.039999961853,20112500,10.9608736038208
2020-03-02,11.0600004196167,11.1400003433228,10.6800003051758,10.9119997024536,23162500,10.8337907791138
2020-03-03,10.8199996948242,11.3219995498657,10.8100004196167,11.0839996337891,19227000,11.0045585632324
2020-03-04,11.25,11.3959999084473,10.6800003051758,10.706000328064,17799000,10.6292667388916
2020-03-05,10.5,10.8599996566772,10.1840000152588,10.2600002288818,15007500,10.1864652633667
2020-03-06,10.1999998092651,10.2600002288818,9.92800045013428,10.0019998550415,15702500,9.93031311035156
2020-03-09,9.2519998550415,9.56400012969971,9.02400016784668,9.02400016784668,32344500,8.95932388305664
2020-03-10,9.56400012969971,9.89400005340576,9.19200038909912,9.77799987792969,25778000,9.70791816711426
2020-03-11,9.53600025177002,9.68400001525879,8.19200038909912,8.9980001449585,19985500,8.93350982666016
2020-03-12,7.46600008010864,8.38000011444092,7.20800018310547,7.79199981689453,15164500,7.73615264892578
2020-03-13,9.19400024414062,9.19999980926514,7.96999979019165,8.72200012207031,36892000,8.6594877243042
2020-03-16,7.36800003051758,8.10200023651123,7.13800001144409,7.40000009536743,30998500,7.34696197509766
2020-03-17,7.5,7.62400007247925,7.08400011062622,7.51599979400635,34001500,7.46213054656982
2020-03-18,6.96000003814697,7.03999996185303,5.73600006103516,6.3439998626709,27145000,6.29853105545044
2020-03-19,6.09999990463257,7.32200002670288,5.66400003433228,7.21999979019165,34717000,7.16825246810913
2020-03-20,7.65000009536743,8.11999988555908,7.26399993896484,7.80000019073486,31722000,7.74409484863281
2020-03-23,7.98600006103516,8.02999973297119,7.28200006484985,7.6399998664856,20586000,7.58524227142334
2020-03-24,8.07999992370605,8.80000019073486,7.98000001907349,8.46000003814697,18773000,8.39936351776123
2020-03-25,8.31799983978271,9.28999996185303,8.04599952697754,9.07999992370605,16544000,9.01492214202881
2020-03-26,9.07999992370605,10.6700000762939,8.92199993133545,10.0780000686646,21320500,10.0057687759399
2020-03-27,9.49199962615967,9.66399955749512,8.97799968719482,9.10000038146973,11596000,9.0347785949707
2020-03-30,9.03999996185303,9.31400012969971,8.64000034332275,9.00599956512451,13645500,8.94145107269287
2020-03-31,9.00599956512451,9.30000019073486,8.39999961853027,8.47999954223633,14904500,8.41922187805176
2020-04-01,8.10000038146973,8.43400001525879,7.76999998092651,8.01599979400635,16736000,7.95854711532593
2020-04-02,7.94999980926514,8.34799957275391,7.82000017166138,8.16199970245361,11485500,8.10350131988525
2020-04-03,8.14000034332275,8.14999961853027,7.32800006866455,7.55000019073486,19338500,7.4958872795105
2020-04-06,8,9.10599994659424,7.93800020217896,8.60000038146973,22194500,8.53836154937744
2020-04-07,9.7480001449585,10.3999996185303,9.26599979400635,9.65999984741211,27664500,9.59076404571533
2020-04-08,9.6899995803833,10.2399997711182,9.53999996185303,9.9980001449585,12895500,9.92634391784668
2020-04-09,10.1040000915527,10.2779998779297,9.69600009918213,9.77200031280518,13777500,9.7019624710083
2020-04-13,9.57800006866455,10.1579999923706,9.44200038909912,9.81799983978271,9768500,9.74763298034668
2020-04-14,10.0819997787476,10.8479995727539,10.076000213623,10.5979995727539,14465500,10.5220422744751
2020-04-15,10.3800001144409,10.7959995269775,9.94200038909912,10.4099998474121,12318500,10.3353900909424
2020-04-16,10.4440002441406,10.6400003433228,10.1759996414185,10.3920001983643,12776000,10.3175182342529
2020-04-17,10.7180004119873,10.7180004119873,10.1940002441406,10.4799995422363,9112000,10.4048871994019
2020-04-20,10.1999998092651,11.1400003433228,10.1199998855591,10.8140001296997,9784000,10.7364940643311
2020-04-22,11.1999998092651,11.1999998092651,10.5819997787476,10.6619997024536,31788500,10.58558177948
2020-04-23,10.7299995422363,10.8000001907349,9.72200012207031,10.1940002441406,18634500,10.1209373474121
2020-04-24,9.86600017547607,10.206000328064,9.13799953460693,10,19518500,9.92832660675049
2020-04-27,10.3299999237061,10.6020002365112,10.2600002288818,10.5380001068115,14034500,10.4624719619751
2020-04-28,10.6000003814697,11.1579999923706,10.6000003814697,10.6840000152588,11806000,10.6074237823486
2020-04-29,10.8299999237061,11.0600004196167,10.7200002670288,10.8699998855591,8920000,10.7954244613647
2020-04-30,10.6780004501343,10.8800001144409,10.4359998703003,10.4879999160767,12392500,10.4160442352295
2020-05-04,9.97000026702881,10.2559995651245,9.9040002822876,10.2320003509521,12981500,10.1618022918701
2020-05-05,10.3100004196167,10.5799999237061,10.1619997024536,10.3800001144409,10061000,10.3087854385376
2020-05-06,10.4219999313354,10.7519998550415,10.0880002975464,10.4420003890991,11193500,10.370361328125
2020-05-07,10.6020002365112,11.0799999237061,10.53600025177,10.6520004272461,19084500,10.5789203643799
2020-05-08,10.9700002670288,10.9700002670288,10.1199998855591,10.1199998855591,13705000,10.0505695343018
2020-05-11,10.0640001296997,10.2480001449585,9.83800029754639,9.86400032043457,6997500,9.79632568359375
2020-05-12,9.90200042724609,10.4259996414185,9.86999988555908,10.1820001602173,14603500,10.1121435165405
2020-05-13,10.2220001220703,10.3319997787476,9.78400039672852,9.78400039672852,9490000,9.71687507629395
2020-05-14,9.77600002288818,9.89999961853027,9.28600025177002,9.48200035095215,12672000,9.41694641113281
2020-05-15,9.41800022125244,9.63399982452393,9.0600004196167,9.38000011444092,13954000,9.31564617156982
2020-05-18,9.69799995422363,9.95600032806396,9.5600004196167,9.9079999923706,12343000,9.84002304077148
2020-05-19,9.94799995422363,10.3999996185303,9.78600025177002,10.0780000686646,8873500,10.0088567733765
2020-05-20,10.1180000305176,10.3479995727539,10.0240001678467,10.1800003051758,8174000,10.1101579666138
2020-05-21,10.210000038147,10.6499996185303,9.8120002746582,10.4820003509521,26767500,10.4100856781006
2020-05-22,10.5,10.5340003967285,10.2959995269775,10.4399995803833,10884000,10.368371963501
2020-05-25,10.6020002365112,10.9139995574951,10.5659999847412,10.8479995727539,8425000,10.7735738754272
2020-05-26,11.0679998397827,11.0679998397827,10.8020000457764,10.9619998931885,11014500,10.8867921829224
2020-05-27,11.1099996566772,11.1400003433228,10.7600002288818,11,9418500,10.9245328903198
2020-05-28,10.9700002670288,11.2799997329712,10.8280000686646,11.0019998550415,8401500,10.9265174865723
2020-05-29,11.003999710083,11.0780000686646,10.6040000915527,10.9720001220703,26424000,10.8967227935791
2020-06-01,10.8660001754761,11.0559997558594,10.7659997940063,10.8999996185303,8366000,10.8252172470093
2020-06-02,10.9980001449585,11.0179996490479,10.7200002670288,10.9119997024536,13759500,10.8371353149414
2020-06-03,11,11.6599998474121,10.960000038147,11.6099996566772,19911000,11.5303449630737
2020-06-04,11.7200002670288,11.8780002593994,11.3959999084473,11.7320003509521,16599500,11.6515092849731
2020-06-05,12,12.2399997711182,11.7519998550415,11.9099998474121,13945500,11.8282871246338
2020-06-08,11.9659996032715,12.3620004653931,11.8360004425049,12.21399974823,8106500,12.130202293396
2020-06-09,11.9580001831055,12.2040004730225,11.6579999923706,12.0179996490479,8872500,11.935546875
2020-06-10,12.1759996414185,12.3199996948242,11.9799995422363,12.1379995346069,10732000,12.0547246932983
2020-06-12,11.6840000152588,12.0959997177124,11.5279998779297,11.9420003890991,15733500,11.860068321228
2020-06-15,11.7980003356934,12.2740001678467,11.6459999084473,12.1059999465942,12404500,12.0229444503784
2020-06-16,12.3219995498657,12.5279998779297,11.8879995346069,12.0699996948242,11004500,11.987190246582
2020-06-17,12.2180004119873,12.4879999160767,12.1219997406006,12.1639995574951,14021500,12.080545425415
2020-06-18,12.1999998092651,12.2760000228882,11.9759998321533,12.0600004196167,9843500,11.977258682251
2020-06-19,12.1999998092651,12.7600002288818,12.1499996185303,12.5620002746582,35723500,12.4758148193359
2020-06-22,12.5240001678467,12.6660003662109,12.1359996795654,12.1359996795654,9446500,12.0527381896973
2020-06-23,12.2600002288818,12.673999786377,12.0539999008179,12.4799995422363,11952500,12.3943767547607
2020-06-24,12.423999786377,12.6560001373291,12.1420001983643,12.1420001983643,7640000,12.0586967468262
2020-06-25,12.2200002670288,12.4680004119873,12.0819997787476,12.4160003662109,7454500,12.3308162689209
2020-06-26,12.2620000839233,12.5620002746582,12.2600002288818,12.2639999389648,8482500,12.179859161377
2020-06-29,12.3579998016357,12.6199998855591,12.2200002670288,12.6199998855591,5889000,12.5334167480469
2020-06-30,12.5459995269775,12.8000001907349,12.3760004043579,12.4340000152588,10321500,12.3486919403076
2020-07-01,12.4700002670288,12.746000289917,12.4320001602173,12.5979995727539,9016500,12.511568069458
2020-07-02,12.7620000839233,12.7880001068115,12.0799999237061,12.1459999084473,11732000,12.062668800354
2020-07-03,12.039999961853,12.3800001144409,11.9519996643066,12.1820001602173,4156000,12.0984220504761
2020-07-06,12.2220001220703,12.4359998703003,12.0860004425049,12.1999998092651,12267500,12.1162986755371
2020-07-07,12,12.2700004577637,11.9359998703003,11.9899997711182,15404500,11.9077396392822
2020-07-08,12.1099996566772,12.3159999847412,11.8900003433228,12.1440000534058,10156000,12.0606822967529
2020-07-09,12.0480003356934,12.2679996490479,11.9860000610352,11.9860000610352,7919500,11.9037675857544
2020-07-10,12.0019998550415,12.1520004272461,11.9420003890991,12.0939998626709,9280000,12.0110244750977
2020-07-13,12.0900001525879,12.1660003662109,11.7880001068115,11.7919998168945,7425500,11.7110977172852
2020-07-14,11.75,12.0279998779297,11.6300001144409,11.9779996871948,7396000,11.8958215713501
2020-07-15,12.1199998855591,12.3979997634888,12.0120000839233,12.1260004043579,10401000,12.0428066253662
2020-07-16,12.2019996643066,12.289999961853,11.9700002670288,12.173999786377,6594000,12.0904779434204
