"Date","ITSA4.SA.Open","ITSA4.SA.High","ITSA4.SA.Low","ITSA4.SA.Close","ITSA4.SA.Volume","ITSA4.SA.Adjusted"
2018-09-21,7.7026948928833,7.84345483779907,7.65577507019043,7.71833515167236,47451818,5.10373687744141
2018-09-24,7.6870551109314,7.7417950630188,7.48373508453369,7.4993748664856,18172644,4.95894956588745
2018-09-25,7.40553522109985,7.58539485931396,7.38207483291626,7.56193494796753,29953853,5.00031757354736
2018-09-26,7.60103511810303,7.7417950630188,7.57757520675659,7.63231515884399,25637738,5.04685544967651
2018-09-27,7.66359519958496,7.8903751373291,7.66359519958496,7.85909509658813,54747858,5.19681406021118
2018-09-28,7.77307510375977,7.89819478988647,7.71833515167236,7.89819478988647,44895422,5.22266578674316
2018-10-01,7.90601491928101,7.93729496002197,7.7574348449707,7.81217479705811,17443999,5.1657886505127
2018-10-02,7.97639513015747,8.17189502716064,7.97639513015747,8.1327953338623,34997590,5.37779760360718
2018-10-03,8.52379512786865,8.66455364227295,8.35175514221191,8.39867496490479,49533660,5.55361175537109
2018-10-04,8.35957527160645,8.36739540100098,8.15625476837158,8.33611488342285,52252843,5.51224422454834
2018-10-05,8.44559478759766,8.48469543457031,8.17189502716064,8.23445510864258,43327263,5.4450216293335
2018-10-08,8.76621437072754,8.96953392028809,8.56289386749268,8.73493385314941,68592751,5.77595996856689
2018-10-09,8.72711372375488,8.80531406402588,8.62545394897461,8.66455364227295,55667040,5.7294225692749
2018-10-10,8.52379512786865,8.5941743850708,8.45341491699219,8.45341491699219,42630971,5.58980512619019
2018-10-11,8.50815486907959,8.53943538665771,8.32829475402832,8.40649509429932,38346569,5.5587797164917
2018-10-15,8.48469543457031,8.58635425567627,8.44559478759766,8.46123504638672,27711908,5.59497880935669
2018-10-16,8.53943538665771,8.81313419342041,8.51597499847412,8.81313419342041,33667794,5.82767009735107
2018-10-17,8.73493385314941,8.83659362792969,8.63327407836914,8.73493385314941,28275591,5.77595996856689
2018-10-18,8.68019390106201,8.68801403045654,8.46905517578125,8.46905517578125,33615364,5.6001501083374
2018-10-19,8.53161525726318,8.58635425567627,8.36739540100098,8.45341491699219,30859353,5.58980512619019
2018-10-22,8.52379512786865,8.60981369018555,8.52379512786865,8.58635425567627,19894257,5.67771196365356
2018-10-23,8.46905517578125,8.60199356079102,8.40649509429932,8.57071399688721,22382877,5.66737127304077
2018-10-24,8.5941743850708,8.61763381958008,8.31265544891357,8.36739540100098,19835305,5.53292560577393
2018-10-25,8.40649509429932,8.58635425567627,8.36739540100098,8.46123504638672,26526997,5.59497880935669
2018-10-26,8.49251461029053,8.63327407836914,8.42995452880859,8.63327407836914,48938775,5.70873880386353
2018-10-29,8.64109420776367,8.72711372375488,8.35957527160645,8.51597499847412,44307314,5.63117456436157
2018-10-30,8.43777465820312,8.89133358001709,8.37521457672119,8.84441375732422,60827017,5.84835529327393
2018-10-31,8.89915370941162,8.97735404968262,8.6489143371582,8.78967380523682,35899893,5.81215620040894
2018-11-01,8.82095432281494,8.94607353210449,8.75839424133301,8.91479396820068,26590808,5.89489269256592
2018-11-05,8.92261409759521,9.09465408325195,8.89915370941162,8.99299430847168,24666894,5.9466028213501
2018-11-06,8.91479396820068,9.08683395385742,8.89133358001709,9.03209400177002,17315227,5.97245502471924
2018-11-07,9.08683395385742,9.11811447143555,8.92261409759521,9.07119369506836,23196816,5.9983115196228
2018-11-08,9.08683395385742,9.14157390594482,8.83659362792969,8.83659362792969,27397458,5.84318351745605
2018-11-09,8.82095432281494,9.03991413116455,8.76621437072754,9.03209400177002,21572646,5.97245502471924
2018-11-12,9.03991413116455,9.04773426055908,8.89915370941162,8.94607353210449,19048092,5.91557598114014
2018-11-13,8.99299430847168,9.03209400177002,8.78967380523682,8.88351440429688,23819195,5.87420892715454
2018-11-14,8.88351440429688,9.03209400177002,8.84441375732422,9.03209400177002,22714335,5.97245502471924
2018-11-16,9.03209400177002,9.3761739730835,9.02427387237549,9.3761739730835,40639409,6.19998216629028
2018-11-19,9.36053371429443,9.43873405456543,9.28233432769775,9.43873405456543,22253082,6.2413477897644
2018-11-21,9.34489440917969,9.41527366638184,9.1884937286377,9.26669406890869,23045026,6.12758779525757
2018-11-22,9.28233432769775,9.32143402099609,9.21195411682129,9.25887393951416,9227371,6.12241506576538
2018-11-23,9.27451419830322,9.29015445709229,9.17285442352295,9.27451419830322,16340035,6.13275623321533
2018-11-26,9.32925415039062,9.38399410247803,9.01645374298096,9.10247421264648,24181344,6.01899766921997
2018-11-27,9.11811447143555,9.45437431335449,9.07901382446289,9.45437431335449,27803596,6.25168895721436
2018-11-28,9.43873405456543,9.68115425109863,9.3527135848999,9.6733341217041,23236586,6.39647674560547
2018-11-29,9.59513378143311,9.82973384857178,9.58731365203857,9.76717376708984,31110120,6.45852756500244
2018-11-30,9.72025394439697,9.87665367126465,9.64987373352051,9.64987373352051,51802843,6.3809609413147
2018-12-03,9.79845428466797,9.85319423675537,9.50911426544189,9.5638542175293,30748994,6.334303855896
2018-12-04,9.5638542175293,9.63423442840576,9.31361389160156,9.42309379577637,34304367,6.24107456207275
2018-12-05,9.46219444274902,9.4856538772583,9.31361389160156,9.42309379577637,25674183,6.24107456207275
2018-12-06,9.30579376220703,9.66551399230957,9.27451419830322,9.66551399230957,31324698,6.40163421630859
2018-12-07,9.64987373352051,9.74371433258057,9.43873405456543,9.47783374786377,33257819,6.27733087539673
2018-12-10,9.47783374786377,9.50129413604736,9.1884937286377,9.1884937286377,27972266,6.08569622039795
2018-12-11,9.31361389160156,9.33707427978516,9.08683395385742,9.21977424621582,37114983,6.10641193389893
2018-12-12,9.26669406890869,9.39181423187256,9.23541355133057,9.31361389160156,31205005,6.16856527328491
2018-12-13,9.33707427978516,9.46219444274902,9.26669406890869,9.46219444274902,20197070,6.26697254180908
2018-12-14,9.38399410247803,9.52475357055664,9.36835384368896,9.52475357055664,19782748,6.30840730667114
2018-12-17,9.51693439483643,9.51693439483643,9.2432336807251,9.26669406890869,20416380,6.13748741149902
2018-12-18,9.30579376220703,9.4074535369873,9.25105381011963,9.30579376220703,22109731,6.16760110855103
2018-12-19,9.39181423187256,9.45437431335449,9.2979736328125,9.2979736328125,23235051,6.16241931915283
2018-12-20,9.33707427978516,9.39963436126709,9.20413398742676,9.29015445709229,21931342,6.1572380065918
2018-12-21,9.30579376220703,9.39181423187256,9.14939403533936,9.1884937286377,60897094,6.08985900878906
2018-12-26,9.14939403533936,9.14939403533936,8.96953392028809,9.07119369506836,24634669,6.01211738586426
2018-12-27,9.07119369506836,9.25105381011963,9.06337356567383,9.22759437561035,17933258,6.11577558517456
2018-12-28,9.30579376220703,9.50911426544189,9.25105381011963,9.44655418395996,25229042,6.26089429855347
2019-01-02,9.47001361846924,9.93139362335205,9.44655418395996,9.89229393005371,32177384,6.55631685256958
2019-01-03,9.89229393005371,9.97831439971924,9.78281402587891,9.97831439971924,48456422,6.61332750320435
2019-01-04,9.90011405944824,10.0330543518066,9.82191371917725,9.94703388214111,41835318,6.59259653091431
2019-01-07,9.93139362335205,10.0252342224121,9.86883354187012,9.93921375274658,17181979,6.58741426467896
2019-01-08,9.93921375274658,10.072154045105,9.81409358978271,10.072154045105,22120856,6.67552328109741
2019-01-09,10.1112537384033,10.2207336425781,10.0408735275269,10.2050943374634,40142990,6.76363086700439
2019-01-10,10.1659936904907,10.3223934173584,10.1190738677979,10.1347141265869,59617937,6.71698665618896
2019-01-11,10.1268939971924,10.1347141265869,9.94703388214111,10.009593963623,38424063,6.6340594291687
2019-01-14,10.0174140930176,10.1581735610962,9.98613357543945,10.1581735610962,23338760,6.73253440856934
2019-01-15,10.1112537384033,10.1112537384033,9.93921375274658,10.0956144332886,42481866,6.69107103347778
2019-01-16,10.0956144332886,10.1112537384033,10.009593963623,10.1034336090088,33566132,6.69625568389893
2019-01-17,10.087794303894,10.1347141265869,9.97831439971924,10.1190738677979,35091196,6.70662021636963
2019-01-18,10.1190738677979,10.2285537719727,10.1034336090088,10.1112537384033,28958584,6.70143604278564
2019-01-21,10.1425342559814,10.1425342559814,9.97831439971924,10.072154045105,17678015,6.67552328109741
2019-01-22,10.0565137863159,10.1268939971924,9.93139362335205,10.0252342224121,31081348,6.64442491531372
2019-01-23,10.0486936569214,10.2520141601562,10.0017738342285,10.1581735610962,83147491,6.73253440856934
2019-01-24,10.1659936904907,10.4396934509277,10.1659936904907,10.3223934173584,49527266,6.84137344360352
2019-01-28,10.2832927703857,10.6039133071899,10.2285537719727,10.5491733551025,34206541,6.99167728424072
2019-01-29,10.5882730484009,10.5960931777954,10.3771333694458,10.3771333694458,25063953,6.87765598297119
2019-01-30,10.4318733215332,10.4944334030151,10.2050943374634,10.4944334030151,31296054,6.955397605896
2019-01-31,10.4944334030151,10.7212133407593,10.4866132736206,10.5569925308228,33734930,6.99685764312744
2019-02-01,10.5569925308228,10.5960931777954,10.4240531921387,10.5882730484009,22031726,7.01759195327759
2019-02-04,10.5569925308228,10.7915925979614,10.4396934509277,10.7915925979614,21476483,7.15234565734863
2019-02-05,10.5491733551025,10.5960931777954,10.3536729812622,10.4553327560425,35526874,6.92948293685913
2019-02-06,10.4005928039551,10.4162330627441,10.009593963623,10.009593963623,35372399,6.6340594291687
2019-02-07,10.0486936569214,10.1894540786743,9.90011405944824,10.0252342224121,23227123,6.64442491531372
2019-02-08,10.0017738342285,10.3458528518677,9.95485401153564,10.3458528518677,51195042,6.85692167282104
2019-02-11,10.3145732879639,10.3380327224731,10.1112537384033,10.2754726409912,19943106,6.81027317047119
2019-02-12,10.3614931106567,10.4787931442261,10.2989330291748,10.4475126266479,22632749,6.92429780960083
2019-02-13,10.4318733215332,10.4709730148315,10.1659936904907,10.2207336425781,33550275,6.77399778366089
2019-02-14,10.2363739013672,10.4787931442261,10.072154045105,10.4787931442261,34728792,6.94502973556519
2019-02-15,10.3927726745605,10.4318733215332,10.2129144668579,10.3458528518677,40914346,6.85692167282104
2019-02-18,10.3302125930786,10.3380327224731,10.1268939971924,10.1347141265869,20331981,6.71698665618896
2019-02-19,10.3145732879639,10.4944334030151,10.2676544189453,10.3458528518677,149489473,6.85692167282104
2019-02-20,10.5100727081299,10.5648126602173,10.3145732879639,10.3223934173584,142977832,6.84137344360352
2019-02-21,10.4005928039551,10.6039133071899,10.384952545166,10.6039133071899,126649946,7.02795696258545
2019-02-22,10.087794303894,10.1347141265869,9.97049427032471,10.087794303894,37152067,6.84288024902344
2019-02-25,10.087794303894,10.1347141265869,9.93921375274658,10.0174140930176,22605000,6.79513883590698
2019-02-26,10.0408735275269,10.087794303894,10.009593963623,10.0252342224121,23744131,6.80044603347778
2019-02-27,10.0486936569214,10.072154045105,9.85319423675537,9.88447380065918,21508196,6.70496225357056
2019-02-28,9.9157543182373,9.93921375274658,9.64205360412598,9.6733341217041,32019711,6.56173896789551
2019-03-01,9.69679355621338,9.76717376708984,9.57949447631836,9.58731365203857,36356926,6.51387691497803
2019-03-06,9.68115425109863,9.68115425109863,9.41527366638184,9.44655418395996,20995152,6.41823768615723
2019-03-07,9.44655418395996,9.68897438049316,9.39181423187256,9.61077404022217,42053221,6.52981042861938
2019-03-08,9.58731365203857,9.84537410736084,9.52475357055664,9.78281402587891,22394897,6.64670181274414
2019-03-11,9.85319423675537,10.0799741744995,9.82191371917725,10.0565137863159,21845537,6.83266162872314
2019-03-12,10.072154045105,10.087794303894,9.97049427032471,10.087794303894,23982750,6.85391330718994
2019-03-13,10.0486936569214,10.1972742080688,9.94703388214111,10.150354385376,29709736,6.89641809463501
2019-03-14,10.1268939971924,10.150354385376,9.90793418884277,9.98613357543945,23975333,6.78484487533569
2019-03-15,9.97831439971924,10.072154045105,9.97049427032471,10.009593963623,28192088,6.80078268051147
2019-03-18,10.0408735275269,10.1034336090088,9.98613357543945,10.0799741744995,15109983,6.84860181808472
2019-03-19,10.072154045105,10.0799741744995,9.90011405944824,9.92357444763184,24863953,6.74233913421631
2019-03-20,9.92357444763184,9.94703388214111,9.74371433258057,9.7515344619751,24017661,6.62544965744019
2019-03-21,9.77499389648438,9.79845428466797,9.45437431335449,9.60295391082764,34241707,6.52450180053711
2019-03-22,9.46219444274902,9.47001361846924,9.22759437561035,9.32925415039062,38151428,6.33854198455811
2019-03-25,9.32143402099609,9.43873405456543,9.22759437561035,9.3527135848999,34157436,6.35448026657104
2019-03-26,9.44655418395996,9.47783374786377,9.31361389160156,9.4074535369873,37557183,6.39167261123657
2019-03-27,9.2979736328125,9.2979736328125,8.93825435638428,8.93825435638428,50689415,6.0728874206543
2019-03-28,8.93825435638428,9.4309139251709,8.88351440429688,9.42309379577637,35667156,6.40229654312134
2019-03-29,9.49347400665283,9.51693439483643,9.2979736328125,9.36835384368896,38004497,6.36510753631592
2019-04-01,9.46219444274902,9.50129413604736,9.30579376220703,9.36835384368896,21389654,6.36510753631592
2019-04-02,9.4074535369873,9.4309139251709,9.25105381011963,9.28233432769775,19290804,6.30666494369507
2019-04-03,9.38399410247803,9.4309139251709,9.11811447143555,9.1884937286377,18754870,6.2429051399231
2019-04-04,9.23541355133057,9.4074535369873,9.17285442352295,9.22759437561035,33477385,6.2694730758667
2019-04-05,9.30579376220703,9.47001361846924,9.22759437561035,9.43873405456543,26139785,6.41292428970337
2019-04-08,9.46219444274902,9.47001361846924,9.34489440917969,9.4309139251709,15605507,6.40761232376099
2019-04-09,9.38399410247803,9.38399410247803,9.22759437561035,9.29015445709229,21116764,6.31197738647461
2019-04-10,9.32925415039062,9.34489440917969,9.23541355133057,9.2432336807251,28083520,6.28009510040283
2019-04-11,9.23541355133057,9.2432336807251,9.03209400177002,9.12593364715576,16321876,6.20039987564087
2019-04-12,9.03209400177002,9.28233432769775,8.94607353210449,9.03209400177002,23914336,6.13664245605469
2019-04-15,9.11811447143555,9.16503429412842,8.91479396820068,9.01645374298096,18697069,6.12601470947266
2019-04-16,9.01645374298096,9.14157390594482,8.97735404968262,9.09465408325195,14348857,6.17914962768555
2019-04-17,9.11029434204102,9.17285442352295,8.84441375732422,8.96953392028809,39846186,6.09413719177246
2019-04-18,9.00081443786621,9.14939403533936,8.88351440429688,9.06337356567383,24446561,6.15789413452148
2019-04-22,9.02427387237549,9.07901382446289,8.89915370941162,9.03209400177002,15428269,6.13664245605469
2019-04-23,9.07119369506836,9.27451419830322,9.06337356567383,9.26669406890869,18840548,6.2960352897644
2019-04-24,9.26669406890869,9.32143402099609,9.09465408325195,9.26669406890869,29954493,6.2960352897644
2019-04-25,9.18067359924316,9.41527366638184,9.07119369506836,9.41527366638184,30335695,6.39698600769043
2019-04-26,9.39181423187256,9.46219444274902,9.32925415039062,9.39963436126709,19238246,6.38636112213135
2019-04-29,9.4309139251709,9.45437431335449,9.22759437561035,9.22759437561035,22794770,6.2694730758667
2019-04-30,9.25105381011963,9.36053371429443,9.1884937286377,9.31361389160156,17469575,6.32791805267334
2019-05-02,9.27451419830322,9.38399410247803,9.23541355133057,9.34489440917969,15715482,6.34916973114014
2019-05-03,9.39181423187256,9.42309379577637,9.20413398742676,9.20413398742676,17911775,6.25353288650513
2019-05-06,9.11029434204102,9.14939403533936,8.94607353210449,8.94607353210449,27890553,6.07819890975952
2019-05-07,8.94607353210449,8.94607353210449,8.74275398254395,8.94607353210449,34609099,6.07819890975952
2019-05-08,8.98517417907715,9.18067359924316,8.97735404968262,9.02427387237549,16852951,6.13132905960083
2019-05-09,8.98517417907715,9.01645374298096,8.86787414550781,8.98517417907715,16974306,6.10476493835449
2019-05-10,8.98517417907715,9.02427387237549,8.84441375732422,8.95389366149902,22396176,6.0835132598877
2019-05-13,8.79749393463135,8.87569427490234,8.75057411193848,8.79749393463135,48455782,5.97725009918213
2019-05-14,8.85223388671875,8.89915370941162,8.75839424133301,8.81313419342041,26394644,5.98787784576416
2019-05-15,8.72711372375488,8.82095432281494,8.63327407836914,8.79749393463135,54872026,5.97725009918213
2019-05-16,8.72711372375488,8.77403354644775,8.62545394897461,8.66455364227295,26426486,5.88692712783813
2019-05-17,8.66455364227295,8.85223388671875,8.61763381958008,8.66455364227295,31966898,5.88692712783813
2019-05-20,8.71147441864014,8.97735404968262,8.68019390106201,8.94607353210449,30672652,6.07819890975952
2019-05-21,8.98517417907715,9.21977424621582,8.94607353210449,9.21977424621582,31373419,6.26415634155273
2019-05-22,9.22759437561035,9.28233432769775,9.11811447143555,9.16503429412842,20951418,6.22696590423584
2019-05-23,9.11029434204102,9.1884937286377,9.04773426055908,9.13375377655029,21001930,6.20571327209473
2019-05-24,9.1884937286377,9.22759437561035,9.00081443786621,9.03209400177002,15776991,6.13664245605469
2019-05-27,9.10247421264648,9.1884937286377,9.04773426055908,9.05555438995361,14521875,6.1525821685791
2019-05-28,9.08683395385742,9.30579376220703,9.07119369506836,9.28233432769775,44031355,6.30666494369507
2019-05-29,9.25887393951416,9.60295391082764,9.23541355133057,9.50911426544189,49348494,6.46074533462524
2019-05-30,9.49347400665283,9.69679355621338,9.49347400665283,9.64205360412598,22656534,6.55106639862061
2019-05-31,9.62641429901123,9.73589420318604,9.57167434692383,9.68897438049316,22784156,6.5829439163208
2019-06-03,9.71243381500244,9.77499389648438,9.64205360412598,9.71243381500244,22604105,6.60950565338135
2019-06-04,9.72025394439697,9.79063415527344,9.6733341217041,9.73589420318604,30075465,6.62547254562378
2019-06-05,9.76717376708984,9.77499389648438,9.50129413604736,9.50129413604736,22423286,6.46582126617432
2019-06-06,9.60295391082764,9.64987373352051,9.49347400665283,9.61077404022217,15368679,6.54032135009766
2019-06-07,9.64205360412598,9.75935363769531,9.61077404022217,9.69679355621338,15592592,6.59886312484741
2019-06-10,9.69679355621338,9.70461368560791,9.4074535369873,9.54821395874023,30936207,6.49775171279907
2019-06-11,9.57949447631836,9.6185941696167,9.47001361846924,9.57167434692383,32424955,6.5137152671814
2019-06-12,9.5638542175293,9.63423442840576,9.43873405456543,9.52475357055664,25695539,6.48178577423096
2019-06-13,9.52475357055664,9.55603408813477,9.36053371429443,9.39963436126709,38540815,6.39664125442505
2019-06-14,9.38399410247803,9.4074535369873,9.25105381011963,9.36835384368896,25349759,6.37535238265991
2019-06-17,9.36835384368896,9.42309379577637,9.31361389160156,9.36053371429443,14495660,6.37003183364868
2019-06-18,9.44655418395996,9.5403938293457,9.41527366638184,9.5403938293457,35376363,6.49242877960205
2019-06-19,9.52475357055664,9.68115425109863,9.43873405456543,9.68115425109863,28406410,6.58821725845337
2019-06-21,9.69679355621338,9.8610143661499,9.68897438049316,9.85319423675537,32753983,6.70529937744141
2019-06-24,9.86883354187012,9.94703388214111,9.82191371917725,9.89229393005371,30315746,6.73190641403198
2019-06-25,9.86883354187012,9.95485401153564,9.75935363769531,9.83755397796631,62641852,6.69465065002441
2019-06-26,9.87665367126465,10.1659936904907,9.87665367126465,10.150354385376,116894441,6.90752029418945
2019-06-27,10.0486936569214,10.2207336425781,9.97049427032471,10.1190738677979,34784547,6.88623142242432
2019-06-28,10.2129144668579,10.2129144668579,10.072154045105,10.0799741744995,22995409,6.85962581634521
2019-07-01,10.1659936904907,10.2050943374634,10.0330543518066,10.1034336090088,12761516,6.87559032440186
2019-07-02,10.1112537384033,10.1659936904907,9.97831439971924,9.99395370483398,18026608,6.80108737945557
2019-07-03,9.97049427032471,10.1816339492798,9.95485401153564,10.1425342559814,18098092,6.90219926834106
2019-07-04,10.2129144668579,10.4005928039551,10.1972742080688,10.2832927703857,21164974,6.9979887008667
2019-07-05,10.2832927703857,10.384952545166,10.2207336425781,10.3771333694458,12515096,7.06184673309326
2019-07-08,10.3614931106567,10.4162330627441,10.2989330291748,10.384952545166,11347576,7.0671706199646
2019-07-10,10.4787931442261,10.5178928375244,10.3771333694458,10.4318733215332,29257561,7.09909868240356
2019-07-11,10.3614931106567,10.384952545166,10.2676544189453,10.3223934173584,19081596,7.02459573745728
2019-07-12,10.3536729812622,10.3771333694458,10.1659936904907,10.1659936904907,40167031,6.91816282272339
2019-07-15,10.2050943374634,10.2441940307617,10.0565137863159,10.1268939971924,24204617,6.89155149459839
2019-07-16,10.1268939971924,10.1659936904907,10.0252342224121,10.0799741744995,18233514,6.85962581634521
2019-07-17,10.0956144332886,10.1972742080688,10.0643339157104,10.1112537384033,15978781,6.88090944290161
2019-07-18,10.1425342559814,10.3302125930786,10.0799741744995,10.3302125930786,17850010,7.02991724014282
2019-07-19,10.3067531585693,10.3067531585693,10.1659936904907,10.2050943374634,15863436,6.94477033615112
2019-07-22,10.2363739013672,10.4005928039551,10.2129144668579,10.3614931106567,20062415,7.05120325088501
2019-07-23,10.384952545166,10.4944334030151,10.2911128997803,10.4162330627441,18083770,7.08845376968384
2019-07-24,10.4318733215332,10.5491733551025,10.3771333694458,10.4005928039551,20784155,7.07781362533569
2019-07-25,10.4162330627441,10.4709730148315,10.0408735275269,10.087794303894,29058584,6.86494588851929
2019-07-26,10.1347141265869,10.2832927703857,10.072154045105,10.1738138198853,23829553,6.92348337173462
2019-07-29,10.1659936904907,10.2832927703857,10.072154045105,10.1581735610962,17143232,6.91284227371216
2019-07-30,10.1581735610962,10.1581735610962,9.90793418884277,9.99395370483398,21208068,6.80108737945557
2019-07-31,10.0174140930176,10.0252342224121,9.72025394439697,9.7515344619751,34247078,6.63611316680908
2019-08-01,9.82191371917725,10.0408735275269,9.74371433258057,9.81409358978271,36340814,6.67868661880493
2019-08-02,9.85319423675537,9.8610143661499,9.63423442840576,9.74371433258057,27317023,6.63079452514648
2019-08-05,9.58731365203857,9.64987373352051,9.50911426544189,9.58731365203857,24941318,6.52436208724976
2019-08-06,9.65769386291504,9.92357444763184,9.65769386291504,9.90011405944824,31622396,6.7372260093689
2019-08-07,9.79063415527344,10.1581735610962,9.71243381500244,10.1581735610962,38944651,6.91284227371216
2019-08-08,10.1894540786743,10.2911128997803,10.1347141265869,10.2598342895508,46781613,6.98202610015869
2019-08-09,10.2598342895508,10.2911128997803,10.1112537384033,10.2129144668579,25722265,6.95009088516235
2019-08-12,10.0643339157104,10.0643339157104,9.84537410736084,9.85319423675537,27316512,6.70529937744141
2019-08-13,9.96267414093018,10.1581735610962,9.86883354187012,10.1034336090088,29021628,6.87559032440186
2019-08-14,10.009593963623,10.0252342224121,9.90793418884277,9.97049427032471,38618948,6.78512144088745
2019-08-15,10.0486936569214,10.0799741744995,9.89229393005371,10.009593963623,45557059,6.81172943115234
2019-08-16,9.82973384857178,9.88447380065918,9.68115425109863,9.78281402587891,23344003,6.84869575500488
2019-08-19,9.8610143661499,9.87665367126465,9.54821395874023,9.61077404022217,24287737,6.72825241088867
2019-08-20,9.60295391082764,9.6733341217041,9.42309379577637,9.46219444274902,20355894,6.62423706054688
2019-08-21,9.57167434692383,9.6733341217041,9.50911426544189,9.57949447631836,31800402,6.70635747909546
2019-08-22,9.60295391082764,9.66551399230957,9.4074535369873,9.42309379577637,17049114,6.59686326980591
2019-08-23,9.36053371429443,9.51693439483643,9.21977424621582,9.29015445709229,25883646,6.50379991531372
2019-08-26,9.4074535369873,9.4309139251709,9.12593364715576,9.25105381011963,33422909,6.47642469406128
2019-08-27,9.29015445709229,9.47001361846924,9.23541355133057,9.39963436126709,55125735,6.58044290542603
2019-08-28,9.30579376220703,9.5403938293457,9.25887393951416,9.5403938293457,16690035,6.67898368835449
2019-08-29,9.5638542175293,9.64987373352051,9.38399410247803,9.58731365203857,33328152,6.71183490753174
2019-08-30,9.6733341217041,9.68897438049316,9.51693439483643,9.61077404022217,29104620,6.72825241088867
2019-09-02,9.59513378143311,9.63423442840576,9.47001361846924,9.49347400665283,13780059,6.65696811676025
2019-09-03,9.4856538772583,9.57167434692383,9.30579376220703,9.34489440917969,21597710,6.55278158187866
2019-09-04,9.47783374786377,9.49347400665283,9.3527135848999,9.49347400665283,21125204,6.65696811676025
2019-09-05,9.54821395874023,9.88447380065918,9.52475357055664,9.83755397796631,38073295,6.89824438095093
2019-09-06,9.8610143661499,10.1347141265869,9.8610143661499,10.1268939971924,32954367,7.10113000869751
2019-09-09,10.1268939971924,10.3223934173584,10.1190738677979,10.2520141601562,32028279,7.18886756896973
2019-09-10,10.2520141601562,10.3067531585693,10.087794303894,10.150354385376,23976612,7.11758136749268
2019-09-11,10.1894540786743,10.2050943374634,10.072154045105,10.1190738677979,16730188,7.0956506729126
2019-09-12,10.1659936904907,10.3145732879639,10.1581735610962,10.2520141601562,50772280,7.18886756896973
2019-09-13,10.2676544189453,10.4553327560425,10.2285537719727,10.2911128997803,34273549,7.21628618240356
2019-09-16,10.2754726409912,10.2754726409912,10.1112537384033,10.2598342895508,40763962,7.19435214996338
2019-09-17,10.1972742080688,10.3145732879639,10.150354385376,10.3067531585693,21159986,7.22725439071655
2019-09-18,10.3302125930786,10.3536729812622,10.1816339492798,10.3223934173584,17228782,7.23821878433228
2019-09-19,10.3614931106567,10.4475126266479,10.1816339492798,10.2285537719727,27237228,7.17241907119751
2019-09-20,10.3145732879639,10.3536729812622,10.1816339492798,10.3536729812622,41136596,7.26015663146973
2019-09-23,10.2911128997803,10.3223934173584,10.1816339492798,10.2441940307617,15017272,7.18338680267334
2019-09-24,10.2832927703857,10.2911128997803,10.1425342559814,10.2129144668579,17224690,7.16145181655884
2019-09-25,10.1659936904907,10.2989330291748,10.1268939971924,10.2754726409912,18833386,7.20531797409058
2019-09-26,10.2754726409912,10.4944334030151,10.2285537719727,10.4944334030151,22278146,7.35885953903198
2019-09-27,10.463152885437,10.5100727081299,10.3693132400513,10.4709730148315,12648089,7.34240865707397
2019-09-30,10.4709730148315,10.5100727081299,10.3067531585693,10.3067531585693,21722391,7.22725439071655
2019-10-01,10.3223934173584,10.3302125930786,10.1268939971924,10.1268939971924,26616895,7.10113000869751
2019-10-02,10.0486936569214,10.0486936569214,9.8610143661499,9.89229393005371,26806537,6.9366283416748
2019-10-03,9.9157543182373,9.93921375274658,9.72025394439697,9.77499389648438,26077764,6.85437536239624
2019-10-04,9.81409358978271,9.81409358978271,9.64205360412598,9.78281402587891,26358455,6.85985803604126
2019-10-07,9.78281402587891,9.84537410736084,9.52475357055664,9.52475357055664,28044773,6.67890691757202
2019-10-08,9.58731365203857,9.68115425109863,9.47001361846924,9.49347400665283,24007942,6.65696811676025
2019-10-09,9.57949447631836,9.69679355621338,9.50911426544189,9.64205360412598,15941057,6.76115894317627
2019-10-10,9.63423442840576,9.7515344619751,9.61077404022217,9.72025394439697,12672897,6.81599044799805
2019-10-11,9.76717376708984,9.98613357543945,9.7515344619751,9.93139362335205,25545155,6.96404504776001
2019-10-14,9.92357444763184,10.0956144332886,9.88447380065918,10.0956144332886,16602822,7.07920026779175
2019-10-15,10.087794303894,10.1972742080688,10.0408735275269,10.1112537384033,24925717,7.09016275405884
2019-10-16,10.087794303894,10.3145732879639,9.95485401153564,10.2989330291748,23415358,7.22176933288574
2019-10-17,10.2676544189453,10.3693132400513,10.2129144668579,10.2832927703857,19276737,7.21080303192139
2019-10-18,10.2441940307617,10.2832927703857,10.1816339492798,10.2207336425781,15289267,7.16693782806396
2019-10-21,10.2207336425781,10.3693132400513,10.1738138198853,10.3693132400513,14849241,7.27112150192261
2019-10-22,10.3693132400513,10.6039133071899,10.3536729812622,10.6039133071899,29835823,7.43562793731689
2019-10-23,10.5882730484009,10.736852645874,10.5178928375244,10.6821126937866,27917279,7.4904613494873
2019-10-24,10.6742925643921,10.7446727752686,10.6039133071899,10.6742925643921,19385177,7.48497772216797
2019-10-25,10.6899328231812,10.8306932449341,10.6899328231812,10.7837734222412,14982105,7.5617470741272
2019-10-28,10.736852645874,10.9167127609253,10.7212133407593,10.877613067627,11980569,7.62755155563354
2019-10-29,10.8463325500488,10.8697929382324,10.7681331634521,10.7759532928467,18198731,7.55626440048218
