"Date","GFSA3.SA.Open","GFSA3.SA.High","GFSA3.SA.Low","GFSA3.SA.Close","GFSA3.SA.Volume","GFSA3.SA.Adjusted"
2018-12-27,118.298446655273,120.080047607422,116.944427490234,117.799598693848,223071,117.799598693848
2018-12-28,118.583503723145,120.935218811035,116.231788635254,120.436370849609,350260,120.436370849609
2019-01-02,120.293846130371,120.792694091797,117.585807800293,120.792694091797,166465,120.792694091797
2019-01-03,120.365104675293,121.220275878906,118.797294616699,120.72142791748,150285,120.72142791748
2019-01-04,121.077751159668,121.14900970459,116.801902770996,120.151313781738,103600,120.151313781738
2019-01-07,119.08235168457,120.293846130371,117.300750732422,119.011085510254,175459,119.011085510254
2019-01-08,119.652465820312,119.723731994629,117.158218383789,118.084655761719,126094,118.084655761719
2019-01-09,118.155921936035,119.723731994629,116.588111877441,116.588111877441,278723,116.588111877441
2019-01-10,116.516845703125,116.73063659668,114.165130615234,115.234092712402,64618,115.234092712402
2019-01-11,115.234092712402,117.514541625977,115.09156036377,116.873168945312,143283,116.873168945312
2019-01-14,116.873168945312,118.298446655273,115.162826538086,116.089256286621,137151,116.089256286621
2019-01-15,116.873168945312,117.372016906738,113.167434692383,115.519149780273,173958,115.519149780273
2019-01-16,115.590408325195,116.30305480957,113.595016479492,114.307655334473,125939,114.307655334473
2019-01-17,115.305351257324,115.376617431641,111.172035217285,111.884674072266,127385,111.884674072266
2019-01-18,112.597320556641,114.378921508789,106.254814147949,114.236396789551,219998,114.236396789551
2019-01-21,114.378921508789,115.305351257324,110.530654907227,110.886978149414,159813,110.886978149414
2019-01-22,111.884674072266,111.884674072266,108.463996887207,109.461692810059,130823,109.461692810059
2019-01-23,108.820320129395,114.949035644531,107.608825683594,114.236396789551,374592,114.236396789551
2019-01-24,114.022598266602,115.305351257324,111.243301391602,111.243301391602,225709,111.243301391602
2019-01-28,111.172035217285,111.243301391602,107.109977722168,107.751358032227,108189,107.751358032227
2019-01-29,109.247901916504,109.247901916504,103.689300537109,104.259414672852,212603,104.259414672852
2019-01-30,104.045623779297,104.045623779297,97.6318511962891,98.1306991577148,217079,98.1306991577148
2019-01-31,97.7743835449219,101.266319274902,94.1399078369141,100.482414245605,547456,100.482414245605
2019-02-01,102.406547546387,104.330680847168,101.337585449219,103.26171875,397675,103.26171875
2019-02-04,103.903091430664,103.903091430664,99.2709274291992,100.126098632812,232866,100.126098632812
2019-02-05,101.19506072998,101.480117797852,98.3444900512695,99.1996612548828,179557,99.1996612548828
2019-02-06,98.700813293457,98.700813293457,92.7146301269531,92.7146301269531,273700,92.7146301269531
2019-02-07,92.9284210205078,93.3560028076172,89.0801544189453,91.7881927490234,216686,91.7881927490234
2019-02-08,91.3606109619141,91.3606109619141,88.2962493896484,88.2962493896484,183486,88.2962493896484
2019-02-11,85.5882110595703,94.1399078369141,78.7468566894531,87.0847625732422,582747,87.0847625732422
2019-02-12,87.0847625732422,88.224983215332,81.6686859130859,82.4525909423828,331176,82.4525909423828
2019-02-13,83.022705078125,83.022705078125,76.8227233886719,76.8227233886719,385256,76.8227233886719
2019-02-14,76.038818359375,76.038818359375,65.0641479492188,66.98828125,1104693,66.98828125
2019-02-15,69.1261978149414,71.9055023193359,68.0572357177734,68.4848251342773,966545,68.4848251342773
2019-02-18,70.5514831542969,70.9078063964844,67.8434448242188,68.7698822021484,487720,68.7698822021484
2019-02-19,68.7698822021484,69.5537872314453,65.9905776977539,66.3469009399414,437092,66.3469009399414
2019-02-20,66.3469009399414,66.4181671142578,63.5676002502441,63.7101287841797,410669,63.7101287841797
2019-02-21,63.9239196777344,66.5606918334961,62.6411666870117,64.4940338134766,535949,64.4940338134766
2019-02-22,65.206672668457,70.2664260864258,64.6365585327148,68.8411483764648,538419,68.8411483764648
2019-02-25,70.2664260864258,73.5445785522461,69.4825210571289,72.4756164550781,648208,72.4756164550781
2019-02-26,72.9744644165039,75.1836547851562,70.1239013671875,71.2641220092773,736738,71.2641220092773
2019-02-27,72.1192932128906,72.2618255615234,68.8411483764648,69.4825210571289,313313,69.4825210571289
2019-02-28,69.8388442993164,71.2641220092773,68.2710342407227,69.9813690185547,278723,69.9813690185547
2019-03-01,70.5514831542969,71.6204452514648,69.6963119506836,69.6963119506836,230382,69.6963119506836
2019-03-06,69.8388442993164,70.1239013671875,67.8434448242188,69.8388442993164,169005,69.8388442993164
2019-03-07,69.8388442993164,70.3376922607422,68.8411483764648,69.1261978149414,114980,69.1261978149414
2019-03-08,68.7698822021484,69.3399963378906,68.0572357177734,68.1997680664062,156825,68.1997680664062
2019-03-11,68.1285018920898,68.7698822021484,64.4940338134766,65.7055206298828,298495,65.7055206298828
2019-03-12,65.7055206298828,66.4181671142578,65.1354064941406,66.0618438720703,131005,66.0618438720703
2019-03-13,65.7767868041992,67.0595397949219,65.5629959106445,65.5629959106445,176372,65.5629959106445
2019-03-14,65.919319152832,66.2043685913086,63.7813911437988,63.8526573181152,199314,63.8526573181152
2019-03-15,63.9951858520508,64.7078247070312,63.4250717163086,64.1377105712891,181465,64.1377105712891
2019-03-18,65.206672668457,71.6204452514648,65.206672668457,71.4779205322266,791085,71.4779205322266
2019-03-19,72.6894073486328,73.5445785522461,68.7698822021484,69.2687301635742,561025,69.2687301635742
2019-03-20,69.4825210571289,73.0457305908203,68.9124069213867,69.5537872314453,366032,69.5537872314453
2019-03-21,70.0526351928711,70.3376922607422,66.7032241821289,67.9147109985352,187373,67.9147109985352
2019-03-22,66.98828125,67.1308059692383,65.206672668457,66.4181671142578,183486,66.4181671142578
2019-03-25,66.6319580078125,68.0572357177734,65.2779388427734,65.2779388427734,139004,65.2779388427734
2019-03-26,65.919319152832,66.4894256591797,64.6365585327148,65.8480529785156,153218,65.8480529785156
2019-03-27,65.6342620849609,65.9905776977539,63.5676002502441,63.8526573181152,185801,63.8526573181152
2019-03-28,63.8526573181152,64.8503570556641,63.6388626098633,63.8526573181152,177915,63.8526573181152
2019-03-29,63.4250717163086,63.5676002502441,60.5745048522949,60.859561920166,377258,60.859561920166
2019-04-01,61.2871475219727,62.2848434448242,58.4365844726562,58.4365844726562,211817,58.4365844726562
2019-04-02,58.5791091918945,61.0020904541016,57.0825653076172,59.790599822998,297976,59.790599822998
2019-04-03,59.8618659973145,60.5745048522949,57.2963562011719,57.3676223754883,217220,57.3676223754883
2019-04-04,57.4388847351074,57.7239418029785,55.1584320068359,55.3009605407715,301582,55.3009605407715
2019-04-05,55.443489074707,55.8710746765137,53.519359588623,53.519359588623,233469,53.519359588623
2019-04-08,53.8044128417969,59.0066947937012,52.3078689575195,56.8687705993652,830502,56.8687705993652
2019-04-09,57.3676223754883,57.3676223754883,54.1607360839844,54.1607360839844,262025,54.1607360839844
2019-04-10,54.6595840454102,55.7998085021973,53.8756790161133,54.5170555114746,480494,54.5170555114746
2019-04-11,55.0871696472168,56.6549797058105,53.9469413757324,56.2273941040039,120832,56.2273941040039
2019-04-12,55.443489074707,59.505542755127,55.443489074707,55.7285461425781,333098,55.7285461425781
2019-04-15,56.2986602783203,56.512451171875,53.234302520752,53.234302520752,135004,53.234302520752
2019-04-16,51.6664924621582,55.5860176086426,49.5285682678223,53.0205078125,650327,53.0205078125
2019-04-17,52.0940742492676,52.3791313171387,49.5998306274414,49.5998306274414,290651,49.5998306274414
2019-04-18,48.4596061706543,49.0297164916992,46.0366249084473,46.250415802002,376963,46.250415802002
2019-04-22,46.250415802002,47.8894920349121,44.6826057434082,47.3906440734863,322911,47.3906440734863
2019-04-23,47.8894920349121,49.1009826660156,47.604434967041,48.7446594238281,246393,48.7446594238281
2019-04-24,50.5604019165039,51.5874099731445,48.2693862915039,49.4543952941895,219491,49.4543952941895
2019-04-25,48.9803886413574,49.5333938598633,47.637378692627,47.7953796386719,175036,47.7953796386719
2019-04-26,48.1113815307617,48.1903839111328,46.3733711242676,46.4523696899414,180580,46.4523696899414
2019-04-29,46.6103706359863,48.3483848571777,44.8723564147949,48.3483848571777,396072,48.3483848571777
2019-04-30,48.7433891296387,48.9803886413574,45.5043640136719,45.6623649597168,468629,45.6623649597168
2019-05-02,45.8203659057617,45.8203659057617,43.9243507385254,44.2403526306152,207441,44.2403526306152
2019-05-03,44.3193511962891,45.6623649597168,43.0553436279297,44.6353569030762,431047,44.6353569030762
2019-05-06,43.5293464660645,45.3463592529297,43.3713455200195,43.6873474121094,174973,43.6873474121094
2019-05-07,44.0823516845703,44.3983535766602,43.5293464660645,43.7663497924805,121948,43.7663497924805
2019-05-08,43.8453483581543,44.5563545227051,43.6873474121094,44.1613502502441,90961,44.1613502502441
2019-05-09,44.1613502502441,44.71435546875,43.3713455200195,43.6873474121094,103859,43.6873474121094
2019-05-10,43.6083488464355,44.2403526306152,43.6083488464355,43.8453483581543,55885,43.8453483581543
2019-05-13,43.5293464660645,43.8453483581543,42.8183403015137,43.0553436279297,59429,43.0553436279297
2019-05-14,42.8973426818848,43.6083488464355,42.6603393554688,42.7393417358398,62315,42.7393417358398
2019-05-15,42.7393417358398,43.0553436279297,40.6853256225586,40.6853256225586,127366,40.6853256225586
2019-05-16,40.6853256225586,41.0803260803223,40.1323204040527,40.6853256225586,139403,40.6853256225586
2019-05-17,41.0803260803223,41.0803260803223,39.9743194580078,40.2903213500977,99733,40.2903213500977
2019-05-20,40.2903213500977,40.9223251342773,40.2903213500977,40.5273246765137,54999,40.5273246765137
2019-05-21,40.9223251342773,41.2383308410645,40.5273246765137,40.6853256225586,118948,40.6853256225586
2019-05-22,40.7643241882324,43.8453483581543,40.6063232421875,41.8703346252441,347364,41.8703346252441
2019-05-23,41.7123336791992,42.2653388977051,39.3423118591309,39.658317565918,237112,39.658317565918
2019-05-24,39.7373161315918,40.2113189697266,37.9993019104004,38.3943061828613,115568,38.3943061828613
2019-05-27,38.7103080749512,39.9743194580078,38.5523071289062,39.263313293457,100657,39.263313293457
2019-05-28,39.1053123474121,40.2903213500977,39.1053123474121,39.500316619873,56429,39.500316619873
2019-05-29,39.5793151855469,40.1323204040527,38.7893104553223,39.026309967041,71999,39.026309967041
2019-05-30,39.026309967041,39.7373161315918,38.9473114013672,39.263313293457,56518,39.263313293457
2019-05-31,39.263313293457,39.3423118591309,38.2363052368164,38.4733085632324,74746,38.4733085632324
2019-06-03,38.4733085632324,38.9473114013672,36.735294342041,37.6833000183105,110277,37.6833000183105
2019-06-04,37.7623023986816,45.2673606872559,37.2882957458496,41.4753303527832,297060,41.4753303527832
2019-06-05,41.4753303527832,43.9243507385254,39.9743194580078,41.0803260803223,368617,41.0803260803223
2019-06-06,41.1593284606934,41.4753303527832,39.9743194580078,40.6853256225586,125125,40.6853256225586
2019-06-07,41.0803260803223,42.8973426818848,39.7373161315918,42.7393417358398,290491,42.7393417358398
2019-06-10,42.6603393554688,44.8723564147949,41.4753303527832,41.6333312988281,258732,41.6333312988281
2019-06-11,41.8703346252441,42.5023384094238,40.8433265686035,41.7123336791992,159720,41.7123336791992
2019-06-12,41.791332244873,43.0553436279297,41.0013275146484,41.3963317871094,179049,41.3963317871094
2019-06-13,41.5543327331543,42.8973426818848,41.0013275146484,41.791332244873,213453,41.791332244873
2019-06-14,41.8703346252441,43.6873474121094,41.2383308410645,42.186336517334,206745,42.186336517334
2019-06-17,42.7393417358398,44.8723564147949,42.3443374633789,43.4503479003906,443793,43.4503479003906
2019-06-18,43.8453483581543,44.2403526306152,42.3443374633789,42.7393417358398,220289,42.7393417358398
2019-06-19,42.8973426818848,43.7663497924805,42.2653388977051,42.8183403015137,108189,42.8183403015137
2019-06-21,43.0553436279297,43.6083488464355,42.5023384094238,42.8973426818848,103011,42.8973426818848
2019-06-24,43.3713455200195,52.3774185180664,42.9763412475586,52.1404151916504,1115256,52.1404151916504
2019-06-25,54.1154327392578,56.4854507446289,50.0863990783691,50.639404296875,1578278,50.639404296875
2019-06-26,51.5084114074707,53.2464256286621,47.7953796386719,48.1903839111328,717614,48.1903839111328
2019-06-27,48.2693862915039,49.2173919677734,46.0573654174805,46.6893730163574,439376,46.6893730163574
2019-06-28,47.4003791809082,50.9554061889648,46.6893730163574,49.2963943481445,470730,49.2963943481445
2019-07-01,50.4814033508301,51.5084114074707,49.3753929138184,49.7703971862793,251909,49.7703971862793
2019-07-02,49.8493957519531,50.9554061889648,48.0323829650879,48.7433891296387,190061,48.7433891296387
2019-07-03,48.5853881835938,50.7184028625488,47.874382019043,48.7433891296387,227618,48.7433891296387
2019-07-04,49.9283981323242,51.3504104614258,49.2173919677734,49.4543952941895,203643,49.4543952941895
2019-07-05,49.6913948059082,50.3234024047852,48.7433891296387,48.9803886413574,151327,48.9803886413574
2019-07-08,49.5333938598633,54.2734336853027,49.0593910217285,53.7204284667969,597666,53.7204284667969
2019-07-10,55.0634384155273,59.092472076416,53.9574317932129,55.932445526123,744133,55.932445526123
2019-07-11,56.4064483642578,57.2754554748535,54.3524322509766,55.0634384155273,170542,55.0634384155273
2019-07-12,55.695442199707,56.4064483642578,52.5354194641113,53.0884246826172,261466,53.0884246826172
2019-07-15,53.562427520752,56.090446472168,53.2464256286621,53.9574317932129,310022,53.9574317932129
2019-07-16,54.6684341430664,56.4064483642578,53.8784294128418,56.0114479064941,192580,56.0114479064941
2019-07-17,56.4064483642578,57.6704597473145,55.4584426879883,56.327449798584,223783,56.327449798584
2019-07-18,57.0384559631348,57.1174545288086,55.695442199707,55.932445526123,150720,55.932445526123
2019-07-19,55.932445526123,55.932445526123,54.3524322509766,55.2214393615723,78784,55.2214393615723
2019-07-22,54.7474365234375,55.932445526123,51.9034156799316,52.7724227905273,188226,52.7724227905273
2019-07-23,52.9304237365723,54.8264389038086,52.8514213562012,52.8514213562012,122391,52.8514213562012
2019-07-24,52.7724227905273,53.8784294128418,52.6934204101562,53.404426574707,56695,53.404426574707
2019-07-25,53.641429901123,54.3524322509766,50.9554061889648,52.7724227905273,182036,52.7724227905273
2019-07-26,53.0884246826172,56.4854507446289,52.2194175720215,54.4314346313477,210010,54.4314346313477
2019-07-29,54.4314346313477,54.9054374694824,52.6934204101562,52.6934204101562,137935,52.6934204101562
2019-07-30,53.0884246826172,53.562427520752,51.5874099731445,51.6664123535156,134657,51.6664123535156
2019-07-31,52.1404151916504,52.5354194641113,50.402400970459,50.9554061889648,111594,50.9554061889648
2019-08-01,51.8244132995605,53.167423248291,50.8764038085938,50.8764038085938,142758,50.8764038085938
2019-08-02,51.0344085693359,51.8244132995605,49.6913948059082,50.402400970459,95543,50.402400970459
2019-08-05,50.2444000244141,50.2444000244141,47.874382019043,48.1113815307617,129682,48.1113815307617
2019-08-06,48.7433891296387,51.1924095153809,47.5583801269531,51.0344085693359,155593,51.0344085693359
2019-08-07,50.7974052429199,50.7974052429199,48.9013900756836,49.6913948059082,177074,49.6913948059082
2019-08-08,50.2444000244141,52.9304237365723,49.8493957519531,51.6664123535156,224175,51.6664123535156
2019-08-09,51.6664123535156,52.5354194641113,49.5333938598633,50.1654014587402,106885,50.1654014587402
2019-08-12,50.1654014587402,50.2444000244141,48.6643867492676,48.9803886413574,114657,48.9803886413574
2019-08-13,49.0593910217285,49.6913948059082,47.9533805847168,47.9533805847168,181239,47.9533805847168
2019-08-14,47.7953796386719,48.9013900756836,45.6623649597168,45.8203659057617,210808,45.8203659057617
2019-08-15,46.4523696899414,47.0053749084473,42.9763412475586,43.0553436279297,193264,43.0553436279297
2019-08-16,44.2403526306152,46.6103706359863,43.5293464660645,45.2673606872559,229593,45.2673606872559
2019-08-19,46.6103706359863,46.6103706359863,44.0823516845703,44.7933578491211,135340,44.7933578491211
2019-08-20,44.3193511962891,45.0303573608398,41.949333190918,45.0303573608398,173137,45.0303573608398
2019-08-21,45.5043640136719,46.2943687438965,44.3193511962891,44.477352142334,197580,44.477352142334
2019-08-22,44.71435546875,45.5043640136719,43.0553436279297,44.0033493041992,138796,44.0033493041992
2019-08-23,43.0553436279297,43.6873474121094,41.2383308410645,41.949333190918,115302,41.949333190918
2019-08-26,42.2653388977051,42.5813407897949,39.5793151855469,40.2903213500977,169555,40.2903213500977
2019-08-27,40.6063232421875,41.0803260803223,38.9473114013672,40.5273246765137,193175,40.5273246765137
2019-08-28,40.2903213500977,42.5023384094238,39.9743194580078,41.949333190918,110859,41.949333190918
2019-08-29,42.6603393554688,44.5563545227051,42.0283355712891,43.2133445739746,127859,43.2133445739746
2019-08-30,43.6083488464355,44.477352142334,42.7393417358398,44.1613502502441,140403,44.1613502502441
2019-09-02,44.2403526306152,48.1113815307617,43.8453483581543,45.1883583068848,519995,45.1883583068848
2019-09-03,45.3463592529297,46.2943687438965,44.5563545227051,45.4253616333008,217074,45.4253616333008
2019-09-04,46.0573654174805,46.5313720703125,45.1093597412109,45.8203659057617,170479,45.8203659057617
2019-09-05,45.8203659057617,46.6103706359863,45.2673606872559,45.3463592529297,176340,45.3463592529297
2019-09-06,45.4253616333008,45.6623649597168,44.3983535766602,44.3983535766602,76670,44.3983535766602
2019-09-09,44.7933578491211,45.5833625793457,44.3983535766602,44.7933578491211,105594,44.7933578491211
2019-09-10,45.0303573608398,47.716381072998,44.71435546875,46.9263725280762,367667,46.9263725280762
2019-09-11,47.5583801269531,48.9803886413574,45.8203659057617,45.8203659057617,744968,45.8203659057617
2019-09-12,46.6103706359863,47.4003791809082,46.1363677978516,46.9263725280762,314946,46.9263725280762
2019-09-13,47.242374420166,47.637378692627,45.8203659057617,46.0573654174805,234820,46.0573654174805
2019-09-16,46.5313720703125,47.637378692627,44.8723564147949,46.6103706359863,256478,46.6103706359863
2019-09-17,46.8473739624023,48.8223876953125,46.2943687438965,48.2693862915039,451211,48.2693862915039
2019-09-18,48.4273872375488,51.9034156799316,47.5583801269531,51.5084114074707,646172,51.5084114074707
2019-09-19,51.9824142456055,53.167423248291,50.5604019165039,50.5604019165039,549653,50.5604019165039
2019-09-20,50.4814033508301,51.3504104614258,49.0593910217285,51.3504104614258,203428,51.3504104614258
2019-09-23,50.9554061889648,51.1924095153809,49.3753929138184,49.3753929138184,355718,49.3753929138184
2019-09-24,49.2173919677734,49.7703971862793,46.6893730163574,46.8473739624023,401806,46.8473739624023
2019-09-25,46.6103706359863,47.7953796386719,45.8203659057617,47.637378692627,182631,47.637378692627
2019-09-26,48.1113815307617,48.5853881835938,47.242374420166,47.5583801269531,133340,47.5583801269531
2019-09-27,47.4003791809082,48.1903839111328,46.9263725280762,47.3213768005371,109999,47.3213768005371
2019-09-30,47.3213768005371,48.0323829650879,46.4523696899414,46.9263725280762,147264,46.9263725280762
2019-10-01,47.1633758544922,47.3213768005371,45.2673606872559,45.6623649597168,171745,45.6623649597168
2019-10-02,45.1883583068848,45.4253616333008,42.5813407897949,43.1343421936035,363959,43.1343421936035
2019-10-03,43.5293464660645,45.4253616333008,42.5023384094238,44.1613502502441,249947,44.1613502502441
2019-10-04,44.2403526306152,45.0303573608398,44.2403526306152,44.71435546875,80176,44.71435546875
2019-10-07,44.71435546875,45.8993644714355,44.3193511962891,44.6353569030762,121340,44.6353569030762
2019-10-08,44.6353569030762,45.1883583068848,43.8453483581543,44.0033493041992,94429,44.0033493041992
2019-10-09,44.3193511962891,45.1883583068848,44.1613502502441,44.8723564147949,104113,44.8723564147949
2019-10-10,44.6353569030762,45.5043640136719,44.477352142334,44.8723564147949,94454,44.8723564147949
2019-10-11,45.4253616333008,45.7413635253906,44.6353569030762,45.3463592529297,135454,45.3463592529297
2019-10-14,45.4253616333008,46.7683715820312,45.0303573608398,46.7683715820312,134290,46.7683715820312
2019-10-15,47.0053749084473,47.3213768005371,45.4253616333008,45.4253616333008,199681,45.4253616333008
2019-10-16,45.5043640136719,45.8203659057617,44.7933578491211,44.951358795166,112619,44.951358795166
2019-10-17,45.0303573608398,46.6893730163574,44.71435546875,46.6893730163574,191682,46.6893730163574
2019-10-18,46.6893730163574,47.1633758544922,45.8203659057617,46.2943687438965,104214,46.2943687438965
2019-10-21,46.7683715820312,46.7683715820312,44.7933578491211,45.0303573608398,330478,45.0303573608398
2019-10-22,45.6623649597168,48.5853881835938,45.2673606872559,48.5853881835938,576299,48.5853881835938
2019-10-23,48.9013900756836,49.3753929138184,46.6893730163574,46.6893730163574,313541,46.6893730163574
2019-10-24,47.0053749084473,47.479377746582,45.5833625793457,45.5833625793457,166948,45.5833625793457
2019-10-25,45.8203659057617,46.2153663635254,45.2673606872559,45.6623649597168,115999,45.6623649597168
2019-10-28,46.0573654174805,46.4523696899414,45.3463592529297,45.4253616333008,138074,45.4253616333008
2019-10-29,45.6623649597168,45.8993644714355,44.6353569030762,45.2673606872559,130340,45.2673606872559
2019-10-30,45.3463592529297,45.5833625793457,44.0033493041992,44.3193511962891,207162,44.3193511962891
2019-10-31,44.0823516845703,45.1883583068848,42.9763412475586,42.9763412475586,252187,42.9763412475586
2019-11-01,43.4503479003906,44.0033493041992,43.0553436279297,43.8453483581543,164872,43.8453483581543
2019-11-04,44.2403526306152,45.1093597412109,43.2923431396484,44.3983535766602,247225,44.3983535766602
2019-11-05,44.2403526306152,46.0573654174805,44.2403526306152,45.2673606872559,305415,45.2673606872559
2019-11-06,45.6623649597168,46.2153663635254,44.951358795166,46.0573654174805,187745,46.0573654174805
2019-11-07,46.0573654174805,47.637378692627,45.7413635253906,47.0053749084473,409376,47.0053749084473
2019-11-08,47.4003791809082,49.6913948059082,46.8473739624023,47.479377746582,722892,47.479377746582
2019-11-11,47.637378692627,50.8764038085938,47.4003791809082,50.8764038085938,536717,50.8764038085938
2019-11-12,51.0344085693359,52.3774185180664,49.2963943481445,52.3774185180664,733120,52.3774185180664
2019-11-13,51.9824142456055,52.4564170837402,50.5604019165039,52.0614166259766,400566,52.0614166259766
2019-11-14,52.4564170837402,53.799430847168,51.9034156799316,53.562427520752,394591,53.562427520752
2019-11-18,53.799430847168,54.4314346313477,50.7974052429199,50.7974052429199,243301,50.7974052429199
2019-11-19,51.3504104614258,52.4564170837402,50.1654014587402,51.9034156799316,227542,51.9034156799316
2019-11-21,52.1404151916504,52.9304237365723,49.8493957519531,50.0863990783691,327794,50.0863990783691
2019-11-22,50.4814033508301,51.1134071350098,48.9803886413574,48.9803886413574,418338,48.9803886413574
2019-11-25,49.0593910217285,50.9554061889648,48.4273872375488,50.4814033508301,408515,50.4814033508301
2019-11-26,50.5604019165039,50.7184028625488,48.7433891296387,49.3753929138184,306136,49.3753929138184
2019-11-27,49.5333938598633,51.1134071350098,49.0593910217285,49.8493957519531,321440,49.8493957519531
2019-11-28,49.8493957519531,51.7454109191895,49.4543952941895,51.1924095153809,381553,51.1924095153809
2019-11-29,51.3504104614258,51.6664123535156,49.6123962402344,50.0074005126953,248339,50.0074005126953
2019-12-02,49.7703971862793,49.8493957519531,48.9803886413574,48.9803886413574,252149,48.9803886413574
2019-12-03,49.2963943481445,49.5333938598633,45.8203659057617,47.9533805847168,574906,47.9533805847168
2019-12-04,47.7953796386719,48.8223876953125,47.4003791809082,47.479377746582,291086,47.479377746582
2019-12-05,47.716381072998,47.874382019043,46.6103706359863,46.7683715820312,285200,46.7683715820312
2019-12-06,47.0053749084473,49.6123962402344,47.0053749084473,48.7433891296387,454173,48.7433891296387
2019-12-09,49.1383934020996,51.6664123535156,48.8223876953125,49.8493957519531,539236,49.8493957519531
2019-12-10,49.7703971862793,52.1404151916504,49.2963943481445,51.9824142456055,453249,51.9824142456055
2019-12-11,52.2984161376953,52.9304237365723,50.639404296875,50.639404296875,356300,50.639404296875
2019-12-12,51.1924095153809,56.090446472168,50.7974052429199,56.090446472168,722462,56.090446472168
2019-12-13,56.4064483642578,62.4104995727539,55.932445526123,61.6994934082031,1505899,61.6994934082031
2019-12-16,62.8845024108887,66.3605270385742,61.5414924621582,62.4104995727539,1508646,62.4104995727539
2019-12-17,64.9385147094727,65.4915237426758,58.4604644775391,59.6454734802246,1349318,59.6454734802246
2019-12-18,59.2504730224609,62.9635009765625,57.9864616394043,60.8304862976074,1059054,60.8304862976074
2019-12-19,60.8304862976074,61.6994934082031,58.5394668579102,58.5394668579102,438642,58.5394668579102
2019-12-20,58.6974678039551,61.5414924621582,56.9594535827637,59.3294715881348,549641,59.3294715881348
2019-12-23,59.2504730224609,63.6745071411133,59.2504730224609,63.5955085754395,682437,63.5955085754395
2019-12-26,64.1485137939453,69.1255493164062,64.1485137939453,66.5975341796875,1076991,66.5975341796875
2019-12-27,69.5205535888672,70.4685592651367,66.9135360717773,67.7825393676758,879119,67.7825393676758
2019-12-30,69.5205535888672,72.4435806274414,68.3355484008789,68.4935455322266,1092434,68.4935455322266
2020-01-02,69.9945602416992,77.8156204223633,69.6785583496094,76.7096099853516,1371267,76.7096099853516
2020-01-03,75.28759765625,81.9236526489258,73.8655853271484,80.1856384277344,1876833,80.1856384277344
2020-01-06,80.1856384277344,83.3456649780273,77.8156204223633,78.2106246948242,1100636,78.2106246948242
2020-01-07,79.0006332397461,80.2646408081055,74.4185943603516,75.4456024169922,976587,75.4456024169922
2020-01-08,75.4456024169922,75.6035995483398,70.5475616455078,71.8115692138672,1264179,71.8115692138672
2020-01-09,72.522575378418,75.1296005249023,71.3375701904297,71.6535720825195,1060105,71.6535720825195
2020-01-10,72.522575378418,73.6285858154297,71.3375701904297,72.3645782470703,933903,72.3645782470703
2020-01-13,73.0755844116211,75.761604309082,73.0755844116211,74.4975967407227,897068,74.4975967407227
2020-01-14,74.2605895996094,78.5266265869141,74.1025924682617,76.7886123657227,1113636,76.7886123657227
2020-01-15,76.6306076049805,78.447624206543,74.9715957641602,74.9715957641602,836816,74.9715957641602
2020-01-16,76.4726104736328,77.1046142578125,73.7075881958008,75.6826019287109,607450,75.6826019287109
2020-01-17,76.2356109619141,76.4726104736328,73.8655853271484,74.3395919799805,391844,74.3395919799805
2020-01-20,74.3395919799805,78.5266265869141,73.7865905761719,77.3416137695312,794221,77.3416137695312
2020-01-21,76.6306076049805,78.5266265869141,75.0505981445312,75.4456024169922,602121,75.4456024169922
2020-01-22,76.6306076049805,77.3416137695312,75.8406066894531,76.2356109619141,480578,76.2356109619141
2020-01-23,75.4456024169922,76.156608581543,74.0235900878906,74.8925933837891,382313,74.8925933837891
2020-01-24,74.8135986328125,81.212646484375,74.8135986328125,78.6846237182617,1945933,78.6846237182617
2020-01-27,76.6306076049805,76.6306076049805,69.0465469360352,69.5995559692383,1131813,69.5995559692383
2020-01-28,71.2585678100586,73.3125839233398,68.8095474243164,70.70556640625,1236268,70.70556640625
2020-01-29,72.2065734863281,73.1545867919922,69.9155578613281,70.70556640625,720285,70.70556640625
2020-01-30,68.8095474243164,69.1255493164062,63.8325080871582,66.4395294189453,1187939,66.4395294189453
2020-01-31,64.9385147094727,66.5975341796875,64.306510925293,64.306510925293,492970,64.306510925293
2020-02-03,64.8595199584961,68.8095474243164,64.306510925293,66.1235275268555,973068,66.1235275268555
2020-02-04,68.1775436401367,73.2335815429688,67.1505355834961,72.6015777587891,1670404,72.6015777587891
2020-02-05,74.4185943603516,75.2086029052734,70.8635635375977,72.3645782470703,1084738,72.3645782470703
2020-02-06,73.2335815429688,74.7345962524414,70.5475616455078,71.4955673217773,903018,71.4955673217773
2020-02-07,70.7845611572266,72.3645782470703,69.1255493164062,69.3625564575195,410604,69.3625564575195
2020-02-10,69.3625564575195,70.70556640625,64.7015151977539,65.0965194702148,599033,65.0965194702148
2020-02-11,66.3605270385742,68.3355484008789,66.2815246582031,67.8615417480469,369427,67.8615417480469
2020-02-12,68.8885498046875,71.4955673217773,68.4145431518555,70.0735626220703,563818,70.0735626220703
2020-02-13,67.545539855957,73.2335815429688,67.071533203125,72.0485763549805,754209,72.0485763549805
2020-02-14,72.4435806274414,72.9175796508789,68.8885498046875,69.3625564575195,385414,69.3625564575195
2020-02-17,70.3105621337891,70.70556640625,65.9655227661133,66.7555313110352,550577,66.7555313110352
