"Date","CBAV3.SA.Open","CBAV3.SA.High","CBAV3.SA.Low","CBAV3.SA.Close","CBAV3.SA.Volume","CBAV3.SA.Adjusted"
2021-12-13,12.326150894165,12.815601348877,12.326150894165,12.3561172485352,1563254,11.3277053833008
2021-12-14,12.386082649231,12.5658807754517,12.0664415359497,12.0664415359497,921834,11.0621404647827
2021-12-15,12.0065097808838,12.5059490203857,11.8666667938232,12.4460163116455,1051880,11.4101209640503
2021-12-16,12.4859714508057,12.6058359146118,12.2961835861206,12.3361387252808,1977919,11.3093891143799
2021-12-17,12.3760948181152,12.3760948181152,11.6968584060669,11.9066219329834,11217889,10.9156227111816
2021-12-20,11.9465770721436,11.9665546417236,11.2873182296753,11.537036895752,1404075,10.5767974853516
2021-12-21,11.537036895752,12.3960723876953,11.3572387695312,12.2062854766846,3199690,11.1903438568115
2021-12-22,12.306173324585,12.6757583618164,12.0464649200439,12.1962966918945,2817461,11.1811866760254
2021-12-23,12.2362518310547,12.6757583618164,12.1863079071045,12.386082649231,1907040,11.3551759719849
2021-12-27,12.5758695602417,12.7956228256226,12.2462396621704,12.7956228256226,1713623,11.7306308746338
2021-12-28,12.7456789016724,12.9055004119873,12.4759817123413,12.7856340408325,2152816,11.7214727401733
2021-12-29,12.7257022857666,13.2850732803345,12.5558929443359,12.8955106735229,1779997,11.8222045898438
2021-12-30,12.9154891967773,13.6546583175659,12.8555555343628,13.6546583175659,5828741,12.5181674957275
2022-01-03,13.6546583175659,13.7245798110962,13.2051630020142,13.3849611282349,1426500,12.2709178924561
2022-01-04,13.4848489761353,13.6346807479858,12.7257022857666,12.7257022857666,920733,11.6665287017822
2022-01-05,12.7356910705566,12.9154891967773,11.8367013931274,12.1863079071045,2333719,11.1720294952393
2022-01-06,12.1863079071045,12.5658807754517,11.9066219329834,12.4560050964355,1681587,11.4192800521851
2022-01-07,12.386082649231,12.9754209518433,12.0964088439941,12.9754209518433,1811633,11.8954639434814
2022-01-10,12.8655452728271,13.9243545532227,12.6657686233521,13.7345676422119,3205397,12.5914249420166
2022-01-11,13.7845115661621,14.3938283920288,13.674635887146,14.3838386535645,2377167,13.1866569519043
2022-01-12,14.3838386535645,14.9831647872925,14.3039293289185,14.8832778930664,2327812,13.6445283889771
2022-01-13,14.773401260376,15.1429862976074,14.6735134124756,14.9432096481323,2630452,13.6994714736938
2022-01-14,14.7334461212158,15.4526376724243,14.6335582733154,15.2228956222534,2012959,13.9558792114258
2022-01-17,15.1829414367676,15.5625152587891,14.8233451843262,15.023120880127,1157799,13.7727317810059
2022-01-18,15.2228956222534,15.7822675704956,15.0830526351929,15.7023572921753,2237911,14.3954343795776
2022-01-19,15.9820432662964,16.5414142608643,15.7622900009155,16.1318740844727,3418436,14.7892026901245
2022-01-20,16.1918087005615,16.6812572479248,16.0120105743408,16.2317638397217,1988231,14.8807792663574
2022-01-21,16.1618404388428,16.6812572479248,15.9920320510864,16.1019096374512,1463442,14.7617321014404
2022-01-24,15.9920320510864,16.1518516540527,15.4526376724243,15.882155418396,2593110,14.5602674484253
2022-01-25,15.9021329879761,16.4615039825439,15.6923694610596,16.0419769287109,2270648,14.706787109375
2022-01-26,16.1918087005615,16.8410778045654,16.0719413757324,16.731201171875,2699729,15.3386468887329
2022-01-27,16.8510665893555,16.8510665893555,16.1318740844727,16.4914703369141,2711342,15.1188678741455
2022-01-28,16.4315376281738,16.9309768676758,16.2517395019531,16.8810329437256,2950210,15.4760074615479
2022-01-31,16.9309768676758,17.4304161071777,16.6912460327148,17.3205394744873,2058710,15.8789319992065
2022-02-01,17.3005619049072,17.760046005249,16.990909576416,17.250617980957,2315999,15.8148326873779
2022-02-02,17.3804721832275,17.6102142333984,17.0108871459961,17.3704833984375,1254007,15.9247207641602
2022-02-03,17.4204273223877,17.5602703094482,17.1007862091064,17.3105506896973,920633,15.8697757720947
2022-02-04,17.3305282592773,17.4004497528076,16.8510665893555,17.3804721832275,2926183,15.933876991272
2022-02-07,17.3105506896973,18.0497207641602,17.3105506896973,17.4503936767578,2179646,15.9979810714722
2022-02-08,17.5303039550781,18.8088665008545,17.3904609680176,18.679012298584,5830843,17.124340057373
2022-02-09,18.679012298584,19.4181823730469,18.5791244506836,19.0785636901855,2407001,17.4906349182129
2022-02-10,19.4781150817871,19.9775543212891,19.0186309814453,19.188440322876,2999466,17.591365814209
2022-02-11,19.1484851837158,19.9775543212891,18.5991039276123,19.7777786254883,4923825,18.1316547393799
2022-02-14,19.9775543212891,20.9065093994141,19.7777786254883,20.2971954345703,2889943,18.6078395843506
2022-02-15,20.2971954345703,20.6468029022217,19.9375991821289,20.2872066497803,2666092,18.5986824035645
2022-02-16,20.5569038391113,20.7866458892822,20.3870944976807,20.6867561340332,2430027,18.9649772644043
2022-02-17,20.6867561340332,20.6867561340332,19.8177337646484,19.957576751709,1959098,18.2964878082275
2022-02-18,20.0175094604492,20.1873188018799,19.3882160186768,19.4980926513672,2030678,17.8752460479736
2022-02-21,19.4980926513672,20.5868701934814,19.438159942627,20.2772178649902,2194863,18.5895233154297
2022-02-22,20.6068477630615,20.9564533233643,19.9475879669189,20.0774421691895,1743056,18.4063777923584
2022-02-23,20.1273860931396,20.4070720672607,18.9087543487549,18.9986534118652,1849775,17.4173755645752
2022-02-24,19.2783393859863,20.1773300170898,18.6190795898438,19.1384963989258,3435755,17.5455799102783
2022-02-25,19.1285076141357,19.9375991821289,18.7589225769043,19.9375991821289,1876305,18.2781734466553
2022-03-02,22.175085067749,22.3748607635498,20.5269374847412,22.175085067749,2927785,20.3294315338135
2022-03-03,22.4947261810303,23.4336719512939,21.8454551696777,22.1251411437988,3703756,20.2836437225342
2022-03-04,22.2649841308594,23.5934906005859,21.7355785369873,23.443660736084,2644467,21.4924221038818
2022-03-07,24.8720550537109,24.8720550537109,21.4459037780762,21.9753093719482,4030523,20.1462821960449
2022-03-08,22.1551074981689,22.4947261810303,21.1562309265137,22.1950626373291,2940800,20.3477439880371
2022-03-09,22.2949504852295,22.2949504852295,20.4170608520508,20.5369262695312,3382496,18.827615737915
2022-03-10,20.5768814086914,21.1961841583252,19.717845916748,20.976432800293,4280003,19.2305431365967
2022-03-11,20.7666683197021,21.655668258667,20.3970832824707,20.3970832824707,1640040,18.6994132995605
2022-03-14,20.0974197387695,20.7267112731934,19.0585861206055,19.1285076141357,2892245,17.5364227294922
2022-03-15,18.9786758422852,19.6579132080078,18.6690235137939,19.0086421966553,2554767,17.42653465271
2022-03-16,19.9875431060791,20.1873188018799,18.3094272613525,19.0086421966553,4866361,17.42653465271
2022-03-17,19.1484851837158,19.9276103973389,19.0186309814453,19.5380477905273,2595112,17.9118766784668
2022-03-18,19.5280590057373,20.0774421691895,19.448148727417,19.8477001190186,1468948,18.1957550048828
2022-03-21,20.2772178649902,22.2849617004395,20.2772178649902,22.2050514221191,3411228,20.3569030761719
2022-03-22,22.2050514221191,22.934232711792,21.925365447998,22.6245803833008,3685235,20.7415142059326
2022-03-23,22.7144794464111,23.7433223724365,22.5246925354004,23.2538738250732,2669696,21.318431854248
2022-03-24,23.3138065338135,23.6534233093262,22.5246925354004,22.8443336486816,2323007,20.9429779052734
2022-03-25,22.6545467376709,22.9641990661621,22.3349056243896,22.7044906616211,1704813,20.8147735595703
2022-03-28,22.7044906616211,22.7044906616211,21.8854103088379,22.2849617004395,1579472,20.4301624298096
2022-03-29,21.8154888153076,21.9753093719482,21.0163879394531,21.5757579803467,2510317,19.7799854278564
2022-03-30,20.9664421081543,21.0363636016846,19.9276103973389,20.2772178649902,5720019,18.5895233154297
2022-03-31,20.22727394104,20.5768814086914,19.5780029296875,20.0274982452393,1997541,18.3605899810791
2022-04-01,20.1273860931396,20.6667804718018,19.6878795623779,19.9076328277588,2818563,18.2506999969482
2022-04-04,20.1473636627197,20.2772178649902,19.6179580688477,19.9475879669189,1606502,18.2873306274414
2022-04-05,19.9475879669189,19.957576751709,19.0785636901855,19.5180702209473,2204273,17.8935623168945
2022-04-06,19.3882160186768,19.7777786254883,19.0086421966553,19.2583618164062,3541674,17.6554698944092
2022-04-07,19.1684627532959,19.1684627532959,18.2095413208008,18.3294067382812,7452663,16.8038311004639
2022-04-08,18.3194179534912,18.9686870574951,17.7101020812988,17.8699226379395,8112704,16.3825912475586
2022-04-11,17.4204273223877,18.2395076751709,17.0608310699463,17.9797992706299,4555312,16.4833221435547
2022-04-12,18.0796852111816,18.3993263244629,17.4803600311279,17.5602703094482,4642009,16.0987129211426
2022-04-13,17.6301918029785,18.3893394470215,17.6301918029785,18.1496086120605,3391806,16.6389980316162
2022-04-14,18.0497207641602,18.3194179534912,17.8699226379395,18.0297431945801,2605924,16.529109954834
2022-04-18,18.009765625,18.3393955230713,17.7300796508789,17.9398441314697,2050300,16.4466934204102
2022-04-19,17.8099899291992,18.009765625,17.230640411377,17.4703712463379,2826772,16.0162944793701
2022-04-20,17.2905731201172,17.8599338531494,17.2905731201172,17.760046005249,3956239,16.2818584442139
2022-04-22,17.2905731201172,17.3804721832275,15.282829284668,15.7223348617554,10373842,14.4137487411499
2022-04-25,15.2628507614136,15.8322124481201,14.6035919189453,15.7722787857056,7927496,14.4595365524292
2022-04-26,15.5924806594849,16.1918087005615,15.0031433105469,16.1718292236328,5458425,14.825831413269
2022-04-27,16.5713806152344,17.0308647155762,16.1918087005615,17.0008983612061,3263362,15.5858974456787
2022-04-28,17.0508422851562,17.3205394744873,16.6113357543945,17.3205394744873,2460060,15.8789319992065
2022-04-29,17.5303039550781,17.6401805877686,16.9209880828857,17.1207637786865,4100702,15.6957855224609
2022-05-02,17.0208759307861,17.0208759307861,16.051965713501,16.4515151977539,3615757,15.2538280487061
2022-05-03,16.3815937042236,16.5713806152344,15.7523012161255,16.221773147583,3287589,15.0408115386963
2022-05-04,16.1218852996826,16.2517395019531,15.2428741455078,16.2517395019531,6779908,15.0685958862305
2022-05-05,16.1518516540527,16.3316497802734,15.3327732086182,15.5125713348389,2941100,14.3832397460938
2022-05-06,15.4526376724243,15.5325479507446,14.4637489318848,14.5636367797852,6058198,13.5033893585205
2022-05-09,14.1940517425537,14.3039293289185,12.2961835861206,12.4759817123413,11918175,11.5677165985107
2022-05-10,12.6857471466064,13.0653200149536,12.2062854766846,12.9454545974731,6106553,12.0030117034912
2022-05-11,12.9953994750977,13.3749723434448,12.6857471466064,13.1452302932739,9390638,12.1882438659668
2022-05-12,13.0053882598877,13.095287322998,12.3960723876953,12.7157125473022,3333240,11.7899951934814
2022-05-13,12.7856340408325,13.4548826217651,12.6957349777222,13.155219078064,2979643,12.1975049972534
2022-05-16,13.0753087997437,13.3649835586548,12.9154891967773,13.1951742172241,2063816,12.2345514297485
2022-05-17,13.6846237182617,14.6435470581055,13.6846237182617,14.2539854049683,6912057,13.2162809371948
2022-05-18,14.2040405273438,14.3239059448242,13.6246919631958,14.2240180969238,3140124,13.188494682312
2022-05-19,14.2340068817139,14.8233451843262,13.7245798110962,14.6335582733154,5079300,13.5682201385498
2022-05-20,14.8633003234863,15.5425367355347,14.5436592102051,14.8932657241821,4041535,13.8090200424194
2022-05-23,15.0131320953369,15.7822675704956,14.9432096481323,15.3727283477783,4513164,14.2535772323608
2022-05-24,14.9831647872925,15.3827171325684,14.7933788299561,15.3827171325684,3643589,14.2628393173218
2022-05-25,15.2528619766235,15.9420881271362,15.0830526351929,15.7523012161255,3114595,14.6055173873901
2022-05-26,15.9820432662964,16.1118965148926,15.123007774353,15.4626274108887,3835404,14.336932182312
2022-05-27,15.5725030899048,16.0319862365723,15.5725030899048,15.6823797225952,3064439,14.5406856536865
2022-05-30,15.7023572921753,16.1318740844727,15.4426488876343,16.0319862365723,1887217,14.8648405075073
2022-05-31,16.2317638397217,16.6113357543945,15.8222227096558,16.3716049194336,4594255,15.1797351837158
2022-06-01,16.4315376281738,16.4315376281738,15.8122339248657,16.2817077636719,2649673,15.0963821411133
2022-06-02,16.4315376281738,16.5114479064941,15.9221105575562,16.2717170715332,2803946,15.0871181488037
2022-06-03,16.1718292236328,16.1918087005615,15.7123460769653,15.8422002792358,2307189,14.688871383667
2022-06-06,15.9820432662964,16.051965713501,15.2029190063477,15.882155418396,2121781,14.7259178161621
2022-06-07,15.6923694610596,16.051965713501,15.552526473999,15.882155418396,1869698,14.7259178161621
2022-06-08,15.7023572921753,15.7922563552856,14.4937152862549,14.8932657241821,4060557,13.8090200424194
2022-06-09,14.6535358428955,14.9831647872925,14.004264831543,14.004264831543,2678906,12.9847402572632
2022-06-10,13.7645349502563,13.8344564437866,13.3549947738647,13.5847368240356,2064817,12.5957546234131
2022-06-13,13.165207862854,13.2650957107544,12.3461284637451,12.655779838562,4634000,11.7344255447388
2022-06-14,12.7057237625122,12.815601348877,11.7468023300171,11.8367013931274,6429215,10.9749774932861
2022-06-15,12.0264873504639,12.2562294006348,11.7068462371826,11.796745300293,4253473,10.9379301071167
2022-06-17,11.5769920349121,11.5769920349121,10.7978677749634,11.1274967193604,4659829,10.317403793335
2022-06-20,10.7878789901733,10.9976434707642,10.4182939529419,10.7978677749634,2983147,10.0117721557617
2022-06-21,10.8577995300293,11.3272733688354,10.5481481552124,11.1374864578247,4379615,10.3266658782959
2022-06-22,10.8178453445435,10.9077444076538,10.2984285354614,10.3283948898315,5112938,9.57647705078125
2022-06-23,10.4282827377319,10.697979927063,10.2085304260254,10.6879911422729,5367023,9.90989398956299
2022-06-24,10.8378229141235,11.6569032669067,10.3283948898315,11.4870929718018,6353129,10.6508207321167
2022-06-27,11.6469135284424,12.0864200592041,11.5869808197021,11.6968584060669,4504054,10.8453149795532
2022-06-28,11.9066219329834,12.6957349777222,11.8566780090332,12.1863079071045,4475022,11.2991313934326
2022-06-29,12.1463527679443,12.2762069702148,11.6968584060669,11.7667789459229,2310092,10.9101448059082
2022-06-30,11.4171724319458,11.6968584060669,11.0076322555542,11.5670042037964,3964549,10.7249145507812
2022-07-01,11.0176210403442,11.3872060775757,10.6480360031128,10.9377107620239,3731287,10.1414337158203
2022-07-04,10.8378229141235,10.957688331604,10.628059387207,10.8677892684937,2109267,10.076602935791
2022-07-05,10.6879911422729,10.7679014205933,10.3283948898315,10.6879911422729,2364753,9.90989398956299
2022-07-06,10.8478116989136,11.0475873947144,10.3983173370361,10.8877668380737,4304831,10.0951261520386
2022-07-07,11.4571266174316,11.7268238067627,11.1374864578247,11.4071826934814,6311282,10.5767278671265
2022-07-08,11.1874303817749,11.4471378326416,10.6680135726929,10.6680135726929,3739797,9.89137077331543
2022-07-11,10.4382724761963,10.4882164001465,10.1485967636108,10.2384958267212,2966529,9.49312305450439
2022-07-12,10.2384958267212,10.2384958267212,9.74904632568359,9.85892295837402,5365321,9.14118385314941
2022-07-13,9.77901172637939,10.2684631347656,9.48933792114258,10.0886650085449,4995005,9.35420036315918
2022-07-14,9.85892295837402,9.90886688232422,9.34949493408203,9.40942764282227,4455199,8.7244119644165
2022-07-15,9.44938278198242,9.90886688232422,9.17968559265137,9.5193042755127,4363096,8.82628917694092
2022-07-18,9.88888931274414,10.2784509658813,9.63916969299316,9.98877716064453,3448370,9.26158428192139
2022-07-19,9.96879863739014,10.1685752868652,9.83894538879395,9.9588098526001,5804514,9.23379802703857
2022-07-20,9.97878837585449,10.2384958267212,9.63916969299316,9.74904632568359,3136820,9.03930568695068
2022-07-21,9.84893417358398,9.9588098526001,9.45937156677246,9.79899024963379,5314364,9.08561420440674
2022-07-22,9.93883323669434,10.4182939529419,9.88888931274414,10.1386079788208,3270770,9.4005069732666
2022-07-25,10.3983173370361,10.5281705856323,9.98877716064453,10.0786762237549,3276477,9.34493827819824
2022-07-26,10.0986528396606,10.3283948898315,9.88888931274414,10.0586977005005,2093949,9.32641410827637
2022-07-27,10.1585855484009,10.8278341293335,10.0886650085449,10.7679014205933,4333863,9.98398685455322
2022-07-28,10.8378229141235,11.2773294448853,10.7778902053833,11.1674528121948,3570707,10.3544502258301
2022-07-29,10.9876546859741,11.3772172927856,10.7878789901733,11.2373743057251,3839609,10.4192819595337
2022-08-01,11.0176210403442,11.1574640274048,10.8078565597534,11.0975313186646,4688561,10.2896194458008
2022-08-02,11.1374864578247,11.1774406433105,10.8677892684937,11.0076322555542,4033827,10.2062654495239
2022-08-03,11.0675649642944,11.2373743057251,10.8278341293335,11.0076322555542,2103360,10.2062654495239
2022-08-04,11.0575761795044,11.2273845672607,10.9377107620239,11.0875415802002,2470572,10.2803573608398
2022-08-05,11.1574640274048,11.5670042037964,11.0975313186646,11.2973070144653,2309591,10.4748516082764
2022-08-08,11.4271612167358,11.6768798828125,11.3572387695312,11.5869808197021,3256254,10.7434368133545
2022-08-09,11.7268238067627,11.8367013931274,11.4870929718018,11.7867574691772,3125707,10.9286689758301
2022-08-10,11.9865322113037,12.3561172485352,11.7767677307129,12.0964088439941,4886083,11.2157773971558
2022-08-11,12.2861957550049,12.7756462097168,12.1763191223145,12.1962966918945,11006952,11.3083934783936
2022-08-12,12.1962966918945,12.6657686233521,12.1962966918945,12.5059490203857,4007297,11.5955028533936
2022-08-15,12.1962966918945,12.3760948181152,11.9765434265137,12.1763191223145,3814681,11.289870262146
2022-08-16,12.1663303375244,12.7456789016724,12.1663303375244,12.5858592987061,3316221,11.6695957183838
2022-08-17,12.5159368515015,13.3949499130249,12.306173324585,13.0852975845337,5268412,12.1326742172241
