"Date","MGLU3.SA.Open","MGLU3.SA.High","MGLU3.SA.Low","MGLU3.SA.Close","MGLU3.SA.Volume","MGLU3.SA.Adjusted"
2018-11-30,49.5399856567383,49.9813385009766,48.0814666748047,48.1194610595703,6011525,47.5877075195312
2018-12-03,49.1044731140137,49.1980056762695,46.9473838806152,47.3887405395508,3883833,46.865062713623
2018-12-04,47.6605682373047,49.072322845459,46.9649238586426,48.1691513061523,5701899,47.6368446350098
2018-12-05,48.1662292480469,48.6514282226562,47.789176940918,48.201301574707,1640502,47.668643951416
2018-12-06,47.4968872070312,48.5929718017578,47.2192153930664,48.3240623474121,2461950,47.7900466918945
2018-12-07,48.0873107910156,48.8706436157227,47.6459541320801,48.0376205444336,2749338,47.5067749023438
2018-12-10,48.0376205444336,48.4526710510254,46.8830833435059,46.9210777282715,2371286,46.4025688171387
2018-12-11,47.6430320739746,48.1019248962402,47.029224395752,48.0493125915527,2199880,47.5183334350586
2018-12-12,48.1691513061523,49.1629333496094,48.1691513061523,49.1044731140137,2984037,48.5618324279785
2018-12-13,49.145393371582,49.5779838562012,48.8881797790527,48.9583282470703,2038738,48.4173011779785
2018-12-14,49.3032302856445,50.4197731018066,49.0314025878906,49.8644256591797,3763062,49.3133888244629
2018-12-17,49.8644256591797,50.2736282348633,49.5429077148438,49.7095108032227,2974800,49.1601829528809
2018-12-18,49.8936538696289,51.4281692504883,49.6013641357422,51.4135551452637,3376115,50.845401763916
2018-12-19,51.4866256713867,52.7873115539551,51.4866256713867,51.7379951477051,3451383,51.1662521362305
2018-12-20,52.1735038757324,52.6119384765625,50.5688400268555,52.009822845459,3488333,51.4350814819336
2018-12-21,51.7058448791504,53.4186553955078,51.4457054138184,53.4186553955078,4142824,52.8283386230469
2018-12-26,53.1965141296387,53.2140502929688,51.5889282226562,51.6649208068848,2742153,51.0939903259277
2018-12-27,51.8812141418457,52.3781051635742,50.7120628356934,50.8582077026367,2202275,50.2961921691895
2018-12-28,51.4573974609375,52.9246864318848,51.4573974609375,52.9246864318848,2837949,52.3398323059082
2019-01-02,52.7346992492676,54.3627471923828,52.3284187316895,54.3627471923828,2888583,53.9385604858398
2019-01-03,54.0704574584961,54.2166023254395,52.4248733520508,53.7810897827148,2816395,53.3614501953125
2019-01-04,53.7957077026367,53.8833923339844,52.1296615600586,52.1442756652832,2963852,51.7374038696289
2019-01-07,52.0273590087891,53.3368148803711,51.8139915466309,52.953914642334,2263858,52.5407218933105
2019-01-08,53.0649833679199,53.3397369384766,52.3196487426758,52.5271759033203,2073977,52.1173095703125
2019-01-09,52.904224395752,53.1965141296387,51.954288482666,52.3517990112305,2651147,51.943302154541
2019-01-10,52.3225708007812,52.9334564208984,51.9689025878906,52.8603820800781,2612144,52.4479179382324
2019-01-11,52.904224395752,53.0620613098145,51.8841400146484,51.9104461669922,4007341,51.5053939819336
2019-01-14,52.0010528564453,52.5213279724121,51.4427833557129,52.3196487426758,3648791,51.9114074707031
2019-01-15,52.6119384765625,52.8749961853027,51.3200225830078,51.7263031005859,3517756,51.3226852416992
2019-01-16,51.7643013000488,52.0273590087891,50.6185302734375,51.1504936218262,3790432,50.7513732910156
2019-01-17,50.8728218078613,51.5070877075195,50.4928436279297,50.9985046386719,3071280,50.6005706787109
2019-01-18,51.2966384887695,51.6912269592285,50.7120628356934,50.9166641235352,2405157,50.5193710327148
2019-01-21,50.855281829834,50.9225082397461,48.8121871948242,48.8121871948242,4277964,48.4313087463379
2019-01-22,47.6868743896484,48.7975730895996,46.9561538696289,47.3653564453125,6954429,46.9957695007324
2019-01-23,47.9323997497559,49.7358169555664,47.5874977111816,49.572135925293,4089452,49.1853294372559
2019-01-24,49.8410415649414,50.0690269470215,48.2714538574219,48.9524841308594,3875280,48.5705146789551
2019-01-28,48.516975402832,49.250617980957,47.9382438659668,48.9232559204102,2678517,48.5415115356445
2019-01-29,49.1337051391602,52.5242500305176,49.1073989868164,52.0565872192383,5471305,51.6503944396973
2019-01-30,52.6119384765625,53.1965141296387,50.6039161682129,51.4866256713867,4701176,51.0848808288574
2019-01-31,51.8812141418457,52.898380279541,50.7646751403809,52.3401107788086,3270056,51.9317092895508
2019-02-01,52.3196487426758,52.7522354125977,51.4778594970703,52.2611923217773,2209460,51.853401184082
2019-02-04,51.8812141418457,52.0712013244629,51.0072746276855,51.7555313110352,1856384,51.3516883850098
2019-02-05,51.7029190063477,51.8402976989746,51.0920372009277,51.2966384887695,1545390,50.896369934082
2019-02-06,50.9985046386719,51.0043487548828,49.250617980957,49.6013641357422,2763365,49.2143287658691
2019-02-07,49.8673477172852,51.2674102783203,48.7537307739258,48.7537307739258,4026842,48.3733177185059
2019-02-08,49.1044731140137,49.6890525817871,48.0990028381348,49.6890525817871,2354864,49.3013305664062
2019-02-11,49.677360534668,49.6832046508789,48.0843887329102,48.3240623474121,2321678,47.9469947814941
2019-02-12,48.8151092529297,49.1600112915039,47.7307205200195,48.1691513061523,3488333,47.7932891845703
2019-02-13,48.394214630127,48.5198974609375,46.2429695129395,47.1461410522461,4112374,46.778263092041
2019-02-14,47.4968872070312,49.9784164428711,46.7720108032227,49.8907318115234,3607736,49.5014381408691
2019-02-15,49.5429077148438,49.6861305236816,47.9265518188477,47.9265518188477,3361404,47.5525894165039
2019-02-18,47.9002456665039,49.2623100280762,47.4968872070312,49.2623100280762,1601841,48.8779258728027
2019-02-19,49.1044731140137,50.2677841186523,48.9904823303223,49.5896759033203,3236527,49.2027320861816
2019-02-20,50.2385520935059,50.2385520935059,47.4238166809082,47.4968872070312,5170233,47.1262741088867
2019-02-21,47.973316192627,48.0814666748047,46.6404838562012,47.0876846313477,4344679,46.7202644348145
2019-02-22,49.6919746398926,52.9509925842285,48.4994354248047,51.9981307983398,13047723,51.5923957824707
2019-02-25,52.2495002746582,52.582706451416,50.7705192565918,50.7705192565918,4422000,50.3743667602539
2019-02-26,50.5688400268555,52.5739402770996,50.0397987365723,52.1735038757324,3611499,51.7663993835449
2019-02-27,52.1735038757324,52.4891777038574,51.0949592590332,51.4427833557129,2726757,51.0413856506348
2019-02-28,51.4135551452637,51.7292251586914,49.7095108032227,50.7003707885742,3426066,50.3047676086426
2019-03-01,51.1183433532715,52.3196487426758,50.6272964477539,51.2147979736328,3037751,50.8151779174805
2019-03-06,51.1943397521973,51.2527961730957,50.0222625732422,50.1596374511719,1659661,49.7682495117188
2019-03-07,50.1245613098145,52.0244369506836,49.8351974487305,51.7789154052734,4242725,51.3748893737793
2019-03-08,51.4135551452637,53.5998725891113,50.799747467041,52.8516159057617,5795642,52.4392204284668
2019-03-11,52.8311538696289,53.7343254089355,52.1004333496094,53.3631172180176,4178063,52.9467277526855
2019-03-12,52.904224395752,53.0532913208008,52.009822845459,52.275806427002,2418842,51.8679084777832
2019-03-13,52.1004333496094,52.4862518310547,51.3258666992188,51.8169136047363,2455792,51.4125938415527
2019-03-14,51.7204551696777,52.1939659118652,51.3171005249023,51.5889282226562,1458148,51.1863861083984
2019-03-15,52.0273590087891,52.1735038757324,51.299560546875,51.7906074523926,2712388,51.3864936828613
2019-03-18,51.7350730895996,53.0386772155762,51.4866256713867,52.7346992492676,4623513,52.3232192993164
2019-03-19,52.5388641357422,53.4274215698242,52.4102592468262,52.8165397644043,2315177,52.4044151306152
2019-03-20,52.8194618225098,53.2842025756836,52.3664131164551,53.0883674621582,2482136,52.6741256713867
2019-03-21,52.7726974487305,53.2695846557617,52.3196487426758,53.2695846557617,3367562,52.8539276123047
2019-03-22,52.582706451416,53.164363861084,50.4840774536133,50.6536026000977,4738126,50.2583656311035
2019-03-25,50.7851333618164,51.559700012207,49.855655670166,50.5980682373047,3537942,50.2032585144043
2019-03-26,51.121265411377,51.615234375,50.7939033508301,51.615234375,2618303,51.2124900817871
2019-03-27,51.1504936218262,51.1504936218262,48.6251220703125,49.1044731140137,5507571,48.721321105957
2019-03-28,49.3996849060059,50.4022369384766,48.2772979736328,49.9199600219727,4790813,49.530445098877
2019-03-29,50.332088470459,50.8435935974121,49.9813385009766,50.5220756530762,2454766,50.1278610229492
2019-04-01,50.849437713623,51.0745010375977,50.066104888916,50.066104888916,1734929,49.6754455566406
2019-04-02,50.411003112793,50.411003112793,48.3737525939941,48.5637397766113,3806854,48.1848068237305
2019-04-03,49.0898590087891,50.4957695007324,48.7566528320312,49.4172248840332,4336810,49.0316276550293
2019-04-04,49.6890525817871,50.0836410522461,48.967098236084,49.3967628479004,2435606,49.0113258361816
2019-04-05,49.4318389892578,49.8995018005371,48.9758682250977,49.6861305236816,2522507,49.2984352111816
2019-04-08,49.6013641357422,49.7475090026855,48.2597618103027,48.7361907958984,8245276,48.3559074401855
2019-04-09,48.5637397766113,49.2096977233887,47.789176940918,48.6105079650879,3625526,48.2312049865723
2019-04-10,48.8121871948242,49.3090782165527,48.3796005249023,49.3090782165527,2177300,48.9243278503418
2019-04-11,49.2213897705078,49.2213897705078,47.9353218078613,48.5198974609375,2226909,48.1413040161133
2019-04-12,47.9587059020996,49.2973861694336,47.4384307861328,48.177921295166,2851292,47.8019981384277
2019-04-15,48.5198974609375,48.7771110534668,47.467658996582,47.789176940918,4488372,47.4162826538086
2019-04-16,47.701488494873,48.4409790039062,47.233829498291,47.5553436279297,2558430,47.291374206543
2019-04-17,47.806713104248,48.1516151428223,46.3335800170898,46.7135543823242,4210907,46.4542541503906
2019-04-18,46.9941520690918,50.0602569580078,46.868465423584,49.9228820800781,4705966,49.6457672119141
2019-04-22,49.6627464294434,49.7299728393555,48.5520477294922,48.8706436157227,1488255,48.5993690490723
2019-04-23,49.1073989868164,50.1099472045898,49.1044731140137,49.9813385009766,1783169,49.7038993835449
2019-04-24,49.8848838806152,50.5600738525391,49.250617980957,50.4080810546875,2779787,50.1282730102539
2019-04-25,49.9871864318848,51.1504936218262,49.7065887451172,51.1504936218262,2649436,50.8665618896484
2019-04-26,51.4427833557129,52.5973243713379,51.2498741149902,52.3050346374512,3957048,52.0146980285645
2019-04-29,52.3196487426758,52.6119384765625,51.8169136047363,52.1764259338379,1758536,51.8868026733398
2019-04-30,53.664176940918,55.9031066894531,53.4888038635254,55.9031066894531,7337954,55.5927963256836
2019-05-02,55.1753082275391,56.280158996582,54.9210166931152,55.7511177062988,4635487,55.441650390625
2019-05-03,55.8271102905273,58.1654205322266,55.8271102905273,57.3616256713867,4113743,57.0432167053223
2019-05-06,56.996265411377,58.7383041381836,56.7127456665039,58.5190887451172,5263634,58.1942558288574
2019-05-07,58.8961410522461,59.1328964233398,55.9089508056641,56.1632423400879,5865094,55.8514862060547
2019-05-08,56.1486282348633,57.1424102783203,56.1486282348633,56.5578346252441,3107545,56.2438926696777
2019-05-09,56.3707695007324,56.3707695007324,54.3364410400391,54.3364410400391,3698058,54.0348243713379
2019-05-10,54.6667251586914,55.1606941223145,52.9217643737793,54.5118141174316,3025435,54.2092247009277
2019-05-13,53.9272346496582,54.1464538574219,52.6119384765625,52.6177825927734,3199578,52.3257102966309
2019-05-14,53.4917259216309,54.0733795166016,52.0273590087891,52.1004333496094,3494492,51.8112297058105
2019-05-15,51.5129318237305,51.5129318237305,50.1859436035156,50.56591796875,5092228,50.2852363586426
2019-05-16,50.332088470459,50.5133056640625,48.7449607849121,48.8121871948242,6084740,48.5412330627441
2019-05-17,48.2480697631836,50.5133056640625,48.2480697631836,49.3441505432129,3629290,49.0702476501465
2019-05-20,49.6832046508789,51.2089538574219,49.4581451416016,50.56591796875,3522204,50.2852363586426
2019-05-21,51.4077072143555,53.1059036254883,51.3287925720215,52.4394874572754,3987840,52.1483993530273
2019-05-22,52.904224395752,53.8366241455078,52.0273590087891,52.6850090026855,3810618,52.3925590515137
2019-05-23,51.9396743774414,53.2812767028809,51.1855697631836,52.743465423584,3564286,52.4506950378418
2019-05-24,53.3397369384766,53.6407928466797,51.4427833557129,51.6912269592285,2770207,51.404296875
2019-05-27,52.904224395752,53.1965141296387,52.0273590087891,52.0273590087891,1678820,51.7385559082031
2019-05-28,52.6996231079102,55.2425346374512,52.6499366760254,55.2425346374512,7070068,54.9358863830566
2019-05-29,55.6225090026855,57.1131820678711,54.6901092529297,55.3214530944824,4845554,55.0143699645996
2019-05-30,55.5348243713379,56.8208923339844,55.4237518310547,56.3795356750488,3098650,56.0665817260742
2019-05-31,56.1194000244141,57.2885551452637,56.0170974731445,57.2885551452637,2898847,56.9705543518066
2019-06-03,57.5808448791504,58.1069602966309,56.5607566833496,56.9202690124512,2854029,56.6043090820312
2019-06-04,57.8731307983398,58.1624984741211,56.1194000244141,56.8559684753418,2803394,56.5403633117676
2019-06-05,57.2885551452637,57.6393013000488,54.9590148925781,55.8826446533203,4348784,55.5724449157715
2019-06-06,56.7039756774902,56.7039756774902,54.9794731140137,55.5377464294434,2358628,55.2294654846191
2019-06-07,55.7598838806152,58.0046615600586,55.6897354125977,58.0046615600586,3369957,57.6826858520508
2019-06-10,58.0280456542969,59.7437782287598,57.4346961975098,59.1884307861328,4019315,58.8598861694336
2019-06-11,59.6268615722656,61.234447479248,59.5245628356934,60.5592613220215,3869806,60.2231063842773
2019-06-12,60.2114372253418,60.2523612976074,58.7499961853027,59.3696479797363,4555772,59.0400924682617
2019-06-13,60.2114372253418,61.4478187561035,60.062370300293,61.2666015625,4409341,60.926513671875
2019-06-14,61.0853805541992,62.8420372009277,60.0360641479492,61.839485168457,5071700,61.4962158203125
2019-06-17,61.9944000244141,63.1314010620117,60.451114654541,60.6498718261719,4715887,60.3132095336914
2019-06-18,61.555965423584,62.137622833252,60.5124969482422,60.8252449035645,3787353,60.4876098632812
2019-06-19,60.5037269592285,61.6728820800781,59.9454574584961,61.3805923461914,8899767,61.0398712158203
2019-06-21,61.6728820800781,62.5439033508301,61.6348838806152,62.155158996582,4248541,61.8101387023926
2019-06-24,62.0119361877441,62.5205192565918,60.9772338867188,61.3747482299805,2896795,61.034065246582
2019-06-25,61.088306427002,61.6699600219727,60.3575859069824,60.3605079650879,3571128,60.0254554748535
2019-06-26,60.7960166931152,61.3981323242188,60.5037269592285,60.927547454834,2442107,60.5893478393555
2019-06-27,60.8807792663574,61.2315254211426,60.056526184082,60.9860038757324,2546456,60.6474800109863
2019-06-28,61.2052192687988,61.7079582214355,60.6177215576172,61.7079582214355,3470543,61.365421295166
2019-07-01,61.9651718139648,62.4328308105469,61.1379928588867,61.4390525817871,2443817,61.0980110168457
2019-07-02,61.5998115539551,62.1113166809082,61.088306427002,62.0996246337891,2432869,61.7549133300781
2019-07-03,61.9154815673828,64.5577697753906,61.7430305480957,64.5519256591797,4625908,64.1935958862305
2019-07-04,65.0692749023438,65.4726333618164,64.6249923706055,64.6249923706055,3882806,64.2662582397461
2019-07-05,64.888053894043,66.6914749145508,64.4379348754883,66.0805892944336,3367904,65.7137832641602
2019-07-08,66.0835189819336,67.5771102905273,65.8233795166016,67.0509872436523,3225579,66.6787948608398
2019-07-10,67.5917282104492,68.9479446411133,67.5917282104492,68.2493743896484,3829092,67.8705368041992
2019-07-11,68.9216384887695,68.9216384887695,66.9779205322266,67.4514236450195,3690531,67.0770111083984
2019-07-12,68.6878051757812,70.2544708251953,67.8109436035156,67.825553894043,6604774,67.4490585327148
2019-07-15,68.6878051757812,68.8018035888672,67.2351303100586,67.4163513183594,3203341,67.0421295166016
2019-07-16,67.7670974731445,68.4510498046875,67.6501846313477,68.3955154418945,2385656,68.0158615112305
2019-07-17,69.3016128540039,73.3468856811523,69.3016128540039,71.4323959350586,8947665,71.035888671875
2019-07-18,72.3443374633789,73.2036666870117,71.6428451538086,72.1952667236328,4261542,71.7945175170898
2019-07-19,72.7798461914062,72.8967590332031,69.5792846679688,69.5792846679688,5179813,69.1930541992188
2019-07-22,70.441535949707,72.3326416015625,69.8569641113281,72.2975692749023,5122677,71.8962478637695
2019-07-23,72.7856903076172,72.9493713378906,70.5438385009766,70.7338256835938,3890333,70.341194152832
2019-07-24,71.0261154174805,72.8090744018555,71.0261154174805,71.8474426269531,2970010,71.4486312866211
2019-07-25,72.3998718261719,72.5635528564453,70.7718276977539,71.4587020874023,3841409,71.0620422363281
2019-07-26,71.96728515625,74.1828308105469,71.5814666748047,73.6567153930664,4050449,73.2478561401367
2019-07-29,73.6567153930664,77.2927856445312,73.2621231079102,77.1057205200195,4944771,76.6777191162109
2019-07-30,77.1057205200195,79.3387985229492,76.8777313232422,77.3249359130859,6040948,76.8957061767578
2019-07-31,78.3041000366211,78.9179077148438,76.0943984985352,77.0823364257812,5390563,76.6544570922852
2019-08-01,78.7717590332031,81.61865234375,78.421012878418,80.8177795410156,8488529,80.3691711425781
2019-08-02,82.0161666870117,83.240852355957,81.1100692749023,82.87841796875,4882504,82.4183654785156
2019-08-05,82.4253692626953,82.4253692626953,80.4699554443359,80.6716384887695,6363232,80.2238311767578
2019-08-06,83.2203903198242,86.6577072143555,83.0800933837891,85.5820846557617,7465268,85.1070327758789
2019-08-07,86.283576965332,86.283576965332,82.401985168457,84.9039764404297,4964229,84.4326782226562
2019-08-08,85.81591796875,87.3124313354492,85.4651718139648,86.8447723388672,4172503,86.3627166748047
2019-08-09,86.8681564331055,90.3990020751953,86.8447723388672,88.3412857055664,5162749,87.8509140014648
2019-08-12,88.3179092407227,88.3179092407227,84.1089477539062,85.1611862182617,4141754,84.6884613037109
2019-08-13,87.9203948974609,89.5572052001953,87.4994964599609,88.5049667358398,6890066,88.0136871337891
2019-08-14,87.3825836181641,89.4402923583984,85.5353164672852,86.4004898071289,5666019,85.9208908081055
2019-08-15,87.6865615844727,88.9258651733398,84.4363174438477,84.9039764404297,4309397,84.4326782226562
2019-08-16,87.8970108032227,88.5049667358398,85.1144256591797,87.8268585205078,3831231,87.3393478393555
2019-08-19,89.019401550293,89.3233795166016,87.2189025878906,88.4582061767578,2475935,87.9671859741211
2019-08-20,88.0373077392578,88.1074600219727,84.6701431274414,85.4184036254883,4420118,84.9442596435547
2019-08-21,85.9795989990234,87.0318374633789,85.4417877197266,85.4417877197266,2728938,84.9675216674805
2019-08-22,85.81591796875,86.283576965332,80.1572113037109,80.5079574584961,5647929,80.0610733032227
2019-08-23,78.6840744018555,81.7940216064453,77.1174087524414,78.9880523681641,7099063,78.5496063232422
2019-08-26,81.4900436401367,81.8407897949219,77.7487487792969,78.8009872436523,4128369,78.3635711669922
2019-08-27,80.1104431152344,81.6771087646484,79.0815887451172,79.9935302734375,5566032,79.5494995117188
2019-08-28,79.5258636474609,81.7940216064453,78.3333282470703,81.6303405761719,4725168,81.1772232055664
2019-08-29,83.2203903198242,87.1253662109375,82.6592025756836,87.1253662109375,5972907,86.641731262207
2019-08-30,87.9203948974609,88.6920318603516,83.9686508178711,84.8572082519531,4751896,84.3861770629883
2019-09-02,85.3482513427734,86.3771133422852,84.3661651611328,85.60546875,2921855,85.1302795410156
2019-09-03,84.8338241577148,87.4059677124023,83.6646728515625,83.8985061645508,3163825,83.4327926635742
2019-09-04,85.7223815917969,86.9850692749023,84.9975051879883,86.9850692749023,3359779,86.5022277832031
2019-09-05,87.6865615844727,88.3646697998047,85.6989974975586,85.81591796875,3061144,85.3395614624023
2019-09-06,86.4706420898438,86.6577072143555,83.8283538818359,84.1791000366211,3370641,83.7118301391602
2019-09-09,84.3895492553711,84.5532302856445,78.3567123413086,79.9701461791992,6139823,79.5262451171875
2019-09-10,77.164176940918,77.8890533447266,73.960693359375,75.9950180053711,10269218,75.5731811523438
2019-09-11,78.8009872436523,81.0223846435547,77.5149230957031,80.9054718017578,7019818,80.4563751220703
2019-09-12,81.8407897949219,82.7527313232422,79.2218856811523,81.8407897949219,5401041,81.3864974975586
2019-09-13,82.3552169799805,82.4721374511719,79.6194000244141,79.7363128662109,3326678,79.293701171875
2019-09-16,79.0348205566406,81.5368118286133,76.6263656616211,81.5368118286133,4565351,81.0842132568359
2019-09-17,79.8298492431641,82.2616882324219,79.1049728393555,81.4900436401367,4432221,81.0376968383789
2019-09-18,80.6716384887695,82.3084564208984,80.5547256469727,81.981086730957,2734369,81.5260162353516
2019-09-19,82.7761154174805,84.9975051879883,82.7761154174805,83.7348175048828,4950587,83.27001953125
2019-09-20,84.0388031005859,85.4885559082031,82.8930282592773,85.4885559082031,4567233,85.0140151977539
2019-09-23,85.5353164672852,85.5353164672852,83.5711364746094,84.1557159423828,2637975,83.6885757446289
2019-09-24,84.4129333496094,86.5174102783203,84.1089477539062,85.9795989990234,4032274,85.5023345947266
2019-09-25,85.4651718139648,86.2134246826172,83.5945205688477,85.862678527832,2422777,85.3860626220703
2019-09-26,86.073127746582,87.1487503051758,85.3716354370117,85.5119323730469,2965862,85.0372619628906
2019-09-27,85.4885559082031,86.1432800292969,84.5298461914062,86.0497436523438,1747673,85.5720977783203
2019-09-30,85.9328308105469,87.0318374633789,85.4417877197266,86.6109390258789,2211898,86.1301651000977
2019-10-01,86.8681564331055,87.5696487426758,85.8393020629883,87.5696487426758,2764263,87.0835571289062
2019-10-02,86.8681564331055,87.1955184936523,84.8104400634766,85.3482513427734,3794067,84.8744888305664
2019-10-03,85.4885559082031,87.2189025878906,84.296012878418,87.2189025878906,2479356,86.7347640991211
2019-10-04,87.4527282714844,91.0069580078125,87.2189025878906,90.6795959472656,6389234,90.1762390136719
2019-10-07,90.2587051391602,92.94775390625,89.2298431396484,89.7910385131836,4237807,89.2926177978516
2019-10-08,90.3522338867188,91.1238784790039,88.5283508300781,88.8557205200195,4560262,88.5322036743164
2019-10-09,89.5572052001953,92.7840728759766,89.5104446411133,92.7139282226562,3837560,92.376350402832
2019-10-10,92.8308410644531,93.4855651855469,90.7263641357422,91.0537261962891,3251324,90.7221984863281
2019-10-11,92.3164138793945,95.2860641479492,92.0358123779297,94.7014846801758,4697926,94.3566665649414
2019-10-14,93.5323333740234,98.6064605712891,93.2985000610352,98.6064605712891,4717598,98.2474365234375
2019-10-15,98.6766128540039,100.079597473145,96.4084548950195,97.7412872314453,4100528,97.3854064941406
2019-10-16,97.2970123291016,100.266662597656,95.8004913330078,99.9860610961914,4406091,99.6220092773438
2019-10-17,99.8457641601562,103.703971862793,99.6119384765625,100.944770812988,5710966,100.577224731445
2019-10-18,101.576110839844,102.768653869629,99.0273590087891,100.547256469727,3056098,100.18115234375
2019-10-21,101.365669250488,101.83332824707,99.1910400390625,100.781089782715,2643107,100.414138793945
2019-10-22,100.991539001465,102.838798522949,100.944770812988,102.230842590332,2564417,101.858619689941
2019-10-23,101.926856994629,102.862182617188,100.360191345215,101.693031311035,3460364,101.322761535645
2019-10-24,101.693031311035,102.768653869629,100.92138671875,101.1318359375,2560013,100.763618469238
2019-10-25,101.435813903809,101.716415405273,98.2089462280273,98.2089462280273,3486323,97.8513717651367
2019-10-28,98.6766128540039,100.968154907227,98.3258666992188,99.7756195068359,4527632,99.4123382568359
2019-10-29,100.968154907227,101.459197998047,95.0054702758789,96.2213897705078,5338346,95.8710403442383
2019-10-30,100.21989440918,103.914421081543,98.7935256958008,102.932334899902,13725007,102.557556152344
2019-10-31,101.365669250488,104.38208770752,99.5417861938477,104.38208770752,10256389,104.002029418945
2019-11-01,105.106956481934,110.601982116699,105.013427734375,110.344772338867,9883042,109.943008422852
2019-11-04,112.566162109375,114.086067199707,104.686065673828,105.15372467041,13404305,104.770858764648
2019-11-05,105.972137451172,108.216911315918,101.763175964355,102.979095458984,7777930,102.604148864746
2019-11-06,104.054718017578,105.925369262695,101.693031311035,105.691535949707,5043817,105.306701660156
2019-11-07,106.650245666504,107.328353881836,103.259696960449,103.353225708008,4181954,102.976913452148
2019-11-08,101.739799499512,104.73282623291,100.43034362793,102.441291809082,4550169,102.068290710449
2019-11-11,101.716415405273,106.346260070801,101.108451843262,105.270637512207,4774348,104.887344360352
2019-11-12,105.691535949707,106.299499511719,100.7109375,101.482582092285,6996211,101.113082885742
2019-11-13,100.21989440918,100.266662597656,97.5074615478516,99.3781051635742,9760389,99.0162582397461
2019-11-14,99.8457641601562,103.96118927002,99.5417861938477,103.470146179199,7726996,103.093406677246
2019-11-18,105.223876953125,105.668151855469,102.347755432129,105.177108764648,11827054,104.794158935547
2019-11-19,105.177108764648,105.808448791504,101.786560058594,104.101486206055,6386197,103.722442626953
2019-11-21,104.966659545898,105.434326171875,103.470146179199,105.223876953125,4581260,104.840751647949
2019-11-22,104.522384643555,106.837310791016,104.195022583008,106.369644165039,5130204,105.982345581055
2019-11-25,106.393028259277,106.416412353516,103.587059020996,103.587059020996,3881866,103.209899902344
2019-11-26,103.353225708008,103.563674926758,99.4014892578125,100.64079284668,7691928,100.274353027344
2019-11-27,101.599494934082,106.626861572266,101.014923095703,106.626861572266,6963795,106.238632202148
2019-11-28,105.995513916016,107.679100036621,104.826362609863,106.626861572266,5152228,106.238632202148
2019-11-29,107.094520568848,107.351737976074,105.294021606445,105.294021606445,4865739,104.91064453125
2019-12-02,106.27611541748,106.743774414062,104.101486206055,105.036811828613,4213858,104.654373168945
2019-12-03,105.668151855469,105.714920043945,102.885566711426,104.265167236328,3682747,103.885528564453
2019-12-04,104.522384643555,106.977607727051,102.885566711426,103.049247741699,6239938,102.674034118652
2019-12-05,103.54029083252,105.668151855469,103.049247741699,104.966659545898,4173786,104.58447265625
2019-12-06,105.270637512207,106.603477478027,104.756210327148,106.159194946289,3230198,105.772674560547
2019-12-09,106.159194946289,108.731338500977,105.972137451172,107.211433410645,5457577,106.821067810059
2019-12-10,107.421882629395,108.965171813965,105.925369262695,108.965171813965,3608548,108.568428039551
2019-12-11,109.619895935059,112.00496673584,109.082084655762,111.256713867188,4818825,110.851615905762
2019-12-12,112.14527130127,113.103973388672,111.139793395996,111.841285705566,3876905,111.434074401855
2019-12-13,112.940292358398,116.120391845703,112.238800048828,114.740791320801,5841060,114.323013305664
2019-12-16,115.722877502441,116.634819030762,113.782081604004,115.278602600098,4570184,114.858871459961
2019-12-17,115.489051818848,115.489051818848,110.438301086426,111.958206176758,5182934,111.550567626953
2019-12-18,112.589546203613,114.577110290527,111.443771362305,113.478103637695,4405962,113.064926147461
2019-12-19,113.478103637695,113.945762634277,112.00496673584,113.688552856445,3215957,113.274612426758
2019-12-20,113.688552856445,114.647254943848,112.14527130127,113.61840057373,3928352,113.204719543457
2019-12-23,113.641784667969,115.161689758301,113.174125671387,113.969146728516,2780770,113.554176330566
2019-12-26,114.109443664551,114.810935974121,113.711936950684,114.787559509277,2073849,114.369613647461
2019-12-27,114.927856445312,115.53581237793,112.589546203613,113.945762634277,2533840,113.530883789062
2019-12-30,114.109443664551,114.553726196289,111.09302520752,111.537307739258,3458739,111.131202697754
2020-01-02,112.940292358398,115.348747253418,111.560691833496,115.348747253418,3164766,115.01505279541
2020-01-03,113.40795135498,115.348747253418,112.940292358398,114.319892883301,2858647,113.98917388916
2020-01-06,113.174125671387,115.301986694336,111.771141052246,114.413429260254,2925106,114.08243560791
2020-01-07,114.436813354492,115.044769287109,113.40795135498,114.086067199707,2867329,113.75602722168
2020-01-08,113.688552856445,117.733825683594,113.40795135498,117.593528747559,4277365,117.253341674805
2020-01-09,118.084571838379,122.129844665527,117.897506713867,121.779098510742,4717085,121.426803588867
2020-01-10,121.80248260498,124.047256469727,119.370643615723,121.124374389648,4007640,120.773971557617
2020-01-13,122.059692382812,126.806457519531,121.942779541016,126.806457519531,3667950,126.43962097168
2020-01-14,126.268646240234,128.723876953125,125.33332824707,126.268646240234,3547521,125.903366088867
2020-01-15,125.520393371582,127.110443115234,124.398002624512,125.473625183105,3952173,125.110641479492
2020-01-16,126.736312866211,127.95223236084,122.293525695801,125.005966186523,3583274,124.644340515137
2020-01-17,125.800987243652,127.274124145508,124.164169311523,127.087059020996,2585629,126.71940612793
2020-01-20,126.549247741699,130.945266723633,126.385566711426,130.945266723633,3167204,130.566467285156
2020-01-21,130.290542602539,132.67561340332,130.033325195312,130.734817504883,3448775,130.35661315918
