"Date","LJQQ3.SA.Open","LJQQ3.SA.High","LJQQ3.SA.Low","LJQQ3.SA.Close","LJQQ3.SA.Volume","LJQQ3.SA.Adjusted"
2021-09-22,18.02219581604,18.1799392700195,17.4306583404541,18.1799392700195,1926367,17.193826675415
2021-09-23,18.1799392700195,18.278528213501,17.1841831207275,17.3715038299561,2750997,16.4292430877686
2021-09-24,17.0362987518311,17.332067489624,17.006721496582,17.1940422058105,1234104,16.2614059448242
2021-09-27,17.2236194610596,17.5095291137695,16.8884143829346,17.1447486877441,1676138,16.214786529541
2021-09-28,17.0560169219971,17.0560169219971,16.336311340332,16.651798248291,1864697,15.7485752105713
2021-09-29,16.7701072692871,16.8194026947021,16.2771587371826,16.4349021911621,1739938,15.5434436798096
2021-09-30,16.6222229003906,16.6222229003906,15.9222364425659,16.020824432373,1908312,15.1518268585205
2021-10-01,15.9419536590576,16.661657333374,15.7842102050781,16.661657333374,2112086,15.7578992843628
2021-10-04,16.641939163208,16.641939163208,15.6757612228394,15.8236455917358,1769758,14.9653425216675
2021-10-05,15.8729410171509,16.306734085083,15.7250556945801,15.7250556945801,1680195,14.8721008300781
2021-10-06,15.6363248825073,15.7151966094971,15.1138000488281,15.7151966094971,1984892,14.8627767562866
2021-10-07,15.8137874603271,15.9025182723999,15.3011207580566,15.5377359390259,1753124,14.6949415206909
2021-10-08,15.5377359390259,16.0996971130371,15.4884414672852,15.7743511199951,1671371,14.91872215271
2021-10-11,15.8137874603271,15.8236455917358,15.2616853713989,15.3799915313721,1723709,14.5457534790039
2021-10-13,15.3011207580566,15.5771722793579,14.7687358856201,15.0645046234131,6668140,14.2473793029785
2021-10-14,15.1630954742432,15.5771722793579,15.0546455383301,15.4292869567871,3515174,14.5923748016357
2021-10-15,15.5180177688599,15.5475950241089,14.8278903961182,15.0546455383301,2338682,14.238055229187
2021-10-18,14.9363393783569,15.6264667510986,14.7687358856201,15.1236591339111,3486064,14.3033246994019
2021-10-19,14.9659156799316,15.0250692367554,14.1279029846191,14.5222616195679,3719354,13.7345485687256
2021-10-20,14.5222616195679,14.7884540557861,14.2462110519409,14.285647392273,2736188,13.5107688903809
2021-10-21,14.0095949172974,14.1081848144531,12.984263420105,13.2110185623169,3361811,12.4944295883179
2021-10-22,12.9152498245239,13.1420059204102,12.323712348938,12.7575063705444,6305932,12.0655164718628
2021-10-25,12.974404335022,13.280032157898,12.8856725692749,12.984263420105,3370839,12.2799739837646
2021-10-26,12.8758144378662,12.964545249939,12.2645578384399,12.3631477355957,2372357,11.6925487518311
2021-10-27,12.4124422073364,12.9053907394409,12.3434295654297,12.4223012924194,1867030,11.7484931945801
2021-10-28,12.3730068206787,12.5208911895752,11.682879447937,11.8307628631592,3878802,11.1890411376953
2021-10-29,11.7223148345947,11.939211845398,11.337815284729,11.4166860580444,3098802,10.7974243164062
2021-11-01,11.5349941253662,11.8800582885742,11.4561223983765,11.5054168701172,2027595,10.8813428878784
2021-11-03,11.3673915863037,12.1659679412842,11.288519859314,11.949070930481,2565075,11.300931930542
2021-11-04,11.97864818573,12.0476608276367,11.4364042282104,11.5349941253662,2009844,10.9093151092529
2021-11-05,11.7025966644287,12.2251224517822,11.5645713806152,11.8110446929932,1771584,11.1703929901123
2021-11-08,11.8701992034912,11.9194936752319,11.3871097564697,11.5941476821899,1744097,10.9652605056763
2021-11-09,11.7518911361694,12.3434295654297,11.633584022522,11.7814683914185,2514562,11.1424207687378
2021-11-10,11.97864818573,12.5406093597412,11.8011856079102,12.2645578384399,2098799,11.5993061065674
2021-11-11,12.3828649520874,12.8068008422852,12.294135093689,12.5504684448242,2736797,11.8697090148926
2021-11-12,12.5208911895752,12.7673654556274,12.284276008606,12.284276008606,2246279,11.6179552078247
2021-11-16,12.3434295654297,12.3927240371704,11.4758396148682,11.4758396148682,2063298,10.8533697128296
2021-11-17,11.604006767273,11.7321729660034,10.7561349868774,10.9237375259399,5699277,10.3312149047852
2021-11-18,11.02232837677,11.633584022522,10.8843021392822,11.002610206604,2762661,10.4058094024658
2021-11-19,11.1406345367432,11.9096345901489,10.953314781189,11.1209173202515,2830316,10.5176992416382
2021-11-22,11.1702117919922,11.298378944397,10.63782787323,10.7758531570435,2785990,10.191351890564
2021-11-23,10.8350067138672,10.8448657989502,10.371636390686,10.608250617981,1915108,10.0328407287598
2021-11-24,10.5392379760742,11.1307764053345,10.4110717773438,10.8152885437012,1772700,10.22864818573
2021-11-25,10.7955713272095,11.288519859314,10.7462768554688,11.1504936218262,1106606,10.5456714630127
2021-11-26,10.8054304122925,10.8054304122925,10.361777305603,10.5392379760742,2118781,9.96757125854492
2021-11-29,10.696982383728,10.7265586853027,10.1251611709595,10.302622795105,2598243,9.74379062652588
2021-11-30,10.2040328979492,10.35191822052,9.77023887634277,9.987135887146,1461917,9.44541549682617
2021-12-01,10.0955848693848,10.273045539856,9.54348182678223,9.54348182678223,3173455,9.0258264541626
2021-12-02,9.76037979125977,9.95755863189697,9.29700756072998,9.58291816711426,2890058,9.06312370300293
2021-12-03,9.69136714935303,10.4800844192505,9.64207172393799,10.4505071640015,2798466,9.88365268707275
2021-12-06,10.5490970611572,10.7561349868774,10.332200050354,10.4899425506592,1385337,9.92094898223877
2021-12-07,10.7561349868774,10.8744430541992,10.4012126922607,10.4209308624268,1149917,9.85568141937256
2021-12-08,10.608250617981,11.3871097564697,10.312481880188,10.8350067138672,3956904,10.247296333313
2021-12-09,10.8152885437012,10.8152885437012,10.273045539856,10.4603662490845,1960042,9.89297771453857
2021-12-10,10.7166996002197,10.8645839691162,10.5885334014893,10.7561349868774,1401059,10.1727027893066
2021-12-13,10.8448657989502,11.298378944397,10.5885334014893,10.9040203094482,2288372,10.3125667572021
2021-12-14,10.9040203094482,11.1603527069092,10.5589561462402,10.657546043396,1755051,10.0794620513916
2021-12-15,10.657546043396,10.8251476287842,10.371636390686,10.7955713272095,1926671,10.210000038147
2021-12-16,10.992751121521,11.4364042282104,10.8843021392822,11.0617637634277,2653928,10.4617538452148
2021-12-17,11.002610206604,11.5448532104492,10.706841468811,11.318097114563,3324891,10.7041835784912
2021-12-20,11.1406345367432,11.5054168701172,11.012469291687,11.1702117919922,1999498,10.5643196105957
2021-12-21,11.4659805297852,11.4659805297852,10.598391532898,10.982892036438,2984591,10.3871603012085
2021-12-22,10.8645839691162,10.943455696106,10.1645965576172,10.8350067138672,3757593,10.247296333313
2021-12-23,10.7364177703857,10.8251476287842,10.2631874084473,10.7758531570435,3364651,10.191351890564
2021-12-27,10.7462768554688,11.2096481323242,10.7265586853027,11.0814809799194,1174869,10.4804019927979
2021-12-28,11.1504936218262,11.298378944397,10.933596611023,11.2195072174072,1046255,10.6109409332275
2021-12-29,11.288519859314,11.298378944397,10.7857122421265,10.8054304122925,1038850,10.2193250656128
2021-12-30,10.8152885437012,11.2490844726562,10.7659940719604,11.032187461853,1729389,10.4337816238403
2022-01-03,11.0617637634277,11.1406345367432,10.312481880188,10.5688152313232,2595707,9.99554347991943
2022-01-04,10.608250617981,10.608250617981,9.70122623443604,9.78009700775146,2987431,9.24960708618164
2022-01-05,9.78009700775146,9.94769954681396,9.16884136199951,9.27729034423828,2600271,8.77407360076904
2022-01-06,9.35616207122803,9.42517471313477,8.92236709594727,9.02095699310303,3041189,8.53164386749268
2022-01-07,8.991379737854,9.13926410675049,8.71532917022705,8.83363628387451,1983878,8.35448455810547
2022-01-10,8.77448272705078,8.84349536895752,8.44913673400879,8.84349536895752,1873623,8.36380863189697
2022-01-11,8.84349536895752,9.316725730896,8.83363628387451,9.25757217407227,1659402,8.75542545318604
2022-01-12,9.20827674865723,9.61249542236328,9.18855857849121,9.43503379821777,1861756,8.92326068878174
2022-01-13,9.33644390106201,9.44489288330078,9.02095699310303,9.1589822769165,1450354,8.66218280792236
2022-01-14,9.09982872009277,9.22799491882324,8.80405902862549,8.991379737854,2602807,8.50367164611816
2022-01-17,9.07025241851807,9.13926410675049,8.72518825531006,8.80405902862549,1354096,8.32651138305664
2022-01-18,8.656174659729,8.75476455688477,8.04491901397705,8.24209785461426,4066652,7.79503202438354
2022-01-19,8.31111145019531,8.60688018798828,8.07449626922607,8.10407257080078,8885309,7.66449308395386
2022-01-20,8.1237907409668,8.80405902862549,8.1237907409668,8.68575191497803,9840784,8.21462154388428
2022-01-21,8.646315574646,9.21813583374023,8.58716201782227,8.89278984069824,3004269,8.41042900085449
2022-01-24,8.86321258544922,8.91250801086426,8.55758476257324,8.646315574646,2397816,8.17732429504395
2022-01-25,8.58716201782227,9.20827674865723,8.58716201782227,9.13926410675049,2742984,8.64353466033936
2022-01-26,9.22799491882324,10.1448793411255,9.22799491882324,10.0660076141357,9502919,9.52000904083252
2022-01-27,10.1547384262085,10.322340965271,9.8491096496582,10.0758666992188,3516797,9.52933406829834
2022-01-28,10.0660076141357,10.322340965271,9.70122623443604,9.80967426300049,2895941,9.27758026123047
2022-01-31,9.80967426300049,10.2237510681152,9.78009700775146,9.996994972229,1925759,9.45474052429199
2022-02-01,10.006854057312,10.312481880188,9.8491096496582,10.0955848693848,1356734,9.54798221588135
2022-02-02,10.1645965576172,10.4800844192505,9.987135887146,10.046290397644,1425808,9.50136184692383
2022-02-03,10.1350202560425,10.4307889938354,9.86882781982422,9.987135887146,2024552,9.44541549682617
2022-02-04,10.1448793411255,10.1448793411255,9.25757217407227,9.5139045715332,2538196,8.99785327911377
2022-02-07,9.39559841156006,9.76037979125977,9.28714942932129,9.28714942932129,2039361,8.78339767456055
2022-02-08,9.26743125915527,9.27729034423828,9.06039333343506,9.07025241851807,1470336,8.57826614379883
2022-02-09,9.06039333343506,9.36602115631104,8.981520652771,9.09982872009277,1308047,8.60623741149902
2022-02-10,9.12940502166748,9.26743125915527,8.80405902862549,9.1589822769165,2322250,8.66218280792236
2022-02-11,9.1589822769165,9.4941873550415,8.92236709594727,9.00123882293701,2287865,8.51299571990967
2022-02-14,9.01109790802002,9.24771308898926,8.66603374481201,8.74490642547607,2216053,8.27056694030762
2022-02-15,8.981520652771,9.33644390106201,8.90264892578125,9.16884136199951,8195582,8.67150688171387
2022-02-16,9.16884136199951,9.41531562805176,9.03081607818604,9.1589822769165,1769150,8.66218280792236
2022-02-17,9.16884136199951,9.27729034423828,8.73504734039307,8.87307167053223,2449647,8.39178085327148
2022-02-18,9.07025241851807,9.07025241851807,8.57730293273926,8.6265983581543,2959842,8.15867614746094
2022-02-21,8.6265983581543,8.69561100006104,8.11393165588379,8.11393165588379,1910341,7.67381763458252
2022-02-22,8.21252059936523,8.38012409210205,8.1435079574585,8.21252059936523,5713781,7.76705884933472
2022-02-23,8.23223876953125,8.4787130355835,8.11393165588379,8.1336498260498,1877072,7.69246625900269
2022-02-24,7.8871750831604,8.1336498260498,7.40408611297607,8.1336498260498,3099512,7.69246625900269
2022-02-25,8.06463718414307,8.20266246795654,7.68013715744019,7.94632911682129,3999302,7.51530599594116
2022-03-02,7.94632911682129,7.94632911682129,7.65055990219116,7.78858613967896,2387876,7.36611938476562
2022-03-03,7.77872705459595,8.10407257080078,7.54211091995239,7.58154678344727,2261493,7.17031002044678
2022-03-04,7.59140586853027,7.6209831237793,7.24634218215942,7.50267505645752,2886914,7.09571647644043
2022-03-07,7.51253414154053,7.5519700050354,6.71395778656006,6.71395778656006,2816825,6.3497805595398
2022-03-08,6.79282999038696,7.36464977264404,6.51677799224854,7.17732906341553,5951636,6.78801774978638
2022-03-09,7.25620079040527,7.57168817520142,7.20690584182739,7.35479116439819,3408064,6.95585441589355
2022-03-10,7.26605987548828,7.44352197647095,6.97029113769531,7.36464977264404,2970492,6.9651780128479
2022-03-11,7.27591896057129,7.2857780456543,6.36889410018921,6.39847087860107,9632142,6.0514063835144
2022-03-14,6.49706077575684,6.5463547706604,6.22100877761841,6.2801628112793,2423782,5.93951559066772
2022-03-15,6.21115016937256,6.67452192306519,6.01397085189819,6.41818904876709,2481293,6.07005500793457
2022-03-16,6.48720216751099,6.67452192306519,6.4280481338501,6.65480422973633,2716511,6.29383563995361
2022-03-17,6.63508605957031,6.86184215545654,6.4379072189331,6.86184215545654,2354099,6.48964357376099
2022-03-18,6.86184215545654,7.61112403869629,6.79282999038696,7.54211091995239,3370839,7.1330132484436
2022-03-21,7.52239322662354,7.58154678344727,7.19704723358154,7.2956371307373,2880016,6.89990901947021
2022-03-22,7.32521390914917,7.73929119110107,7.32521390914917,7.68999576568604,2634555,7.27287673950195
2022-03-23,7.66041898727417,8.16322612762451,7.49281597137451,8.10407257080078,3878092,7.66449308395386
2022-03-24,8.1533670425415,8.6265983581543,7.97590589523315,8.55758476257324,5206324,8.09340572357178
2022-03-25,8.58716201782227,9.33644390106201,8.57730293273926,9.26743125915527,5930741,8.76474952697754
2022-03-28,9.28714942932129,9.4843282699585,9.11954689025879,9.41531562805176,3781936,8.90461254119873
2022-03-29,9.5139045715332,10.0758666992188,9.44489288330078,9.92798233032227,3478051,9.38947105407715
2022-03-30,9.95755863189697,10.1350202560425,9.80967426300049,9.91812324523926,2778789,9.38014698028564
2022-03-31,9.92798233032227,10.1251611709595,9.8491096496582,10.1054430007935,3392545,9.55730628967285
2022-04-01,10.1350202560425,10.7857122421265,10.016713142395,10.696982383728,3177613,10.1167593002319
2022-04-04,10.7462768554688,10.8744430541992,10.4899425506592,10.8152885437012,2539007,10.22864818573
2022-04-05,10.7561349868774,11.2392253875732,10.5688152313232,10.696982383728,3785892,10.1167593002319
2022-04-06,10.608250617981,10.687123298645,10.0955848693848,10.5589561462402,7688328,9.98621940612793
2022-04-07,10.5195198059082,10.8744430541992,10.381495475769,10.657546043396,4210886,10.0794620513916
2022-04-08,10.687123298645,11.1702117919922,10.35191822052,10.8152885437012,7151254,10.22864818573
2022-04-11,10.677264213562,10.9138793945312,10.282904624939,10.282904624939,2177813,9.72514152526855
2022-04-12,10.4505071640015,10.687123298645,9.56319999694824,9.73080253601074,10598470,9.20298671722412
2022-04-13,9.68150806427002,9.80967426300049,9.07025241851807,9.34630298614502,6399147,8.83934307098389
2022-04-14,9.22799491882324,9.29700756072998,8.93222618103027,8.93222618103027,1999498,8.44772624969482
2022-04-18,8.97166156768799,9.12940502166748,8.72518825531006,9.12940502166748,4643588,8.63420963287354
2022-04-19,9.1491231918335,9.36602115631104,8.94208526611328,9.27729034423828,4244764,8.77407360076904
2022-04-20,9.27729034423828,9.69136714935303,9.1589822769165,9.35616207122803,3161486,8.84866714477539
2022-04-22,9.1589822769165,9.5139045715332,9.00123882293701,9.34630298614502,5362020,8.83934307098389
2022-04-25,9.22799491882324,9.34630298614502,9.02095699310303,9.25757217407227,5896052,8.75542545318604
2022-04-26,9.20827674865723,9.36602115631104,8.646315574646,8.80405902862549,2930935,8.32651138305664
2022-04-27,9.02095699310303,9.06039333343506,8.57730293273926,8.656174659729,2377631,8.18664836883545
2022-04-28,8.68575191497803,8.8237771987915,8.58716201782227,8.76462364196777,1700583,8.28921508789062
2022-04-29,8.87307167053223,8.981520652771,8.4787130355835,8.4787130355835,1926976,8.01881217956543
2022-05-02,8.46885395050049,8.6265983581543,8.26181602478027,8.36040592193604,2433114,7.90692281723022
2022-05-03,8.1336498260498,8.18294429779053,7.75900888442993,8.00548267364502,4128321,7.57125091552734
2022-05-04,7.85759782791138,8.02520084381104,7.43366289138794,7.92661094665527,4278033,7.496657371521
2022-05-05,7.69985485076904,7.91675186157227,7.40408611297607,7.40408611297607,2906388,7.00247526168823
2022-05-06,7.37450885772705,7.48295783996582,7.14775276184082,7.36464977264404,3159356,6.9651780128479
2022-05-09,7.16746997833252,7.38436794281006,7.06888103485107,7.32521390914917,2380674,6.92788124084473
2022-05-10,7.37450885772705,7.8181619644165,7.37450885772705,7.61112403869629,2629889,7.1982831954956
2022-05-11,7.6308422088623,7.99562406539917,7.54211091995239,7.59140586853027,2522981,7.17963457107544
2022-05-12,7.52239322662354,7.86745691299438,7.26605987548828,7.78858613967896,2278432,7.36611938476562
2022-05-13,7.82802104949951,8.1237907409668,7.68999576568604,7.76886796951294,2037231,7.34747076034546
2022-05-16,7.82802104949951,8.11393165588379,7.5519700050354,8.08435535430908,1654533,7.64584541320801
2022-05-17,8.38012409210205,8.4787130355835,7.99562406539917,8.11393165588379,1523080,7.67381763458252
2022-05-18,8.06463718414307,8.17308521270752,7.92661094665527,8.1336498260498,2041795,7.69246625900269
2022-05-19,8.08435535430908,8.3012523651123,7.99562406539917,8.1533670425415,1484130,7.71111392974854
2022-05-20,8.38012409210205,8.40970134735107,8.09421443939209,8.33082866668701,1524905,7.8789496421814
2022-05-23,8.44913673400879,8.4589958190918,8.1533670425415,8.33082866668701,2154687,7.8789496421814
2022-05-24,8.17308521270752,8.40970134735107,8.04491901397705,8.40970134735107,2278331,7.95354413986206
2022-05-25,8.31111145019531,8.8237771987915,8.20266246795654,8.71532917022705,1327217,8.24259376525879
2022-05-26,8.67589282989502,8.86321258544922,8.4787130355835,8.6265983581543,1785379,8.15867614746094
2022-05-27,8.6265983581543,8.75476455688477,8.27167510986328,8.43927764892578,2069891,7.98151636123657
2022-05-30,8.42941856384277,8.67589282989502,8.38012409210205,8.646315574646,1205399,8.17732429504395
2022-05-31,8.67589282989502,8.74490642547607,8.44913673400879,8.56744384765625,1935293,8.1027307510376
2022-06-01,8.57730293273926,8.57730293273926,8.35054683685303,8.44913673400879,2527850,7.99084043502808
2022-06-02,8.52800846099854,8.58716201782227,8.35054683685303,8.42941856384277,1392031,7.97219181060791
2022-06-03,8.38998317718506,8.4787130355835,8.1336498260498,8.17308521270752,2463746,7.7297625541687
2022-06-06,8.24209785461426,8.24209785461426,7.64070081710815,7.64070081710815,2982258,7.22625541687012
2022-06-07,7.59140586853027,7.59140586853027,7.24634218215942,7.40408611297607,2946656,7.00247526168823
2022-06-08,7.36464977264404,7.66041898727417,7.16746997833252,7.57168817520142,5247607,7.16098642349243
2022-06-09,7.58154678344727,7.87731599807739,7.43366289138794,7.6209831237793,2481395,7.20760726928711
2022-06-10,7.54211091995239,7.72943210601807,7.31535482406616,7.59140586853027,2790352,7.17963457107544
2022-06-13,7.47309923171997,7.47309923171997,6.91113710403442,6.9604320526123,3459286,6.5828857421875
2022-06-14,6.9604320526123,7.12803506851196,6.82240676879883,7.05902194976807,2864295,6.67612791061401
2022-06-15,7.12803506851196,7.43366289138794,7.12803506851196,7.38436794281006,2023943,6.98382663726807
2022-06-17,7.19704723358154,7.24634218215942,6.9604320526123,7.01958608627319,3980030,6.63883113861084
2022-06-20,7.06888103485107,7.11817598342896,6.78297090530396,6.83226585388184,2446300,6.46167182922363
2022-06-21,6.90127801895142,7.00972700119019,6.6153678894043,6.6153678894043,3134303,6.25653839111328
2022-06-22,6.50691986083984,6.67452192306519,6.38861179351807,6.38861179351807,2170713,6.0420823097229
2022-06-23,6.40832996368408,6.6153678894043,6.2900218963623,6.36889410018921,2452690,6.02343416213989
2022-06-24,6.41818904876709,6.41818904876709,6.08298397064209,6.16185617446899,3907406,5.82762622833252
2022-06-27,6.20129108428955,6.34917593002319,5.96467590332031,5.96467590332031,1722390,5.64114141464233
2022-06-28,5.98439407348633,6.0238299369812,5.72806119918823,5.7576379776001,1878390,5.44533348083496
2022-06-29,5.7674970626831,5.87594509124756,5.66890716552734,5.72806119918823,2347405,5.41736078262329
2022-06-30,5.60975313186646,5.82665109634399,5.52102279663086,5.61961221694946,2598040,5.31479454040527
2022-07-01,5.59989404678345,5.836510181427,5.47172784805298,5.7576379776001,2023943,5.44533348083496
2022-07-04,5.73791980743408,5.92524003982544,5.60975313186646,5.60975313186646,1449542,5.30546998977661
2022-07-05,5.57031679153442,5.90552186965942,5.56045818328857,5.64918899536133,5131367,5.34276676177979
2022-07-06,5.64918899536133,6.04354810714722,5.64918899536133,5.96467590332031,5615394,5.64114141464233
2022-07-07,6.0928430557251,6.18157386779785,5.836510181427,5.836510181427,6032577,5.51992750167847
2022-07-08,5.78721523284912,5.98439407348633,5.6886248588562,5.836510181427,6873943,5.51992750167847
2022-07-11,5.77735614776611,5.77735614776611,5.29426622390747,5.32384300231934,4277018,5.03506851196289
2022-07-12,5.32384300231934,5.54074001312256,5.20553588867188,5.37313795089722,4569341,5.08168935775757
2022-07-13,5.34356117248535,5.62947082519531,5.17595911026001,5.52102279663086,5656574,5.22155284881592
2022-07-14,5.4224328994751,5.64918899536133,5.3534197807312,5.52102279663086,2930935,5.22155284881592
2022-07-15,5.55059909820557,5.72806119918823,5.46186876296997,5.64918899536133,3581307,5.34276676177979
2022-07-18,5.66890716552734,5.88580417633057,5.51116418838501,5.51116418838501,3684664,5.21222877502441
2022-07-19,5.55059909820557,5.61961221694946,5.29426622390747,5.34356117248535,2400250,5.05371713638306
2022-07-20,5.33370208740234,5.64918899536133,5.25482988357544,5.501305103302,3226909,5.20290470123291
2022-07-21,5.48158693313599,5.69848394393921,5.48158693313599,5.62947082519531,1765803,5.32411813735962
2022-07-22,5.65904808044434,5.7674970626831,5.52102279663086,5.59003496170044,2039564,5.28682136535645
2022-07-25,5.59989404678345,5.69848394393921,5.4224328994751,5.4224328994751,1833457,5.1283106803894
2022-07-26,5.41257381439209,5.41257381439209,5.27454805374146,5.32384300231934,1959129,5.03506851196289
2022-07-27,5.33370208740234,5.59989404678345,5.33370208740234,5.54074001312256,2733348,5.24020051956177
2022-07-28,5.52102279663086,5.91538095474243,5.501305103302,5.91538095474243,2997879,5.5945200920105
2022-07-29,5.9548168182373,6.00411176681519,5.80693292617798,5.99425315856934,1583228,5.669114112854
2022-08-01,6.00411176681519,6.26044511795044,5.91538095474243,6.17171478271484,2971405,5.83694982528687
2022-08-02,6.13227891921997,6.25058603286743,5.98439407348633,6.13227891921997,2201142,5.79965305328369
2022-08-03,6.16185617446899,6.6153678894043,6.13227891921997,6.51677799224854,1945233,6.16329622268677
2022-08-04,6.39847087860107,7.38436794281006,6.37875318527222,7.26605987548828,4765710,6.87193584442139
2022-08-05,7.20690584182739,7.98576498031616,7.0294451713562,7.85759782791138,4850303,7.43138790130615
2022-08-08,7.94632911682129,8.04491901397705,7.56182909011841,7.58154678344727,3984391,7.17031002044678
2022-08-09,7.59140586853027,7.68013715744019,7.24634218215942,7.50267505645752,3864399,7.09571647644043
2022-08-10,7.64070081710815,8.20266246795654,7.64070081710815,8.10407257080078,2969985,7.66449308395386
2022-08-11,8.20266246795654,8.36040592193604,7.77872705459595,7.85759782791138,3775749,7.43138790130615
2022-08-12,7.94632911682129,8.00548267364502,7.77872705459595,7.96604681015015,3185119,7.53395414352417
2022-08-15,7.90689277648926,8.27167510986328,7.82802104949951,7.9561882019043,2771587,7.52463054656982
2022-08-16,7.96604681015015,8.16322612762451,7.65055990219116,8.07449626922607,2432607,7.6365213394165
2022-08-17,7.94632911682129,8.07449626922607,7.65055990219116,7.87731599807739,4664889,7.45003652572632
2022-08-18,7.96604681015015,7.96604681015015,7.44352197647095,7.44352197647095,1945436,7.03977203369141
2022-08-19,7.41394519805908,7.41394519805908,6.80268907546997,6.80268907546997,2620050,6.43369913101196
2022-08-22,6.71395778656006,6.94071388244629,6.53649616241455,6.72381687164307,2217067,6.35910511016846
2022-08-23,6.77311182022095,6.99986791610718,6.72381687164307,6.99986791610718,1596414,6.62018251419067
2022-08-24,6.9505729675293,7.37450885772705,6.87170076370239,7.03930377960205,2674417,6.65747928619385
2022-08-25,7.09845781326294,7.27591896057129,6.89141893386841,6.92099618911743,2564568,6.54558897018433
2022-08-26,6.9604320526123,7.07874011993408,6.79282999038696,6.97029113769531,1773511,6.59221029281616
2022-08-29,6.9505729675293,7.19704723358154,6.90127801895142,6.94071388244629,1312611,6.56423711776733
2022-08-30,6.97029113769531,7.10831689834595,6.85198307037354,6.94071388244629,1412520,6.56423711776733
2022-08-31,6.94071388244629,6.97029113769531,6.6252269744873,6.65480422973633,2807899,6.29383563995361
2022-09-01,6.67452192306519,7.00972700119019,6.6153678894043,6.91113710403442,1636377,6.53626489639282
2022-09-02,6.98015022277832,7.18718814849854,6.70409917831421,6.7632532119751,2256625,6.39640235900879
2022-09-05,6.81254816055298,7.00972700119019,6.73367595672607,6.89141893386841,1356024,6.51761627197266
2022-09-06,6.84212398529053,6.84212398529053,6.26044511795044,6.29988098144531,4754249,5.95816421508789
2022-09-08,6.3590350151062,6.77311182022095,6.33931684494019,6.46748399734497,2540529,6.11667633056641
2022-09-09,6.55621385574341,6.74353504180908,6.39847087860107,6.49706077575684,2898680,6.14464855194092
2022-09-12,6.59565019607544,7.00972700119019,6.59565019607544,6.87170076370239,2242627,6.49896764755249
2022-09-13,6.6252269744873,6.75339412689209,6.4379072189331,6.47734308242798,2041288,6.12600040435791
2022-09-14,6.49706077575684,6.58579111099243,6.37875318527222,6.49706077575684,1592762,6.14464855194092
2022-09-15,6.49706077575684,6.56607294082642,6.2801628112793,6.30974006652832,2125069,5.96748876571655
2022-09-16,6.26044511795044,6.26044511795044,5.99425315856934,6.0238299369812,3953151,5.69708681106567
2022-09-19,5.99425315856934,6.23086786270142,5.92524003982544,6.0238299369812,2604328,5.69708681106567
2022-09-20,6.05340719223022,6.13227891921997,5.92524003982544,6.07312488555908,1701191,5.74370765686035
2022-09-21,6.0928430557251,6.30974006652832,5.94495820999146,6.16185617446899,2217371,5.82762622833252
2022-09-22,6.29988098144531,6.34917593002319,6.07312488555908,6.11256122589111,2679793,5.78100490570068
2022-09-23,5.97453498840332,6.17171478271484,5.96467590332031,6.11256122589111,1375498,5.78100490570068
2022-09-26,6.07312488555908,6.1027021408081,5.81679201126099,5.82665109634399,1824531,5.51060342788696
2022-09-27,5.91538095474243,5.93509912490845,5.60975313186646,5.65904808044434,2274375,5.35209131240845
2022-09-28,5.65904808044434,5.70834302902222,5.52102279663086,5.60975313186646,1877376,5.30546998977661
2022-09-29,5.53088188171387,5.65904808044434,5.501305103302,5.58017587661743,1817634,5.27749729156494
2022-09-30,5.58017587661743,5.84636878967285,5.501305103302,5.73791980743408,2230557,5.4266848564148
2022-10-03,5.86608600616455,6.50691986083984,5.86608600616455,6.45762491226196,2824838,6.10735177993774
2022-10-04,6.6942400932312,6.72381687164307,6.38861179351807,6.60550880432129,3302373,6.24721431732178
2022-10-05,6.57593202590942,6.6942400932312,6.38861179351807,6.45762491226196,1676950,6.10735177993774
2022-10-06,6.45762491226196,6.60550880432129,6.39847087860107,6.40832996368408,2863280,6.06073093414307
2022-10-07,6.36889410018921,6.45762491226196,6.1027021408081,6.11256122589111,3019991,5.78100490570068
2022-10-10,6.0928430557251,6.25058603286743,5.85622787475586,5.87594509124756,3519637,5.55722332000732
2022-10-11,5.86608600616455,5.97453498840332,5.6886248588562,5.70834302902222,1779597,5.39871215820312
2022-10-13,5.6886248588562,5.85622787475586,5.4224328994751,5.7674970626831,4851622,5.45465755462646
2022-10-14,5.836510181427,6.01397085189819,5.63932991027832,5.63932991027832,4355627,5.33344268798828
2022-10-17,5.70834302902222,5.79707384109497,5.51116418838501,5.57031679153442,3732032,5.26817274093628
2022-10-18,5.67876577377319,5.70834302902222,5.4224328994751,5.67876577377319,3628371,5.37073945999146
2022-10-19,5.6886248588562,5.6886248588562,5.44215106964111,5.47172784805298,2073746,5.17493152618408
2022-10-20,5.55059909820557,5.59989404678345,5.38299703598022,5.41257381439209,2958118,5.11898612976074
2022-10-21,5.40271520614624,5.78721523284912,5.37313795089722,5.71820211410522,3650787,5.40803670883179
2022-10-24,5.61961221694946,5.77735614776611,5.501305103302,5.53088188171387,3433117,5.23087692260742
2022-10-25,5.49144601821899,5.77735614776611,5.41257381439209,5.51116418838501,2523387,5.21222877502441
2022-10-26,5.47172784805298,5.49144601821899,5.13652276992798,5.13652276992798,5731836,4.85790872573853
2022-10-27,5.17595911026001,5.63932991027832,5.10694599151611,5.59989404678345,3813785,5.29614591598511
