"Date","LWSA3.SA.Open","LWSA3.SA.High","LWSA3.SA.Low","LWSA3.SA.Close","LWSA3.SA.Volume","LWSA3.SA.Adjusted"
2022-05-10,5.53000020980835,5.61999988555908,5.11999988555908,5.42999982833862,27737100,5.2908935546875
2022-05-11,5.40000009536743,5.53999996185303,5.09999990463257,5.11999988555908,20490600,4.98883533477783
2022-05-12,4.94999980926514,5.3600001335144,4.90999984741211,5.25,20809400,5.11550521850586
2022-05-13,5.53000020980835,5.8899998664856,5.42000007629395,5.46000003814697,35122600,5.32012510299683
2022-05-16,5.46999979019165,5.46999979019165,5.17999982833862,5.28999996185303,20087300,5.15448045730591
2022-05-17,5.51000022888184,6.01999998092651,5.3899998664856,5.88000011444092,44110200,5.72936582565308
2022-05-18,5.94999980926514,6.90000009536743,5.84999990463257,6.69999980926514,82053800,6.52835845947266
2022-05-19,6.76999998092651,7.17999982833862,6.3899998664856,7.07000017166138,41494800,6.88888072967529
2022-05-20,7.30000019073486,7.44000005722046,6.84000015258789,6.94000005722046,30794100,6.76221036911011
2022-05-23,7.01999998092651,7.1399998664856,6.67999982833862,6.73000001907349,14885500,6.55759048461914
2022-05-24,6.59000015258789,6.71999979019165,6.42999982833862,6.63000011444092,12795300,6.4601526260376
2022-05-25,6.57999992370605,6.84000015258789,6.48999977111816,6.73999977111816,10062200,6.56733369827271
2022-05-26,6.78999996185303,7.1100001335144,6.65999984741211,6.92999982833862,11598100,6.75246667861938
2022-05-27,6.96000003814697,7.09000015258789,6.71999979019165,7.01999998092651,8083500,6.84016084671021
2022-05-30,7.11999988555908,7.19999980926514,6.6100001335144,6.67000007629395,9903300,6.49912786483765
2022-05-31,6.71999979019165,6.80999994277954,6.6100001335144,6.6100001335144,8688300,6.44066476821899
2022-06-01,6.69999980926514,6.90000009536743,6.5,6.53000020980835,9175100,6.3627142906189
2022-06-02,6.67999982833862,7.19000005722046,6.57000017166138,7.09999990463257,18366900,6.9181113243103
2022-06-03,7.05000019073486,7.19000005722046,6.88000011444092,7.09000015258789,10642800,6.90836811065674
2022-06-06,7.15999984741211,7.30000019073486,7.05999994277954,7.21000003814697,12096700,7.02529382705688
2022-06-07,6.96999979019165,7.26999998092651,6.8600001335144,7.26999998092651,17798700,7.08375692367554
2022-06-08,7.23999977111816,7.5,6.98000001907349,7.01000022888184,16523000,6.83041763305664
2022-06-09,6.92000007629395,7.03999996185303,6.65000009536743,6.65000009536743,11932100,6.47964000701904
2022-06-10,6.53000020980835,6.6399998664856,6.26999998092651,6.30999994277954,11837600,6.14835023880005
2022-06-13,6.15000009536743,6.15000009536743,5.63000011444092,5.69999980926514,19642200,5.55397653579712
2022-06-14,5.76000022888184,5.90999984741211,5.51999998092651,5.55999994277954,10252400,5.41756343841553
2022-06-15,5.73999977111816,5.94000005722046,5.61999988555908,5.80999994277954,14014200,5.6611590385437
2022-06-17,5.67000007629395,5.75,5.48000001907349,5.48000001907349,18426500,5.33961296081543
2022-06-20,5.48000001907349,5.55999994277954,5.23000001907349,5.26000022888184,15100900,5.12524890899658
2022-06-21,5.3600001335144,5.6399998664856,5.30999994277954,5.42000007629395,14961500,5.28114986419678
2022-06-22,5.25,5.69999980926514,5.23999977111816,5.55000019073486,11015500,5.4078197479248
2022-06-23,5.6399998664856,6.15000009536743,5.6399998664856,6.05000019073486,15826800,5.89501094818115
2022-06-24,6.17999982833862,6.3600001335144,5.92999982833862,6.13000011444092,10549900,5.97296142578125
2022-06-27,6.23000001907349,6.26000022888184,5.8899998664856,5.98999977111816,10607600,5.8365478515625
2022-06-28,6,6.09999990463257,5.76999998092651,5.88000011444092,8862900,5.72936582565308
2022-06-29,5.90999984741211,5.94999980926514,5.55000019073486,5.71999979019165,9834500,5.57346439361572
2022-06-30,5.53999996185303,5.78000020980835,5.3600001335144,5.61999988555908,10724900,5.47602605819702
2022-07-01,5.67000007629395,5.82999992370605,5.46999979019165,5.71000003814697,10066400,5.563720703125
2022-07-04,5.65000009536743,6.17999982833862,5.59000015258789,5.94999980926514,14656200,5.79757261276245
2022-07-05,5.90000009536743,6.15999984741211,5.42000007629395,6.1100001335144,23405300,5.9534740447998
2022-07-06,6.07000017166138,6.67000007629395,5.98999977111816,6.59000015258789,18708400,6.42117738723755
2022-07-07,6.69999980926514,6.80000019073486,6.3600001335144,6.55000019073486,13055200,6.3822021484375
2022-07-08,6.46999979019165,6.69000005722046,6.32000017166138,6.42999982833862,10546100,6.2652759552002
2022-07-11,6.30000019073486,6.44999980926514,6.05999994277954,6.1100001335144,7544200,5.9534740447998
2022-07-12,6.05000019073486,6.38000011444092,6.01999998092651,6.19999980926514,9322500,6.04116773605347
2022-07-13,6.13000011444092,6.36999988555908,5.96999979019165,6.13000011444092,9823900,5.97296142578125
2022-07-14,6.05999994277954,6.1399998664856,5.90000009536743,5.90000009536743,6913700,5.74885320663452
2022-07-15,6.01999998092651,6.03000020980835,5.69000005722046,5.71999979019165,8123700,5.57346439361572
2022-07-18,5.82000017166138,6.01999998092651,5.46999979019165,5.48999977111816,10179600,5.34935665130615
2022-07-19,5.57999992370605,5.82999992370605,5.51000022888184,5.78999996185303,8613400,5.6416711807251
2022-07-20,5.80999994277954,6.82999992370605,5.80000019073486,6.69000005722046,32610500,6.51861524581909
2022-07-21,6.69000005722046,6.8899998664856,6.48000001907349,6.69000005722046,17279600,6.51861524581909
2022-07-22,6.67999982833862,6.80000019073486,6.5,6.73999977111816,11213000,6.56733369827271
2022-07-25,6.82999992370605,6.84999990463257,6.32000017166138,6.48000001907349,11689800,6.31399488449097
2022-07-26,6.44000005722046,6.51999998092651,6.19999980926514,6.34000015258789,9384200,6.17758131027222
2022-07-27,6.40000009536743,6.8600001335144,6.40000009536743,6.76999998092651,13459900,6.59656572341919
2022-07-28,6.73999977111816,6.98999977111816,6.59000015258789,6.94999980926514,9552800,6.77195453643799
2022-07-29,7.01000022888184,7.26999998092651,6.69999980926514,6.76999998092651,14591700,6.59656572341919
2022-08-01,6.69999980926514,7.23000001907349,6.69999980926514,7.1100001335144,13334300,6.92785596847534
2022-08-02,6.98999977111816,8.02000045776367,6.98999977111816,7.73000001907349,28817700,7.53197240829468
2022-08-03,7.80000019073486,8.68000030517578,7.65999984741211,8.64999961853027,36189000,8.42840385437012
2022-08-04,8.65999984741211,9.48999977111816,8.65999984741211,9.10999965667725,28126000,8.87661838531494
2022-08-05,9.05000019073486,9.18000030517578,8.35000038146973,8.92000007629395,24324900,8.69148731231689
2022-08-08,9.10000038146973,9.35999965667725,8.60000038146973,8.71000003814697,15975600,8.48686599731445
2022-08-09,8.72000026702881,8.97000026702881,8.56999969482422,8.80000019073486,17824000,8.57456207275391
2022-08-10,9.25,9.52000045776367,8.94999980926514,9.1899995803833,20490200,8.95456886291504
2022-08-11,9.35999965667725,9.36999988555908,8.73999977111816,8.98999977111816,12463400,8.75969314575195
2022-08-12,9.35999965667725,9.97999954223633,9.14999961853027,9.93000030517578,21674300,9.67561340332031
2022-08-15,9.6899995803833,10.7799997329712,9.61999988555908,10.4799995422363,17992100,10.211522102356
2022-08-16,10.4799995422363,10.7700004577637,10.0600004196167,10.5200004577637,12927400,10.2504978179932
2022-08-17,10.2799997329712,10.9499998092651,10.2200002670288,10.7299995422363,18311500,10.4551181793213
2022-08-18,10.9899997711182,11.1199998855591,10.5799999237061,10.8800001144409,12790300,10.6012754440308
2022-08-19,10.6000003814697,10.789999961853,9.89000034332275,10.039999961853,16029400,9.78279399871826
2022-08-22,9.77999973297119,10.0699996948242,9.4399995803833,10.0699996948242,20041500,9.81202602386475
2022-08-23,10.210000038147,10.6700000762939,10.1599998474121,10.3599996566772,10220200,10.0945959091187
2022-08-24,10.1800003051758,10.7200002670288,9.98999977111816,10.0699996948242,20967400,9.81202602386475
2022-08-25,10.1800003051758,10.2399997711182,9.81999969482422,10.0200004577637,10448100,9.76330757141113
2022-08-26,10.0200004577637,10.1499996185303,9.56999969482422,9.64000034332275,8177800,9.39304161071777
2022-08-29,9.51000022888184,9.78999996185303,9.40999984741211,9.61999988555908,11843000,9.37355422973633
2022-08-30,9.72000026702881,9.98999977111816,9.19999980926514,9.40999984741211,9278000,9.1689338684082
2022-08-31,9.4399995803833,9.68000030517578,9.34000015258789,9.35000038146973,6964200,9.11047077178955
2022-09-01,9.28999996185303,9.63000011444092,9.11999988555908,9.52000045776367,8828000,9.27611637115479
2022-09-02,9.69999980926514,9.97999954223633,9.35000038146973,9.46000003814697,9869700,9.21765327453613
2022-09-05,9.48999977111816,9.80000019073486,9.36999988555908,9.4399995803833,5682200,9.19816589355469
2022-09-06,9.39000034332275,9.39000034332275,8.88000011444092,9.01000022888184,8790700,8.77918148040771
2022-09-08,9.05000019073486,9.34000015258789,9.05000019073486,9.22999954223633,5846900,8.99354457855225
2022-09-09,9.35000038146973,9.46000003814697,9.19999980926514,9.27000045776367,6878100,9.03252029418945
2022-09-12,9.38000011444092,9.85000038146973,9.31999969482422,9.69999980926514,9749700,9.45150470733643
2022-09-13,9.39999961853027,9.39999961853027,9.01000022888184,9.22999954223633,13309900,8.99354457855225
2022-09-14,9.25,9.51000022888184,9.10999965667725,9.30000019073486,6534200,9.06175231933594
2022-09-15,9.3100004196167,9.40999984741211,9.01000022888184,9.11999988555908,6422800,8.8863639831543
2022-09-16,8.89999961853027,9.27999973297119,8.75,9.0600004196167,14538800,8.82790088653564
2022-09-19,8.94999980926514,9.23999977111816,8.93000030517578,9.17000007629395,5043900,8.93508243560791
2022-09-20,9.15999984741211,9.38000011444092,9,9.25,5941100,9.01303291320801
2022-09-21,9.23999977111816,9.55000019073486,9.05000019073486,9.23999977111816,7008600,9.00328922271729
2022-09-22,9.39999961853027,9.59000015258789,8.85000038146973,9.14999961853027,10795900,8.91559410095215
2022-09-23,8.94999980926514,9.11999988555908,8.92000007629395,9.10000038146973,5673000,8.86687564849854
2022-09-26,9.03999996185303,9.22000026702881,8.89999961853027,8.97000026702881,5017700,8.74020671844482
2022-09-27,9.0600004196167,9.38000011444092,8.81999969482422,8.94999980926514,8716300,8.72071743011475
2022-09-28,8.97000026702881,9,8.75,8.96000003814697,5714500,8.7304630279541
2022-09-29,8.85000038146973,8.86999988555908,8.39999961853027,8.44999980926514,11104000,8.23352718353271
2022-09-30,8.43000030517578,9.21000003814697,8.28999996185303,9,16997700,8.76943778991699
2022-10-03,9.27000045776367,10.0100002288818,9.27000045776367,9.82999992370605,15872300,9.57817363739014
2022-10-04,10.0699996948242,10.7200002670288,10.0699996948242,10.3800001144409,13080800,10.1140842437744
2022-10-05,10.3800001144409,10.8299999237061,10.0200004577637,10.7700004577637,9687100,10.4940938949585
2022-10-06,10.7299995422363,11.3400001525879,10.6599998474121,11.1899995803833,12511800,10.9033336639404
2022-10-07,11.1300001144409,11.4499998092651,10.7399997711182,10.8999996185303,8589700,10.6207628250122
2022-10-10,10.9700002670288,11.1999998092651,10.5100002288818,10.6899995803833,7669500,10.4161424636841
2022-10-11,10.6300001144409,10.6700000762939,9.88000011444092,9.94999980926514,10816800,9.69509983062744
2022-10-13,9.73999977111816,10.1700000762939,9.47999954223633,10.0100002288818,11388500,9.75356388092041
2022-10-14,10.1099996566772,10.3400001525879,9.57999992370605,9.68000030517578,8504600,9.43201732635498
2022-10-17,9.80000019073486,10.4300003051758,9.77000045776367,10.1999998092651,9527700,9.93869495391846
2022-10-18,10.6499996185303,10.8400001525879,10.1700000762939,10.7799997329712,15534000,10.5038366317749
2022-10-19,10.8100004196167,10.8999996185303,10.3100004196167,10.4799995422363,10591600,10.211522102356
2022-10-20,10.539999961853,10.6300001144409,9.97000026702881,10.2399997711182,6960000,9.97767066955566
2022-10-21,10.1599998474121,10.6099996566772,10.1300001144409,10.5100002288818,7222600,10.2407541275024
2022-10-24,10.3999996185303,10.5500001907349,10.210000038147,10.460000038147,5753000,10.1920347213745
2022-10-25,10.4300003051758,11.1599998474121,10.3400001525879,10.3800001144409,12542500,10.1140842437744
2022-10-26,10.2799997329712,10.3199996948242,9.26000022888184,9.32999992370605,14742200,9.09098339080811
2022-10-27,9.34000015258789,9.98999977111816,9.34000015258789,9.77999973297119,7716600,9.52945518493652
2022-10-28,9.64999961853027,10.289999961853,9.59000015258789,10.1400003433228,8372100,9.88023281097412
2022-10-31,9.82999992370605,11,9.71000003814697,10.9300003051758,9932000,10.6499948501587
2022-11-01,10.9300003051758,11.1000003814697,10.6899995803833,10.8900003433228,6465400,10.6110200881958
2022-11-03,10.7399997711182,11.2299995422363,10.3999996185303,11.1000003814697,8732300,10.8156394958496
2022-11-04,11.1999998092651,11.3900003433228,10.0699996948242,10.0799999237061,20501300,9.82176971435547
2022-11-07,10,10.25,9.56999969482422,9.63000011444092,7617800,9.38329792022705
2022-11-08,9.5,9.86999988555908,9.47000026702881,9.72000026702881,7521200,9.47099208831787
2022-11-09,9.65999984741211,10.1499996185303,9.60999965667725,10,8560300,9.74381923675537
2022-11-10,9.5,9.80000019073486,8.71000003814697,8.96000003814697,16521100,8.7304630279541
2022-11-11,8.8100004196167,8.90999984741211,7.84999990463257,8.07999992370605,21411200,7.87300586700439
2022-11-14,7.98000001907349,8.59000015258789,7.94000005722046,8.39999961853027,10120700,8.1848087310791
2022-11-16,8.5,8.52999973297119,7.55000019073486,7.71999979019165,16438000,7.5222282409668
2022-11-17,7.46000003814697,7.59000015258789,7.13000011444092,7.55000019073486,10865700,7.35658407211304
2022-11-18,7.73999977111816,7.84999990463257,7.36999988555908,7.40000009536743,7851200,7.21042633056641
2022-11-21,7.67999982833862,7.84000015258789,7.51999998092651,7.76999998092651,6545400,7.57094764709473
2022-11-22,7.86999988555908,7.94999980926514,7.34999990463257,7.48000001907349,5984700,7.2883768081665
2022-11-23,7.5,7.65000009536743,7.30000019073486,7.51999998092651,6876700,7.32735204696655
2022-11-24,7.71000003814697,7.92000007629395,7.59000015258789,7.69999980926514,4748100,7.50274038314819
2022-11-25,7.67999982833862,7.67999982833862,7.28000020980835,7.3600001335144,6033200,7.17145109176636
2022-11-28,7.34999990463257,7.57000017166138,7.28000020980835,7.44999980926514,5965600,7.25914525985718
2022-11-29,7.48999977111816,7.98000001907349,7.28999996185303,7.80999994277954,8828600,7.60992288589478
2022-11-30,7.80999994277954,8.5600004196167,7.69999980926514,8.39999961853027,22188900,8.1848087310791
2022-12-01,8.39999961853027,8.52999973297119,8.0600004196167,8.40999984741211,11557400,8.19455242156982
2022-12-02,8.5,9.02000045776367,8.43000030517578,8.97000026702881,14727600,8.74020671844482
2022-12-05,8.78999996185303,8.89000034332275,8.40999984741211,8.4399995803833,9221700,8.22378349304199
2022-12-06,8.52000045776367,8.60000038146973,8.0600004196167,8.19999980926514,8896400,7.98993158340454
2022-12-07,8.15999984741211,8.3100004196167,7.69999980926514,7.92000007629395,11430700,7.7171049118042
2022-12-08,7.8899998664856,7.96999979019165,7.38000011444092,7.57999992370605,11334800,7.38581466674805
2022-12-09,7.71000003814697,7.73999977111816,7.30999994277954,7.42999982833862,9591400,7.23965787887573
2022-12-12,7.38000011444092,7.6399998664856,7.15000009536743,7.44999980926514,7782500,7.25914525985718
2022-12-13,7.5,7.88000011444092,7.21999979019165,7.26000022888184,9981100,7.07401275634766
2022-12-14,7.28999996185303,7.30999994277954,6.84000015258789,7.07999992370605,18762000,6.89862394332886
2022-12-15,6.98000001907349,7.36999988555908,6.82999992370605,7.1100001335144,14480600,6.92785596847534
2022-12-16,7.05999994277954,7.21999979019165,6.69000005722046,6.75,8253400,6.57707834243774
2022-12-19,6.80000019073486,7.3899998664856,6.73000001907349,7.09999990463257,11263900,6.9181113243103
2022-12-20,7.07000017166138,7.84999990463257,6.90999984741211,7.53999996185303,9033100,7.346839427948
2022-12-21,7.67000007629395,7.73000001907349,7.23000001907349,7.48000001907349,5892600,7.2883768081665
2022-12-22,7.55000019073486,7.55000019073486,7.09000015258789,7.17000007629395,6536400,6.98631858825684
2022-12-23,7.21000003814697,7.59000015258789,7.07000017166138,7.17999982833862,14476400,6.9960618019104
2022-12-26,7.19000005722046,7.25,6.88000011444092,7.03999996185303,3936100,6.85964870452881
2022-12-27,7.07000017166138,7.1100001335144,6.80999994277954,6.86999988555908,4877900,6.69400405883789
2022-12-28,6.90000009536743,7.13000011444092,6.84999990463257,7.05000019073486,6260200,6.86939287185669
2022-12-29,7.09000015258789,7.23000001907349,7,7.01999998092651,8439000,6.84016084671021
2023-01-02,6.80999994277954,6.82000017166138,6.34999990463257,6.42000007629395,9261900,6.25553178787231
2023-01-03,6.44000005722046,6.53000020980835,5.94999980926514,5.98000001907349,14128600,5.82680368423462
2023-01-04,5.98000001907349,6.13000011444092,5.71000003814697,5.98999977111816,18059800,5.8365478515625
2023-01-05,6.03000020980835,6.57000017166138,6.01000022888184,6.53999996185303,16238400,6.37245750427246
2023-01-06,6.53999996185303,6.84999990463257,6.34999990463257,6.5,13998200,6.33348226547241
2023-01-09,6.40000009536743,6.73999977111816,6.40000009536743,6.55000019073486,10944800,6.3822021484375
2023-01-10,6.53000020980835,6.92000007629395,6.40999984741211,6.86999988555908,9614400,6.69400405883789
2023-01-11,6.80000019073486,6.92000007629395,6.34999990463257,6.59999990463257,16381700,6.43092060089111
2023-01-12,6.40999984741211,6.69999980926514,6.28000020980835,6.5,12344500,6.33348226547241
2023-01-13,6.40999984741211,6.59999990463257,6.32999992370605,6.46000003814697,7808800,6.29450702667236
2023-01-16,6.40000009536743,6.6399998664856,6.21000003814697,6.26999998092651,6097600,6.109375
2023-01-17,6.32000017166138,6.40000009536743,6.07999992370605,6.21000003814697,10260100,6.05091190338135
2023-01-18,6.28000020980835,6.46000003814697,6.17000007629395,6.34000015258789,9054700,6.17758131027222
2023-01-19,6.26000022888184,6.55999994277954,6.17999982833862,6.44999980926514,7177100,6.28476333618164
2023-01-20,6.44999980926514,6.46999979019165,6.26999998092651,6.42000007629395,7626300,6.25553178787231
2023-01-23,6.42999982833862,6.59000015258789,6.38000011444092,6.38000011444092,3618400,6.21655654907227
2023-01-24,6.40000009536743,6.55000019073486,6.3600001335144,6.51999998092651,5879800,6.35297012329102
2023-01-25,6.51000022888184,6.75,6.36999988555908,6.67999982833862,7179200,6.50887107849121
2023-01-26,6.73000001907349,6.80000019073486,6.48000001907349,6.51000022888184,7454700,6.34322690963745
2023-01-27,6.51000022888184,6.57999992370605,6.32999992370605,6.3600001335144,7957700,6.19706916809082
2023-01-30,6.3899998664856,6.5,6.26000022888184,6.34000015258789,6986300,6.17758131027222
2023-01-31,6.34000015258789,6.53000020980835,6.26999998092651,6.40999984741211,7378600,6.24578809738159
2023-02-01,6.40000009536743,6.5,6.21000003814697,6.32000017166138,6348200,6.15809392929077
2023-02-02,6.28999996185303,6.76999998092651,6.28999996185303,6.59000015258789,13621800,6.42117738723755
2023-02-03,6.57000017166138,6.57000017166138,5.98999977111816,5.98999977111816,13898700,5.8365478515625
2023-02-06,5.98999977111816,6.01999998092651,5.71000003814697,5.80000019073486,8564500,5.65141534805298
2023-02-07,5.84999990463257,5.86999988555908,5.3600001335144,5.40000009536743,11158600,5.26166248321533
2023-02-08,5.48999977111816,5.65999984741211,5.23999977111816,5.55000019073486,11850200,5.4078197479248
2023-02-09,5.53999996185303,5.75,5.44999980926514,5.46999979019165,6835500,5.32986879348755
2023-02-10,5.40000009536743,5.63000011444092,5.36999988555908,5.44000005722046,6139700,5.30063772201538
2023-02-13,5.44999980926514,5.65999984741211,5.40999984741211,5.53999996185303,4517500,5.39807558059692
2023-02-14,5.57000017166138,5.65000009536743,5.32999992370605,5.42999982833862,8478200,5.2908935546875
2023-02-15,5.44999980926514,5.65999984741211,5.34999990463257,5.65000009536743,6450800,5.50525808334351
2023-02-16,5.61999988555908,5.71999979019165,5.46000003814697,5.69999980926514,3887900,5.55397653579712
2023-02-17,5.61999988555908,5.63000011444092,5.48999977111816,5.53000020980835,4400400,5.38833236694336
2023-02-22,5.51999998092651,5.51999998092651,5.15000009536743,5.17000007629395,4547100,5.03755474090576
2023-02-23,5.21999979019165,5.32999992370605,5.17000007629395,5.19000005722046,4495600,5.05704212188721
2023-02-24,5.19999980926514,5.30000019073486,5.07000017166138,5.09999990463257,4283100,4.96934747695923
2023-02-27,5.1100001335144,5.23000001907349,4.96999979019165,5,7311500,4.87190961837769
2023-02-28,5,5.07999992370605,4.8899998664856,4.8899998664856,6579200,4.76472759246826
2023-03-01,4.98999977111816,5.01999998092651,4.42000007629395,4.46999979019165,12799300,4.35548686981201
2023-03-02,4.46000003814697,4.69999980926514,4.40999984741211,4.57999992370605,8635100,4.46266937255859
2023-03-03,4.57999992370605,4.80999994277954,4.57999992370605,4.75,9041300,4.62831401824951
2023-03-06,4.76999998092651,4.8899998664856,4.67000007629395,4.86999988555908,8680300,4.74523973464966
2023-03-07,4.88000011444092,4.98000001907349,4.69999980926514,4.76000022888184,7709300,4.63805818557739
2023-03-08,4.73999977111816,5.34000015258789,4.73000001907349,5.32000017166138,16188100,5.18371200561523
2023-03-09,5.28000020980835,6.01000022888184,5.23000001907349,5.71999979019165,21065800,5.57346439361572
2023-03-10,5.71000003814697,5.8600001335144,5.26999998092651,5.78000020980835,15845300,5.63192749023438
2023-03-13,5.65000009536743,6.30999994277954,5.53000020980835,6.11999988555908,17319200,5.96321725845337
2023-03-14,6.19999980926514,6.26999998092651,5.8899998664856,6,6601600,5.84629154205322
2023-03-15,5.84999990463257,6.13000011444092,5.73000001907349,5.98000001907349,5571000,5.82680368423462
2023-03-16,5.98999977111816,6.80000019073486,5.8899998664856,6.76000022888184,13119500,6.58682203292847
2023-03-17,6.73000001907349,6.84000015258789,6.23999977111816,6.26000022888184,7458300,6.09963083267212
2023-03-20,6.30000019073486,6.3899998664856,5.75,5.8600001335144,6800700,5.70987796783447
2023-03-21,5.73999977111816,5.92000007629395,5.48999977111816,5.51000022888184,7461000,5.36884450912476
2023-03-22,5.51000022888184,5.78000020980835,5.32000017166138,5.53000020980835,6909200,5.38833236694336
2023-03-23,5.57999992370605,5.63000011444092,5.03000020980835,5.1100001335144,8918700,4.97909164428711
2023-03-24,5.17999982833862,5.19999980926514,4.65999984741211,4.69999980926514,22116700,4.57959508895874
2023-03-27,4.78000020980835,4.80000019073486,4.59000015258789,4.59000015258789,11631200,4.47241306304932
2023-03-28,4.59999990463257,4.90000009536743,4.55000019073486,4.73999977111816,17376700,4.61857032775879
2023-03-29,4.78000020980835,4.80999994277954,4.5,4.65000009536743,15299400,4.53087615966797
2023-03-30,4.78999996185303,5.15999984741211,4.69999980926514,4.86999988555908,20203700,4.74523973464966
2023-03-31,4.86999988555908,4.94000005722046,4.71999979019165,4.78999996185303,7669300,4.66728925704956
2023-04-03,4.82000017166138,4.92999982833862,4.65999984741211,4.71999979019165,9537900,4.59908294677734
2023-04-04,4.76000022888184,4.84000015258789,4.65000009536743,4.76999998092651,6581900,4.64780187606812
2023-04-05,4.76000022888184,4.84999990463257,4.65000009536743,4.69999980926514,7504900,4.57959508895874
2023-04-06,4.76000022888184,4.78999996185303,4.6100001335144,4.71999979019165,6360900,4.59908294677734
2023-04-10,4.75,5.01000022888184,4.73000001907349,4.92000007629395,7535600,4.79395914077759
2023-04-11,5.03999996185303,5.26999998092651,5.01999998092651,5.23999977111816,9042500,5.10576105117798
2023-04-12,5.30999994277954,5.55000019073486,5.28000020980835,5.38000011444092,9174100,5.24217462539673
2023-04-13,5.40999984741211,5.44000005722046,5.13000011444092,5.28000020980835,7118400,5.14473676681519
2023-04-14,5.19000005722046,5.42999982833862,5.11999988555908,5.40000009536743,6288100,5.26166248321533
2023-04-17,5.40000009536743,5.76999998092651,5.40000009536743,5.6399998664856,8141100,5.49551391601562
2023-04-18,5.69000005722046,5.75,5.34000015258789,5.3899998664856,8893300,5.25191831588745
2023-04-19,5.26999998092651,5.30000019073486,5.13000011444092,5.21000003814697,7680800,5.07652997970581
2023-04-20,5.21000003814697,5.28999996185303,5.09000015258789,5.28999996185303,8616700,5.15448045730591
2023-04-24,5.26999998092651,5.51999998092651,5.26999998092651,5.3899998664856,7178300,5.25191831588745
2023-04-25,5.3899998664856,5.3899998664856,5.09999990463257,5.17999982833862,5590900,5.04729795455933
2023-04-26,5.19999980926514,5.21999979019165,4.98999977111816,5.11999988555908,5374000,4.98883533477783
2023-04-27,5.15000009536743,5.42999982833862,5.15000009536743,5.32000017166138,6321600,5.18371200561523
2023-04-28,5.3600001335144,5.3600001335144,5.17999982833862,5.26000022888184,5699200,5.12524890899658
2023-05-02,5.25,5.32999992370605,5.07000017166138,5.17000007629395,4418500,5.03755474090576
2023-05-03,5.19999980926514,5.53999996185303,5.15000009536743,5.40000009536743,9892800,5.26166248321533
2023-05-04,5.46999979019165,5.67000007629395,5.36999988555908,5.55000019073486,10226600,5.4078197479248
2023-05-05,5.59999990463257,5.84000015258789,5.5,5.65000009536743,9179800,5.50525808334351
2023-05-08,5.69999980926514,5.98000001907349,5.65000009536743,5.84000015258789,9987800,5.69039058685303
2023-05-09,5.82000017166138,6.17000007629395,5.75,6.01999998092651,7196400,5.86577892303467
2023-05-10,6,6.46000003814697,5.96999979019165,6.34999990463257,11582200,6.24167680740356
2023-05-11,6.32000017166138,6.36999988555908,6.07999992370605,6.15999984741211,10479800,6.05491781234741
2023-05-12,6.65000009536743,7.07000017166138,6.32999992370605,6.90000009536743,20663900,6.78229427337646
2023-05-15,6.90999984741211,7.30999994277954,6.80999994277954,7.17999982833862,11592400,7.05751752853394
2023-05-16,7.15999984741211,7.21000003814697,6.8899998664856,7.05000019073486,12820600,6.92973566055298
2023-05-17,7.15999984741211,7.17000007629395,6.92000007629395,7.11999988555908,13410100,6.99854135513306
2023-05-18,7.09999990463257,7.55000019073486,7.03999996185303,7.30000019073486,9508400,7.17547082901001
2023-05-19,7.3600001335144,7.73000001907349,7.13000011444092,7.42000007629395,12218300,7.29342365264893
2023-05-22,7.40000009536743,7.57999992370605,7.28999996185303,7.51000022888184,6483000,7.38188886642456
2023-05-23,7.53000020980835,7.73999977111816,7.34999990463257,7.38000011444092,8917400,7.25410604476929
2023-05-24,7.3600001335144,7.42999982833862,7.19000005722046,7.3600001335144,6395800,7.23444747924805
2023-05-25,7.59999990463257,7.94000005722046,7.59999990463257,7.90999984741211,7715300,7.77506494522095
2023-05-26,8.01000022888184,8.26000022888184,7.86999988555908,8.03999996185303,6903000,7.90284729003906
2023-05-29,8.07999992370605,8.14999961853027,7.92999982833862,7.96000003814697,2676400,7.82421207427979
2023-05-30,8.0600004196167,8.17000007629395,7.73999977111816,7.8600001335144,5710600,7.72591781616211
2023-05-31,7.82999992370605,8.07999992370605,7.53000020980835,7.65999984741211,12583100,7.52932929992676
2023-06-01,7.73000001907349,8.60999965667725,7.73000001907349,8.56999969482422,14709800,8.42380619049072
2023-06-02,8.69999980926514,8.88000011444092,8.25,8.35000038146973,9596400,8.20755958557129
2023-06-05,8.38000011444092,8.47999954223633,8.06999969482422,8.18000030517578,5663200,8.04045963287354
2023-06-06,8.23999977111816,9.05000019073486,8.23999977111816,9.01000022888184,9486900,8.85630035400391
2023-06-07,9.01000022888184,9.22000026702881,8.67000007629395,8.82999992370605,8732000,8.67937088012695
2023-06-09,8.97999954223633,9.14000034332275,8.80000019073486,9.05000019073486,7284400,8.8956184387207
2023-06-12,9.13000011444092,9.1899995803833,8.89000034332275,8.90999984741211,4948900,8.75800609588623
2023-06-13,8.9399995803833,9,8.55000019073486,8.60999965667725,3946700,8.4631233215332
2023-06-14,8.69999980926514,9.31999969482422,8.60999965667725,9.30000019073486,11042400,9.14135360717773
2023-06-15,9.27999973297119,9.57999992370605,9.21000003814697,9.53999996185303,6508400,9.37725925445557
2023-06-16,9.5,9.63000011444092,9.40999984741211,9.4399995803833,4652900,9.27896499633789
