"IRBR3.SA.Open","IRBR3.SA.High","IRBR3.SA.Low","IRBR3.SA.Close","IRBR3.SA.Volume","IRBR3.SA.Adjusted"
623.375305175781,626.82568359375,608.193481445312,609.190246582031,387970,601.4052734375
610.03369140625,620.844970703125,600.372497558594,606.506591796875,172283,598.755920410156
606.583251953125,617.16455078125,606.583251953125,613.407409667969,172257,605.568603515625
617.2412109375,640.090637207031,617.2412109375,636.410217285156,342845,628.277404785156
639.400573730469,645.611328125,627.439086914062,641.0107421875,221295,632.819091796875
644.001098632812,661.789916992188,637.790344238281,661.023193359375,144739,652.575805664062
661.253173828125,663.783508300781,655.349182128906,659.796325683594,36712,651.364624023438
660.103088378906,666.697204589844,655.732543945312,663.936828613281,56158,655.452270507812
663.323425292969,666.390502929688,657.6494140625,663.323425292969,67413,654.8466796875
661.636596679688,674.21142578125,658.646240234375,674.21142578125,78173,665.595581054688
652.588806152344,695.52734375,651.745361328125,676.128356933594,160193,667.487976074219
682.415771484375,687.016296386719,660.103088378906,662.556701660156,112016,654.089721679688
666.773864746094,679.962097167969,653.738952636719,657.879455566406,160897,649.472290039062
663.246765136719,664.856994628906,641.854187011719,653.738952636719,241027,645.384704589844
658.646240234375,673.214660644531,658.646240234375,665.623718261719,187216,657.117553710938
670.760986328125,677.431823730469,659.489624023438,670.914367675781,140148,662.340637207031
676.818420410156,678.581970214844,652.972229003906,665.163696289062,126297,656.663452148438
663.246765136719,669.074157714844,654.275695800781,659.412963867188,112512,650.986206054688
663.093444824219,664.626953125,644.154479980469,657.879455566406,104504,649.472290039062
667.847351074219,684.025939941406,651.055297851562,684.025939941406,269863,675.284606933594
684.025939941406,693.533752441406,675.974975585938,684.255981445312,159215,675.51171875
689.239929199219,714.61962890625,687.016296386719,712.319396972656,195928,703.216552734375
712.319396972656,714.696350097656,694.223876953125,695.143981933594,182730,686.260559082031
698.977783203125,713.009460449219,690.236694335938,705.418518066406,132140,696.403869628906
697.750915527344,704.651794433594,683.642578125,698.901062011719,315705,689.969604492188
705.418518066406,709.635681152344,694.760559082031,703.118225097656,91084,694.132934570312
704.651794433594,707.642150878906,695.067260742188,706.185302734375,188559,697.160827636719
707.642150878906,711.552612304688,692.460327148438,711.169250488281,179613,702.0810546875
708.485595703125,727.347839355469,708.485595703125,727.347839355469,232784,718.052978515625
724.12744140625,732.025085449219,715.846435546875,716.153137207031,142026,707.001342773438
722.900634765625,723.360717773438,706.568664550781,716.919921875,147021,707.758239746094
718.606811523438,725.507629394531,703.731689453125,718.836791992188,234558,709.650634765625
712.24267578125,714.54296875,690.083374023438,690.083374023438,481207,681.264709472656
696.754150390625,698.287658691406,677.125122070312,682.415771484375,276723,673.695068359375
683.105834960938,695.757385253906,683.105834960938,690.620056152344,193907,681.794555664062
695.910705566406,701.508056640625,656.115905761719,670.070922851562,217799,661.507995605469
667.08056640625,667.847351074219,642.620971679688,663.246765136719,310579,654.771057128906
663.170104980469,698.517700195312,652.81884765625,698.517700195312,586768,689.591186523438
693.917114257812,700.511291503906,685.176086425781,697.750915527344,211500,688.834228515625
699.437805175781,703.885009765625,682.799133300781,691.233459472656,122580,682.400085449219
691.080139160156,697.214233398438,673.214660644531,684.179321289062,145482,675.436096191406
686.249572753906,695.220642089844,672.447875976562,682.415771484375,180995,673.695068359375
685.559448242188,692.306945800781,670.991027832031,675.438232421875,241457,666.806701660156
679.425415039062,688.47314453125,677.738525390625,688.47314453125,127432,679.675048828125
689.239929199219,699.514465332031,689.239929199219,697.750915527344,173822,688.834228515625
698.517700195312,702.73486328125,692.767028808594,697.750915527344,122072,688.834228515625
697.750915527344,698.901062011719,690.083374023438,694.760559082031,181165,685.882019042969
673.674682617188,689.776672363281,660.946472167969,683.335876464844,199032,676.284790039062
682.415771484375,697.904296875,681.035583496094,693.150390625,187007,685.997985839844
693.917114257812,697.137512207031,684.792724609375,694.070495605469,144960,686.908630371094
696.064086914062,696.830810546875,681.035583496094,684.562683105469,249165,677.498901367188
683.335876464844,691.923583984375,670.991027832031,682.415771484375,222599,675.374145507812
685.712829589844,699.667846679688,685.636169433594,699.667846679688,206635,692.448181152344
700.051208496094,708.408874511719,692.000244140625,705.418518066406,165645,698.139526367188
707.182067871094,712.702758789062,698.134338378906,706.952026367188,117077,699.6572265625
706.952026367188,724.587524414062,704.498413085938,716.919921875,159059,709.522277832031
717.073303222656,722.057189941406,704.268371582031,705.648559570312,158706,698.3671875
717.380004882812,730.338195800781,709.71240234375,729.034729003906,143643,721.512023925781
729.878173828125,740.459411621094,722.440612792969,740.459411621094,133157,732.81884765625
736.088928222656,739.309265136719,726.427734375,729.954833984375,71169,722.422607421875
730.261535644531,733.788635253906,706.185302734375,716.306518554688,228911,708.915222167969
716.153137207031,729.878173828125,709.482360839844,724.587524414062,167666,717.110717773438
720.216979980469,732.255126953125,711.859313964844,732.255126953125,134670,724.69921875
730.414855957031,735.705505371094,722.593933105469,730.568237304688,105769,723.029724121094
734.478698730469,734.478698730469,721.213745117188,728.344665527344,72630,720.829162597656
728.88134765625,733.63525390625,721.5205078125,728.421325683594,106252,720.904968261719
728.497985839844,732.715148925781,712.166015625,712.166015625,125776,704.8173828125
713.776184082031,731.488342285156,713.699523925781,725.814331054688,77260,718.324829101562
725.814331054688,751.807495117188,725.814331054688,750.197265625,178282,742.456237792969
751.807495117188,756.791381835938,743.909851074219,746.056762695312,136444,738.3583984375
745.980102539062,753.724365234375,739.999389648438,751.424072265625,179547,743.670349121094
751.424072265625,752.65087890625,725.814331054688,725.814331054688,338189,718.324829101562
725.814331054688,737.085693359375,700.4345703125,727.654541015625,175687,720.146118164062
731.335021972656,733.63525390625,719.603576660156,719.986938476562,138113,712.5576171875
718.223388671875,740.61279296875,718.223388671875,739.922729492188,276240,732.287658691406
743.296447753906,767.602722167969,733.865295410156,767.526062011719,687008,759.606140136719
759.091674804688,773.966796875,748.050354003906,755.257873535156,141178,747.464599609375
752.957580566406,765.992492675781,747.053588867188,762.925476074219,269719,755.053039550781
764.689025878906,774.350219726562,753.724365234375,762.925476074219,163597,755.053039550781
762.925476074219,765.302429199219,747.6669921875,762.925476074219,311336,755.053039550781
764.38232421875,775.883728027344,756.714721679688,775.040283203125,130275,767.042846679688
762.772155761719,771.896545410156,750.197265625,750.27392578125,104165,742.532104492188
755.794616699219,765.685791015625,749.507202148438,755.181213378906,135127,747.388732910156
749.737243652344,755.257873535156,740.689453125,743.756469726562,136379,736.081909179688
743.756469726562,754.951171875,732.331787109375,741.992980957031,192694,734.336547851562
741.992980957031,765.379089355469,741.379516601562,762.925476074219,136509,755.053039550781
763.232177734375,800.573364257812,759.858459472656,799.039855957031,149825,790.794799804688
785.928283691406,801.033386230469,780.254211425781,796.662902832031,224959,788.4423828125
796.662902832031,800.496704101562,776.803833007812,791.448913574219,111769,783.282165527344
787.385070800781,795.2060546875,779.947509765625,788.228515625,76516,780.095031738281
789.762023925781,791.448913574219,755.257873535156,765.992492675781,221503,758.088500976562
772.356628417969,776.420471191406,761.085266113281,761.085266113281,96223,753.231872558594
765.992492675781,785.161499023438,764.075622558594,782.784545898438,327508,774.707275390625
778.260681152344,789.608703613281,774.426879882812,789.071960449219,128084,780.929809570312
789.762023925781,799.729919433594,782.401184082031,799.729919433594,116385,791.477722167969
799.346557617188,811.8447265625,779.487487792969,781.174377441406,226903,773.113708496094
782.094482421875,782.477844238281,762.925476074219,765.992492675781,267306,758.088500976562
770.976440429688,781.941101074219,765.225769042969,776.803833007812,256221,768.788269042969
776.803833007812,780.560913085938,745.136657714844,745.136657714844,209987,737.447814941406
754.644470214844,762.772155761719,727.271179199219,727.271179199219,226537,719.766662597656
732.638488769531,757.25146484375,728.421325683594,755.564575195312,188533,747.768188476562
759.091674804688,761.9287109375,749.583862304688,755.794616699219,82229,747.995849609375
762.772155761719,765.685791015625,736.932312011719,742.98974609375,166153,735.323059082031
743.06640625,746.670166015625,734.171997070312,742.069641113281,341893,734.412475585938
745.980102539062,758.018249511719,730.338195800781,736.088928222656,234349,728.493469238281
736.01220703125,747.513610839844,717.686706542969,717.686706542969,150777,710.281066894531
720.753723144531,746.823547363281,713.929565429688,739.155944824219,382414,731.528869628906
740.689453125,755.411254882812,739.309265136719,753.187622070312,134318,745.415710449219
749.200500488281,758.094909667969,742.606384277344,753.801025390625,115851,746.022766113281
757.558166503906,762.772155761719,752.267517089844,762.772155761719,181934,754.901306152344
763.385559082031,782.094482421875,763.155517578125,774.810241699219,155459,766.815185546875
777.263854980469,778.490661621094,757.711486816406,757.711486816406,133314,749.892883300781
762.925476074219,781.02099609375,761.9287109375,766.75927734375,130066,758.847351074219
767.142639160156,770.363037109375,760.701904296875,762.15869140625,127497,754.294189453125
766.75927734375,769.826293945312,753.647705078125,755.257873535156,201679,747.464599609375
764.458984375,777.723937988281,761.851989746094,776.34375,147425,768.332946777344
775.960388183594,775.960388183594,740.306091308594,743.756469726562,313670,736.081909179688
741.456237792969,750.27392578125,733.55859375,737.929138183594,330638,730.314697265625
746.823547363281,754.491149902344,736.395629882812,736.395629882812,244483,728.796997070312
738.005798339844,744.829956054688,727.194519042969,741.686218261719,198236,734.033020019531
744.139892578125,747.130249023438,716.919921875,728.421325683594,449084,720.904968261719
736.01220703125,781.251037597656,733.865295410156,777.877258300781,467526,769.8505859375
766.75927734375,770.056335449219,737.392395019531,737.392395019531,268402,729.783447265625
741.839599609375,748.433715820312,720.983764648438,720.983764648438,217604,713.544189453125
724.664184570312,729.648132324219,711.015869140625,711.552612304688,167145,704.210388183594
711.245910644531,728.114624023438,705.418518066406,711.015869140625,150151,703.679138183594
716.613220214844,719.756958007812,694.760559082031,700.817993164062,281209,693.58642578125
704.268371582031,707.182067871094,681.495666503906,690.083374023438,395208,682.962585449219
678.198608398438,696.830810546875,673.137939453125,679.348693847656,752622,672.338684082031
686.249572753906,713.469482421875,685.252746582031,707.33544921875,819918,700.03662109375
713.469482421875,730.261535644531,708.562255859375,730.261535644531,2326127,722.726196289062
727.654541015625,736.855651855469,716.153137207031,732.255126953125,484337,724.69921875
735.322143554688,735.322143554688,717.073303222656,732.255126953125,429130,724.69921875
730.721618652344,732.255126953125,724.12744140625,730.261535644531,214891,722.726196289062
728.421325683594,731.10498046875,724.970886230469,726.2744140625,471177,718.7802734375
728.421325683594,729.188049316406,713.699523925781,718.223388671875,254421,710.812255859375
720.216979980469,728.421325683594,702.351501464844,728.421325683594,490519,720.904968261719
736.088928222656,739.922729492188,698.977783203125,704.115051269531,781314,696.849548339844
706.875366210938,711.475952148438,683.642578125,701.584716796875,683082,694.345275878906
694.607238769531,705.495239257812,688.5498046875,702.58154296875,339376,695.331848144531
719.986938476562,745.903442382812,711.092529296875,743.756469726562,933500,736.081909179688
738.38916015625,765.992492675781,734.862060546875,758.938354492188,500391,751.107116699219
760.625183105469,766.375915527344,733.251892089844,742.606384277344,426052,734.943664550781
741.072814941406,771.283142089844,737.315734863281,764.458984375,340941,756.57080078125
762.542114257812,762.542114257812,741.839599609375,753.187622070312,223681,745.415710449219
753.187622070312,771.129821777344,749.583862304688,771.129821777344,313736,763.172790527344
764.075622558594,785.544860839844,760.241821289062,770.823120117188,464383,762.869262695312
769.0595703125,785.391540527344,751.884155273438,763.538879394531,297485,755.66015625
766.75927734375,784.394714355469,762.08203125,781.174377441406,284065,773.113708496094
782.171142578125,789.762023925781,767.219360351562,771.359802246094,208918,763.400390625
774.503540039062,779.410827636719,763.768920898438,771.666564941406,179352,763.703979492188
779.870849609375,784.701416015625,769.212890625,783.014587402344,157546,774.934936523438
780.714294433594,784.701416015625,765.379089355469,772.893371582031,188833,764.918151855469
770.899780273438,782.017761230469,758.861633300781,770.593078613281,182025,762.641540527344
771.973266601562,775.807006835938,752.65087890625,755.257873535156,116946,747.464599609375
751.577453613281,768.292785644531,738.772583007812,768.292785644531,286491,760.364990234375
759.091674804688,766.75927734375,753.801025390625,762.925476074219,171487,755.053039550781
763.692260742188,802.26025390625,763.692260742188,797.429626464844,327430,789.201171875
796.662902832031,831.933837890625,792.8291015625,831.933837890625,691612,823.349365234375
820.432434082031,826.489807128906,802.796936035156,802.796936035156,288486,794.513122558594
801.263427734375,807.627563476562,783.3212890625,790.298767089844,201197,782.143920898438
801.263427734375,808.010925292969,790.4521484375,793.595825195312,189694,785.406982421875
799.88330078125,802.873657226562,783.24462890625,784.701416015625,227216,776.604309082031
790.298767089844,793.135803222656,775.807006835938,776.113708496094,169075,768.105285644531
775.730346679688,805.097229003906,775.730346679688,794.055908203125,322904,785.8623046875
792.062316894531,802.490234375,785.238159179688,795.896118164062,185012,787.683471679688
798.196411132812,813.301574707031,798.196411132812,810.081176757812,193476,801.72216796875
810.081176757812,819.665649414062,797.429626464844,805.097229003906,295451,796.789672851562
810.464538574219,810.847961425781,789.762023925781,789.762023925781,153881,781.612731933594
790.52880859375,820.432434082031,780.637634277344,820.432434082031,255829,811.966613769531
812.764831542969,866.131286621094,806.477416992188,864.367736816406,516981,855.448608398438
854.936584472656,864.291076660156,845.812133789062,854.936584472656,309810,846.11474609375
855.013244628906,865.211181640625,851.869567871094,859.843872070312,114064,850.971435546875
866.43798828125,877.019287109375,851.486145019531,852.713012695312,328551,843.914123535156
857.236877441406,861.990783691406,848.955871582031,857.850280761719,128162,848.998352050781
861.914123535156,863.754333496094,841.211608886719,846.502258300781,236567,837.767456054688
847.268981933594,847.268981933594,834.387451171875,845.505432128906,211226,836.780944824219
859.153747558594,860.073852539062,836.151000976562,851.562866210938,152164,842.775817871094
850.872741699219,862.144104003906,843.511901855469,862.144104003906,111112,853.247924804688
863.754333496094,870.655151367188,851.562866210938,866.284606933594,185668,857.345703125
874.105590820312,874.105590820312,851.562866210938,856.853515625,140869,848.011840820312
853.403076171875,860.303894042969,837.531127929688,842.82177734375,168666,834.124938964844
844.661987304688,844.661987304688,814.068298339844,818.89892578125,247000,810.448974609375
822.349304199219,838.911315917969,816.5986328125,836.151000976562,125432,827.523010253906
828.330017089844,833.850708007812,805.327270507812,809.697814941406,284909,801.3427734375
813.838317871094,825.109680175781,801.646850585938,816.138549804688,161376,807.717041015625
821.199157714844,826.949890136719,808.547668457031,826.949890136719,80085,818.416809082031
830.8603515625,841.211608886719,815.218444824219,824.189514160156,229776,815.684936523438
832.930603027344,846.502258300781,824.419555664062,836.381042480469,153190,827.750671386719
836.381042480469,847.882385253906,827.869995117188,847.882385253906,85333,839.13330078125
839.831420898438,857.313537597656,836.151000976562,850.642761230469,148942,841.865295410156
848.802490234375,850.642761230469,838.681274414062,846.502258300781,165832,837.767456054688
848.342468261719,862.374145507812,842.82177734375,861.914123535156,123950,853.020324707031
856.623474121094,865.364501953125,854.55322265625,857.08349609375,77690,848.239501953125
857.08349609375,889.057373046875,845.352111816406,889.057373046875,154924,879.883483886719
888.137268066406,901.708923339844,879.856262207031,901.708923339844,268545,892.404418945312
898.948547363281,901.248840332031,880.316345214844,900.558776855469,247404,891.266235351562
898.258483886719,910.219909667969,889.977478027344,894.808044433594,162584,885.574829101562
900.558776855469,906.079406738281,886.527099609375,890.20751953125,281561,881.021789550781
894.578063964844,896.648315429688,868.354858398438,888.827331542969,116033,879.65576171875
886.527099609375,893.197875976562,864.21435546875,869.505004882812,184529,860.532836914062
867.204711914062,876.405822753906,847.652404785156,859.153747558594,414767,850.288452148438
860.763977050781,873.875549316406,853.173034667969,869.274963378906,215786,860.30517578125
874.105590820312,893.197875976562,869.735046386719,882.156555175781,349209,873.053833007812
890.20751953125,896.188232421875,876.635864257812,888.827331542969,124324,879.65576171875
892.5078125,904.239196777344,882.156555175781,890.20751953125,167131,881.021789550781
894.578063964844,898.028442382812,870.655151367188,874.335571289062,153950,865.313598632812
875.255737304688,880.316345214844,831.090393066406,836.151000976562,650751,827.523010253906
839.371398925781,840.061462402344,802.796936035156,807.397521972656,568905,799.066223144531
805.097229003906,841.901672363281,795.896118164062,838.451293945312,251817,829.799621582031
840.751525878906,846.042175292969,824.189514160156,841.211608886719,229237,832.531372070312
839.601379394531,842.591796875,824.879638671875,839.831420898438,158441,831.165466308594
840.521545410156,861.454040527344,835.230895996094,861.454040527344,179860,852.565002441406
862.834228515625,866.054626464844,837.761169433594,837.9912109375,210918,829.344299316406
840.751525878906,846.732238769531,831.780456542969,846.502258300781,132996,842.696350097656
842.131713867188,870.425109863281,832.240539550781,863.294250488281,256564,859.412841796875
863.294250488281,867.434753417969,848.112426757812,865.594543457031,175470,861.702819824219
863.754333496094,863.754333496094,851.562866210938,862.834228515625,156820,858.954895019531
851.562866210938,858.003601074219,835.230895996094,849.262573242188,294042,845.444274902344
845.352111816406,853.173034667969,828.100036621094,851.562866210938,228902,847.734191894531
850.642761230469,866.744689941406,847.652404785156,864.904479980469,167214,861.015808105469
865.594543457031,874.105590820312,845.1220703125,854.093139648438,210857,850.253112792969
856.393432617188,866.744689941406,851.562866210938,855.703369140625,162406,851.856140136719
857.08349609375,863.754333496094,848.802490234375,856.163391113281,140261,852.314086914062
859.843872070312,859.843872070312,843.051818847656,848.802490234375,148560,844.986267089844
846.502258300781,855.933349609375,836.381042480469,855.703369140625,164740,851.856140136719
851.102783203125,861.454040527344,848.802490234375,852.713012695312,143460,848.879150390625
853.173034667969,854.55322265625,843.281860351562,846.962280273438,119759,843.154296875
844.201965332031,853.633117675781,839.831420898438,847.652404785156,105717,843.84130859375
849.492614746094,852.022888183594,840.061462402344,845.1220703125,143517,841.322387695312
848.572509765625,864.904479980469,847.192321777344,863.524291992188,149190,859.641845703125
863.984375,869.274963378906,840.751525878906,843.741882324219,217421,839.948364257812
844.892028808594,850.412719726562,843.281860351562,845.1220703125,114381,841.322387695312
847.42236328125,858.003601074219,846.962280273438,856.163391113281,131975,852.314086914062
855.703369140625,878.936157226562,849.95263671875,878.936157226562,317726,874.984436035156
880.086303710938,884.456848144531,859.843872070312,879.856262207031,220621,875.900390625
881.236450195312,896.418273925781,868.124877929688,895.958190917969,312410,891.929870605469
895.958190917969,906.999572753906,890.437561035156,899.868713378906,187646,895.822875976562
896.878295898438,919.421020507812,884.916870117188,919.421020507812,118811,915.287231445312
920.111145019531,920.111145019531,900.328735351562,909.06982421875,154290,904.982604980469
914.360412597656,919.881103515625,895.958190917969,895.958190917969,121224,891.929870605469
897.108337402344,921.721313476562,885.836975097656,917.580810546875,186047,913.455383300781
898.258483886719,921.261291503906,898.258483886719,910.449951171875,154672,906.356567382812
910.910034179688,914.130432128906,891.817687988281,901.93896484375,207409,897.8837890625
902.398986816406,909.529846191406,893.887939453125,907.919677734375,133796,903.837585449219
908.609741210938,914.820495605469,897.33837890625,911.370056152344,132544,907.272521972656
909.989929199219,952.315002441406,907.689636230469,946.564331054688,555906,942.308532714844
950.014770507812,952.085021972656,938.513366699219,947.024353027344,209792,942.766479492188
952.315002441406,976.237915039062,945.184143066406,955.075378417969,375341,950.781311035156
951.164855957031,961.056091308594,941.963745117188,948.634582519531,179395,944.369506835938
943.113891601562,977.388061523438,940.12353515625,970.947265625,262820,966.581848144531
982.218627929688,982.218627929688,948.864624023438,961.51611328125,135840,957.193115234375
959.215881347656,993.950073242188,959.215881347656,993.950073242188,135692,989.481262207031
989.8095703125,1016.49279785156,984.978942871094,1008.67181396484,110330,1004.13677978516
1000.62084960938,1007.75170898438,989.119445800781,989.349487304688,145221,984.9013671875
993.720031738281,1032.82470703125,993.029907226562,1032.82470703125,125437,1028.18103027344
1018.3330078125,1030.064453125,1007.75170898438,1009.36193847656,197093,1004.82379150391
1008.90185546875,1016.03271484375,984.978942871094,984.978942871094,152264,980.550476074219
975.317810058594,984.058837890625,956.455505371094,963.81640625,243253,959.483032226562
971.867370605469,1022.47351074219,967.496826171875,1019.25311279297,181795,1014.67047119141
1025.4638671875,1030.064453125,1004.99139404297,1012.12225341797,129214,1007.57171630859
1010.74206542969,1027.07409667969,994.410095214844,1016.03271484375,201453,1011.46459960938
1016.03271484375,1037.1953125,997.630493164062,1031.21459960938,333146,1026.57824707031
874.105590820312,988.659423828125,868.584899902344,937.8232421875,1962510,933.606750488281
961.51611328125,975.317810058594,922.411437988281,949.784729003906,576304,945.514465332031
955.995483398438,982.218627929688,940.813659667969,977.618103027344,652008,973.222717285156
985.439025878906,1006.6015625,974.397705078125,981.068481445312,399795,976.657531738281
971.407348632812,980.838439941406,903.319091796875,909.2998046875,370246,905.211547851562
872.955444335938,877.555969238281,752.65087890625,759.321716308594,1847485,755.907775878906
784.394714355469,804.8671875,740.689453125,797.046264648438,856496,793.462707519531
807.627563476562,809.697814941406,773.123352050781,775.193603515625,527262,771.708312988281
761.161926269531,768.522827148438,745.2900390625,754.491149902344,387492,751.098937988281
759.091674804688,802.566955566406,756.101318359375,797.046264648438,682665,793.462707519531
803.026977539062,851.102783203125,782.094482421875,841.901672363281,649560,838.116455078125
832.470520019531,866.974731445312,805.097229003906,835.000854492188,685347,831.246643066406
891.357666015625,897.108337402344,835.230895996094,843.511901855469,1460101,839.719421386719
841.901672363281,855.703369140625,784.624755859375,791.065551757812,708301,787.508850097656
791.985656738281,791.985656738281,743.219787597656,748.050354003906,880384,744.687072753906
693.3037109375,740.689453125,683.642578125,736.088928222656,736458,732.779418945312
737.239013671875,810.617919921875,737.239013671875,785.084838867188,1264812,781.555053710938
759.5517578125,780.024230957031,731.718383789062,764.842407226562,1007326,761.403625488281
754.491149902344,768.982849121094,698.134338378906,698.134338378906,787365,694.995483398438
709.635681152344,728.958068847656,644.077819824219,644.077819824219,1233255,641.182067871094
485.358612060547,506.061126708984,375.175323486328,438.202911376953,6553269,436.232727050781
460.055572509766,463.505981445312,353.322662353516,367.354370117188,3078780,365.702728271484
356.543060302734,408.759368896484,353.322662353516,376.555480957031,1945908,374.862457275391
345.041687011719,358.843353271484,313.067810058594,316.518218994141,800099,315.095153808594
348.492095947266,353.78271484375,299.726196289062,315.138061523438,1215566,313.72119140625
310.537506103516,332.39013671875,279.713775634766,292.135284423828,1075370,290.821807861328
253.030563354492,268.902465820312,202.884506225586,210.47541809082,1306837,209.529113769531
253.030563354492,253.030563354492,207.255035400391,230.027786254883,1357909,228.993576049805
203.574584960938,215.305999755859,198.053924560547,201.274307250977,1146722,200.369369506836
209.325286865234,215.99609375,195.523620605469,203.574584960938,1082943,202.659301757812
191.383117675781,191.613143920898,155.268753051758,165.620010375977,1085342,164.875366210938
158.719161987305,182.642059326172,147.907867431641,174.591079711914,1315084,173.806106567383
185.862442016602,206.794982910156,165.850036621094,167.920288085938,1579696,167.165313720703
171.370697021484,171.600723266602,150.898223876953,161.019439697266,1319492,160.295501708984
178.961608886719,193.223342895508,168.150314331055,188.162719726562,1266720,187.31672668457
188.162719726562,210.47541809082,182.642059326172,207.025009155273,2351498,206.094223022461
197.133804321289,250.960311889648,197.133804321289,228.417587280273,1984360,227.390609741211
219.446502685547,249.350112915039,213.235748291016,239.228897094727,1391484,238.1533203125
248.43000793457,271.892852783203,243.599426269531,247.049835205078,1073465,245.939086914062
252.800537109375,252.800537109375,215.536026000977,222.666885375977,1005243,221.665756225586
208.175140380859,215.075973510742,201.964385986328,214.155868530273,767742,213.193023681641
218.296371459961,224.967178344727,204.724731445312,210.935470581055,711914,209.987091064453
207.255035400391,209.325286865234,189.312866210938,197.593872070312,765433,196.705474853516
212.775695800781,234.16828918457,207.715087890625,234.16828918457,959201,233.115463256836
259.931396484375,263.611846923828,234.16828918457,234.628341674805,1047412,233.573440551758
224.277084350586,234.628341674805,221.976806640625,233.248168945312,1185635,232.199478149414
236.468566894531,246.129730224609,226.807388305664,232.328063964844,844989,231.283508300781
232.328063964844,241.989227294922,229.107666015625,238.998870849609,570405,237.924331665039
245.439651489258,285.464477539062,243.369400024414,275.573272705078,1209193,274.334289550781
268.442413330078,295.125640869141,262.231658935547,272.352905273438,1641419,271.128387451172
283.164215087891,285.004425048828,268.21240234375,271.662811279297,858661,270.44140625
280.863922119141,284.774383544922,271.662811279297,274.193115234375,617681,272.960327148438
266.832214355469,280.173828125,261.541595458984,274.423156738281,627032,273.189361572266
276.033325195312,279.253723144531,253.490615844727,254.410720825195,1710454,253.266891479492
245.899703979492,251.880416870117,223.356979370117,232.788116455078,2199225,231.741485595703
225.657257080078,227.037414550781,190.002944946289,208.635192871094,2006627,207.697158813477
217.146224975586,224.277084350586,211.855590820312,217.60627746582,1136627,216.627914428711
220.596649169922,224.277084350586,204.95475769043,207.025009155273,1537140,206.094223022461
211.395538330078,238.078750610352,209.555313110352,235.778472900391,2221988,234.718399047852
230.027786254883,244.979583740234,226.577362060547,235.088394165039,1396400,234.031433105469
225.657257080078,228.877639770508,216.686172485352,220.596649169922,793973,219.604843139648
223.356979370117,227.037414550781,206.56494140625,207.255035400391,1156334,206.323196411133
207.485061645508,213.925842285156,205.184783935547,210.245391845703,780923,209.300109863281
214.385894775391,215.536026000977,195.753646850586,195.753646850586,960840,194.87353515625
201.274307250977,211.395538330078,197.363830566406,207.945114135742,1020628,207.010177612305
181.721954345703,183.792190551758,175.281173706055,177.121398925781,2483473,176.325057983398
180.341781616211,197.133804321289,175.971252441406,184.942337036133,2218366,184.110824584961
186.552536010742,190.002944946289,169.070419311523,170.450592041016,1360979,169.684234619141
167.460220336914,177.121398925781,161.249481201172,161.939559936523,2135798,161.211471557617
161.709533691406,168.380340576172,154.118606567383,154.118606567383,3004141,153.425689697266
158.25910949707,169.070419311523,154.348648071289,169.070419311523,1711636,168.310272216797
166.310089111328,176.661331176758,162.169586181641,162.169586181641,1437035,161.440475463867
166.080062866211,176.431304931641,164.469863891602,175.051147460938,1274832,174.264114379883
175.741226196289,176.201278686523,160.329360961914,162.169586181641,2204133,161.440475463867
164.239837646484,169.530471801758,161.939559936523,164.929916381836,1395700,164.188385009766
161.019439697266,182.642059326172,160.099334716797,179.421676635742,2267000,178.614990234375
187.012588500977,192.533248901367,169.530471801758,169.990524291992,1999101,169.22624206543
171.370697021484,177.811477661133,166.310089111328,177.121398925781,1675267,176.325057983398
177.121398925781,194.603500366211,173.440948486328,187.012588500977,2426350,186.171768188477
184.942337036133,190.923065185547,180.341781616211,190.923065185547,1755787,190.064666748047
191.613143920898,198.744003295898,189.542892456055,191.153091430664,1349623,190.293655395508
192.763275146484,201.504333496094,192.533248901367,197.82389831543,1396579,196.934463500977
204.95475769043,247.279861450195,203.34455871582,247.279861450195,3635130,246.168090820312
260.391448974609,270.742706298828,234.858367919922,240.379028320312,3720763,239.298278808594
256.480987548828,259.471343994141,239.228897094727,247.279861450195,2000080,246.168090820312
253.030563354492,270.742706298828,249.580139160156,270.282653808594,2392332,269.067443847656
264.531951904297,319.738616943359,257.631103515625,304.096740722656,4083441,302.729522705078
324.339172363281,325.949371337891,293.745483398438,298.115997314453,2843069,296.775665283203
280.633880615234,292.365325927734,264.301910400391,264.301910400391,3060334,263.113586425781
247.049835205078,257.171051025391,227.957534790039,238.078750610352,3471845,237.008331298828
232.328063964844,254.640762329102,227.957534790039,234.858367919922,2759414,233.802444458008
236.008499145508,242.909332275391,229.107666015625,231.868011474609,1568971,230.825531005859
231.177917480469,243.599426269531,230.2578125,233.47819519043,1478112,232.428466796875
242.449279785156,243.369400024414,233.708221435547,238.998870849609,1213992,237.924331665039
241.529174804688,279.253723144531,239.918975830078,278.333618164062,3817417,277.082214355469
290.985137939453,301.106353759766,260.621490478516,264.531951904297,4336471,263.342590332031
270.512664794922,279.483764648438,253.030563354492,254.410720825195,2500506,253.266891479492
256.710998535156,264.071899414062,245.439651489258,258.78125,2280068,257.617736816406
276.033325195312,279.943817138672,264.992004394531,272.812957763672,3269179,271.586364746094
283.854278564453,293.745483398438,280.633880615234,286.614624023438,2764722,285.325988769531
276.033325195312,299.956237792969,248.660034179688,253.030563354492,5939743,251.892929077148
239.228897094727,246.819808959961,230.487838745117,234.858367919922,3984853,233.802444458008
